file_path,Apps,BBB web,FSESL,FreeSWITCH,Presentation Conversion,Redis DB,best_module,best_likelihood
bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/ModeratorPassword.java,10.00,70.00,5.00,0.00,5.00,10.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/JoinPassword.java,20.00,70.00,0.00,0.00,0.00,10.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Checksum.java,10.00,80.00,5.00,0.00,0.00,5.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Password.java,10.00,70.00,5.00,0.00,0.00,15.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/PostChecksum.java,0.00,80.00,0.00,0.00,5.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/ChecksumValidationGroup.java,10.00,70.00,5.00,5.00,0.00,0.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/GuestWait.java,0.00,95.00,0.00,0.00,0.00,5.00,BBB web,95.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/Enter.java,20.00,90.00,5.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/MeetingRunning.java,10.00,80.00,0.00,0.00,0.00,10.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/Request.java,10.00,80.00,5.00,0.00,0.00,5.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/SimpleRequest.java,10.00,80.00,5.00,0.00,5.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/Stuns.java,20.00,90.00,5.00,0.00,0.00,5.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/EndMeeting.java,20.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/LearningDashboard.java,10.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/SignOut.java,30.00,80.00,5.00,5.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/RequestWithChecksum.java,10.00,85.00,5.00,0.00,0.00,0.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/GetJoinUrl.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/RequestParameters.java,20.00,80.00,5.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/CreateMeeting.java,20.00,80.00,5.00,10.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/InsertDocument.java,20.00,70.00,5.00,0.00,5.00,0.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/MeetingInfo.java,10.00,80.00,0.00,0.00,0.00,10.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/JoinMeeting.java,80.00,40.00,5.00,5.00,0.00,0.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/entity/PlaybackFormat.java,5.00,70.00,0.00,0.00,20.00,5.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/entity/Thumbnail.java,10.00,70.00,5.00,0.00,90.00,20.00,Presentation Conversion,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/entity/CallbackData.java,20.00,80.00,5.00,0.00,5.00,10.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/entity/Recording.java,0.00,80.00,0.00,0.00,0.00,20.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/entity/Metadata.java,5.00,85.00,0.00,0.00,0.00,10.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/PasswordValidator.java,0.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/IsIntegralValidator.java,10.00,80.00,5.00,0.00,0.00,5.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/GuestPolicyValidator.java,20.00,85.00,5.00,5.00,0.00,0.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/UserSessionValidator.java,10.00,70.00,5.00,5.00,0.00,10.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/IsBooleanValidator.java,10.00,80.00,5.00,0.00,5.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/NotNullValidator.java,0.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/MeetingExistsValidator.java,10.00,80.00,0.00,0.00,5.00,5.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/NotEmptyValidator.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/SizeValidator.java,10.00,80.00,5.00,0.00,5.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/PatternValidator.java,10.00,80.00,5.00,0.00,5.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/JoinPasswordValidator.java,10.00,80.00,0.00,0.00,0.00,10.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/MeetingEndedValidator.java,10.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/GetChecksumValidator.java,10.00,80.00,5.00,0.00,5.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/PostChecksumValidator.java,10.00,85.00,0.00,0.00,0.00,5.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/api/pub/IPublisherService.java,70.00,10.00,30.00,15.00,0.00,5.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/converters/messages/CreateMeetingMessage.java,70.00,30.00,5.00,0.00,0.00,10.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/converters/messages/DestroyMeetingMessage.java,70.00,30.00,5.00,5.00,0.00,0.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/converters/messages/EndMeetingMessage.java,40.00,5.00,5.00,5.00,0.00,10.00,Apps,40.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/converters/messages/KeepAliveMessage.java,20.00,10.00,15.00,5.00,0.00,10.00,Apps,20.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/converters/messages/DeletedRecordingMessage.java,20.00,70.00,0.00,0.00,0.00,10.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/converters/messages/PublishedRecordingMessage.java,20.00,10.00,5.00,5.00,10.00,50.00,Redis DB,50.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/converters/messages/UnpublishedRecordingMessage.java,30.00,60.00,5.00,0.00,0.00,5.00,BBB web,60.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserListeningOnly.java,80.00,10.00,20.00,5.00,0.00,5.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserLockedInMeeting.java,80.00,10.00,5.00,0.00,0.00,5.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/GuestPolicyChanged.java,70.00,20.00,10.00,5.00,0.00,5.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/GuestStatusChangedEventMsg.java,70.00,20.00,0.00,0.00,0.00,10.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserSharedWebcam.java,80.00,10.00,5.00,0.00,0.00,5.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserStatusChanged.java,80.00,20.00,10.00,5.00,0.00,5.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserUnsharedWebcam.java,0.00,0.00,0.00,0.00,0.00,0.00,Apps,0.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/MakePresentationDownloadableMsg.java,70.00,10.00,5.00,0.00,10.00,5.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/EndMeeting.java,80.00,20.00,10.00,5.00,0.00,5.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/LearningDashboard.java,60.00,30.00,10.00,5.00,0.00,0.00,Apps,60.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/PresentationUploadToken.java,40.00,10.00,5.00,5.00,20.00,20.00,Apps,40.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/StunTurnInfoRequested.java,50.00,30.00,70.00,60.00,0.00,10.00,FSESL,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserLeft.java,80.00,10.00,30.00,5.00,0.00,10.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/MeetingEnded.java,80.00,50.00,60.00,10.00,5.00,20.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UpdateRecordingStatus.java,70.00,20.00,5.00,0.00,0.00,5.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserRoleChanged.java,80.00,20.00,10.00,5.00,0.00,15.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserJoined.java,75.00,10.00,5.00,0.00,0.00,10.00,Apps,75.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserJoinedVoice.java,70.00,0.00,20.00,0.00,0.00,0.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/IMessage.java,70.00,10.00,60.00,20.00,5.00,30.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/PositionInWaitingQueueUpdated.java,80.00,3.00,15.00,2.00,0.00,0.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/MeetingStarted.java,90.00,20.00,5.00,5.00,0.00,10.00,Apps,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/GuestsStatus.java,70.00,15.00,5.00,0.00,0.00,10.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/PrivateGuestLobbyMessageChanged.java,95.00,2.00,1.00,1.00,0.00,1.00,Apps,95.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/CreateMeeting.java,70.00,20.00,10.00,5.00,0.00,0.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/KeepAliveReply.java,80.00,10.00,15.00,5.00,0.00,0.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/EndBreakoutRoom.java,90.00,5.00,5.00,0.00,0.00,0.00,Apps,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/RegisterUser.java,60.00,20.00,30.00,10.00,5.00,0.00,Apps,60.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/GuestLobbyMessageChanged.java,80.00,10.00,5.00,0.00,0.00,5.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/RecordChapterBreak.java,70.00,10.00,5.00,2.00,3.00,10.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/CreateBreakoutRoom.java,80.00,2.00,15.00,2.00,1.00,0.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/MeetingDestroyed.java,85.00,10.00,15.00,5.00,0.00,5.00,Apps,85.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserLeftVoice.java,40.00,10.00,70.00,30.00,0.00,5.00,FSESL,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/MessageDistributor.java,40.00,20.00,30.00,10.00,0.00,10.00,Apps,40.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/ReceivedMessage.java,70.00,10.00,30.00,5.00,0.00,15.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/MessagingService.java,15.00,2.00,1.00,1.00,1.00,80.00,Redis DB,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/MessageListener.java,70.00,10.00,80.00,20.00,5.00,5.00,FSESL,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/ReceivedMessageHandler.java,70.00,10.00,30.00,5.00,0.00,15.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/service/impl/RecordingServiceFileImpl.java,10.00,30.00,0.00,0.00,20.00,0.00,BBB web,30.00
bbb-common-web/src/main/java/org/bigbluebutton/api/service/impl/XmlServiceImpl.java,0.00,90.00,0.00,0.00,5.00,5.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/service/impl/RecordingServiceDbImpl.java,0.00,40.00,0.00,0.00,5.00,55.00,Redis DB,55.00
bbb-common-web/src/main/java/org/bigbluebutton/api/service/XmlService.java,20.00,80.00,5.00,0.00,0.00,10.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/service/SessionService.java,40.00,70.00,5.00,0.00,0.00,5.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/service/ServiceUtils.java,30.00,80.00,5.00,0.00,0.00,5.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/service/ValidationService.java,10.00,85.00,5.00,0.00,0.00,0.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/api/util/DataStore.java,10.00,40.00,5.00,0.00,5.00,40.00,BBB web,40.00
bbb-common-web/src/main/java/org/bigbluebutton/api/util/MeetingResponseDetail.java,10.00,90.00,0.00,0.00,0.00,5.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/util/MeetingsResponse.java,10.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/util/ResponseBuilder.java,10.00,70.00,5.00,5.00,0.00,10.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/util/RecordingMetadataReaderHelper.java,10.00,70.00,0.00,0.00,5.00,15.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/util/HTML5ProcessLine.java,30.00,70.00,5.00,0.00,0.00,0.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/util/ParamsUtil.java,20.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/ApiParams.java,20.00,40.00,5.00,5.00,10.00,0.00,BBB web,40.00
bbb-common-web/src/main/java/org/bigbluebutton/api/LearningDashboardService.java,10.00,70.00,0.00,0.00,5.00,15.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/MeetingService.java,80.00,40.00,5.00,5.00,10.00,5.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/ApiErrors.java,10.00,80.00,5.00,0.00,0.00,5.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/Util.java,0.00,70.00,0.00,0.00,30.00,0.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/HTML5LoadBalancingService.java,40.00,85.00,5.00,3.00,2.00,5.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/api/RecordingServiceHelper.java,5.00,90.00,1.00,1.00,0.00,3.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/ParamsProcessorUtil.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/RecordingService.java,10.00,75.00,0.00,0.00,15.00,0.00,BBB web,75.00
bbb-common-web/src/main/java/org/bigbluebutton/api/IReceivedOldMessageHandler.java,40.00,70.00,10.00,0.00,0.00,5.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/web/services/turn/StunServer.java,10.00,80.00,5.00,15.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/web/services/turn/TurnEntry.java,5.00,85.00,0.00,0.00,0.00,5.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/web/services/turn/RemoteIceCandidate.java,0.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/web/services/turn/StunTurnService.java,10.00,85.00,5.00,0.00,0.00,0.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/web/services/turn/TurnServer.java,10.00,85.00,0.00,0.00,0.00,5.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/web/services/callback/DelayCallback.java,30.00,90.00,5.00,0.00,0.00,5.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/web/services/callback/ICallbackEvent.java,10.00,85.00,5.00,0.00,0.00,0.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/web/services/callback/MeetingEndedEvent.java,20.00,80.00,5.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/web/services/callback/CallbackUrlService.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/web/services/KeepAliveService.java,70.00,80.00,10.00,5.00,0.00,5.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/web/services/UserCleanupTimerTask.java,10.00,80.00,5.00,0.00,0.00,5.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/web/services/KeepAlivePing.java,10.00,85.00,5.00,0.00,0.00,0.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/web/services/KeepAlivePong.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/web/services/KeepAliveMessage.java,10.00,80.00,5.00,5.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/web/services/IStorageService.java,10.00,85.00,0.00,0.00,0.00,5.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/web/services/WaitingGuestCleanupTimerTask.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/web/services/EnteredUserCleanupTimerTask.java,10.00,85.00,0.00,0.00,0.00,5.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/api2/domain/RecordProp2.java,15.00,70.00,5.00,0.00,5.00,5.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api2/domain/DurationProp2.java,10.00,70.00,0.00,0.00,0.00,0.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api2/domain/PasswordProp2.java,10.00,70.00,5.00,5.00,5.00,5.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api2/domain/WelcomeProp2.java,10.00,80.00,5.00,0.00,5.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api2/domain/Meeting2.java,0.00,70.00,0.00,0.00,0.00,0.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api2/domain/VoiceProp2.java,10.00,30.00,40.00,80.00,5.00,5.00,FreeSWITCH,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api2/domain/UsersProp2.java,10.00,70.00,5.00,0.00,0.00,15.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api2/domain/MeetingProp2.java,25.00,75.00,0.00,0.00,0.00,0.00,BBB web,75.00
bbb-common-web/src/main/java/org/bigbluebutton/api2/IBbbWebApiGWApp.java,85.00,30.00,5.00,0.00,15.00,5.00,Apps,85.00
bbb-common-web/src/main/java/org/bigbluebutton/api2/RecordingServiceGW.java,10.00,30.00,0.00,0.00,0.00,5.00,BBB web,30.00
bbb-common-web/src/main/java/org/bigbluebutton/api2/IMeetingService.java,80.00,15.00,5.00,0.00,0.00,0.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api2/IRecordingService.java,70.00,80.00,5.00,0.00,5.00,10.00,BBB web,80.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/event/EslEvent.java,0.00,0.00,100.00,20.00,0.00,0.00,FSESL,100.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/event/EslEventHeaderNames.java,10.00,0.00,90.00,40.00,0.00,5.00,FSESL,90.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/message/EslMessage.java,20.00,5.00,90.00,30.00,0.00,5.00,FSESL,90.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/message/EslFrameDecoder.java,10.00,5.00,85.00,25.00,0.00,5.00,FSESL,85.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/message/EslHeaders.java,0.00,0.00,100.00,20.00,0.00,0.00,FSESL,100.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/CommandResponse.java,10.00,5.00,95.00,70.00,0.00,0.00,FSESL,95.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/SendMsg.java,10.00,5.00,90.00,20.00,0.00,5.00,FSESL,90.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/outbound/example/SimpleHangupOutboundHandler.java,0.00,0.00,95.00,80.00,0.00,0.00,FSESL,95.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/outbound/example/SimpleHangupPipelineFactory.java,10.00,0.00,90.00,30.00,0.00,0.00,FSESL,90.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/outbound/AbstractOutboundPipelineFactory.java,5.00,0.00,90.00,80.00,0.00,0.00,FSESL,90.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/outbound/SocketClient.java,5.00,0.00,90.00,80.00,0.00,0.00,FSESL,90.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/outbound/AbstractOutboundClientHandler.java,20.00,10.00,90.00,30.00,0.00,0.00,FSESL,90.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/debug/ExecutionHandler.java,10.00,5.00,90.00,30.00,0.00,0.00,FSESL,90.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/debug/ChannelEventRunnable.java,10.00,5.00,90.00,30.00,0.00,0.00,FSESL,90.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/IEslProtocolListener.java,20.00,0.00,100.00,30.00,0.00,0.00,FSESL,100.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/HeaderParser.java,0.00,0.00,90.00,10.00,0.00,0.00,FSESL,90.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/AbstractEslClientHandler.java,0.00,0.00,95.00,5.00,0.00,0.00,FSESL,95.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/manager/internal/ManagerConnectionImpl.java,20.00,5.00,90.00,30.00,0.00,0.00,FSESL,90.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/manager/ManagerConnection.java,10.00,5.00,95.00,30.00,0.00,0.00,FSESL,95.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/manager/DefaultManagerConnection.java,20.00,5.00,80.00,40.00,0.00,0.00,FSESL,80.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/inbound/InboundPipelineFactory.java,30.00,5.00,85.00,40.00,0.00,0.00,FSESL,85.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/inbound/InboundClientHandler.java,30.00,5.00,90.00,40.00,0.00,0.00,FSESL,90.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/inbound/Client.java,5.00,0.00,100.00,30.00,0.00,0.00,FSESL,100.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/inbound/InboundConnectionFailure.java,10.00,5.00,85.00,70.00,0.00,0.00,FSESL,85.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/example/EslEventListener.java,20.00,5.00,90.00,15.00,0.00,0.00,FSESL,90.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/example/HeartbeatThread.java,20.00,5.00,85.00,30.00,0.00,0.00,FSESL,85.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/example/ExampleClient.java,10.00,0.00,80.00,20.00,0.00,0.00,FSESL,80.00
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/IEslEventListener.java,20.00,5.00,95.00,30.00,0.00,5.00,FSESL,95.00
bigbluebutton-web/pres-checker/src/main/java/org/bigbluebutton/prescheck/Main.java,10.00,20.00,5.00,0.00,80.00,0.00,Presentation Conversion,80.00
bbb-recording-imex/src/main/java/org/bigbluebutton/RecordingApp.java,60.00,30.00,10.00,5.00,5.00,0.00,Apps,60.00
bbb-recording-imex/src/main/java/org/bigbluebutton/RecordingExportHandler.java,20.00,50.00,5.00,0.00,5.00,20.00,BBB web,50.00
bbb-recording-imex/src/main/java/org/bigbluebutton/RecordingImportHandler.java,20.00,70.00,0.00,0.00,10.00,0.00,BBB web,70.00
bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/MessageSender.java,80.00,20.00,70.00,30.00,5.00,40.00,Apps,80.00
bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/MessageDistributor.java,80.00,2.00,15.00,1.00,1.00,1.00,Apps,80.00
bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/MessageToSend.java,40.00,10.00,45.00,1.00,1.00,3.00,FSESL,45.00
bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/ReceivedMessage.java,80.00,10.00,70.00,20.00,0.00,30.00,Apps,80.00
bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/MessageHandler.java,40.00,5.00,50.00,0.00,0.00,5.00,FSESL,50.00
bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/MessageReceiver.java,80.00,10.00,30.00,5.00,0.00,15.00,Apps,80.00
bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/ReceivedMessageHandler.java,85.00,5.00,30.00,5.00,0.00,10.00,Apps,85.00
bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/RedisStorageService.java,20.00,10.00,5.00,0.00,5.00,90.00,Redis DB,90.00
bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/Keys.java,20.00,5.00,15.00,10.00,0.00,50.00,Redis DB,50.00
bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/RedisAwareCommunicator.java,0.00,0.00,0.00,0.00,0.00,0.00,Apps,0.00
akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/PathCommands.java,0.00,20.00,0.00,0.00,80.00,0.00,Presentation Conversion,80.00
akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/Geom.java,0.00,15.00,0.00,0.00,85.00,0.00,Presentation Conversion,85.00
akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/BezierPath.java,0.00,10.00,0.00,0.00,80.00,0.00,Presentation Conversion,80.00
akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/BezierWrapper.java,10.00,70.00,0.00,0.00,50.00,0.00,BBB web,70.00
