Project,Module,File,GT,LLMProb@10,Score@10,LLMProb@20,Score@20,LLMProb@30,Score@30,LLMProb@40,Score@40,LLMProb@50,Score@50,LLMProb@60,Score@60,LLMProb@70,Score@70,LLMProb@80,Score@80,LLMProb@90,Score@90
celery,concurrency,app/defaults.py,app,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00
celery,concurrency,backends/azureblockblob.py,backends,backends,95.00,backends,95.00,backends,95.00,backends,95.00,backends,95.00,backends,95.00,backends,95.00,backends,95.00,backends,95.00
celery,concurrency,utils/abstract.py,utils,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00
celery,concurrency,utils/saferepr.py,utils,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00
celery,concurrency,apps/beat.py,app,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00
celery,concurrency,backends/cosmosdbsql.py,backends,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00
celery,contrib,worker/consumer/delayed_delivery.py,worker,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00
celery,contrib,app/registry.py,app,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00
celery,contrib,app/backends.py,app,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00
celery,contrib,bin/list.py,bin,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00
celery,contrib,backends/filesystem.py,backends,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00
celery,contrib,worker/autoscale.py,worker,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00
celery,contrib,worker/consumer/control.py,worker,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00
celery,contrib,worker/heartbeat.py,worker,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00
celery,contrib,utils/threads.py,utils,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
celery,contrib,exceptions.py,bin,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00
celery,contrib,app/utils.py,app,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00
celery,contrib,contrib/migrate.py,None,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00
celery,contrib,utils/sysinfo.py,utils,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00
celery,contrib,events/dumper.py,events,events,95.00,events,95.00,events,95.00,events,95.00,events,95.00,events,95.00,events,95.00,events,95.00,events,95.00
celery,contrib,backends/__init__.py,backends,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00
celery,contrib,__init__.py,bin,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00
celery,contrib,contrib/abortable.py,None,backends,88.00,backends,88.00,backends,88.00,backends,88.00,backends,88.00,backends,88.00,backends,88.00,backends,88.00,None,88.00
celery,contrib,backends/couchdb.py,backends,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00
celery,contrib,contrib/testing/worker.py,None,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00
celery,contrib,loaders/__init__.py,loaders,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00
celery,contrib,utils/time.py,utils,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00
celery,contrib,worker/consumer/mingle.py,worker,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
celery,contrib,app/__init__.py,app,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00
celery,contrib,bin/base.py,bin,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00
celery,contrib,bin/events.py,bin,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00
celery,contrib,app/base.py,app,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00
celery,contrib,loaders/app.py,loaders,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00
celery,contrib,signals.py,bin,utils,85.00,utils,85.00,utils,85.00,utils,85.00,utils,85.00,utils,85.00,utils,85.00,utils,85.00,None,85.00
celery,contrib,backends/dynamodb.py,backends,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00
celery,contrib,backends/mongodb.py,backends,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00
celery,contrib,backends/redis.py,backends,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00
celery,contrib,concurrency/__init__.py,concurrency,concurrency,95.00,concurrency,95.00,concurrency,95.00,concurrency,95.00,concurrency,95.00,concurrency,95.00,concurrency,95.00,concurrency,95.00,concurrency,95.00
celery,contrib,utils/timer2.py,utils,concurrency,95.00,concurrency,95.00,concurrency,95.00,concurrency,95.00,concurrency,95.00,concurrency,95.00,concurrency,95.00,concurrency,95.00,concurrency,95.00
celery,contrib,concurrency/gevent.py,concurrency,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
celery,contrib,contrib/testing/app.py,None,utils,90.00,utils,90.00,utils,90.00,utils,90.00,utils,90.00,utils,90.00,utils,90.00,utils,90.00,None,90.00
celery,contrib,events/cursesmon.py,events,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00
celery,contrib,worker/consumer/connection.py,worker,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00
celery,contrib,worker/loops.py,worker,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00
celery,contrib,concurrency/solo.py,concurrency,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00
celery,contrib,security/certificate.py,security,security,98.00,security,98.00,security,98.00,security,98.00,security,98.00,security,98.00,security,98.00,security,98.00,security,98.00
celery,contrib,backends/gcs.py,backends,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
celery,contrib,contrib/testing/tasks.py,None,app,85.00,app,85.00,app,85.00,app,85.00,app,85.00,app,85.00,app,85.00,app,85.00,None,85.00
celery,contrib,utils/iso8601.py,utils,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00
celery,contrib,bin/control.py,bin,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00
celery,contrib,utils/functional.py,utils,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00
celery,contrib,backends/database/session.py,backends,backends,95.00,backends,95.00,backends,95.00,backends,95.00,backends,95.00,backends,95.00,backends,95.00,backends,95.00,backends,95.00
celery,contrib,worker/consumer/__init__.py,worker,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00
celery,contrib,loaders/default.py,loaders,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00
celery,contrib,backends/base.py,backends,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00
celery,contrib,concurrency/eventlet.py,concurrency,concurrency,99.00,concurrency,99.00,concurrency,99.00,concurrency,99.00,concurrency,99.00,concurrency,99.00,concurrency,99.00,concurrency,99.00,concurrency,99.00
celery,contrib,utils/term.py,utils,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00
celery,contrib,bin/graph.py,bin,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00
celery,contrib,schedules.py,bin,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00
celery,contrib,bin/shell.py,bin,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
celery,contrib,bin/multi.py,bin,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00
celery,contrib,utils/serialization.py,utils,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00
celery,contrib,utils/graph.py,utils,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00
celery,contrib,worker/__init__.py,worker,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00
celery,contrib,events/dispatcher.py,events,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00
celery,contrib,contrib/django/task.py,None,fixups,95.00,fixups,95.00,fixups,95.00,fixups,95.00,fixups,95.00,fixups,95.00,fixups,95.00,fixups,95.00,fixups,95.00
celery,contrib,fixups/django.py,fixups,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
celery,contrib,utils/objects.py,utils,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00
celery,contrib,concurrency/asynpool.py,concurrency,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00
celery,contrib,worker/consumer/events.py,worker,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00
celery,contrib,fixups/__init__.py,fixups,fixups,98.00,fixups,98.00,fixups,98.00,fixups,98.00,fixups,98.00,fixups,98.00,fixups,98.00,fixups,98.00,fixups,98.00
celery,contrib,security/serialization.py,security,security,98.00,security,98.00,security,98.00,security,98.00,security,98.00,security,98.00,security,98.00,security,98.00,security,98.00
celery,contrib,bin/purge.py,bin,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00
celery,contrib,backends/database/models.py,backends,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00
celery,contrib,platforms.py,bin,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00
celery,contrib,bootsteps.py,bin,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00
celery,contrib,events/__init__.py,events,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00
celery,contrib,contrib/pytest.py,None,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00
celery,contrib,utils/imports.py,utils,utils,99.00,utils,99.00,utils,99.00,utils,99.00,utils,99.00,utils,99.00,utils,99.00,utils,99.00,utils,99.00
celery,contrib,concurrency/prefork.py,concurrency,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00
celery,contrib,states.py,bin,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
celery,contrib,worker/control.py,worker,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00
celery,contrib,contrib/sphinx.py,None,utils,65.00,utils,65.00,utils,65.00,utils,65.00,utils,65.00,utils,65.00,None,65.00,None,65.00,None,65.00
celery,contrib,utils/collections.py,utils,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00
celery,contrib,apps/multi.py,app,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00
celery,contrib,backends/cache.py,backends,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00
celery,contrib,worker/consumer/agent.py,worker,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00
celery,contrib,worker/consumer/consumer.py,worker,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00,worker,95.00
celery,contrib,app/events.py,app,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00
celery,contrib,contrib/django/__init__.py,None,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00
celery,contrib,app/autoretry.py,app,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
celery,contrib,bin/amqp.py,bin,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00
celery,contrib,events/event.py,events,events,95.00,events,95.00,events,95.00,events,95.00,events,95.00,events,95.00,events,95.00,events,95.00,events,95.00
celery,contrib,backends/asynchronous.py,backends,concurrency,95.00,concurrency,95.00,concurrency,95.00,concurrency,95.00,concurrency,95.00,concurrency,95.00,concurrency,95.00,concurrency,95.00,concurrency,95.00
celery,contrib,utils/deprecated.py,utils,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00
celery,contrib,contrib/__init__.py,None,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00
celery,contrib,app/builtins.py,app,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00
celery,contrib,events/snapshot.py,events,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00
celery,contrib,utils/nodenames.py,utils,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00
celery,contrib,worker/state.py,worker,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00
celery,contrib,contrib/testing/__init__.py,None,bin,85.00,bin,85.00,bin,85.00,bin,85.00,bin,85.00,bin,85.00,bin,85.00,bin,85.00,None,85.00
celery,contrib,worker/strategy.py,worker,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00
celery,contrib,backends/database/__init__.py,backends,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00
celery,contrib,bin/celery.py,bin,bin,99.00,bin,99.00,bin,99.00,bin,99.00,bin,99.00,bin,99.00,bin,99.00,bin,99.00,bin,99.00
celery,contrib,backends/rpc.py,backends,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00
celery,contrib,_state.py,bin,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00
celery,contrib,app/log.py,app,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00
celery,contrib,concurrency/thread.py,concurrency,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00
celery,contrib,security/key.py,security,security,98.00,security,98.00,security,98.00,security,98.00,security,98.00,security,98.00,security,98.00,security,98.00,security,98.00
celery,contrib,utils/__init__.py,utils,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00
celery,contrib,bin/beat.py,bin,bin,99.00,bin,99.00,bin,99.00,bin,99.00,bin,99.00,bin,99.00,bin,99.00,bin,99.00,bin,99.00
celery,contrib,bin/migrate.py,bin,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00
celery,contrib,app/routes.py,app,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00
celery,contrib,bin/call.py,bin,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00
celery,contrib,app/task.py,app,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00
celery,contrib,utils/quorum_queues.py,utils,app,85.00,app,85.00,app,85.00,app,85.00,app,85.00,app,85.00,app,85.00,app,85.00,None,85.00
celery,contrib,worker/consumer/tasks.py,worker,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00
celery,contrib,worker/pidbox.py,worker,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00
celery,contrib,contrib/testing/mocks.py,None,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00
celery,contrib,backends/arangodb.py,backends,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00
celery,contrib,utils/text.py,utils,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00
celery,contrib,backends/cassandra.py,backends,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00
celery,contrib,concurrency/base.py,concurrency,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00,concurrency,98.00
celery,contrib,events/state.py,events,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00
celery,contrib,backends/couchbase.py,backends,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00,backends,99.00
celery,contrib,bin/logtool.py,bin,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00
celery,contrib,worker/components.py,worker,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00
celery,contrib,contrib/rdb.py,None,utils,90.00,utils,90.00,utils,90.00,utils,90.00,utils,90.00,utils,90.00,utils,90.00,utils,90.00,None,90.00
celery,contrib,utils/debug.py,utils,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00
celery,contrib,bin/result.py,bin,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00
celery,contrib,backends/elasticsearch.py,backends,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00
celery,contrib,backends/s3.py,backends,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00
celery,contrib,utils/dispatch/signal.py,utils,events,95.00,events,95.00,events,95.00,events,95.00,events,95.00,events,95.00,events,95.00,events,95.00,events,95.00
celery,contrib,events/receiver.py,events,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00,events,98.00
celery,contrib,canvas.py,bin,utils,85.00,utils,85.00,utils,85.00,utils,85.00,utils,85.00,utils,85.00,utils,85.00,utils,85.00,None,85.00
celery,contrib,backends/consul.py,backends,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00
celery,contrib,worker/consumer/heart.py,worker,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00
celery,contrib,worker/consumer/gossip.py,worker,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00
celery,contrib,result.py,bin,backends,85.00,backends,85.00,backends,85.00,backends,85.00,backends,85.00,backends,85.00,backends,85.00,backends,85.00,None,85.00
celery,contrib,bin/upgrade.py,bin,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00
celery,contrib,app/trace.py,app,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00
celery,contrib,worker/worker.py,worker,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00
celery,contrib,contrib/testing/manager.py,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
celery,contrib,utils/static/__init__.py,utils,None,30.00,None,30.00,None,30.00,None,30.00,None,30.00,None,30.00,None,30.00,None,30.00,None,30.00
celery,contrib,utils/log.py,utils,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00
celery,contrib,app/control.py,app,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00
celery,contrib,loaders/base.py,loaders,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00,loaders,98.00
celery,contrib,utils/annotations.py,utils,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00
celery,contrib,apps/worker.py,app,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00
celery,contrib,bin/worker.py,bin,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00
celery,contrib,apps/__init__.py,app,None,30.00,None,30.00,None,30.00,None,30.00,None,30.00,None,30.00,None,30.00,None,30.00,None,30.00
celery,contrib,bin/__init__.py,bin,utils,75.00,utils,75.00,utils,75.00,utils,75.00,utils,75.00,utils,75.00,utils,75.00,None,75.00,None,75.00
celery,contrib,security/utils.py,security,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
celery,contrib,__main__.py,bin,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00,bin,95.00
celery,contrib,app/amqp.py,app,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00,app,98.00
celery,contrib,app/annotations.py,app,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00
celery,contrib,local.py,bin,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00
celery,contrib,beat.py,bin,worker,60.00,worker,60.00,worker,60.00,worker,60.00,worker,60.00,None,60.00,None,60.00,None,60.00,None,60.00
celery,contrib,worker/request.py,worker,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00,worker,98.00
celery,contrib,security/__init__.py,security,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
celery,contrib,utils/dispatch/__init__.py,utils,utils,90.00,utils,90.00,utils,90.00,utils,90.00,utils,90.00,utils,90.00,utils,90.00,utils,90.00,None,90.00
celery,contrib,app/defaults.py,app,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00
celery,contrib,backends/azureblockblob.py,backends,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00
celery,contrib,utils/abstract.py,utils,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00,app,95.00
celery,contrib,utils/saferepr.py,utils,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00,utils,98.00
celery,contrib,apps/beat.py,app,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00,bin,98.00
celery,contrib,backends/cosmosdbsql.py,backends,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00,backends,98.00
fastmcp,cli,server/context.py,server,server,98.00,server,98.00,server,98.00,server,98.00,server,98.00,server,98.00,server,98.00,server,98.00,server,98.00
fastmcp,cli,cli/__init__.py,None,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00
fastmcp,cli,resources/types.py,resources,resources,98.00,resources,98.00,resources,98.00,resources,98.00,resources,98.00,resources,98.00,resources,98.00,resources,98.00,resources,98.00
fastmcp,cli,resources/template.py,resources,resources,98.00,resources,98.00,resources,98.00,resources,98.00,resources,98.00,resources,98.00,resources,98.00,resources,98.00,resources,98.00
fastmcp,cli,utilities/logging.py,utilities,utilities,98.00,utilities,98.00,utilities,98.00,utilities,98.00,utilities,98.00,utilities,98.00,utilities,98.00,utilities,98.00,utilities,98.00
