Project,Module,File,GT,TFIDF@10,Score@10,TFIDF@20,Score@20,TFIDF@30,Score@30,TFIDF@40,Score@40,TFIDF@50,Score@50,TFIDF@60,Score@60,TFIDF@70,Score@70,TFIDF@80,Score@80,TFIDF@90,Score@90
audioflux,filter_bank,include/dsp/resample_algorithm.h,dsp,dsp,92.82,dsp,92.82,dsp,92.82,dsp,92.82,dsp,92.82,dsp,92.82,dsp,92.82,dsp,92.82,dsp,92.82
audioflux,filter_bank,include/swt_algorithm.h,general,None,5.62,None,5.62,None,5.62,None,5.62,None,5.62,None,5.62,None,5.62,None,5.62,None,5.62
audioflux,filter_bank,src/filterbank/coef/__coef_d.h,None,dsp,63.74,dsp,63.74,dsp,63.74,dsp,63.74,dsp,63.74,dsp,63.74,None,63.74,None,63.74,None,63.74
audioflux,filter_bank,include/ewt_algorithm.h,general,None,5.62,None,5.62,None,5.62,None,5.62,None,5.62,None,5.62,None,5.62,None,5.62,None,5.62
audioflux,filter_bank,src/mir/harmonicRatio_algorithm.c,mir,mir,75.19,mir,75.19,mir,75.19,mir,75.19,mir,75.19,mir,75.19,mir,75.19,None,75.19,None,75.19
audioflux,filter_bank,include/emd_algorithm.h,general,None,5.63,None,5.63,None,5.63,None,5.63,None,5.63,None,5.63,None,5.63,None,5.63,None,5.63
audioflux,filter_bank,src/filterbank/auditory_weight.c,None,mir,42.55,mir,42.55,mir,42.55,mir,42.55,None,42.55,None,42.55,None,42.55,None,42.55,None,42.55
audioflux,filter_bank,src/flux_spectral.h,general,feature,28.56,feature,28.56,None,28.56,None,28.56,None,28.56,None,28.56,None,28.56,None,28.56,None,28.56
audioflux,filter_bank,src/filterbank/nsgt_filterBank.h,None,None,6.00,None,6.00,None,6.00,None,6.00,None,6.00,None,6.00,None,6.00,None,6.00,None,6.00
audioflux,filter_bank,include/feature/xxcc_algorithm.h,feature,feature,149.92,feature,149.92,feature,149.92,feature,149.92,feature,149.92,feature,149.92,feature,149.92,feature,149.92,feature,149.92
audioflux,filter_bank,include/filterbank/auditory_weight.h,None,None,3.64,None,3.64,None,3.64,None,3.64,None,3.64,None,3.64,None,3.64,None,3.64,None,3.64
audioflux,filter_bank,src/nsgt_algorithm.c,general,mir,24.33,mir,24.33,None,24.33,None,24.33,None,24.33,None,24.33,None,24.33,None,24.33,None,24.33
audioflux,filter_bank,include/synsq_algorithm.h,general,None,6.62,None,6.62,None,6.62,None,6.62,None,6.62,None,6.62,None,6.62,None,6.62,None,6.62
audioflux,filter_bank,src/util/flux_util.h,general,mir,39.97,mir,39.97,mir,39.97,None,39.97,None,39.97,None,39.97,None,39.97,None,39.97,None,39.97
audioflux,filter_bank,src/mir/onset_algorithm.c,mir,mir,135.07,mir,135.07,mir,135.07,mir,135.07,mir,135.07,mir,135.07,mir,135.07,mir,135.07,mir,135.07
audioflux,filter_bank,src/fst_algorithm.c,general,dsp,24.46,dsp,24.46,None,24.46,None,24.46,None,24.46,None,24.46,None,24.46,None,24.46,None,24.46
audioflux,filter_bank,include/fst_algorithm.h,general,dsp,24.99,dsp,24.99,None,24.99,None,24.99,None,24.99,None,24.99,None,24.99,None,24.99,None,24.99
audioflux,filter_bank,src/mir/_pitch_stft.h,mir,mir,81.14,mir,81.14,mir,81.14,mir,81.14,mir,81.14,mir,81.14,mir,81.14,mir,81.14,None,81.14
audioflux,filter_bank,include/cwd_algorithm.h,general,None,5.63,None,5.63,None,5.63,None,5.63,None,5.63,None,5.63,None,5.63,None,5.63,None,5.63
audioflux,filter_bank,src/spectrogram_algorithm.c,general,mir,77.31,mir,77.31,mir,77.31,mir,77.31,mir,77.31,mir,77.31,mir,77.31,None,77.31,None,77.31
audioflux,filter_bank,src/temporal_algorithm.h,general,mir,11.41,None,11.41,None,11.41,None,11.41,None,11.41,None,11.41,None,11.41,None,11.41,None,11.41
audioflux,filter_bank,include/mir/harmonicRatio_algorithm.h,mir,mir,71.54,mir,71.54,mir,71.54,mir,71.54,mir,71.54,mir,71.54,mir,71.54,None,71.54,None,71.54
audioflux,filter_bank,include/feature/spectral_algorithm.h,feature,feature,149.18,feature,149.18,feature,149.18,feature,149.18,feature,149.18,feature,149.18,feature,149.18,feature,149.18,feature,149.18
audioflux,filter_bank,src/wpt_algorithm.h,general,None,1.99,None,1.99,None,1.99,None,1.99,None,1.99,None,1.99,None,1.99,None,1.99,None,1.99
audioflux,filter_bank,src/mir/hpss_algorithm.c,mir,mir,67.32,mir,67.32,mir,67.32,mir,67.32,mir,67.32,mir,67.32,None,67.32,None,67.32,None,67.32
audioflux,filter_bank,src/bft_algorithm.c,general,dsp,27.15,dsp,27.15,None,27.15,None,27.15,None,27.15,None,27.15,None,27.15,None,27.15,None,27.15
audioflux,filter_bank,src/fst_algorithm.h,general,dsp,23.00,dsp,23.00,None,23.00,None,23.00,None,23.00,None,23.00,None,23.00,None,23.00,None,23.00
audioflux,filter_bank,src/temporal_algorithm.c,general,dsp,23.76,dsp,23.76,None,23.76,None,23.76,None,23.76,None,23.76,None,23.76,None,23.76,None,23.76
audioflux,filter_bank,src/reassign_algorithm.c,general,mir,27.56,mir,27.56,None,27.56,None,27.56,None,27.56,None,27.56,None,27.56,None,27.56,None,27.56
audioflux,filter_bank,include/wsst_algorithm.h,general,None,7.91,None,7.91,None,7.91,None,7.91,None,7.91,None,7.91,None,7.91,None,7.91,None,7.91
audioflux,filter_bank,include/hht_algorithm.h,general,None,5.62,None,5.62,None,5.62,None,5.62,None,5.62,None,5.62,None,5.62,None,5.62,None,5.62
audioflux,filter_bank,src/swt_algorithm.c,general,dsp,15.37,None,15.37,None,15.37,None,15.37,None,15.37,None,15.37,None,15.37,None,15.37,None,15.37
audioflux,filter_bank,src/filterbank/dwt_filterCoef.c,None,dsp,175.22,dsp,175.22,dsp,175.22,dsp,175.22,dsp,175.22,dsp,175.22,dsp,175.22,dsp,175.22,dsp,175.22
audioflux,filter_bank,include/dsp/xcorr_algorithm.h,dsp,dsp,94.68,dsp,94.68,dsp,94.68,dsp,94.68,dsp,94.68,dsp,94.68,dsp,94.68,dsp,94.68,dsp,94.68
audioflux,filter_bank,include/mir/onset_algorithm.h,mir,mir,87.37,mir,87.37,mir,87.37,mir,87.37,mir,87.37,mir,87.37,mir,87.37,mir,87.37,None,87.37
audioflux,filter_bank,src/synsq_algorithm.c,general,mir,27.00,mir,27.00,None,27.00,None,27.00,None,27.00,None,27.00,None,27.00,None,27.00,None,27.00
audioflux,filter_bank,src/mir/_pitch_yin.c,mir,mir,88.51,mir,88.51,mir,88.51,mir,88.51,mir,88.51,mir,88.51,mir,88.51,mir,88.51,None,88.51
audioflux,filter_bank,include/pwt_algorithm.h,general,None,7.00,None,7.00,None,7.00,None,7.00,None,7.00,None,7.00,None,7.00,None,7.00,None,7.00
audioflux,filter_bank,src/filterbank/cwt_filterBank.c,None,dsp,50.46,dsp,50.46,dsp,50.46,dsp,50.46,dsp,50.46,None,50.46,None,50.46,None,50.46,None,50.46
audioflux,filter_bank,include/cqt_algorithm.h,general,feature,18.97,None,18.97,None,18.97,None,18.97,None,18.97,None,18.97,None,18.97,None,18.97,None,18.97
audioflux,filter_bank,src/util/flux_util.c,general,mir,116.53,mir,116.53,mir,116.53,mir,116.53,mir,116.53,mir,116.53,mir,116.53,mir,116.53,mir,116.53
audioflux,filter_bank,include/spectrogram_algorithm.h,general,mir,36.51,mir,36.51,mir,36.51,None,36.51,None,36.51,None,36.51,None,36.51,None,36.51,None,36.51
audioflux,filter_bank,src/filterbank/cwt_filterBank.h,None,None,6.93,None,6.93,None,6.93,None,6.93,None,6.93,None,6.93,None,6.93,None,6.93,None,6.93
audioflux,filter_bank,include/flux_base.h,general,mir,59.64,mir,59.64,mir,59.64,mir,59.64,mir,59.64,None,59.64,None,59.64,None,59.64,None,59.64
audioflux,filter_bank,src/st_algorithm.c,general,None,4.24,None,4.24,None,4.24,None,4.24,None,4.24,None,4.24,None,4.24,None,4.24,None,4.24
audioflux,filter_bank,src/stft_algorithm.h,general,None,4.37,None,4.37,None,4.37,None,4.37,None,4.37,None,4.37,None,4.37,None,4.37,None,4.37
audioflux,filter_bank,include/cwt_algorithm.h,general,None,7.91,None,7.91,None,7.91,None,7.91,None,7.91,None,7.91,None,7.91,None,7.91,None,7.91
audioflux,filter_bank,src/util/flux_wave.c,general,mir,22.28,mir,22.28,None,22.28,None,22.28,None,22.28,None,22.28,None,22.28,None,22.28,None,22.28
audioflux,filter_bank,src/flux_temporal.h,general,None,6.66,None,6.66,None,6.66,None,6.66,None,6.66,None,6.66,None,6.66,None,6.66,None,6.66
audioflux,filter_bank,src/wsst_algorithm.c,general,mir,26.48,mir,26.48,None,26.48,None,26.48,None,26.48,None,26.48,None,26.48,None,26.48,None,26.48
audioflux,general,src/flux_spectral.c,None,mir,28.28,mir,28.28,None,28.28,None,28.28,None,28.28,None,28.28,None,28.28,None,28.28,None,28.28
audioflux,general,src/nsgt_algorithm.h,None,filter_bank,38.00,filter_bank,38.00,filter_bank,38.00,None,38.00,None,38.00,None,38.00,None,38.00,None,38.00,None,38.00
audioflux,general,src/wsst_algorithm.h,None,None,7.86,None,7.86,None,7.86,None,7.86,None,7.86,None,7.86,None,7.86,None,7.86,None,7.86
audioflux,general,src/mir/_pitch_stft.c,mir,mir,97.46,mir,97.46,mir,97.46,mir,97.46,mir,97.46,mir,97.46,mir,97.46,mir,97.46,mir,97.46
audioflux,general,src/filterbank/cqt_filterBank.c,filter_bank,filter_bank,113.48,filter_bank,113.48,filter_bank,113.48,filter_bank,113.48,filter_bank,113.48,filter_bank,113.48,filter_bank,113.48,filter_bank,113.48,filter_bank,113.48
audioflux,general,include/st_algorithm.h,None,None,3.46,None,3.46,None,3.46,None,3.46,None,3.46,None,3.46,None,3.46,None,3.46,None,3.46
audioflux,general,src/dsp/dct_algorithm.h,dsp,dsp,102.24,dsp,102.24,dsp,102.24,dsp,102.24,dsp,102.24,dsp,102.24,dsp,102.24,dsp,102.24,dsp,102.24
audioflux,general,src/st_algorithm.h,None,None,3.46,None,3.46,None,3.46,None,3.46,None,3.46,None,3.46,None,3.46,None,3.46,None,3.46
audioflux,general,src/cqt_algorithm.c,None,mir,25.38,mir,25.38,None,25.38,None,25.38,None,25.38,None,25.38,None,25.38,None,25.38,None,25.38
audioflux,general,include/dsp/czt_algorithm.h,dsp,dsp,83.93,dsp,83.93,dsp,83.93,dsp,83.93,dsp,83.93,dsp,83.93,dsp,83.93,dsp,83.93,None,83.93
audioflux,general,include/util/flux_util.h,None,mir,43.56,mir,43.56,mir,43.56,mir,43.56,None,43.56,None,43.56,None,43.56,None,43.56,None,43.56
audioflux,general,src/mir/onset_algorithm.h,mir,mir,93.50,mir,93.50,mir,93.50,mir,93.50,mir,93.50,mir,93.50,mir,93.50,mir,93.50,mir,93.50
audioflux,general,src/feature/deconv_algorithm.h,feature,feature,128.28,feature,128.28,feature,128.28,feature,128.28,feature,128.28,feature,128.28,feature,128.28,feature,128.28,feature,128.28
audioflux,general,src/dsp/conv_algorithm.h,dsp,dsp,84.45,dsp,84.45,dsp,84.45,dsp,84.45,dsp,84.45,dsp,84.45,dsp,84.45,dsp,84.45,None,84.45
audioflux,general,src/filterbank/dwt_filterCoef.h,filter_bank,filter_bank,87.63,filter_bank,87.63,filter_bank,87.63,filter_bank,87.63,filter_bank,87.63,filter_bank,87.63,filter_bank,87.63,filter_bank,87.63,None,87.63
audioflux,general,src/reassign_algorithm.h,None,None,6.21,None,6.21,None,6.21,None,6.21,None,6.21,None,6.21,None,6.21,None,6.21,None,6.21
audioflux,general,include/util/flux_wave.h,None,mir,15.61,None,15.61,None,15.61,None,15.61,None,15.61,None,15.61,None,15.61,None,15.61,None,15.61
audioflux,general,src/pwt_algorithm.c,None,filter_bank,65.70,filter_bank,65.70,filter_bank,65.70,filter_bank,65.70,filter_bank,65.70,filter_bank,65.70,None,65.70,None,65.70,None,65.70
audioflux,general,include/mir/hpss_algorithm.h,mir,mir,78.57,mir,78.57,mir,78.57,mir,78.57,mir,78.57,mir,78.57,mir,78.57,None,78.57,None,78.57
audioflux,general,include/feature/deconv_algorithm.h,feature,feature,128.28,feature,128.28,feature,128.28,feature,128.28,feature,128.28,feature,128.28,feature,128.28,feature,128.28,feature,128.28
audioflux,general,include/dwt_algorithm.h,None,dsp,20.82,dsp,20.82,None,20.82,None,20.82,None,20.82,None,20.82,None,20.82,None,20.82,None,20.82
audioflux,general,include/wpt_algorithm.h,None,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47
audioflux,general,src/pwt_algorithm.h,None,None,7.00,None,7.00,None,7.00,None,7.00,None,7.00,None,7.00,None,7.00,None,7.00,None,7.00
audioflux,general,src/swt_algorithm.h,None,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47
audioflux,general,src/mir/harmonicRatio_algorithm.h,mir,mir,76.91,mir,76.91,mir,76.91,mir,76.91,mir,76.91,mir,76.91,mir,76.91,None,76.91,None,76.91
audioflux,general,src/dwt_algorithm.h,None,dsp,20.82,dsp,20.82,None,20.82,None,20.82,None,20.82,None,20.82,None,20.82,None,20.82,None,20.82
audioflux,general,src/bft_algorithm.h,None,filter_bank,38.69,filter_bank,38.69,filter_bank,38.69,None,38.69,None,38.69,None,38.69,None,38.69,None,38.69,None,38.69
audioflux,general,src/cqt_algorithm.h,None,filter_bank,38.00,filter_bank,38.00,filter_bank,38.00,None,38.00,None,38.00,None,38.00,None,38.00,None,38.00,None,38.00
audioflux,general,src/filterbank/nsgt_filterBank.c,filter_bank,filter_bank,168.78,filter_bank,168.78,filter_bank,168.78,filter_bank,168.78,filter_bank,168.78,filter_bank,168.78,filter_bank,168.78,filter_bank,168.78,filter_bank,168.78
audioflux,general,src/dsp/czt_algorithm.h,dsp,dsp,83.93,dsp,83.93,dsp,83.93,dsp,83.93,dsp,83.93,dsp,83.93,dsp,83.93,dsp,83.93,None,83.93
audioflux,general,src/flux_temporal.c,None,None,8.00,None,8.00,None,8.00,None,8.00,None,8.00,None,8.00,None,8.00,None,8.00,None,8.00
audioflux,general,src/feature/spectral_algorithm.h,feature,feature,126.00,feature,126.00,feature,126.00,feature,126.00,feature,126.00,feature,126.00,feature,126.00,feature,126.00,feature,126.00
audioflux,general,src/spectrogram_algorithm.h,None,filter_bank,38.66,filter_bank,38.66,filter_bank,38.66,None,38.66,None,38.66,None,38.66,None,38.66,None,38.66,None,38.66
audioflux,general,src/filterbank/cqt_filterBank.h,filter_bank,filter_bank,98.27,filter_bank,98.27,filter_bank,98.27,filter_bank,98.27,filter_bank,98.27,filter_bank,98.27,filter_bank,98.27,filter_bank,98.27,filter_bank,98.27
audioflux,general,src/dsp/dft_algorithm.h,dsp,dsp,100.89,dsp,100.89,dsp,100.89,dsp,100.89,dsp,100.89,dsp,100.89,dsp,100.89,dsp,100.89,dsp,100.89
audioflux,general,src/dwt_algorithm.c,None,filter_bank,36.00,filter_bank,36.00,filter_bank,36.00,None,36.00,None,36.00,None,36.00,None,36.00,None,36.00,None,36.00
audioflux,general,src/wpt_algorithm.c,None,filter_bank,71.62,filter_bank,71.62,filter_bank,71.62,filter_bank,71.62,filter_bank,71.62,filter_bank,71.62,filter_bank,71.62,None,71.62,None,71.62
audioflux,general,include/feature/chroma_algorithm.h,feature,feature,120.91,feature,120.91,feature,120.91,feature,120.91,feature,120.91,feature,120.91,feature,120.91,feature,120.91,feature,120.91
audioflux,general,src/synsq_algorithm.h,None,None,6.00,None,6.00,None,6.00,None,6.00,None,6.00,None,6.00,None,6.00,None,6.00,None,6.00
audioflux,general,src/dsp/czt_algorithm.c,dsp,dsp,65.33,dsp,65.33,dsp,65.33,dsp,65.33,dsp,65.33,dsp,65.33,None,65.33,None,65.33,None,65.33
audioflux,general,src/mir/_pitch_yin.h,mir,mir,94.57,mir,94.57,mir,94.57,mir,94.57,mir,94.57,mir,94.57,mir,94.57,mir,94.57,mir,94.57
audioflux,general,src/filterbank/auditory_filterBank.c,filter_bank,filter_bank,172.83,filter_bank,172.83,filter_bank,172.83,filter_bank,172.83,filter_bank,172.83,filter_bank,172.83,filter_bank,172.83,filter_bank,172.83,filter_bank,172.83
audioflux,general,src/dsp/xcorr_algorithm.h,dsp,dsp,83.60,dsp,83.60,dsp,83.60,dsp,83.60,dsp,83.60,dsp,83.60,dsp,83.60,dsp,83.60,None,83.60
audioflux,general,src/dsp/resample_algorithm.h,dsp,dsp,81.36,dsp,81.36,dsp,81.36,dsp,81.36,dsp,81.36,dsp,81.36,dsp,81.36,dsp,81.36,None,81.36
audioflux,general,src/dsp/hilbert_algorithm.h,dsp,dsp,84.09,dsp,84.09,dsp,84.09,dsp,84.09,dsp,84.09,dsp,84.09,dsp,84.09,dsp,84.09,None,84.09
audioflux,general,src/stft_algorithm.c,None,mir,35.44,mir,35.44,mir,35.44,None,35.44,None,35.44,None,35.44,None,35.44,None,35.44,None,35.44
audioflux,general,include/nsgt_algorithm.h,None,filter_bank,38.00,filter_bank,38.00,filter_bank,38.00,None,38.00,None,38.00,None,38.00,None,38.00,None,38.00,None,38.00
audioflux,general,include/temporal_algorithm.h,None,mir,14.10,None,14.10,None,14.10,None,14.10,None,14.10,None,14.10,None,14.10,None,14.10,None,14.10
audioflux,general,src/util/flux_wave.h,None,mir,15.61,None,15.61,None,15.61,None,15.61,None,15.61,None,15.61,None,15.61,None,15.61,None,15.61
audioflux,general,include/wvd_algorithm.h,None,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47
audioflux,general,include/reassign_algorithm.h,None,None,6.21,None,6.21,None,6.21,None,6.21,None,6.21,None,6.21,None,6.21,None,6.21,None,6.21
audioflux,general,src/filterbank/coef/__coef_r.h,filter_bank,mir,47.23,mir,47.23,mir,47.23,mir,47.23,None,47.23,None,47.23,None,47.23,None,47.23,None,47.23
audioflux,general,src/filterbank/auditory_filterBank.h,filter_bank,filter_bank,141.94,filter_bank,141.94,filter_bank,141.94,filter_bank,141.94,filter_bank,141.94,filter_bank,141.94,filter_bank,141.94,filter_bank,141.94,filter_bank,141.94
audioflux,general,src/dsp/fft_algorithm.h,dsp,dsp,96.98,dsp,96.98,dsp,96.98,dsp,96.98,dsp,96.98,dsp,96.98,dsp,96.98,dsp,96.98,dsp,96.98
audioflux,general,include/mir/_pitch_yin.h,mir,mir,94.57,mir,94.57,mir,94.57,mir,94.57,mir,94.57,mir,94.57,mir,94.57,mir,94.57,mir,94.57
audioflux,general,src/flux_base.h,None,filter_bank,185.65,filter_bank,185.65,filter_bank,185.65,filter_bank,185.65,filter_bank,185.65,filter_bank,185.65,filter_bank,185.65,filter_bank,185.65,filter_bank,185.65
audioflux,general,src/filterbank/chroma_filterBank.c,filter_bank,filter_bank,80.81,filter_bank,80.81,filter_bank,80.81,filter_bank,80.81,filter_bank,80.81,filter_bank,80.81,filter_bank,80.81,filter_bank,80.81,None,80.81
audioflux,general,include/dsp/resample_algorithm.h,dsp,dsp,81.36,dsp,81.36,dsp,81.36,dsp,81.36,dsp,81.36,dsp,81.36,dsp,81.36,dsp,81.36,None,81.36
audioflux,general,include/swt_algorithm.h,None,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47
audioflux,general,src/filterbank/coef/__coef_d.h,filter_bank,filter_bank,45.18,filter_bank,45.18,filter_bank,45.18,filter_bank,45.18,None,45.18,None,45.18,None,45.18,None,45.18,None,45.18
audioflux,general,include/ewt_algorithm.h,None,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47
audioflux,general,src/mir/harmonicRatio_algorithm.c,mir,mir,77.74,mir,77.74,mir,77.74,mir,77.74,mir,77.74,mir,77.74,mir,77.74,None,77.74,None,77.74
audioflux,general,include/emd_algorithm.h,None,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47
audioflux,general,src/filterbank/auditory_weight.h,filter_bank,filter_bank,102.54,filter_bank,102.54,filter_bank,102.54,filter_bank,102.54,filter_bank,102.54,filter_bank,102.54,filter_bank,102.54,filter_bank,102.54,filter_bank,102.54
audioflux,general,src/filterbank/auditory_weight.c,filter_bank,filter_bank,87.79,filter_bank,87.79,filter_bank,87.79,filter_bank,87.79,filter_bank,87.79,filter_bank,87.79,filter_bank,87.79,filter_bank,87.79,None,87.79
audioflux,general,src/flux_spectral.h,None,feature,28.31,feature,28.31,None,28.31,None,28.31,None,28.31,None,28.31,None,28.31,None,28.31,None,28.31
audioflux,general,src/filterbank/nsgt_filterBank.h,filter_bank,filter_bank,100.00,filter_bank,100.00,filter_bank,100.00,filter_bank,100.00,filter_bank,100.00,filter_bank,100.00,filter_bank,100.00,filter_bank,100.00,filter_bank,100.00
audioflux,general,include/feature/xxcc_algorithm.h,feature,feature,130.30,feature,130.30,feature,130.30,feature,130.30,feature,130.30,feature,130.30,feature,130.30,feature,130.30,feature,130.30
audioflux,general,src/feature/xxcc_algorithm.h,feature,feature,130.30,feature,130.30,feature,130.30,feature,130.30,feature,130.30,feature,130.30,feature,130.30,feature,130.30,feature,130.30
audioflux,general,src/dsp/fft_algorithm.c,dsp,dsp,109.03,dsp,109.03,dsp,109.03,dsp,109.03,dsp,109.03,dsp,109.03,dsp,109.03,dsp,109.03,dsp,109.03
audioflux,general,src/dsp/filterDesign_freqz.h,dsp,dsp,81.88,dsp,81.88,dsp,81.88,dsp,81.88,dsp,81.88,dsp,81.88,dsp,81.88,dsp,81.88,None,81.88
audioflux,general,src/dsp/filterDesign_iir.h,dsp,dsp,83.56,dsp,83.56,dsp,83.56,dsp,83.56,dsp,83.56,dsp,83.56,dsp,83.56,dsp,83.56,None,83.56
audioflux,general,include/filterbank/auditory_weight.h,filter_bank,filter_bank,102.54,filter_bank,102.54,filter_bank,102.54,filter_bank,102.54,filter_bank,102.54,filter_bank,102.54,filter_bank,102.54,filter_bank,102.54,filter_bank,102.54
audioflux,general,src/nsgt_algorithm.c,None,filter_bank,83.46,filter_bank,83.46,filter_bank,83.46,filter_bank,83.46,filter_bank,83.46,filter_bank,83.46,filter_bank,83.46,filter_bank,83.46,None,83.46
audioflux,general,include/synsq_algorithm.h,None,None,6.00,None,6.00,None,6.00,None,6.00,None,6.00,None,6.00,None,6.00,None,6.00,None,6.00
audioflux,general,src/util/flux_util.h,None,mir,45.56,mir,45.56,mir,45.56,mir,45.56,None,45.56,None,45.56,None,45.56,None,45.56,None,45.56
audioflux,general,src/dsp/dft_algorithm.c,dsp,dsp,106.70,dsp,106.70,dsp,106.70,dsp,106.70,dsp,106.70,dsp,106.70,dsp,106.70,dsp,106.70,dsp,106.70
audioflux,general,src/mir/onset_algorithm.c,mir,mir,135.92,mir,135.92,mir,135.92,mir,135.92,mir,135.92,mir,135.92,mir,135.92,mir,135.92,mir,135.92
audioflux,general,src/fst_algorithm.c,None,dsp,21.53,dsp,21.53,None,21.53,None,21.53,None,21.53,None,21.53,None,21.53,None,21.53,None,21.53
audioflux,general,include/fst_algorithm.h,None,dsp,20.85,dsp,20.85,None,20.85,None,20.85,None,20.85,None,20.85,None,20.85,None,20.85,None,20.85
audioflux,general,src/mir/_pitch_stft.h,mir,mir,83.27,mir,83.27,mir,83.27,mir,83.27,mir,83.27,mir,83.27,mir,83.27,mir,83.27,None,83.27
audioflux,general,src/dsp/conv_algorithm.c,dsp,dsp,68.38,dsp,68.38,dsp,68.38,dsp,68.38,dsp,68.38,dsp,68.38,None,68.38,None,68.38,None,68.38
audioflux,general,include/cwd_algorithm.h,None,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47
audioflux,general,src/feature/deconv_algorithm.c,feature,feature,101.14,feature,101.14,feature,101.14,feature,101.14,feature,101.14,feature,101.14,feature,101.14,feature,101.14,feature,101.14
audioflux,general,src/spectrogram_algorithm.c,None,filter_bank,121.00,filter_bank,121.00,filter_bank,121.00,filter_bank,121.00,filter_bank,121.00,filter_bank,121.00,filter_bank,121.00,filter_bank,121.00,filter_bank,121.00
audioflux,general,src/temporal_algorithm.h,None,mir,14.10,None,14.10,None,14.10,None,14.10,None,14.10,None,14.10,None,14.10,None,14.10,None,14.10
audioflux,general,include/mir/harmonicRatio_algorithm.h,mir,mir,76.91,mir,76.91,mir,76.91,mir,76.91,mir,76.91,mir,76.91,mir,76.91,None,76.91,None,76.91
audioflux,general,src/dsp/resample_algorithm.c,dsp,dsp,60.35,dsp,60.35,dsp,60.35,dsp,60.35,dsp,60.35,dsp,60.35,None,60.35,None,60.35,None,60.35
audioflux,general,include/feature/spectral_algorithm.h,feature,feature,126.00,feature,126.00,feature,126.00,feature,126.00,feature,126.00,feature,126.00,feature,126.00,feature,126.00,feature,126.00
audioflux,general,src/wpt_algorithm.h,None,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47
audioflux,general,src/dsp/filterDesign_freqz.c,dsp,dsp,74.10,dsp,74.10,dsp,74.10,dsp,74.10,dsp,74.10,dsp,74.10,dsp,74.10,None,74.10,None,74.10
audioflux,general,src/mir/hpss_algorithm.c,mir,mir,67.10,mir,67.10,mir,67.10,mir,67.10,mir,67.10,mir,67.10,None,67.10,None,67.10,None,67.10
audioflux,general,src/dsp/filterDesign_fir.c,dsp,filter_bank,220.54,filter_bank,220.54,filter_bank,220.54,filter_bank,220.54,filter_bank,220.54,filter_bank,220.54,filter_bank,220.54,filter_bank,220.54,filter_bank,220.54
audioflux,general,src/bft_algorithm.c,None,filter_bank,80.03,filter_bank,80.03,filter_bank,80.03,filter_bank,80.03,filter_bank,80.03,filter_bank,80.03,filter_bank,80.03,filter_bank,80.03,None,80.03
audioflux,general,src/cwt_algorithm.c,None,filter_bank,64.54,filter_bank,64.54,filter_bank,64.54,filter_bank,64.54,filter_bank,64.54,filter_bank,64.54,None,64.54,None,64.54,None,64.54
audioflux,general,src/fst_algorithm.h,None,dsp,20.85,dsp,20.85,None,20.85,None,20.85,None,20.85,None,20.85,None,20.85,None,20.85,None,20.85
audioflux,general,src/temporal_algorithm.c,None,filter_bank,22.69,filter_bank,22.69,None,22.69,None,22.69,None,22.69,None,22.69,None,22.69,None,22.69,None,22.69
audioflux,general,src/reassign_algorithm.c,None,filter_bank,48.38,filter_bank,48.38,filter_bank,48.38,filter_bank,48.38,None,48.38,None,48.38,None,48.38,None,48.38,None,48.38
audioflux,general,src/dsp/flux_window.c,dsp,dsp,82.76,dsp,82.76,dsp,82.76,dsp,82.76,dsp,82.76,dsp,82.76,dsp,82.76,dsp,82.76,None,82.76
audioflux,general,include/wsst_algorithm.h,None,None,7.86,None,7.86,None,7.86,None,7.86,None,7.86,None,7.86,None,7.86,None,7.86,None,7.86
audioflux,general,include/hht_algorithm.h,None,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47,None,3.47
audioflux,general,src/swt_algorithm.c,None,filter_bank,36.00,filter_bank,36.00,filter_bank,36.00,None,36.00,None,36.00,None,36.00,None,36.00,None,36.00,None,36.00
audioflux,general,src/filterbank/dwt_filterCoef.c,filter_bank,dsp,132.27,dsp,132.27,dsp,132.27,dsp,132.27,dsp,132.27,dsp,132.27,dsp,132.27,dsp,132.27,dsp,132.27
audioflux,general,src/filterbank/chroma_filterBank.h,filter_bank,filter_bank,94.26,filter_bank,94.26,filter_bank,94.26,filter_bank,94.26,filter_bank,94.26,filter_bank,94.26,filter_bank,94.26,filter_bank,94.26,filter_bank,94.26
