file_path,UI,Storage,Common,E2E,Client,best_module,best_likelihood
src/main/java/teammates/ui/servlets/RequestTraceFilter.java,80.00,5.00,10.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/servlets/WebSecurityHeaderFilter.java,95.00,0.00,5.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/servlets/OAuth2CallbackServlet.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/servlets/OriginCheckFilter.java,95.00,0.00,5.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/servlets/AuthServlet.java,80.00,0.00,5.00,0.00,0.00,UI,80.00
src/main/java/teammates/ui/servlets/WebApiServlet.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/servlets/LegacyUrlMapper.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/servlets/HealthCheckServlet.java,80.00,0.00,0.00,0.00,0.00,UI,80.00
src/main/java/teammates/ui/servlets/LoginServlet.java,100.00,0.00,5.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/servlets/DevServerLoginServlet.java,80.00,0.00,0.00,0.00,0.00,UI,80.00
src/main/java/teammates/ui/servlets/WebPageServlet.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/servlets/LogoutServlet.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/servlets/package-info.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/ApiOutput.java,80.00,5.00,10.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/output/FeedbackVisibilityType.java,100.00,0.00,5.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/output/AccountRequestData.java,80.00,10.00,30.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/output/FeedbackResponseCommentData.java,95.00,5.00,10.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/JoinStatus.java,90.00,0.00,5.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/SessionLinksRecoveryResponseData.java,95.00,0.00,5.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/FeedbackSessionLogData.java,95.00,0.00,5.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/CourseData.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/output/FeedbackSessionsData.java,95.00,5.00,10.00,0.00,5.00,UI,95.00
src/main/java/teammates/ui/output/CourseArchiveData.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/output/StudentData.java,20.00,5.00,40.00,0.00,5.00,Common,40.00
src/main/java/teammates/ui/output/FeedbackSessionSubmissionStatus.java,90.00,0.00,5.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/ReadNotificationsData.java,80.00,5.00,10.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/output/SessionResultsData.java,90.00,0.00,5.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/RegenerateKeyData.java,95.00,5.00,10.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/UsageStatisticsData.java,90.00,5.00,10.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/FeedbackResponsesData.java,90.00,5.00,5.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/output/InstructorPermissionRole.java,30.00,0.00,70.00,0.00,0.00,Common,70.00
src/main/java/teammates/ui/output/SessionVisibleSetting.java,95.00,0.00,5.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/AuthInfo.java,90.00,5.00,15.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/ActionClasses.java,80.00,5.00,10.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/output/NotificationData.java,90.00,5.00,15.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/output/GeneralLogsData.java,95.00,0.00,5.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/FeedbackSessionPublishStatus.java,95.00,0.00,5.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/InstructorData.java,90.00,5.00,20.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/OngoingSession.java,80.00,5.00,30.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/output/FeedbackResponseData.java,80.00,5.00,15.00,0.00,0.00,UI,80.00
src/main/java/teammates/ui/output/SendLoginEmailResponseData.java,90.00,0.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/output/FeedbackQuestionRecipientData.java,90.00,5.00,20.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/output/FeedbackSessionSubmittedGiverSet.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/output/HasResponsesData.java,90.00,5.00,15.00,1.00,5.00,UI,90.00
src/main/java/teammates/ui/output/AccountData.java,95.00,5.00,15.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/NotificationsData.java,60.00,0.00,30.00,0.00,10.00,UI,60.00
src/main/java/teammates/ui/output/FeedbackSessionLogsData.java,0.00,0.00,0.00,0.00,0.00,UI,0.00
src/main/java/teammates/ui/output/MessageOutput.java,80.00,0.00,15.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/output/AccountsData.java,80.00,5.00,10.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/output/InstructorPrivilegeData.java,95.00,0.00,5.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/JoinLinkData.java,95.00,0.00,5.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/NumberOfEntitiesToGiveFeedbackToSetting.java,50.00,0.00,20.00,0.00,0.00,UI,50.00
src/main/java/teammates/ui/output/StudentsData.java,80.00,5.00,15.00,0.00,0.00,UI,80.00
src/main/java/teammates/ui/output/CommentVisibilityType.java,60.00,5.00,30.00,0.00,5.00,UI,60.00
src/main/java/teammates/ui/output/AccountRequestsData.java,80.00,5.00,20.00,0.00,0.00,UI,80.00
src/main/java/teammates/ui/output/FeedbackQuestionData.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/output/CourseSectionNamesData.java,70.00,5.00,20.00,0.00,5.00,UI,70.00
src/main/java/teammates/ui/output/ResponseVisibleSetting.java,80.00,0.00,10.00,0.00,0.00,UI,80.00
src/main/java/teammates/ui/output/FeedbackQuestionsData.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/output/TimeZonesData.java,90.00,5.00,15.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/output/RegkeyValidityData.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/output/CoursesData.java,95.00,5.00,10.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/InstructorsData.java,30.00,0.00,70.00,0.00,0.00,Common,70.00
src/main/java/teammates/ui/output/OngoingSessionsData.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/output/UsageStatisticsRangeData.java,80.00,5.00,15.00,0.00,0.00,UI,80.00
src/main/java/teammates/ui/output/JoinState.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/output/FeedbackSessionData.java,80.00,0.00,10.00,0.00,10.00,UI,80.00
src/main/java/teammates/ui/output/FeedbackSessionStatsData.java,90.00,0.00,5.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/EnrollStudentsData.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/output/EmailData.java,90.00,0.00,5.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/FeedbackQuestionRecipientsData.java,90.00,5.00,15.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/output/FeedbackSessionLogEntryData.java,90.00,5.00,15.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/output/DeadlineExtensionData.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/output/package-info.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/request/Intent.java,100.00,0.00,10.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/request/FeedbackSessionUpdateRequest.java,80.00,5.00,10.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/request/CourseArchiveRequest.java,90.00,0.00,5.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/request/FeedbackSessionCreateRequest.java,95.00,5.00,10.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/request/FeedbackQuestionCreateRequest.java,85.00,0.00,10.00,0.00,5.00,UI,85.00
src/main/java/teammates/ui/request/CourseUpdateRequest.java,90.00,0.00,5.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/request/CourseCreateRequest.java,80.00,5.00,10.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/request/ErrorReportRequest.java,80.00,5.00,10.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/request/AccountCreateRequest.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/request/NotificationBasicRequest.java,95.00,5.00,20.00,0.00,5.00,UI,95.00
src/main/java/teammates/ui/request/FeedbackResponsesRequest.java,90.00,0.00,5.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/request/SendEmailRequest.java,70.00,5.00,10.00,0.00,15.00,UI,70.00
src/main/java/teammates/ui/request/CourseBasicRequest.java,75.00,5.00,15.00,0.00,5.00,UI,75.00
src/main/java/teammates/ui/request/InstructorPrivilegeUpdateRequest.java,80.00,5.00,10.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/request/InvalidHttpRequestBodyException.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/request/StudentsEnrollRequest.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/request/FeedbackResponseCommentBasicRequest.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/request/FeedbackQuestionBasicRequest.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/request/FeedbackSessionRespondentRemindRequest.java,90.00,5.00,15.00,0.00,2.00,UI,90.00
src/main/java/teammates/ui/request/NotificationUpdateRequest.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/request/FeedbackSessionRemindRequest.java,99.00,0.00,1.00,0.00,0.00,UI,99.00
src/main/java/teammates/ui/request/NotificationCreateRequest.java,95.00,0.00,5.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/request/FeedbackResponseCommentUpdateRequest.java,95.00,5.00,15.00,0.00,5.00,UI,95.00
src/main/java/teammates/ui/request/FeedbackQuestionUpdateRequest.java,80.00,5.00,10.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/request/FeedbackSessionBasicRequest.java,80.00,5.00,10.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/request/StudentUpdateRequest.java,0.00,10.00,85.00,0.00,5.00,Common,85.00
src/main/java/teammates/ui/request/FeedbackResponseCommentCreateRequest.java,95.00,1.00,3.00,0.00,1.00,UI,95.00
src/main/java/teammates/ui/request/InstructorCreateRequest.java,95.00,5.00,10.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/request/BasicRequest.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/request/MarkNotificationAsReadRequest.java,95.00,5.00,10.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/request/package-info.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/webapi/InvalidOperationException.java,20.00,0.00,60.00,0.00,0.00,Common,60.00
src/main/java/teammates/ui/webapi/CreateNotificationAction.java,10.00,0.00,5.00,0.00,15.00,Client,15.00
src/main/java/teammates/ui/webapi/CreateFeedbackResponseCommentAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/ResetAccountAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/RestoreFeedbackSessionAction.java,95.00,1.00,1.00,0.00,3.00,UI,95.00
src/main/java/teammates/ui/webapi/GetFeedbackSessionLogsAction.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/webapi/RegenerateStudentKeyAction.java,5.00,10.00,5.00,0.00,80.00,Client,80.00
src/main/java/teammates/ui/webapi/CreateAccountAction.java,80.00,5.00,15.00,0.00,0.00,UI,80.00
src/main/java/teammates/ui/webapi/CreateFeedbackQuestionAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/GetHasResponsesAction.java,0.00,0.00,10.00,0.00,0.00,Common,10.00
src/main/java/teammates/ui/webapi/UpdateFeedbackSessionAction.java,90.00,5.00,1.00,1.00,1.00,UI,90.00
src/main/java/teammates/ui/webapi/FeedbackSessionOpeningRemindersAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/GetCoursesAction.java,0.00,0.00,10.00,0.00,0.00,Common,10.00
src/main/java/teammates/ui/webapi/FeedbackSessionOpeningSoonRemindersAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/DeleteStudentsAction.java,80.00,5.00,0.00,0.00,15.00,UI,80.00
src/main/java/teammates/ui/webapi/RestoreCourseAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/AuthType.java,20.00,0.00,70.00,0.00,10.00,Common,70.00
src/main/java/teammates/ui/webapi/StudentSearchIndexingWorkerAction.java,70.00,5.00,0.00,0.00,25.00,UI,70.00
src/main/java/teammates/ui/webapi/UpdateNotificationAction.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/webapi/GetCourseAction.java,95.00,0.00,5.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/GetStudentsAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/SearchStudentsAction.java,90.00,0.00,0.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/webapi/DeleteAccountRequestAction.java,20.00,5.00,10.00,0.00,65.00,Client,65.00
src/main/java/teammates/ui/webapi/GetAccountsAction.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/webapi/GetNotificationsAction.java,95.00,0.00,0.00,0.00,5.00,UI,95.00
src/main/java/teammates/ui/webapi/GetActionClassesAction.java,80.00,0.00,5.00,0.00,0.00,UI,80.00
src/main/java/teammates/ui/webapi/DeleteDataBundleAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/SessionLinksRecoveryAction.java,95.00,1.00,3.00,1.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/GetCourseSectionNamesAction.java,95.00,5.00,10.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/CompileLogsAction.java,90.00,0.00,5.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/PutDataBundleAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/SubmitFeedbackResponsesAction.java,90.00,0.00,5.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/DatastoreBackupAction.java,0.00,60.00,0.00,0.00,40.00,Storage,60.00
src/main/java/teammates/ui/webapi/PublishFeedbackSessionAction.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/webapi/CreateAccountRequestAction.java,20.00,0.00,0.00,0.00,80.00,Client,80.00
src/main/java/teammates/ui/webapi/GetFeedbackResponseCommentAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/GetInstructorPrivilegeAction.java,0.00,0.00,0.00,0.00,0.00,UI,0.00
src/main/java/teammates/ui/webapi/GetUserCookieAction.java,90.00,0.00,5.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/BasicCommentSubmissionAction.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/webapi/UpdateInstructorPrivilegeAction.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/webapi/BasicFeedbackSubmissionAction.java,20.00,0.00,0.00,0.00,0.00,UI,20.00
src/main/java/teammates/ui/webapi/SearchAccountRequestsAction.java,30.00,5.00,10.00,0.00,55.00,Client,55.00
src/main/java/teammates/ui/webapi/ActionFactory.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/AccountRequestSearchIndexingWorkerAction.java,80.00,5.00,10.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/webapi/StudentCourseJoinEmailWorkerAction.java,20.00,5.00,0.00,0.00,75.00,Client,75.00
src/main/java/teammates/ui/webapi/JoinCourseAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/DeleteInstructorAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/SendLoginEmailAction.java,95.00,1.00,1.00,1.00,2.00,UI,95.00
src/main/java/teammates/ui/webapi/SearchInstructorsAction.java,0.00,0.00,0.00,0.00,20.00,Client,20.00
src/main/java/teammates/ui/webapi/UpdateCourseAction.java,90.00,0.00,5.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/EnrollStudentsAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/RemindFeedbackSessionResultAction.java,95.00,3.00,2.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/GetRegkeyValidityAction.java,95.00,0.00,0.00,0.00,5.00,UI,95.00
src/main/java/teammates/ui/webapi/BinFeedbackSessionAction.java,90.00,0.00,5.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/GetFeedbackSessionAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/DeleteAccountAction.java,90.00,0.00,0.00,0.00,10.00,UI,90.00
src/main/java/teammates/ui/webapi/ActionResult.java,30.00,0.00,10.00,0.00,0.00,UI,30.00
src/main/java/teammates/ui/webapi/FeedbackSessionUnpublishedEmailWorkerAction.java,80.00,5.00,0.00,0.00,15.00,UI,80.00
src/main/java/teammates/ui/webapi/GetCourseJoinStatusAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/UnauthorizedAccessException.java,30.00,5.00,80.00,0.00,5.00,Common,80.00
src/main/java/teammates/ui/webapi/DeleteCourseAction.java,0.00,10.00,5.00,0.00,20.00,Client,20.00
src/main/java/teammates/ui/webapi/CreateCourseAction.java,90.00,0.00,5.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/UnpublishFeedbackSessionAction.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/webapi/AdminOnlyAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/GetSessionResultsAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/Action.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/webapi/FeedbackSessionResendPublishedEmailWorkerAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/GetFeedbackResponsesAction.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/webapi/GetNotificationAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/GetReadNotificationsAction.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/webapi/GetFeedbackQuestionsAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/GateKeeper.java,80.00,5.00,15.00,0.00,0.00,UI,80.00
src/main/java/teammates/ui/webapi/GetAccountRequestAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/InvalidHttpParameterException.java,5.00,0.00,90.00,0.00,0.00,Common,90.00
src/main/java/teammates/ui/webapi/FeedbackSessionPublishedEmailWorkerAction.java,90.00,0.00,5.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/UpdateStudentAction.java,95.00,0.00,5.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java,80.00,0.00,5.00,0.00,15.00,UI,80.00
src/main/java/teammates/ui/webapi/DeleteNotificationAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/SendErrorReportAction.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/webapi/GetAccountAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/FeedbackSessionClosingRemindersAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/GetFeedbackQuestionRecipientsAction.java,85.00,0.00,5.00,0.00,10.00,UI,85.00
src/main/java/teammates/ui/webapi/PutDataBundleDocumentsAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/CreateFeedbackSessionLogAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/RegenerateInstructorKeyAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/GetStudentAction.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/webapi/GenerateEmailAction.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/webapi/GetOngoingSessionsAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/QueryLogsAction.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/webapi/FeedbackSessionRemindEmailWorkerAction.java,5.00,0.00,0.00,0.00,95.00,Client,95.00
src/main/java/teammates/ui/webapi/FeedbackSessionPublishedRemindersAction.java,10.00,0.00,0.00,0.00,90.00,Client,90.00
src/main/java/teammates/ui/webapi/ActionMappingException.java,70.00,5.00,20.00,0.00,5.00,UI,70.00
src/main/java/teammates/ui/webapi/GetAuthInfoAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/ArchiveCourseAction.java,70.00,0.00,5.00,0.00,25.00,UI,70.00
src/main/java/teammates/ui/webapi/UpdateFeedbackQuestionAction.java,70.00,0.00,10.00,0.00,0.00,UI,70.00
src/main/java/teammates/ui/webapi/EntityNotFoundException.java,20.00,10.00,50.00,0.00,0.00,Common,50.00
src/main/java/teammates/ui/webapi/GetFeedbackSessionsAction.java,90.00,5.00,2.00,1.00,2.00,UI,90.00
src/main/java/teammates/ui/webapi/DeleteStudentAction.java,90.00,0.00,5.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/SendEmailWorkerAction.java,30.00,0.00,0.00,0.00,10.00,UI,30.00
src/main/java/teammates/ui/webapi/CreateFeedbackSessionAction.java,80.00,5.00,0.00,0.00,15.00,UI,80.00
src/main/java/teammates/ui/webapi/GetDeadlineExtensionAction.java,20.00,0.00,0.00,0.00,0.00,UI,20.00
src/main/java/teammates/ui/webapi/InstructorCourseJoinEmailWorkerAction.java,0.00,0.00,10.00,0.00,70.00,Client,70.00
src/main/java/teammates/ui/webapi/CalculateUsageStatisticsAction.java,0.00,0.00,5.00,0.00,95.00,Client,95.00
src/main/java/teammates/ui/webapi/GetFeedbackSessionSubmittedGiverSetAction.java,30.00,0.00,0.00,0.00,0.00,UI,30.00
src/main/java/teammates/ui/webapi/GetInstructorAction.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/webapi/DeleteFeedbackSessionAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/DeleteFeedbackResponseCommentAction.java,90.00,5.00,1.00,1.00,3.00,UI,90.00
src/main/java/teammates/ui/webapi/AdminExceptionTestAction.java,95.00,0.00,0.00,0.00,5.00,UI,95.00
src/main/java/teammates/ui/webapi/JsonResult.java,95.00,0.00,5.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/UpdateInstructorAction.java,90.00,0.00,5.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/RemindFeedbackSessionSubmissionAction.java,60.00,0.00,0.00,0.00,0.00,UI,60.00
src/main/java/teammates/ui/webapi/MarkNotificationAsReadAction.java,30.00,0.00,0.00,0.00,0.00,UI,30.00
src/main/java/teammates/ui/webapi/GetSessionResponseStatsAction.java,90.00,5.00,2.00,1.00,2.00,UI,90.00
src/main/java/teammates/ui/webapi/InstructorSearchIndexingWorkerAction.java,0.00,5.00,5.00,0.00,90.00,Client,90.00
src/main/java/teammates/ui/webapi/FeedbackSessionClosedRemindersAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/DeleteFeedbackQuestionAction.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/webapi/GetTimeZonesAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/GetInstructorsAction.java,5.00,0.00,0.00,0.00,95.00,Client,95.00
src/main/java/teammates/ui/webapi/SendJoinReminderEmailAction.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/webapi/UpdateFeedbackResponseCommentAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/BinCourseAction.java,95.00,0.00,0.00,0.00,5.00,UI,95.00
src/main/java/teammates/ui/webapi/GetUsageStatisticsAction.java,90.00,0.00,0.00,0.00,10.00,UI,90.00
src/main/java/teammates/ui/webapi/CreateInstructorAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/FeedbackSessionRemindParticularUsersEmailWorkerAction.java,80.00,5.00,0.00,0.00,15.00,UI,80.00
src/main/java/teammates/ui/webapi/package-info.java,20.00,5.00,10.00,0.00,5.00,UI,20.00
src/main/java/teammates/ui/constants/DefaultInstructorPermissions.java,80.00,0.00,15.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/constants/QuestionTypeStructures.java,95.00,0.00,5.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/constants/ResourceEndpoints.java,90.00,0.00,5.00,3.00,2.00,UI,90.00
src/main/java/teammates/ui/constants/ApiConst.java,20.00,5.00,70.00,0.00,5.00,Common,70.00
src/main/java/teammates/ui/constants/package-info.java,90.00,5.00,10.00,0.00,0.00,UI,90.00
src/main/java/teammates/common/datatransfer/questions/FeedbackQuestionType.java,0.00,5.00,95.00,0.00,0.00,Common,95.00
src/main/java/teammates/common/datatransfer/questions/FeedbackRankOptionsQuestionDetails.java,0.00,5.00,90.00,0.00,5.00,Common,90.00
src/main/java/teammates/common/datatransfer/questions/FeedbackMsqQuestionDetails.java,0.00,5.00,95.00,0.00,0.00,Common,95.00
src/main/java/teammates/common/datatransfer/questions/FeedbackQuestionDetails.java,0.00,10.00,90.00,0.00,0.00,Common,90.00
src/main/java/teammates/common/datatransfer/questions/FeedbackNumericalScaleQuestionDetails.java,5.00,10.00,95.00,0.00,0.00,Common,95.00
src/main/java/teammates/common/datatransfer/questions/FeedbackTextQuestionDetails.java,0.00,5.00,95.00,0.00,0.00,Common,95.00
src/main/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetails.java,0.00,0.00,100.00,0.00,0.00,Common,100.00
src/main/java/teammates/common/datatransfer/questions/FeedbackRankRecipientsResponseDetails.java,0.00,0.00,100.00,0.00,0.00,Common,100.00
