file_path,cli,model,preferences,best_module,best_likelihood
jabref\src\main\java\org\jabref\logic\openoffice\backend\GetContext.java,4.37498841035579E-6,0.07188585826328822,0.0,model,0.07188585826328822
jabref\src\main\java\org\jabref\gui\collab\DatabaseChange.java,4.60267890178199E-6,0.057148381641932894,0.016601032870156424,model,0.057148381641932894
jabref\src\main\java\org\jabref\gui\collab\stringrename\BibTexStringRename.java,0.013151017257145473,0.11757856096540178,0.024343979358673096,model,0.11757856096540178
jabref\src\test\java\org\jabref\logic\formatter\casechanger\CapitalizeFormatterTest.java,3.89347218775323E-6,0.07026322228567941,0.05261656216212681,model,0.07026322228567941
jabref\src\test\java\org\jabref\logic\formatter\bibtexfields\EscapeUnderscoresFormatterTest.java,4.80589847679117E-6,0.12019553865705218,0.0,model,0.12019553865705218
jabref\src\main\java\org\jabref\model\entry\field\SpecialFieldValue.java,4.42977262926953E-6,3048.9987564086914,0.0,model,3048.9987564086914
jabref\src\main\java\org\jabref\logic\shared\exception\InvalidDBMSConnectionPropertiesException.java,5.01897551917604E-6,0.07405599185398647,0.0,model,0.07405599185398647
jabref\src\main\java\org\jabref\gui\exporter\SaveAction.java,0.01676468678883144,0.028577024596078054,1.0285714285714285,preferences,1.0285714285714285
jabref\src\main\java\org\jabref\logic\bst\BstVMContext.java,4.77347389927932E-6,0.09615795271737235,0.026350203582218717,model,0.09615795271737235
jabref\src\main\java\org\jabref\gui\exporter\SaveAllAction.java,0.9125328608921596,0.053740286827087404,1.0,preferences,1.0
jabref\src\test\java\org\jabref\logic\integrity\TitleCheckerTest.java,2.62315734289587E-6,0.09455389976501465,0.0,model,0.09455389976501465
jabref\src\main\java\org\jabref\logic\layout\format\RisMonth.java,4.90587055017906E-6,0.0736748422895159,0.0,model,0.0736748422895159
jabref\src\main\java\org\jabref\logic\undo\UndoRedoEvent.java,5.01009053550661E-6,0.07402604648045132,0.0,model,0.07402604648045132
jabref\src\main\java\org\jabref\model\openoffice\style\CitationMarkerNumericEntry.java,5.01897551917604E-6,3286.9532012939453,0.0,model,3286.9532012939453
jabref\src\main\java\org\jabref\gui\fieldeditors\FieldNameLabel.java,0.38555003574916297,0.6988377162388393,0.4453823907034738,model,0.6988377162388393
jabref\src\test\java\org\jabref\logic\importer\fetcher\LibraryOfCongressTest.java,4.21847507823259E-6,2.158113316127232,0.0,model,2.158113316127232
jabref\src\main\java\org\jabref\logic\remote\client\RemoteClient.java,1239.3318367004395,0.07135843549455916,0.04860157285417829,cli,1239.3318367004395
jabref\src\test\java\org\jabref\logic\l10n\LocalizationParser.java,0.06267486299787249,0.11584976741245814,0.01639993531363351,model,0.11584976741245814
jabref\src\main\java\org\jabref\model\util\FileUpdateMonitor.java,0.015330394676753453,3299.948959350586,0.0,model,3299.948959350586
jabref\src\main\java\org\jabref\logic\util\io\FileNameCleaner.java,4.60267890178199E-6,0.07265313693455287,0.0,model,0.07265313693455287
jabref\src\main\java\org\jabref\logic\importer\fileformat\medline\OtherId.java,5.03684111338641E-6,0.0741161891392299,0.0,model,0.0741161891392299
jabref\src\main\java\org\jabref\model\FieldChange.java,4.42977262926953E-6,3048.9987564086914,0.0,model,3048.9987564086914
jabref\src\main\java\org\jabref\gui\fieldeditors\identifier\BaseIdentifierEditorViewModel.java,0.031979615347726004,95.61081647872925,2.750270516531808,model,95.61081647872925
jabref\src\main\java\org\jabref\gui\util\comparator\NumericFieldComparator.java,4.54356278558927E-6,0.028576881544930596,0.0,model,0.028576881544930596
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\NormalizeNamesFormatter.java,0.01698863846915109,0.0730675220489502,0.09204978942871093,preferences,0.09204978942871093
jabref\src\main\java\org\jabref\logic\util\TestEntry.java,0.4987478528703962,0.13989761897495814,0.07594445092337472,cli,0.4987478528703962
jabref\src\test\java\org\jabref\testutils\category\GUITest.java,5.00123673451266E-6,0.028577429907662526,0.0,model,0.028577429907662526
jabref\src\main\java\org\jabref\logic\integrity\EntryLinkChecker.java,0.01592496633529663,0.10064189774649483,1.3383925301688058,preferences,1.3383925301688058
jabref\src\test\java\org\jabref\logic\shared\DBMSConnectionTest.java,4.85536999933954E-6,0.10207609449114119,0.0,model,0.10207609449114119
jabref\src\main\java\org\jabref\model\openoffice\util\OOVoidResult.java,4.63281758129597E-6,3131.000099182129,0.0,model,3131.000099182129
jabref\src\main\java\org\jabref\model\pdf\FileAnnotationType.java,0.06082076345171247,3071.684989929199,0.0,model,3071.684989929199
jabref\src\main\java\org\jabref\gui\preferences\entry\EntryTabViewModel.java,4.42977262926953E-6,35.00651299953461,3256.5153884887695,preferences,3256.5153884887695
jabref\src\main\java\org\jabref\logic\bst\BstVMException.java,5.07295605660017E-6,0.07423789160592216,0.028003384385790142,model,0.07423789160592216
jabref\src\main\java\org\jabref\gui\auximport\NewSubLibraryAction.java,0.014881987231118339,0.028577303886413573,0.02857142857142857,model,0.028577303886413573
jabref\src\test\java\org\jabref\logic\bst\util\BstCaseChangersTest.java,2.22685630433261E-6,0.1716043881007603,0.14369841984340123,model,0.1716043881007603
jabref\src\test\java\org\jabref\gui\mergeentries\DiffHighlightingTest.java,0.03566258975437709,0.06423467908586775,0.0,model,0.06423467908586775
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\LatexCleanupFormatter.java,0.015728018965039933,0.6771023341587612,0.0,model,0.6771023341587612
jabref\src\test\java\org\jabref\model\texparser\CitationTest.java,0.06509670530046735,2860.605926513672,0.0,model,2860.605926513672
jabref\src\test\java\org\jabref\gui\autocompleter\FieldValueSuggestionProviderTest.java,3.07992034192596E-6,0.05714655603681292,0.006895619630813599,model,0.05714655603681292
jabref\src\main\java\org\jabref\gui\openoffice\ManageCitationsDialogViewModel.java,4.69429443390774E-6,35.006901025772095,0.0,model,35.006901025772095
jabref\src\test\java\org\jabref\gui\externalfiles\FileFilterUtilsTest.java,3.07992034192596E-6,0.05117744037083217,0.0,model,0.05117744037083217
jabref\src\main\java\org\jabref\gui\icon\JabRefMaterialDesignIcon.java,4.42977262926953E-6,0.9983028956821987,0.0,model,0.9983028956821987
jabref\src\main\java\org\jabref\gui\util\TaskExecutor.java,4.86371448330049E-6,0.02857726642063686,0.0,model,0.02857726642063686
jabref\src\test\java\org\jabref\logic\msbib\MsBibMappingTest.java,0.019106778076716832,0.07322868619646344,0.0,model,0.07322868619646344
jabref\src\test\java\org\jabref\logic\l10n\EncodingsTest.java,4.88892089509006E-6,0.07361772400992257,0.0,model,0.07361772400992257
jabref\src\main\java\org\jabref\gui\commonfxcontrols\SaveOrderConfigPanel.java,0.014231537921088083,0.5483549390520368,0.0,model,0.5483549390520368
jabref\src\main\java\org\jabref\logic\layout\LayoutFormatter.java,5.07295605660017E-6,0.07423789160592216,0.0,model,0.07423789160592216
jabref\src\main\java\org\jabref\gui\fieldeditors\contextmenu\EditorContextAction.java,1.1276683262416294,0.07347026552472796,0.027217183794294084,cli,1.1276683262416294
jabref\src\test\java\org\jabref\logic\exporter\BibtexDatabaseWriterTest.java,0.06398306574140276,0.14738409859793528,0.06713322230747767,model,0.14738409859793528
jabref\src\test\java\org\jabref\logic\importer\fileformat\CopacImporterFilesTest.java,4.60267890178199E-6,0.07265313693455287,0.0,model,0.07265313693455287
jabref\src\main\java\org\jabref\gui\fieldeditors\EditorTypeEditorViewModel.java,0.019836699962615965,35.0067675113678,0.0,model,35.0067675113678
jabref\src\test\java\org\jabref\logic\layout\format\AuthorAndsCommaReplacerTest.java,4.63281758129597E-6,0.07275469643729074,0.0,model,0.07275469643729074
jabref\src\main\java\org\jabref\model\search\rules\FullTextSearchRule.java,4.37498841035579E-6,3061.8738174438477,0.05371291978018625,model,3061.8738174438477
jabref\src\main\java\org\jabref\model\search\matchers\MatcherSet.java,4.66335332021117E-6,3143.332290649414,0.0,model,3143.332290649414
jabref\src\main\java\org\jabref\logic\layout\format\AuthorAbbreviator.java,4.98362268055124E-6,0.07393685068402972,0.0,model,0.07393685068402972
jabref\src\main\java\org\jabref\logic\importer\fileformat\RisImporter.java,0.37507563999720983,0.14052367891584125,0.0,cli,0.37507563999720983
jabref\src\test\java\org\jabref\logic\exporter\MsBibExportFormatTest.java,4.74148380037929E-6,0.1249215807233538,0.0,model,0.1249215807233538
jabref\src\main\java\org\jabref\logic\importer\IdBasedParserFetcher.java,4.32154255187405E-6,0.681322751726423,0.022484053884233746,model,0.681322751726423
jabref\src\main\java\org\jabref\gui\preferences\protectedterms\ProtectedTermsTabViewModel.java,0.03594564369746617,52.103057503700256,3644.396095275879,preferences,3644.396095275879
jabref\src\main\java\org\jabref\gui\util\FileNodeViewModel.java,0.03276600156511579,64.42674160003662,0.0,model,64.42674160003662
jabref\src\main\java\org\jabref\gui\fieldeditors\EditorValidator.java,4.89738137860383E-6,0.028577303886413573,3.018208312988281,preferences,3.018208312988281
jabref\src\main\java\org\jabref\gui\journals\UndoableUnabbreviator.java,4.26938682461956E-6,0.057147979736328125,0.0,model,0.057147979736328125
jabref\src\test\java\org\jabref\logic\layout\format\AuthorLastFirstAbbrCommasTest.java,4.48594634820308E-6,0.0722597667149135,0.0,model,0.0722597667149135
jabref\src\main\java\org\jabref\logic\importer\fetcher\ACMPortalFetcher.java,4.66335332021117E-6,0.07285759789603097,0.0,model,0.07285759789603097
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\HtmlToLatexFormatter.java,0.028073765550340926,0.6730735778808594,0.008023662226540702,model,0.6730735778808594
jabref\src\main\java\org\jabref\gui\slr\ExistingStudySearchAction.java,0.04046729292188372,0.1456458500453404,1.0718601771763392,preferences,1.0718601771763392
jabref\src\main\java\org\jabref\logic\layout\format\Iso690NamesAuthors.java,3.98110465279647E-6,0.070558534349714,0.0,model,0.070558534349714
jabref\src\main\java\org\jabref\gui\preferences\PreferencesDialogViewModel.java,0.4872306823730469,118.01921486854553,3828.787498474121,preferences,3828.787498474121
jabref\src\test\java\org\jabref\logic\integrity\EntryLinkCheckerTest.java,3.98110465279647E-6,0.21977879660470145,0.0,model,0.21977879660470145
jabref\src\main\java\org\jabref\gui\entryeditor\RequiredFieldsTab.java,0.01592496633529663,0.057148170471191403,2.673120335170201,preferences,2.673120335170201
jabref\src\main\java\org\jabref\model\entry\ParsedEntryLink.java,4.57292979782713E-6,3141.81396484375,0.0,model,3141.81396484375
jabref\src\main\java\org\jabref\logic\remote\RemotePreferences.java,4.75742521562747E-6,0.07317460605076381,35.0,preferences,35.0
jabref\src\main\java\org\jabref\logic\importer\OutputPrinter.java,5.02789251705898E-6,0.07408603940691266,0.0,model,0.07408603940691266
jabref\src\test\java\org\jabref\logic\integrity\ISSNCheckerTest.java,0.012884592158453806,0.0722597667149135,0.0,model,0.0722597667149135
jabref\src\main\java\org\jabref\gui\libraryproperties\saving\SavingPropertiesViewModel.java,3.80961365798222E-6,70.0055992603302,1.0,model,70.0055992603302
jabref\src\test\java\org\jabref\logic\integrity\DateCheckerTest.java,4.48594634820308E-6,0.0722597667149135,0.0,model,0.0722597667149135
jabref\src\test\java\org\jabref\gui\preferences\journals\AbbreviationViewModelTest.java,4.48594634820308E-6,35.00659227371216,3282.2769927978516,preferences,3282.2769927978516
jabref\src\main\java\org\jabref\model\search\matchers\AndMatcher.java,4.97486201181476E-6,3269.1375732421875,0.0,model,3269.1375732421875
jabref\src\main\java\org\jabref\gui\preferences\citationkeypattern\CitationKeyPatternTabViewModel.java,3.80961365798222E-6,35.0055992603302,2972.1075439453125,preferences,2972.1075439453125
jabref\src\main\java\org\jabref\gui\JabRefDialogService.java,0.23201620919363838,0.42264957427978517,0.054390852791922434,model,0.42264957427978517
jabref\src\test\java\org\jabref\model\entry\field\StandardFieldTest.java,5.01897551917604E-6,3286.9532012939453,0.0,model,3286.9532012939453
jabref\src\test\java\org\jabref\logic\formatter\FormatterTest.java,4.07277340335505E-6,0.07086744308471679,0.0,model,0.07086744308471679
jabref\src\test\java\org\jabref\model\entry\identifier\ArXivIdentifierTest.java,2.87936958816967E-6,2447.8175735473633,0.021474880831582204,model,2447.8175735473633
jabref\src\main\java\org\jabref\migrations\PostOpenMigration.java,5.09120831598661E-6,0.028577538899012975,0.0,model,0.028577538899012975
jabref\src\test\java\org\jabref\testutils\interactive\styletester\StyleTesterMain.java,4.69429443390774E-6,0.02857706206185477,0.0,model,0.02857706206185477
jabref\src\main\java\org\jabref\gui\journals\AbbreviationType.java,5.08206597130213E-6,0.02857752868107387,0.0,model,0.02857752868107387
jabref\src\main\java\org\jabref\gui\undo\NamedCompound.java,1.0977152143205915,0.028577024596078054,0.0,cli,1.0977152143205915
jabref\src\main\java\org\jabref\gui\libraryproperties\constants\ConstantsPropertiesViewModel.java,0.011087627921785628,70.00598311424255,0.0,model,70.00598311424255
jabref\src\main\java\org\jabref\logic\integrity\JournalInAbbreviationListChecker.java,0.013867911270686558,0.07296186174665178,0.0,model,0.07296186174665178
jabref\src\main\java\org\jabref\gui\util\OptionalObjectProperty.java,4.77347389927932E-6,0.02857715742928641,0.0,model,0.02857715742928641
jabref\src\main\java\org\jabref\gui\preferences\linkedfiles\LinkedFilesTab.java,0.028519947188241142,0.028576316152300153,3092.7938842773438,preferences,3092.7938842773438
jabref\src\main\java\org\jabref\gui\externalfiles\FileExtensionViewModel.java,0.02819221019744873,55.260764956474304,0.0,model,55.260764956474304
jabref\src\main\java\org\jabref\gui\logging\GuiWriter.java,4.83876667983298E-6,0.06551191466195243,0.0,model,0.06551191466195243
jabref\src\main\java\org\jabref\logic\preferences\TimestampPreferences.java,4.63281758129597E-6,0.07275469643729074,3368.5176849365234,preferences,3368.5176849365234
jabref\src\main\java\org\jabref\gui\entryeditor\OtherFieldsTab.java,0.01498664276940482,1.2280451093401228,2.752496337890625,preferences,2.752496337890625
jabref\src\main\java\org\jabref\gui\externalfiletype\CustomExternalFileType.java,0.009730561290468488,0.05321877343314035,0.0,model,0.05321877343314035
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\RemoveRedundantSpacesFormatter.java,0.017045564310891288,0.07312088693891253,0.0,model,0.07312088693891253
jabref\src\main\java\org\jabref\model\entry\types\StandardEntryType.java,4.48594634820308E-6,3106.684989929199,1.3211349487304687,model,3106.684989929199
jabref\src\test\java\org\jabref\gui\preview\CopyCitationActionTest.java,1.0223599025181362,0.033707594871520995,0.062065247126988,cli,1.0223599025181362
jabref\src\main\java\org\jabref\gui\entryeditor\MathSciNetTab.java,0.012146380117961339,0.04453706400735038,0.0,model,0.04453706400735038
jabref\src\main\java\org\jabref\logic\citationkeypattern\DatabaseCitationKeyPattern.java,4.97486201181476E-6,0.10247876303536552,0.0,model,0.10247876303536552
jabref\src\main\java\org\jabref\gui\fieldeditors\JournalEditor.java,4.57292979782713E-6,0.02857691560472761,2.7119740077427457,preferences,2.7119740077427457
jabref\src\main\java\org\jabref\logic\openoffice\backend\NamedRangeManagerReferenceMark.java,4.72564882199679E-6,0.0730675220489502,0.0,model,0.0730675220489502
jabref\src\test\java\org\jabref\logic\importer\fetcher\GoogleScholarTest.java,0.816684068952288,2.1160243443080358,0.0,model,2.1160243443080358
jabref\src\main\java\org\jabref\logic\cleanup\MoveFilesCleanup.java,0.018719972882952008,0.10122456550598144,0.0,model,0.10122456550598144
jabref\src\main\java\org\jabref\gui\util\DefaultFileUpdateMonitor.java,0.036878446170261925,0.1262150764465332,0.014917959485735212,model,0.1262150764465332
jabref\src\main\java\org\jabref\gui\icon\JabRefIcon.java,5.00123673451266E-6,0.7238262721470424,0.0,model,0.7238262721470424
jabref\src\main\java\org\jabref\gui\undo\UndoableStringChange.java,0.016654910360063824,0.02857698713030134,0.0,model,0.02857698713030134
jabref\src\main\java\org\jabref\logic\layout\format\AuthorLastFirstCommas.java,5.01009053550661E-6,0.07402604648045132,0.0,model,0.07402604648045132
jabref\src\test\java\org\jabref\logic\util\io\FileUtilTest.java,0.011381162064416068,0.08805131231035505,0.0905787740434919,preferences,0.0905787740434919
jabref\src\main\java\org\jabref\gui\mergeentries\newmergedialog\cell\sidebuttons\ToggleMergeUnmergeButton.java,0.8235558101109096,0.028576489857264926,0.014037316186087473,cli,0.8235558101109096
jabref\src\main\java\org\jabref\logic\cleanup\EprintCleanup.java,4.48594634820308E-6,0.0722597667149135,0.0,model,0.0722597667149135
jabref\src\main\java\org\jabref\model\database\BibDatabaseContext.java,0.011471778154373169,3285.1809310913086,2.889285932268415,model,3285.1809310913086
jabref\src\main\java\org\jabref\logic\layout\format\FirstPage.java,4.95743297506124E-6,0.07384860174996512,0.0,model,0.07384860174996512
jabref\src\test\java\org\jabref\logic\exporter\MSBibExportFormatFilesTest.java,0.011087627921785628,0.1220475605555943,0.025172790459224156,model,0.1220475605555943
jabref\src\main\java\org\jabref\gui\commonfxcontrols\SaveOrderConfigPanelViewModel.java,4.54356278558927E-6,35.00667989253998,0.0,model,35.00667989253998
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\TrimWhitespaceFormatter.java,0.761835425240653,0.09445267404828753,0.0,cli,0.761835425240653
jabref\src\main\java\org\jabref\logic\importer\fetcher\SpringerLink.java,0.614574214390346,0.07135843549455916,0.0,cli,0.614574214390346
jabref\src\main\java\org\jabref\logic\importer\AuthorListParser.java,0.03177009310041155,0.08390749522617885,0.016068128177097865,model,0.08390749522617885
jabref\src\test\java\org\jabref\model\TreeNodeTestData.java,4.16876324119845E-6,4037.8822708129883,0.0,model,4037.8822708129883
jabref\src\main\java\org\jabref\gui\externalfiles\DateRange.java,0.785752705165318,0.06406605584280832,0.0,cli,0.785752705165318
jabref\src\main\java\org\jabref\logic\openoffice\action\ManageCitations.java,4.78963151441089E-6,0.07328313418797085,0.0,model,0.07328313418797085
jabref\src\main\java\org\jabref\gui\maintable\OpenFolderAction.java,0.012628749438694546,0.057148170471191403,1.0,preferences,1.0
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\NormalizePagesFormatter.java,0.03266354288373675,0.07245392118181501,0.0,model,0.07245392118181501
jabref\src\main\java\org\jabref\logic\layout\format\RisAuthors.java,4.72564882199679E-6,0.0730675220489502,0.0,model,0.0730675220489502
jabref\src\main\java\org\jabref\logic\msbib\MSBibMapping.java,2.47626157943159E-6,0.09499492645263671,0.0,model,0.09499492645263671
jabref\src\main\java\org\jabref\model\study\FetchResult.java,4.98362268055124E-6,3272.675437927246,0.0,model,3272.675437927246
jabref\src\main\java\org\jabref\logic\shared\DBMSConnection.java,0.012884592158453806,0.7305727277483259,0.014927348068782261,model,0.7305727277483259
jabref\src\main\java\org\jabref\gui\mergeentries\newmergedialog\FieldRowView.java,0.007817052943365915,0.04365044321332659,0.0,model,0.04365044321332659
jabref\src\test\java\org\jabref\gui\autocompleter\AutoCompleterUtil.java,5.00123673451266E-6,0.028577429907662526,0.0,model,0.028577429907662526
jabref\src\main\java\org\jabref\model\database\event\ChangePropagation.java,5.06387898764972E-6,3405.027198791504,0.0,model,3405.027198791504
jabref\src\main\java\org\jabref\gui\autocompleter\SuggestionProvider.java,4.48594634820308E-6,0.028576810019356864,0.0,model,0.028576810019356864
jabref\src\test\java\org\jabref\logic\util\BuildInfoTest.java,5.14616591057607E-6,0.07333836555480958,0.0,model,0.07333836555480958
jabref\src\main\java\org\jabref\gui\maintable\BibEntryTableViewModel.java,0.008669472592217582,82.45882153511047,0.0,model,82.45882153511047
jabref\src\test\java\org\jabref\logic\texparser\DefaultTexParserTest.java,0.03202978202274868,0.1617464338030134,0.055181424958365304,model,0.1617464338030134
jabref\src\main\java\org\jabref\gui\maintable\CellFactory.java,0.015589387076241629,0.4810275486537388,1.0,preferences,1.0
jabref\src\main\java\org\jabref\gui\FallbackExceptionHandler.java,4.83876667983298E-6,0.028577235766819545,0.0,model,0.028577235766819545
jabref\src\test\java\org\jabref\gui\edit\CopyOrMoveFieldContentTabViewModelTest.java,3.43923935101234E-6,77.50283360481262,0.03811639377049037,model,77.50283360481262
jabref\src\main\java\org\jabref\gui\maintable\MainTablePreferences.java,4.77347389927932E-6,0.02857715742928641,21.66543036699295,preferences,21.66543036699295
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\HtmlToUnicodeFormatter.java,0.01698863846915109,0.7583481924874442,0.0,model,0.7583481924874442
jabref\src\main\java\org\jabref\model\pdf\search\EnglishStemAnalyzer.java,4.85536999933954E-6,3220.879592895508,0.0,model,3220.879592895508
jabref\src\main\java\org\jabref\logic\citationkeypattern\AbstractCitationKeyPattern.java,4.07277340335505E-6,0.14599640710013254,0.010261985233851842,model,0.14599640710013254
jabref\src\test\java\org\jabref\logic\importer\AuthorListParserTest.java,0.7666994367327009,0.10366642815726144,0.0,cli,0.7666994367327009
jabref\src\main\java\org\jabref\logic\layout\format\IfPlural.java,4.80589847679117E-6,0.0733379568372454,0.0,model,0.0733379568372454
jabref\src\main\java\org\jabref\logic\exporter\OOCalcDatabase.java,0.7512393951416015,0.06717240469796316,0.013173867974962507,cli,0.7512393951416015
jabref\src\main\java\org\jabref\gui\theme\StyleSheetDataUrl.java,4.85536999933954E-6,0.057148681368146624,0.0,model,0.057148681368146624
jabref\buildSrc\src\copied\java\org\jabref\logic\journals\AbbreviationWriter.java,4.74148380037929E-6,0.09460971014840262,0.0,model,0.09460971014840262
jabref\src\main\java\org\jabref\gui\maintable\columns\LibraryColumn.java,0.014752536160605295,2.634800938197545,0.0,model,2.634800938197545
jabref\src\main\java\org\jabref\gui\commonfxcontrols\FieldFormatterCleanupsPanel.java,0.0240264858518328,0.08386762482779367,0.0,model,0.08386762482779367
jabref\src\test\java\org\jabref\logic\importer\fetcher\ZbMATHTest.java,3.65228666591325E-6,0.06945046697344098,0.0,model,0.06945046697344098
jabref\src\test\java\org\jabref\logic\bst\BstVMVisitorTest.java,0.010575988462993078,1.572347913469587,0.02918485232761928,model,1.572347913469587
jabref\src\main\java\org\jabref\logic\cleanup\RelativePathsCleanup.java,4.42977262926953E-6,0.11931867599487304,0.0,model,0.11931867599487304
jabref\src\main\java\org\jabref\gui\collab\DatabaseChangeResolverFactory.java,4.83876667983298E-6,0.05714866093226841,0.0,model,0.05714866093226841
jabref\src\main\java\org\jabref\logic\integrity\DoiValidityChecker.java,0.01483858483178275,0.07361772400992257,0.0,model,0.07361772400992257
jabref\src\test\java\org\jabref\model\search\matchers\MatcherSetsTest.java,4.48594634820308E-6,3071.684989929199,0.0,model,3071.684989929199
jabref\src\main\java\org\jabref\logic\importer\fetcher\RfcFetcher.java,4.66335332021117E-6,0.07285759789603097,0.0,model,0.07285759789603097
jabref\src\main\java\org\jabref\gui\linkedfile\DeleteFileAction.java,0.04736592769622803,0.07164748055594308,2.8074456351143975,preferences,2.8074456351143975
jabref\src\test\java\org\jabref\gui\externalfiles\ImportHandlerTest.java,4.54356278558927E-6,0.14904609407697406,1.0,preferences,1.0
jabref\src\main\java\org\jabref\logic\layout\Layout.java,3.89347218775323E-6,0.11098935944693429,0.0,model,0.11098935944693429
jabref\src\main\java\org\jabref\gui\preferences\journals\AbbreviationsFileViewModel.java,4.21847507823259E-6,63.76754343509674,3159.613571166992,preferences,3159.613571166992
jabref\src\main\java\org\jabref\logic\util\BackupFileType.java,4.89738137860383E-6,0.07364623206002371,0.0,model,0.07364623206002371
jabref\src\main\java\org\jabref\gui\maintable\NameDisplayPreferences.java,4.69429443390774E-6,0.02857706206185477,21.463877856731415,preferences,21.463877856731415
jabref\src\main\java\org\jabref\gui\entryeditor\PreviewTab.java,0.013016441038676671,0.05714827265058245,3.023224312918527,preferences,3.023224312918527
jabref\src\test\java\org\jabref\logic\xmp\XmpUtilReaderTest.java,3.43923935101234E-6,0.10683879852294922,0.02412829739706857,model,0.10683879852294922
jabref\src\main\java\org\jabref\gui\preferences\externalfiletypes\ExternalFileTypesTabViewModel.java,0.030326495851789204,73.72410893440247,3172.8782272338867,preferences,3172.8782272338867
jabref\src\main\java\org\jabref\logic\pdf\AnnotationImporter.java,5.05483393291278E-6,0.09548897743225097,0.0,model,0.09548897743225097
jabref\src\test\java\org\jabref\logic\importer\fetcher\transformers\IEEEQueryTransformerTest.java,3.89347218775323E-6,0.07026322228567941,0.0,model,0.07026322228567941
jabref\src\main\java\org\jabref\gui\mergeentries\newmergedialog\cell\ThreeWayMergeCell.java,0.8749518803187779,0.05327642645154681,0.0,cli,0.8749518803187779
jabref\src\main\java\org\jabref\logic\layout\format\Iso690FormatDate.java,4.63281758129597E-6,0.10856350490025111,0.0,model,0.10856350490025111
jabref\src\main\java\org\jabref\gui\util\OptionalValueTableCellFactory.java,4.75742521562747E-6,0.7995710645403181,0.0,model,0.7995710645403181
jabref\src\test\java\org\jabref\logic\importer\util\GroupsParserTest.java,0.4220785413469587,0.15926015036446708,0.01592771325792585,cli,0.4220785413469587
jabref\src\main\java\org\jabref\gui\preferences\importexport\ImportExportTab.java,0.02764812537602016,0.028575904028756278,2935.271453857422,preferences,2935.271453857422
jabref\src\test\java\org\jabref\logic\bibtex\comparator\FieldComparatorTest.java,2.62315734289587E-6,0.1464315686907087,0.0,model,0.1464315686907087
jabref\src\main\java\org\jabref\gui\collab\entrydelete\EntryDelete.java,0.01698863846915109,0.13521829332624163,0.0,model,0.13521829332624163
jabref\src\main\java\org\jabref\gui\fieldeditors\CitationKeyEditorViewModel.java,0.10074902943202428,70.00706791877747,1.0,model,70.00706791877747
jabref\buildSrc\src\copied\java\org\jabref\logic\journals\AbbreviationFormat.java,4.94012534285762E-6,0.07379027775355748,0.0,model,0.07379027775355748
jabref\src\main\java\org\jabref\gui\linkedfile\LinkedFileEditDialogView.java,0.05136504854474749,0.06394413539341517,2.6178617204938615,preferences,2.6178617204938615
jabref\src\main\java\org\jabref\logic\msbib\MSBibDatabase.java,3.80961365798222E-6,0.8013420649937221,0.0,model,0.8013420649937221
jabref\src\main\java\org\jabref\logic\exporter\Exporter.java,0.018621293136051723,0.1212791851588658,0.0,model,0.1212791851588658
jabref\src\test\java\org\jabref\logic\citationkeypattern\MakeLabelWithDatabaseTest.java,4.14009887858161E-6,0.09088117054530552,3.0431126185825894,preferences,3.0431126185825894
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\AddBracesFormatter.java,0.01698863846915109,0.0730675220489502,0.0,model,0.0730675220489502
jabref\src\main\java\org\jabref\gui\collab\stringchange\BibTexStringChange.java,0.013867911270686558,0.057148490633283346,0.0,model,0.057148490633283346
jabref\src\test\java\org\jabref\logic\integrity\HTMLCharacterCheckerTest.java,4.21847507823259E-6,0.07135843549455916,0.0,model,0.07135843549455916
jabref\src\main\java\org\jabref\logic\exporter\BlankLineBehaviour.java,5.08206597130213E-6,0.07426859310695104,0.0,model,0.07426859310695104
jabref\src\test\java\org\jabref\logic\bibtex\comparator\EntryComparatorTest.java,0.11917213712419783,0.08301916122436523,0.0,cli,0.11917213712419783
jabref\src\main\java\org\jabref\gui\util\component\DiffHighlightingTextPane.java,5.06387898764972E-6,0.02857750483921596,0.0,model,0.02857750483921596
jabref\src\main\java\org\jabref\gui\collab\entrychange\EntryChange.java,0.016126910277775356,0.05714823859078544,0.0,model,0.05714823859078544
jabref\src\main\java\org\jabref\logic\crawler\StudyYamlParser.java,4.75742521562747E-6,0.09323282923017229,0.0,model,0.09323282923017229
jabref\src\test\java\org\jabref\logic\exporter\ModsExportFormatTest.java,0.018278443813323976,0.12307630266462054,0.02152775355747768,model,0.12307630266462054
jabref\src\main\java\org\jabref\logic\layout\format\DateFormatter.java,4.87208765532289E-6,0.10437348910740443,0.0,model,0.10437348910740443
jabref\src\main\java\org\jabref\preferences\MrDlibPreferences.java,4.63281758129597E-6,0.02857698713030134,3370.938301086426,preferences,3370.938301086426
jabref\src\main\java\org\jabref\gui\search\rules\describer\SearchDescribers.java,0.013867911270686558,0.02857706206185477,0.0,model,0.02857706206185477
