Project,Module,File,GT,TFIDF,TFIDF Score,LLMProb,LLMProb Score,LLMAssign,LLMAssign-IPRAG,SAMCodeTLR
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/preferences/protectedterms/ProtectedTermsListItemModel.java,non,non,1.82,model,85.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/cleanup/ConvertToBibtexCleanup.java,logic,non,53.31,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/layout/format/AuthorLF_FFAbbr.java,logic,non,55.57,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/fieldeditors/YesNoEditorViewModel.java,non,non,1.83,non,5.00,non,non,non
jabref,gui__cli__preferences,buildSrc/src/copied/java/org/jabref/logic/journals/AbbreviationFormat.java,logic,non,55.39,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/importer/fetcher/AstrophysicsDataSystem.java,logic,non,51.70,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/layout/format/AuthorAbbreviator.java,logic,non,55.57,logic,95.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/externalfiles/ImportFilesResultItemViewModel.java,non,non,2.07,non,10.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/util/CustomLocalDragboard.java,non,non,4.27,non,10.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/openoffice/backend/NamedRangeManagerReferenceMark.java,logic,non,54.50,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/shared/DBMSType.java,logic,non,53.63,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/importer/fetcher/ZbMATH.java,logic,non,50.43,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/fieldeditors/contextmenu/EditorMenus.java,non,non,3.76,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/openoffice/CitationEntryViewModel.java,non,non,1.81,non,10.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/entry/types/StandardEntryType.java,model,model,88.76,model,99.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/autocompleter/ReplaceStrategy.java,non,non,1.86,logic,100.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/importer/fileformat/medline/ArticleId.java,logic,non,55.78,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/util/ViewModelListCellFactory.java,non,non,17.50,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/groups/event/GroupUpdatedEvent.java,model,model,95.54,model,98.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/fieldeditors/LinkedEntriesEditor.java,non,non,3.29,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/preferences/MrDlibPreferences.java,non,non,1.00,model,90.00,model,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/openoffice/style/OOProcessAuthorYearMarkers.java,logic,non,51.68,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/integrity/IntegrityCheckAction.java,non,non,4.62,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/menus/FileHistoryMenu.java,non,non,2.88,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/libraryproperties/constants/ConstantsItemModel.java,non,non,4.57,non,75.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/util/IconValidationDecorator.java,non,non,29.69,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/bibtex/comparator/IdComparator.java,logic,non,56.31,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/crawler/StudyDatabaseToFetcherConverter.java,logic,non,54.12,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/search/SearchQuery.java,logic,non,50.54,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/importer/fileformat/ModsImporter.java,logic,non,47.70,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/journals/Abbreviation.java,logic,non,51.81,logic,85.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/pdf/search/PdfSearchResults.java,model,model,87.76,model,95.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/util/ValueTableCellFactory.java,non,non,23.13,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/collab/stringadd/BibTexStringAdd.java,non,non,2.16,model,85.00,model,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/preferences/TimestampPreferences.java,logic,non,54.38,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/integrity/CitationKeyDuplicationChecker.java,logic,non,54.86,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/groups/GroupEntryChanger.java,model,model,91.83,model,95.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/importer/fetcher/RfcFetcher.java,logic,non,54.24,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/layout/format/AuthorAndsCommaReplacer.java,logic,non,56.29,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/entryeditor/fileannotationtab/FileAnnotationTabViewModel.java,non,non,3.77,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/openoffice/StyleSelectItemViewModel.java,non,non,23.24,non,10.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/externalfiles/AutoLinkFilesAction.java,non,non,21.14,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/sidepane/SidePaneComponent.java,non,non,43.17,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/edit/ReplaceStringView.java,non,non,3.74,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/entry/identifier/EprintIdentifier.java,model,model,94.02,model,95.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/entry/types/SystematicLiteratureReviewStudyEntryType.java,model,model,91.27,model,98.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/importer/fileformat/CffImporter.java,logic,non,53.48,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/preferences/keybindings/KeyBindingsTabViewModel.java,non,non,4.49,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/undo/UndoableInsertEntries.java,non,non,2.00,logic,95.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/util/UiThreadList.java,non,non,2.05,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/texparser/ReferenceViewModel.java,non,non,2.33,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/xmp/XmpUtilReader.java,logic,non,53.01,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/database/event/EntriesRemovedEvent.java,model,model,100.86,model,98.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/undo/NamedCompound.java,non,non,3.27,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/openoffice/style/CompareCitedKey.java,model,model,89.46,model,95.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/shared/DBMSProcessor.java,logic,non,47.14,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/externalfiles/AutoSetFileLinksUtil.java,non,non,2.68,logic,85.00,logic,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/entry/identifier/MathSciNetId.java,model,model,88.43,model,98.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/undo/AddUndoableActionEvent.java,logic,non,55.67,logic,95.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/layout/format/AuthorAndsReplacer.java,logic,non,57.37,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/SendAsEMailAction.java,non,non,22.18,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/collab/ChangeScanner.java,non,non,2.01,logic,100.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/layout/format/AuthorLastFirstAbbrCommas.java,logic,non,55.71,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/preferences/protectedterms/ProtectedTermsTabViewModel.java,non,non,4.23,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/entry/identifier/ISBN.java,model,model,82.99,model,95.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/bibtex/comparator/BibDatabaseDiff.java,logic,non,56.34,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/importer/FetcherClientException.java,logic,non,56.41,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/menus/ChangeEntryTypeMenu.java,non,non,4.07,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/externalfiles/UnlinkedPDFFileFilter.java,non,non,2.76,logic,85.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/collab/stringchange/BibTexStringChange.java,non,non,2.00,model,85.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/formatter/bibtexfields/ReplaceTabsBySpaceFormater.java,logic,non,54.57,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/util/OptionalUtil.java,model,non,79.96,model,95.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/fieldeditors/contextmenu/ProtectedTermsMenu.java,non,non,2.50,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/protectedterms/ProtectedTermsParser.java,logic,non,52.83,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/externalfiles/ExternalFilesContentImporter.java,logic,non,54.97,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/theme/Theme.java,non,non,3.17,model,90.00,model,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/formatter/bibtexfields/UnicodeToLatexFormatter.java,logic,non,56.72,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/layout/format/ReplaceWithEscapedDoubleQuotes.java,logic,non,56.79,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/bibtex/FieldContentFormatter.java,logic,non,54.97,logic,95.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/l10n/LocalizationKey.java,logic,non,54.76,logic,95.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/logging/LogMessages.java,logic,non,55.80,logic,95.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/collab/entrychange/EntryChangeResolver.java,non,non,2.00,non,15.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/actions/ActionHelper.java,non,non,2.41,non,5.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/entryeditor/OptionalFields2Tab.java,non,non,2.00,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/exporter/AtomicFileOutputStream.java,logic,non,55.82,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/groups/AllEntriesGroup.java,model,model,91.64,model,95.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/openoffice/style/CitedKeys.java,model,model,87.92,model,95.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/documentviewer/ShowDocumentViewerAction.java,non,non,2.21,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/fieldeditors/EditorValidator.java,non,non,1.84,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/database/event/BibDatabaseContextChangedEvent.java,model,model,96.33,model,98.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/preferences/importexport/ImportExportTab.java,non,non,4.04,non,5.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/groups/DefaultGroupsFactory.java,logic,non,57.94,logic,90.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/push/AbstractPushToApplication.java,non,non,5.58,non,10.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/edit/automaticfiededitor/AbstractAutomaticFieldEditorTabView.java,non,non,1.86,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/shared/DatabaseNotSupportedException.java,logic,non,59.19,logic,95.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/linkedfile/AttachFileFromURLAction.java,non,non,4.77,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/util/StandardFileType.java,logic,non,59.51,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/maintable/CellFactory.java,non,non,16.84,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/msbib/MSBibEntry.java,logic,non,46.64,logic,95.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/layout/format/EntryTypeFormatter.java,logic,non,55.67,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/search/SearchMatcher.java,model,model,94.43,model,85.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/openoffice/style/CitationMarkerNumericEntry.java,model,model,93.91,model,95.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/layout/format/RemoveBrackets.java,logic,non,56.59,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/FieldMerger.java,non,non,1.86,non,0.00,logic,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/groups/GroupDialogHeader.java,non,non,1.87,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/l10n/Encodings.java,logic,non,54.63,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/openoffice/style/OOBibStyleGetNumCitationMarker.java,logic,non,53.01,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/util/io/RegExpBasedFileFinder.java,logic,non,50.60,logic,95.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/specialfields/SpecialFieldAction.java,non,non,2.58,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/entryeditor/EntryEditorTab.java,non,non,1.83,logic,100.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/layout/format/CurrentDate.java,logic,non,55.28,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/util/BaseDialog.java,non,non,5.82,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/integrity/HTMLCharacterChecker.java,logic,non,54.86,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/dialogs/BackupUIManager.java,non,non,3.46,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/importer/fetcher/MathSciNet.java,logic,non,50.97,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/pdf/TextExtractor.java,logic,non,54.51,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/exporter/MSBibExporter.java,logic,non,53.75,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/layout/format/HTMLChars.java,logic,non,51.45,logic,95.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/cleanup/CleanupSingleAction.java,non,non,2.47,logic,95.00,logic,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/BasePanelMode.java,non,non,1.87,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/preferences/groups/GroupsTabViewModel.java,non,non,1.79,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/fieldeditors/KeywordsEditor.java,non,non,1.85,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/integrity/PagesChecker.java,logic,non,53.51,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/preferences/xmp/XmpPrivacyTab.java,non,non,2.84,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/edit/automaticfiededitor/editfieldcontent/EditFieldContentTabView.java,non,non,3.11,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/formatter/casechanger/UpperCaseFormatter.java,logic,non,56.94,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/formatter/bibtexfields/RemoveDigitsFormatter.java,logic,non,54.90,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/edit/automaticfiededitor/AbstractAutomaticFieldEditorTabViewModel.java,non,non,2.30,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/maintable/MainTableColumnFactory.java,non,non,21.75,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/preferences/externalfiletypes/ExternalFileTypeItemViewModel.java,non,non,2.10,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/formatter/bibtexfields/RegexFormatter.java,logic,non,53.92,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/help/NewVersionDialog.java,non,non,5.91,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/preferences/PreferencesFilterDialog.java,non,non,7.94,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/layout/format/DOICheck.java,logic,non,56.62,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/openoffice/uno/UnoTextDocument.java,model,model,84.68,model,90.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/layout/format/AuthorLastFirstAbbreviator.java,logic,non,55.71,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/integrity/ISSNChecker.java,logic,non,54.76,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/importer/fileformat/CopacImporter.java,logic,non,55.50,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/mergeentries/FetchAndMergeEntry.java,non,non,2.84,non,5.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/openoffice/OpenOfficePreferences.java,logic,non,56.57,logic,100.00,logic,non,non
jabref,gui__cli__preferences,buildSrc/src/copied/java/org/jabref/logic/journals/AbbreviationWriter.java,logic,non,54.57,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/help/AboutDialogViewModel.java,non,non,5.68,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/entry/field/StandardField.java,model,non,73.38,model,98.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/openoffice/ootext/OOText.java,model,model,93.20,model,95.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/formatter/casechanger/LowerCaseFormatter.java,logic,non,58.57,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/integrity/HowPublishedChecker.java,logic,non,54.83,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/util/MultiKeyMap.java,model,model,88.43,model,95.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/importer/fileformat/mods/Name.java,logic,non,57.42,logic,95.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/linkedfile/DeleteFileAction.java,non,non,2.51,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/preferences/customexporter/CustomExporterTabViewModel.java,non,non,2.45,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/openoffice/uno/UnoUndo.java,model,model,90.53,model,90.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/mergeentries/newmergedialog/FieldRowViewModel.java,non,non,2.99,non,15.00,logic,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/metadata/MetaData.java,model,model,112.33,model,95.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/shared/PullChangesFromSharedAction.java,non,non,2.21,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/importer/fetcher/DBLPFetcher.java,logic,non,53.05,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/autosaveandbackup/BackupManager.java,logic,non,48.08,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/libraryproperties/LibraryPropertiesViewModel.java,non,non,2.00,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/shared/security/Password.java,logic,non,54.09,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/importer/Parser.java,logic,non,55.42,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/entryeditor/OtherFieldsTab.java,non,non,42.98,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/importer/fetcher/ACS.java,logic,non,55.11,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/bst/util/BstPurifier.java,logic,non,55.24,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/edit/automaticfiededitor/MoveFieldValueAction.java,non,non,1.76,non,0.00,logic,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/openoffice/frontend/UpdateCitationMarkers.java,logic,non,51.23,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/importer/fetcher/transformers/SpringerQueryTransformer.java,logic,non,55.06,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/preferences/FetcherApiKey.java,logic,non,58.84,logic,95.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/entryeditor/fileannotationtab/FileAnnotationViewModel.java,non,non,2.95,non,75.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/logging/ApplicationInsightsLogEvent.java,non,non,1.70,model,85.00,model,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/util/BuildInfo.java,logic,non,51.43,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/fieldeditors/JournalEditor.java,non,non,1.78,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/undo/AbstractUndoableJabRefEdit.java,non,non,1.85,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/formatter/bibtexfields/TrimWhitespaceFormatter.java,logic,non,56.87,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/exporter/SaveAllAction.java,non,non,4.44,logic,100.00,logic,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/remote/RemotePreferences.java,logic,non,55.63,logic,95.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/layout/format/NotFoundFormatter.java,logic,non,55.31,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/preferences/externalfiletypes/ExternalFileTypesTab.java,non,non,4.52,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/importer/fetcher/transformers/JstorQueryTransformer.java,logic,non,54.46,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/importer/QueryParser.java,logic,non,54.50,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/fieldeditors/FieldNameLabel.java,non,non,52.43,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/exporter/Exporter.java,logic,non,52.07,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/search/GlobalSearchBar.java,non,non,10.52,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/entryeditor/SourceTab.java,non,non,45.86,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/groups/KeywordGroup.java,model,model,88.77,model,95.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/util/io/FileFinders.java,logic,non,55.39,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/model/entry/types/BiblatexEntryTypeDefinitions.java,model,non,49.41,model,98.00,model,model,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/integrity/YearChecker.java,logic,non,54.24,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/entryeditor/PreviewTab.java,non,non,2.00,non,0.00,non,non,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/shared/PostgreSQLProcessor.java,logic,non,49.85,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,buildSrc/src/copied/java/org/jabref/logic/journals/JournalAbbreviationLoader.java,logic,non,56.01,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/shared/DBMSSynchronizer.java,logic,non,46.56,logic,95.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/logic/cleanup/ConvertToBiblatexCleanup.java,logic,non,52.69,logic,100.00,logic,logic,non
jabref,gui__cli__preferences,src/main/java/org/jabref/gui/documentviewer/DocumentViewerViewModel.java,non,non,2.96,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/keyboard/KeyBinding.java,non,non,36.81,preferences,95.00,model,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/search/GroupSearchQuery.java,model,model,88.77,model,98.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/INSPIREFetcher.java,non,preferences,88.37,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/util/MetadataSerializationConfiguration.java,non,non,2.58,non,65.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fileformat/EndnoteXmlImporter.java,non,non,79.17,non,5.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/actions/Sources.java,non,non,1.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/CreateBibORDFAuthors.java,non,non,2.52,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/exporter/SaveDatabaseAction.java,non,preferences,95.15,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fileformat/PdfVerbatimBibTextImporter.java,non,non,5.41,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/groups/GroupModeViewModel.java,non,non,72.65,non,10.00,non,non,non
