file_path,Image,Persistence,Recommender,Registry,best_module,best_likelihood
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\TestRandomReplacement.java,60.498287200927734,2.7766841230913997E-4,0.42079606652259827,2.1471543312072754,Image,60.498287200927734
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\AbstractUIServlet.java,7.682440280914307,2.3245174884796143,6.053713321685791,2.4634013175964355,Image,7.682440280914307
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\repository\DataGenerator.java,6.90184211730957,56.64534378051758,13.61795425415039,3.596492290496826,Persistence,56.64534378051758
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\OrderItemSet.java,0.0,0.6204151511192322,100.98448944091797,2.2810401916503906,Recommender,100.98448944091797
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\TestLeastRecentlyUsed.java,63.42563247680664,3.744094865396619E-4,0.5218366384506226,2.1984236240386963,Image,63.42563247680664
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\IndexServlet.java,2.120621681213379,4.59449045592919E-4,2.7341432571411133,0.0,Recommender,2.7341432571411133
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\impl\pop\PopularityBasedRecommender.java,2.9546689987182617,1.1314846277236938,98.7481689453125,2.2609219551086426,Recommender,98.7481689453125
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\StoreImage.java,97.26734924316406,0.792042076587677,2.6098294258117676,2.162942409515381,Image,97.26734924316406
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\CachingMode.java,69.57587432861328,0.003024584148079157,0.0,2.268613338470459,Image,69.57587432861328
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\StartupCallbackTask.java,2.036806106567383,0.5560314059257507,0.0,104.303955078125,Registry,104.303955078125
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\NonBalancedCRUDOperations.java,2.6936657428741455,5.164817810058594,3.071661949157715,41.081825256347656,Registry,41.081825256347656
teastore\services\tools.descartes.teastore.recommender\src\test\java\tools\descartes\teastore\recommender\algorithm\PreprocessedSlopeOneRecommenderTest.java,0.0,1.589590072631836,79.9704360961914,2.1689858436584473,Recommender,79.9704360961914
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\security\ConstantKeyProvider.java,0.0,5.722144851461053E-4,0.0,2.303253173828125,Registry,2.303253173828125
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\ErrorServlet.java,40.50052261352539,63.17661666870117,0.0,4.520609378814697,Persistence,63.17661666870117
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\TestFirstInFirstOut.java,62.811702728271484,3.5878425114788115E-4,0.5066303014755249,2.190142869949341,Image,62.811702728271484
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\AbstractTreeCache.java,69.17306518554688,4.853893769904971E-4,0.6194475889205933,2.2572391033172607,Image,69.17306518554688
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\servlet\IndexServlet.java,0.49264416098594666,76.8054428100586,0.0,2.2706077098846436,Persistence,76.8054428100586
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\TestImageDB.java,77.5470962524414,2.325945533812046E-4,1.0,2.1232666969299316,Image,77.5470962524414
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\TestImageDBKey.java,67.37722778320312,4.923386732116342E-4,0.0,2.2609219551086426,Image,67.37722778320312
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\security\RandomSessionIdGenerator.java,0.0,5.746047827415168E-4,0.0,2.3045201301574707,Registry,2.3045201301574707
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\PersistenceUser.java,3.0040283203125,72.50909423828125,9.744606018066406,2.212291717529297,Persistence,72.50909423828125
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\ImageDB.java,145.5111083984375,3.6097183227539062,3.415947914123535,2.1303184032440186,Image,145.5111083984375
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\rest\ReadyRest.java,1.0226120948791504,2.709803819656372,1.6944193840026855,2.2934861183166504,Persistence,2.709803819656372
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\message\SessionBlob.java,3.4801197052001953,2.987133026123047,1.5637351274490356,0.0,Image,3.4801197052001953
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\storage\rules\TestStoreLargeImages.java,67.57621765136719,0.7191089987754822,0.0,2.246788740158081,Image,67.57621765136719
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\LogReaderStartup.java,0.0,4.786335048265755E-4,0.0,0.0,Persistence,4.786335048265755E-4
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\TestImageProvider.java,69.99313354492188,5.919130053371191E-4,0.0,2.313692808151245,Image,69.99313354492188
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\DriveStorage.java,77.81385803222656,2.392834424972534,1.670867919921875,2.1471543312072754,Image,77.81385803222656
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\security\ISessionIdGenerator.java,0.0,5.843691760674119E-4,0.0,2.309694766998291,Registry,2.309694766998291
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\converters\LocalDateTimeAttributeConverter.java,0.0,75.6784439086914,0.0,2.2810401916503906,Persistence,75.6784439086914
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\PersistenceCategory.java,7.907204627990723,75.90608978271484,2.345508575439453,2.2536587715148926,Persistence,75.90608978271484
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\daemons\InitialDataGenerationDaemon.java,1.1395795345306396,79.42414093017578,4.139200210571289,100.83600616455078,Registry,100.83600616455078
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\elhelper\ELHelperUtils.java,3.3719165325164795,5.222467007115483E-4,0.0,2.2767720222473145,Image,3.3719165325164795
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\ICacheEntry.java,69.28463745117188,0.8991290926933289,0.6783603429794312,2.2982897758483887,Image,69.28463745117188
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\rest\AuthUserActionsRest.java,3.223909378051758,68.74272918701172,11.999641418457031,8.981635093688965,Persistence,68.74272918701172
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\ImageProviderStartup.java,69.90184783935547,70.99571228027344,0.0,99.3235855102539,Registry,99.3235855102539
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\rest\ImageProviderEndpoint.java,94.1594467163086,5.156493186950684,1.7060909271240234,3.6219592094421387,Image,94.1594467163086
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\impl\DummyRecommender.java,0.0,5.493614007718861E-4,150.97317504882812,2.291141986846924,Recommender,150.97317504882812
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\ImageSizePreset.java,37.0,3.746931791305542,2.2304835319519043,0.0,Image,37.0
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\CreatorRunner.java,107.25407409667969,1.4981317520141602,5.704285144805908,2.207458734512329,Image,107.25407409667969
teastore\services\tools.descartes.teastore.recommender\src\test\java\tools\descartes\teastore\recommender\algorithm\SlopeOneRecommenderTest.java,0.0,1.5560108423233032,66.61546325683594,2.0970184803009033,Recommender,66.61546325683594
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\TestLastInFirstOut.java,62.811702728271484,3.5878425114788115E-4,0.5066303014755249,2.190142869949341,Image,62.811702728271484
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedImageOperations.java,86.83126831054688,2.5953032970428467,4.661168098449707,41.12926483154297,Image,86.83126831054688
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\UserRepository.java,4.588706016540527,74.93160247802734,6.78244686126709,2.1984236240386963,Persistence,74.93160247802734
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\storage\rules\TestStoreAll.java,68.7164077758789,5.407232092693448E-4,0.0,2.2865638732910156,Image,68.7164077758789
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\impl\orderbased\OrderBasedRecommender.java,3.243522882461548,9.067829232662916E-4,105.02085876464844,2.240281343460083,Recommender,105.02085876464844
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\repository\AbstractPersistenceRepository.java,2.2883195877075195,74.84500122070312,1.0651178359985352,4.563137054443359,Persistence,74.84500122070312
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\startup\AuthStartup.java,0.0,64.7353744506836,0.0,101.2191162109375,Registry,101.2191162109375
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\DatabaseGenerationEndpoint.java,2.3929250240325928,76.42091369628906,18.8911190032959,45.08348846435547,Persistence,76.42091369628906
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\TimedEntry.java,69.66893005371094,0.8756308555603027,1.7689059972763062,2.2854418754577637,Image,69.66893005371094
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\RegistryClient.java,1.9171570539474487,7.199016094207764,7.293132781982422,123.55907440185547,Registry,123.55907440185547
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\repository\DatabaseManagementEntity.java,2.2851290702819824,79.76310729980469,0.0,2.2946724891662598,Persistence,79.76310729980469
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\IRecommender.java,0.0,5.537847755476832E-4,151.46493530273438,3.514963150024414,Recommender,151.46493530273438
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\rest\RecommendEndpoint.java,3.723261833190918,5.145303249359131,181.1163787841797,2.2767720222473145,Recommender,181.1163787841797
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\MostRecentlyUsed.java,68.38231658935547,4.59449045592919E-4,0.5981365442276001,2.2434916496276855,Image,68.38231658935547
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\Service.java,68.5018539428711,72.33799743652344,86.86837768554688,37.428993225097656,Recommender,86.86837768554688
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\TestAbstractCache.java,49.01676559448242,1.4959876537322998,0.19465529918670654,2.0577008724212646,Image,49.01676559448242
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\CountedEntry.java,68.82849884033203,0.8819168210029602,0.6653795838356018,2.288834810256958,Image,68.82849884033203
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\Product.java,8.518924713134766,3.9733951091766357,3.0033421516418457,0.0,Image,8.518924713134766
teastore\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\RegistryREST.java,4.173865795135498,6.665194988250732,1.4767242670059204,198.57937622070312,Registry,198.57937622070312
