Project,Module,File,GT,LLMProb@10,Score@10,LLMProb@20,Score@20,LLMProb@30,Score@30,LLMProb@40,Score@40,LLMProb@50,Score@50,LLMProb@60,Score@60,LLMProb@70,Score@70,LLMProb@80,Score@80,LLMProb@90,Score@90
bigbluebutton,FreeSWITCH__Presentation Conversion,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/StopSoundCommand.java,None,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00
bigbluebutton,FreeSWITCH__Presentation Conversion,bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/PdfFontType3DetectorHandler.java,None,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00
bigbluebutton,FreeSWITCH__Presentation Conversion,bbb-common-web/src/main/java/org/bigbluebutton/presentation/PageConverter.java,None,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,None,85.00
bigbluebutton,FreeSWITCH__Presentation Conversion,akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/Geom.java,Apps,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00
bigbluebutton,FreeSWITCH__Presentation Conversion,bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/ImageResizerHandler.java,None,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,None,85.00
bigbluebutton,FreeSWITCH__Presentation Conversion,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserLeftEvent.java,None,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,None,90.00
bigbluebutton,FreeSWITCH__Presentation Conversion,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceConfRunningAndRecordingEvent.java,None,FSESL,88.00,FSESL,88.00,FSESL,88.00,FSESL,88.00,FSESL,88.00,FSESL,88.00,FSESL,88.00,FSESL,88.00,None,88.00
bigbluebutton,FreeSWITCH__Presentation Conversion,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserMutedEvent.java,None,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,None,90.00
bigbluebutton,FreeSWITCH__Presentation Conversion,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/FreeswitchApplication.java,None,Apps,75.00,Apps,75.00,Apps,75.00,Apps,75.00,Apps,75.00,Apps,75.00,Apps,75.00,None,75.00,None,75.00
bigbluebutton,FreeSWITCH__Presentation Conversion,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PageToConvert.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
bigbluebutton,FreeSWITCH__Presentation Conversion,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/ForceEjectUserCommand.java,None,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00
bigbluebutton,FreeSWITCH__Presentation Conversion,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/IDelayedCommandListener.java,None,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,None,90.00
bigbluebutton,FreeSWITCH__Presentation Conversion,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/Office2PdfPageConverter.java,None,Apps,100.00,Apps,100.00,Apps,100.00,Apps,100.00,Apps,100.00,Apps,100.00,Apps,100.00,Apps,100.00,Apps,100.00
bigbluebutton,FreeSWITCH__Presentation Conversion,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserTalkingEvent.java,None,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,None,90.00
bigbluebutton,FreeSWITCH__Presentation Conversion,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/PlaySoundCommand.java,None,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00
bigbluebutton,FreeSWITCH__Presentation Conversion,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/IPresentationCompletionMessage.java,None,Apps,60.00,Apps,60.00,Apps,60.00,Apps,60.00,Apps,60.00,None,60.00,None,60.00,None,60.00,None,60.00
bigbluebutton,FreeSWITCH__Presentation Conversion,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/UploadFileTooLargeMessage.java,None,Apps,70.00,Apps,70.00,Apps,70.00,Apps,70.00,Apps,70.00,Apps,70.00,None,70.00,None,70.00,None,70.00
bigbluebutton,FreeSWITCH__Presentation Conversion,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/OfficeDocumentValidator.java,None,BBB web,100.00,BBB web,100.00,BBB web,100.00,BBB web,100.00,BBB web,100.00,BBB web,100.00,BBB web,100.00,BBB web,100.00,BBB web,100.00
bigbluebutton,FreeSWITCH__Presentation Conversion,bbb-common-web/src/main/java/org/bigbluebutton/presentation/PngCreator.java,None,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,None,85.00
bigbluebutton,FreeSWITCH__Presentation Conversion,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/outbound/example/SimpleHangupOutboundHandler.java,None,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00
bigbluebutton,FreeSWITCH__Presentation Conversion,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/SendMsg.java,None,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00
bigbluebutton,FreeSWITCH__Presentation Conversion,bbb-common-web/src/main/java/org/bigbluebutton/presentation/Page.java,None,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,None,90.00
bigbluebutton,FreeSWITCH__Presentation Conversion,bbb-common-web/src/main/java/org/bigbluebutton/web/services/KeepAlivePong.java,BBB web,BBB web,90.00,BBB web,90.00,BBB web,90.00,BBB web,90.00,BBB web,90.00,BBB web,90.00,BBB web,90.00,BBB web,90.00,None,90.00
bigbluebutton,FreeSWITCH__Presentation Conversion,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUsersStatusEvent.java,None,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,None,90.00
bigbluebutton,FreeSWITCH__Presentation Conversion,bbb-common-web/src/main/java/org/bigbluebutton/web/services/callback/MeetingEndedEvent.java,BBB web,BBB web,100.00,BBB web,100.00,BBB web,100.00,BBB web,100.00,BBB web,100.00,BBB web,100.00,BBB web,100.00,BBB web,100.00,BBB web,100.00
bigbluebutton,FreeSWITCH__Presentation Conversion,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/ConferenceServerListener.java,None,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,None,90.00
bigbluebutton,FreeSWITCH__Presentation Conversion,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceConferenceEvent.java,None,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00
bigbluebutton,FreeSWITCH__Presentation Conversion,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PresentationConversionCompletionService.java,None,Redis PubSub,80.00,Redis PubSub,80.00,Redis PubSub,80.00,Redis PubSub,80.00,Redis PubSub,80.00,Redis PubSub,80.00,Redis PubSub,80.00,None,80.00,None,80.00
bigbluebutton,FreeSWITCH__Presentation Conversion,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/Keys.java,Redis DB,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,None,90.00
bigbluebutton,FreeSWITCH__Presentation Conversion,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocPageCountExceeded.java,None,Redis PubSub,80.00,Redis PubSub,80.00,Redis PubSub,80.00,Redis PubSub,80.00,Redis PubSub,80.00,Redis PubSub,80.00,Redis PubSub,80.00,None,80.00,None,80.00
bigbluebutton,FreeSWITCH__Presentation Conversion,bbb-common-web/src/main/java/org/bigbluebutton/presentation/MimeTypeUtils.java,None,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,None,85.00
bigbluebutton,FreeSWITCH__Presentation Conversion,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/HoldUserCommand.java,None,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00
bigbluebutton,FreeSWITCH__Presentation Conversion,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/CountingPageException.java,None,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00
bigbluebutton,FreeSWITCH__Presentation Conversion,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/outbound/SocketClient.java,None,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00
bigbluebutton,FreeSWITCH__Presentation Conversion,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/FreeswitchHeartbeatEvent.java,None,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,FSESL,90.00,None,90.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/outbound/example/SimpleHangupPipelineFactory.java,FreeSWITCH,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00,FSESL,95.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/presentation/ThumbnailCreator.java,None,Apps,70.00,Apps,70.00,Apps,70.00,Apps,70.00,Apps,70.00,Apps,70.00,None,70.00,None,70.00,None,70.00
bigbluebutton,Presentation Conversion__Redis DB,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/ConferenceCommand.java,FreeSWITCH,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/MessageDistributor.java,Redis PubSub,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/presentation/Util.java,None,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,None,90.00
bigbluebutton,Presentation Conversion__Redis DB,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/FreeswitchStatusReplyEvent.java,FreeSWITCH,FreeSWITCH,80.00,FreeSWITCH,80.00,FreeSWITCH,80.00,FreeSWITCH,80.00,FreeSWITCH,80.00,FreeSWITCH,80.00,FreeSWITCH,80.00,None,80.00,None,80.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocConversionProgress.java,None,Redis PubSub,95.00,Redis PubSub,95.00,Redis PubSub,95.00,Redis PubSub,95.00,Redis PubSub,95.00,Redis PubSub,95.00,Redis PubSub,95.00,Redis PubSub,95.00,Redis PubSub,95.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/web/services/UserCleanupTimerTask.java,BBB web,BBB web,90.00,BBB web,90.00,BBB web,90.00,BBB web,90.00,BBB web,90.00,BBB web,90.00,BBB web,90.00,BBB web,90.00,None,90.00
bigbluebutton,Presentation Conversion__Redis DB,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/response/ConferenceMemberFlags.java,FreeSWITCH,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,None,85.00
bigbluebutton,Presentation Conversion__Redis DB,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceCallStateEvent.java,FreeSWITCH,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00
bigbluebutton,Presentation Conversion__Redis DB,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/ConfMember.java,FreeSWITCH,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,None,85.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/web/services/callback/DelayCallback.java,BBB web,BBB web,95.00,BBB web,95.00,BBB web,95.00,BBB web,95.00,BBB web,95.00,BBB web,95.00,BBB web,95.00,BBB web,95.00,BBB web,95.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/presentation/PageAnalyser.java,None,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,None,90.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/UploadFileTimedoutMessage.java,None,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,None,90.00
bigbluebutton,Presentation Conversion__Redis DB,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/FreeswitchConferenceEventListener.java,FreeSWITCH,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,None,85.00
bigbluebutton,Presentation Conversion__Redis DB,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceConfRunningEvent.java,FreeSWITCH,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocPageConversionStarted.java,None,Redis PubSub,55.00,Redis PubSub,55.00,Redis PubSub,55.00,Redis PubSub,55.00,Redis PubSub,55.00,None,55.00,None,55.00,None,55.00,None,55.00
bigbluebutton,Presentation Conversion__Redis DB,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/TransferUserToMeetingCommand.java,FreeSWITCH,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/Office2PdfConverterHandler.java,None,Redis PubSub,85.00,Redis PubSub,85.00,Redis PubSub,85.00,Redis PubSub,85.00,Redis PubSub,85.00,Redis PubSub,85.00,Redis PubSub,85.00,Redis PubSub,85.00,None,85.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/Pdf2PngPageConverterHandler.java,None,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00
bigbluebutton,Presentation Conversion__Redis DB,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/response/ConferenceMember.java,FreeSWITCH,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocInvalidMimeType.java,None,Redis PubSub,85.00,Redis PubSub,85.00,Redis PubSub,85.00,Redis PubSub,85.00,Redis PubSub,85.00,Redis PubSub,85.00,Redis PubSub,85.00,Redis PubSub,85.00,None,85.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/message/EslMessage.java,FreeSWITCH,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00
bigbluebutton,Presentation Conversion__Redis DB,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserLockedEvent.java,FreeSWITCH,FreeSWITCH,90.00,FreeSWITCH,90.00,FreeSWITCH,90.00,FreeSWITCH,90.00,FreeSWITCH,90.00,FreeSWITCH,90.00,FreeSWITCH,90.00,FreeSWITCH,90.00,None,90.00
bigbluebutton,Presentation Conversion__Redis DB,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/ConferenceCheckRecordCommand.java,FreeSWITCH,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/web/services/KeepAliveMessage.java,BBB web,BBB web,95.00,BBB web,95.00,BBB web,95.00,BBB web,95.00,BBB web,95.00,BBB web,95.00,BBB web,95.00,BBB web,95.00,BBB web,95.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/web/services/EnteredUserCleanupTimerTask.java,BBB web,BBB web,90.00,BBB web,90.00,BBB web,90.00,BBB web,90.00,BBB web,90.00,BBB web,90.00,BBB web,90.00,BBB web,90.00,None,90.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PdfPageCounter.java,None,Apps,100.00,Apps,100.00,Apps,100.00,Apps,100.00,Apps,100.00,Apps,100.00,Apps,100.00,Apps,100.00,Apps,100.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PresentationToConvert.java,None,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,None,85.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/ImageSlidesGenerationService.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
bigbluebutton,Presentation Conversion__Redis DB,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserJoinedEvent.java,FreeSWITCH,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/inbound/Client.java,FreeSWITCH,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/presentation/DocumentConversionServiceImp.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
bigbluebutton,Presentation Conversion__Redis DB,akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/PathCommands.java,Apps,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00,Apps,95.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/inbound/InboundClientHandler.java,FreeSWITCH,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00
bigbluebutton,Presentation Conversion__Redis DB,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/IVoiceConferenceService.java,FreeSWITCH,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/presentation/SupportedDocumentFilter.java,None,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,None,85.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PdfPageDownscaler.java,None,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,Apps,85.00,None,85.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/event/EslEventHeaderNames.java,FreeSWITCH,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/inbound/InboundPipelineFactory.java,FreeSWITCH,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/ExternalProcessExecutor.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/presentation/GeneratedSlidesInfoHelper.java,None,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,Apps,90.00,None,90.00
bigbluebutton,Presentation Conversion__Redis DB,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/ConfRecording.java,FreeSWITCH,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00,FreeSWITCH,95.00
bigbluebutton,Presentation Conversion__Redis DB,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/MuteUserCommand.java,FreeSWITCH,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,FreeSWITCH,85.00,None,85.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/RedisStorageService.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/HeaderParser.java,FreeSWITCH,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/ReceivedMessageHandler.java,Redis PubSub,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/manager/DefaultManagerConnection.java,FreeSWITCH,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00,FSESL,100.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-common-web/src/main/java/org/bigbluebutton/presentation/ConversionMessageConstants.java,None,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,None,90.00
bigbluebutton,Presentation Conversion__Redis DB,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/example/ExampleClient.java,FreeSWITCH,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00,FSESL,99.00
bigbluebutton,Presentation Conversion__Redis DB,bigbluebutton-web/pres-checker/src/main/java/org/bigbluebutton/prescheck/Main.java,BBB web,Apps,80.00,Apps,80.00,Apps,80.00,Apps,80.00,Apps,80.00,Apps,80.00,Apps,80.00,None,80.00,None,80.00
