Project,Module,File,GT,TFIDF,TFIDF Score,LLMProb,LLMProb Score,LLMAssign,LLMAssign-IPRAG,SAMCodeTLR
jabref,cli__preferences,src/main/java/org/jabref/model/openoffice/style/CitationMarkerNumericBibEntry.java,model,model,94.22,model,98.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/gui/edit/ManageKeywordsViewModel.java,gui,gui,68.14,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/layout/format/ToUpperCase.java,logic,non,56.81,logic,99.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/bst/BstVMVisitor.java,logic,non,46.58,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/fieldeditors/KeywordsEditor.java,gui,gui,67.45,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/model/search/rules/GrammarBasedSearchRule.java,model,model,69.18,model,90.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/gui/mergeentries/MergeTwoEntriesAction.java,gui,gui,73.03,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/autocompleter/AppendWordsStrategy.java,gui,gui,63.51,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/fieldeditors/OwnerEditor.java,gui,gui,65.45,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/remote/RemoteUtil.java,logic,non,55.78,logic,98.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/preferences/groups/GroupsTab.java,gui,gui,65.69,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/ThreeWayMergeCellViewModel.java,gui,gui,73.13,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/specialfields/SpecialFieldsPreferences.java,gui,gui,65.04,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/model/openoffice/util/OOResult.java,model,model,83.54,model,95.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/model/entry/field/UnknownField.java,model,model,89.11,model,98.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/logic/shared/DatabaseSynchronizer.java,logic,non,55.46,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/formatter/bibtexfields/ReplaceTabsBySpaceFormater.java,logic,non,54.57,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/model/openoffice/uno/UnoScreenRefresh.java,model,model,93.00,non,70.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/model/entry/types/IEEETranEntryTypeDefinitions.java,model,model,81.75,model,98.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/gui/edit/ManageKeywordsDisplayType.java,gui,gui,65.46,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/linkedfile/LinkedFileEditDialogView.java,gui,gui,70.26,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/importer/NewEntryAction.java,gui,gui,70.19,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/layout/format/DocBookAuthorFormatter.java,logic,non,54.23,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/xmp/XmpUtilWriter.java,logic,non,49.16,logic,99.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/model/groups/GroupTreeNode.java,model,model,71.34,model,95.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/gui/edit/EditAction.java,gui,gui,87.64,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/push/PushToWinEdt.java,gui,gui,65.10,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/cleanup/Formatter.java,logic,non,55.28,logic,95.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/model/openoffice/uno/UnoCast.java,model,model,93.10,model,90.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/logic/crawler/StudyFetcher.java,logic,non,57.27,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/integrity/FieldCheckers.java,logic,non,51.40,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/externalfiles/ImportFilesResultItemViewModel.java,gui,gui,72.51,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/model/entry/field/FieldPriority.java,model,model,94.43,model,100.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/GroupMerger.java,gui,gui,63.41,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/util/CustomLocalDragboard.java,gui,gui,69.52,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/slr/EditExistingStudyAction.java,gui,gui,72.41,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/theme/Theme.java,gui,gui,61.76,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/integrity/BracesCorrector.java,logic,non,55.82,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/model/entry/field/StandardField.java,model,model,73.38,model,95.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/logic/util/io/AutoLinkPreferences.java,logic,non,53.28,logic,95.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/preferences/appearance/AppearanceTab.java,gui,gui,62.54,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/preferences/protectedterms/ProtectedTermsTabViewModel.java,gui,non,58.46,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/util/UpdateField.java,logic,non,52.52,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/duplicationFinder/DuplicateResolverDialog.java,gui,non,55.84,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/entryeditor/OpenEntryEditorAction.java,gui,gui,72.39,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/preferences/citationkeypattern/CitationKeyPatternTabViewModel.java,gui,gui,60.26,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/slr/ManageStudyDefinitionViewModel.java,gui,non,56.79,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/fieldeditors/SimpleEditorViewModel.java,gui,gui,64.81,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/formatter/bibtexfields/HtmlToLatexFormatter.java,logic,non,54.60,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/icon/JabrefIconProvider.java,gui,gui,65.24,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/entryeditor/OptionalFields2Tab.java,gui,gui,67.29,gui,100.00,gui,gui,non
jabref,cli__preferences,buildSrc/src/copied/java/org/jabref/logic/journals/AbbreviationParser.java,logic,non,53.42,logic,95.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/cleanup/TimeStampToCreationDate.java,logic,non,52.68,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/mergeentries/newmergedialog/toolbar/ThreeWayMergeToolbar.java,gui,gui,64.89,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/commonfxcontrols/SortCriterionViewModel.java,gui,gui,64.10,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/model/openoffice/uno/NoDocumentException.java,model,model,93.61,model,95.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/logic/exporter/EmbeddedBibFilePdfExporter.java,logic,non,51.12,logic,99.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/model/groups/AutomaticPersonsGroup.java,model,model,88.43,model,98.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/logic/importer/fetcher/isbntobibtex/DoiToBibtexConverterComIsbnFetcher.java,logic,non,52.91,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/preferences/citationkeypattern/CitationKeyPatternTab.java,gui,gui,61.93,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/model/entry/BibEntryTypesManager.java,model,model,127.10,model,95.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/logic/layout/format/CreateBibORDFAuthors.java,logic,non,55.24,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/preview/PreviewLayout.java,logic,non,55.39,logic,95.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/push/PushToVimSettings.java,gui,gui,67.84,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/util/StreamGobbler.java,gui,gui,63.80,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/exporter/SaveAllAction.java,gui,gui,63.95,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/bst/util/BstNameFormatter.java,logic,non,51.05,logic,99.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/xmp/XmpUtilShared.java,logic,non,54.24,logic,99.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/layout/format/NameFormatter.java,logic,non,53.84,logic,99.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/importer/fileformat/medline/ArticleId.java,logic,non,55.78,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/specialfields/SpecialFieldMenuItemFactory.java,gui,gui,69.31,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/HeaderCell.java,gui,gui,65.36,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/maintable/PersistenceVisualStateTable.java,gui,gui,64.55,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/importer/fetcher/ACMPortalFetcher.java,logic,non,54.59,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/texparser/CitationsDisplay.java,gui,gui,68.06,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/journals/UndoableAbbreviator.java,gui,gui,70.42,gui,85.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/exporter/Exporter.java,logic,non,52.07,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/importer/fetcher/GoogleScholar.java,logic,non,50.43,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/push/PushToApplicationSettings.java,gui,gui,68.37,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/model/entry/event/EntriesEventSource.java,model,model,95.96,model,100.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/model/database/event/BibDatabaseContextChangedEvent.java,model,model,96.33,model,98.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/gui/importer/actions/OpenDatabaseAction.java,gui,gui,60.41,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/util/DefaultTaskExecutor.java,gui,gui,65.85,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/externalfiletype/StandardExternalFileType.java,gui,gui,63.53,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/msbib/MSBibDatabase.java,logic,non,52.52,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/model/entry/Keyword.java,model,model,82.99,model,98.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/gui/util/ColorUtil.java,gui,gui,63.13,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/util/BuildInfo.java,logic,non,51.43,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/crawler/StudyRepository.java,logic,non,47.27,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/model/groups/RegexKeywordGroup.java,model,model,86.48,model,95.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/gui/preferences/externalfiletypes/ExternalFileTypesTabViewModel.java,gui,gui,63.24,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/fieldeditors/LinkedEntriesEditorViewModel.java,gui,gui,62.76,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/texparser/DefaultLatexParser.java,logic,non,52.50,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/model/search/rules/SentenceAnalyzer.java,model,model,88.77,non,0.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/MergedFieldCell.java,gui,gui,62.76,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/preferences/AbstractPreferenceTabView.java,gui,gui,67.60,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/cleanup/CleanupDialog.java,gui,gui,63.13,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/model/entry/identifier/ARK.java,model,model,91.64,model,95.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/gui/preferences/customentrytypes/CustomEntryTypesTab.java,gui,gui,60.29,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/actions/SimpleCommand.java,gui,gui,72.54,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/preferences/PushToApplicationPreferences.java,non,non,12.43,model,85.00,gui,non,non
jabref,cli__preferences,src/main/java/org/jabref/logic/pdf/TextExtractor.java,logic,non,54.51,logic,99.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/pdf/search/retrieval/PdfSearcher.java,logic,non,55.78,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/documentviewer/DocumentPageViewModel.java,gui,gui,65.24,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/texparser/ReferenceViewModel.java,gui,gui,63.41,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/util/CustomTitledPaneSkin.java,gui,gui,60.71,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/importer/ImportCustomEntryTypesDialog.java,gui,gui,63.86,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/fieldeditors/OptionEditor.java,gui,gui,61.88,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/cleanup/ConvertToBibtexCleanup.java,logic,non,53.31,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/citationkeypattern/DatabaseCitationKeyPattern.java,logic,non,55.53,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/importer/ImporterViewModel.java,gui,gui,64.00,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/util/comparator/SpecialFieldComparator.java,gui,gui,73.80,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/mergeentries/MultiMergeEntriesViewModel.java,gui,gui,72.73,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/importer/util/FileFieldParser.java,logic,non,51.70,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/collab/entryadd/EntryAdd.java,gui,gui,63.32,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/mergeentries/newmergedialog/ThreeWayMergeViewModel.java,gui,gui,70.43,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/shared/event/ConnectionLostEvent.java,logic,non,55.67,logic,95.00,logic,model,non
jabref,cli__preferences,src/main/java/org/jabref/logic/importer/util/GrobidService.java,logic,non,57.29,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/preferences/DOIPreferences.java,logic,non,56.24,logic,95.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/util/DefaultFileUpdateMonitor.java,gui,gui,68.66,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/integrity/IntegrityCheckDialog.java,gui,non,58.87,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/preferences/FetcherApiKey.java,logic,non,58.84,logic,95.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/citationstyle/JabRefItemDataProvider.java,logic,non,49.19,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/util/strings/StringSimilarity.java,logic,non,55.24,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/exporter/ExportCommand.java,gui,gui,68.72,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/model/study/FetchResult.java,model,model,93.51,model,95.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/logic/importer/fileformat/EndnoteImporter.java,logic,non,52.54,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/logging/ApplicationInsightsWriter.java,gui,gui,62.27,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/importer/fetcher/isbntobibtex/OpenLibraryIsbnFetcher.java,logic,non,51.36,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/fieldeditors/SimpleEditor.java,gui,gui,64.45,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/exporter/CreateModifyExporterDialogView.java,gui,gui,64.75,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/importer/fileformat/medline/MeshHeading.java,logic,non,55.75,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/util/CurrentThreadTaskExecutor.java,gui,gui,71.82,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/model/TreeNode.java,model,model,84.21,model,98.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/logic/remote/server/RemoteListenerServerManager.java,logic,non,54.76,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/undo/CountingUndoManager.java,gui,gui,61.88,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/model/openoffice/backend/NamedRange.java,model,model,91.45,model,95.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/gui/entryeditor/EntryEditor.java,gui,non,59.87,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/search/RebuildFulltextSearchIndexAction.java,gui,gui,71.55,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/maintable/columns/FileColumn.java,gui,model,110.53,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/libraryproperties/constants/ConstantsPropertiesViewModel.java,gui,gui,61.06,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/importer/fetcher/transformers/YearAndYearRangeByFilteringQueryTransformer.java,logic,non,55.24,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/groups/GroupTreeNodeViewModel.java,gui,model,77.11,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/groups/MoveGroupChange.java,gui,gui,64.25,gui,85.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/bibtex/comparator/BibStringDiff.java,logic,non,56.28,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/autocompleter/WordSuggestionProvider.java,gui,gui,64.30,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/fieldeditors/ContextMenuAddable.java,gui,gui,65.29,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/net/ssl/SSLPreferences.java,logic,non,55.57,logic,95.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/icon/IconTheme.java,gui,non,54.40,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/model/database/KeyChangeListener.java,model,model,87.02,model,90.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/logic/importer/fetcher/transformers/ScholarQueryTransformer.java,logic,non,55.34,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/integrity/TypeChecker.java,logic,non,54.63,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/copyfiles/CopyFilesDialogViewModel.java,gui,gui,64.61,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/specialfields/SpecialFieldViewModel.java,gui,gui,67.78,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/pdf/search/indexing/IndexingTaskManager.java,logic,non,54.35,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/util/OS.java,logic,non,55.28,logic,95.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/model/database/BibDatabaseModeDetection.java,model,model,93.61,model,95.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/logic/importer/ParseException.java,logic,non,56.56,logic,99.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/model/openoffice/CitationEntry.java,model,model,88.77,model,95.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/cli/JabRefCLI.java,non,gui,61.61,gui,100.00,gui,non,non
jabref,cli__preferences,src/main/java/org/jabref/gui/importer/fetcher/WebSearchPaneView.java,gui,gui,70.68,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/auxparser/DefaultAuxParser.java,logic,non,51.15,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/importer/fileformat/OvidImporter.java,logic,non,48.67,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/importer/ImportException.java,logic,non,56.56,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/fieldeditors/LinkedFileViewModel.java,gui,non,58.67,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/net/ssl/TrustStoreManager.java,logic,non,53.53,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/importer/fileformat/BibtexImporter.java,logic,non,52.69,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/ClipBoardManager.java,gui,gui,63.45,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/importer/GrobidOptInDialogHelper.java,gui,gui,66.51,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/formatter/bibtexfields/RemoveBracesFormatter.java,logic,non,53.51,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/dialogs/BackupUIManager.java,gui,gui,66.57,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/model/texparser/LatexParserResult.java,model,model,83.79,model,95.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/gui/util/NoSelectionModel.java,gui,gui,63.13,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/externalfiletype/ExternalFileTypes.java,gui,non,59.72,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/SendAsEMailAction.java,gui,gui,64.76,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/model/openoffice/uno/UnoUserDefinedProperty.java,model,model,80.21,model,95.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/gui/preferences/entryeditortabs/CustomEditorFieldsTabViewModel.java,gui,gui,69.11,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/bibtex/comparator/PreambleDiff.java,logic,non,55.54,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/model/openoffice/uno/UnoTextDocument.java,model,model,84.68,model,90.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/model/entry/types/BiblatexSoftwareEntryType.java,model,model,92.08,model,98.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/logic/formatter/bibtexfields/HtmlToUnicodeFormatter.java,logic,non,57.44,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/xmp/DocumentInformationExtractor.java,logic,non,52.62,logic,99.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/exporter/BibDatabaseWriter.java,logic,non,50.64,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/preferences/PreferencesDialogViewModel.java,gui,non,59.15,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/model/openoffice/style/CitedKey.java,model,model,83.64,model,95.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/logic/autosaveandbackup/BackupManager.java,logic,non,48.08,logic,99.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/duplicationFinder/DuplicateSearch.java,gui,gui,64.74,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/openoffice/NoDocumentFoundException.java,logic,non,55.71,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/libraryproperties/general/GeneralPropertiesView.java,gui,gui,62.28,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/menus/ChangeEntryTypeAction.java,gui,gui,70.57,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/remote/client/RemoteClient.java,logic,non,55.26,logic,90.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/logic/importer/fileformat/PdfEmbeddedBibFileImporter.java,logic,non,54.88,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/logging/ApplicationInsightsLogEvent.java,gui,non,59.41,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/fieldeditors/LinkedFilesEditorViewModel.java,gui,gui,65.61,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/cleanup/ISSNCleanup.java,logic,non,54.77,logic,99.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/fieldeditors/TypeEditorViewModel.java,gui,gui,62.06,gui,95.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/entryeditor/PreviewTab.java,gui,gui,65.08,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/model/openoffice/style/CompareCitedKey.java,model,model,89.46,model,95.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/logic/importer/fileformat/SilverPlatterImporter.java,logic,non,50.64,logic,100.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/gui/util/uithreadaware/UiThreadListChangeListener.java,gui,gui,63.90,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/groups/UndoableMoveGroup.java,gui,gui,72.65,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/logic/importer/util/JsonReader.java,logic,non,54.57,logic,99.00,logic,logic,non
jabref,cli__preferences,src/main/java/org/jabref/model/openoffice/style/CitedKeys.java,model,model,87.92,model,95.00,model,model,non
jabref,cli__preferences,src/main/java/org/jabref/gui/collab/entrychange/EntryChangeDetailsView.java,gui,gui,62.40,gui,100.00,gui,gui,non
jabref,cli__preferences,src/main/java/org/jabref/gui/keyboard/KeyBinding.java,gui,non,52.61,gui,100.00,gui,gui,non
