file_path,model,preferences,best_module,best_likelihood
jabref\src\main\java\org\jabref\model\entry\AuthorList.java,72.82087707519531,3.607933759689331,model,72.82087707519531
jabref\src\main\java\org\jabref\gui\collab\stringchange\BibTexStringChangeDetailsView.java,3.256674289703369,0.0,model,3.256674289703369
jabref\src\main\java\org\jabref\gui\bibtexextractor\ExtractBibtexDialog.java,3.192492961883545,84.74720764160156,preferences,84.74720764160156
jabref\src\main\java\org\jabref\logic\layout\format\AuthorAndsReplacer.java,2.550015926361084,0.0,model,2.550015926361084
jabref\src\main\java\org\jabref\gui\ClipBoardManager.java,4.685916900634766,35.73603439331055,preferences,35.73603439331055
jabref\buildSrc\src\copied\java\org\jabref\logic\journals\Abbreviation.java,2.480360507965088,0.0,model,2.480360507965088
jabref\src\test\java\org\jabref\logic\importer\fetcher\transformers\DefaultQueryTransformerTest.java,2.5826597213745117,0.0,model,2.5826597213745117
jabref\src\main\java\org\jabref\model\util\ResultingStringState.java,93.91294860839844,0.0,model,93.91294860839844
jabref\src\main\java\org\jabref\model\entry\event\EntriesEventSource.java,95.96459197998047,0.0,model,95.96459197998047
jabref\src\main\java\org\jabref\logic\git\GitHandler.java,4.610854148864746,4.551651954650879,model,4.610854148864746
jabref\src\test\java\org\jabref\logic\citationstyle\CitationStyleTest.java,2.516005039215088,0.0,model,2.516005039215088
jabref\src\main\java\org\jabref\logic\layout\format\EntryTypeFormatter.java,2.590911626815796,0.0,model,2.590911626815796
jabref\src\test\java\org\jabref\logic\importer\fetcher\SearchBasedFetcherCapabilityTest.java,2.4592127799987793,0.0,model,2.4592127799987793
jabref\src\test\java\org\jabref\model\groups\GroupTreeNodeTest.java,94.5799560546875,0.0,model,94.5799560546875
jabref\src\test\java\org\jabref\logic\importer\fetcher\SpringerFetcherTest.java,71.89967346191406,7.872364521026611,model,71.89967346191406
jabref\src\main\java\org\jabref\logic\importer\fetcher\CompositeSearchBasedFetcher.java,2.532467842102051,0.5257909297943115,model,2.532467842102051
jabref\src\main\java\org\jabref\gui\DragAndDropDataFormats.java,102.68391418457031,0.0,model,102.68391418457031
jabref\src\main\java\org\jabref\gui\icon\JabRefIconView.java,1.0001792907714844,0.5500096082687378,model,1.0001792907714844
jabref\src\main\java\org\jabref\logic\cleanup\ConvertToBiblatexCleanup.java,3.7117912769317627,0.0,model,3.7117912769317627
jabref\src\main\java\org\jabref\gui\importer\NewDatabaseAction.java,1.000205636024475,35.0,preferences,35.0
jabref\src\test\java\org\jabref\logic\formatter\bibtexfields\LatexCleanupFormatterTest.java,3.8648688793182373,0.0,model,3.8648688793182373
jabref\src\test\java\org\jabref\gui\util\TooltipTextUtilTest.java,1.7600499391555786,0.0,model,1.7600499391555786
jabref\src\test\java\org\jabref\gui\documentviewer\PdfDocumentViewModelTest.java,1.7118102312088013,0.0,model,1.7118102312088013
jabref\src\test\java\org\jabref\logic\exporter\YamlExporterTest.java,5.0078582763671875,47.98786163330078,preferences,47.98786163330078
jabref\src\main\java\org\jabref\logic\importer\fetcher\ZbMATH.java,4.002386093139648,92.98924255371094,preferences,92.98924255371094
jabref\src\main\java\org\jabref\logic\importer\fileformat\mods\package-info.java,32.27436828613281,0.0,model,32.27436828613281
jabref\src\main\java\org\jabref\logic\importer\fetcher\isbntobibtex\EbookDeIsbnFetcher.java,2.546414375305176,0.0,model,2.546414375305176
jabref\src\main\java\org\jabref\logic\shared\PostgreSQLProcessor.java,8.209521293640137,25.639087677001953,preferences,25.639087677001953
jabref\src\main\java\org\jabref\gui\mergeentries\DiffMode.java,1.000198483467102,0.0,model,1.000198483467102
jabref\src\main\java\org\jabref\gui\importer\ImporterViewModel.java,1.000203251838684,0.0,model,1.000203251838684
jabref\src\main\java\org\jabref\gui\Dialog.java,1.0002135038375854,0.0,model,1.0002135038375854
jabref\src\main\java\org\jabref\logic\importer\fetcher\SemanticScholar.java,4.32368803024292,1.0,model,4.32368803024292
jabref\src\test\java\org\jabref\logic\formatter\bibtexfields\RegexFormatterTest.java,4.587869167327881,0.7360348701477051,model,4.587869167327881
jabref\src\test\java\org\jabref\logic\formatter\bibtexfields\NormalizeMonthFormatterTest.java,2.5796241760253906,0.0,model,2.5796241760253906
jabref\src\main\java\org\jabref\gui\push\PushToEmacs.java,2.3659424781799316,81.5707015991211,preferences,81.5707015991211
jabref\src\test\java\org\jabref\logic\importer\fileformat\ACMPortalParserTest.java,50.480892181396484,0.0,model,50.480892181396484
jabref\src\test\java\org\jabref\logic\importer\fetcher\AstrophysicsDataSystemTest.java,72.0446548461914,2.983159065246582,model,72.0446548461914
jabref\src\main\java\org\jabref\logic\openoffice\action\Update.java,3.480360507965088,0.0,model,3.480360507965088
jabref\src\main\java\org\jabref\model\openoffice\uno\UnoNamed.java,88.42726135253906,0.0,model,88.42726135253906
jabref\src\main\java\org\jabref\preferences\InternalPreferences.java,1.7801203727722168,100.31716918945312,preferences,100.31716918945312
jabref\src\main\java\org\jabref\gui\externalfiletype\ExternalFileTypes.java,1.3209662437438965,0.3716466724872589,model,1.3209662437438965
jabref\src\test\java\org\jabref\gui\search\ContainsAndRegexBasedSearchRuleDescriberTest.java,3.0804052352905273,0.0,model,3.0804052352905273
jabref\src\main\java\org\jabref\gui\util\IconValidationDecorator.java,29.692644119262695,0.0,model,29.692644119262695
jabref\src\main\java\org\jabref\logic\layout\format\CreateDocBook4Authors.java,2.5726633071899414,0.0,model,2.5726633071899414
jabref\src\main\java\org\jabref\logic\openoffice\backend\GetContext.java,2.516005039215088,0.0,model,2.516005039215088
jabref\src\main\java\org\jabref\gui\collab\DatabaseChange.java,2.0001933574676514,0.5810361504554749,model,2.0001933574676514
jabref\src\main\java\org\jabref\gui\collab\stringrename\BibTexStringRename.java,4.1152496337890625,0.8520392775535583,model,4.1152496337890625
jabref\src\test\java\org\jabref\logic\formatter\casechanger\CapitalizeFormatterTest.java,2.4592127799987793,1.8415796756744385,model,2.4592127799987793
jabref\src\test\java\org\jabref\logic\formatter\bibtexfields\EscapeUnderscoresFormatterTest.java,4.206843852996826,0.0,model,4.206843852996826
jabref\src\main\java\org\jabref\logic\shared\exception\InvalidDBMSConnectionPropertiesException.java,2.5919597148895264,0.0,model,2.5919597148895264
jabref\src\main\java\org\jabref\model\entry\field\SpecialFieldValue.java,87.11425018310547,0.0,model,87.11425018310547
jabref\src\main\java\org\jabref\gui\exporter\SaveAction.java,1.000195860862732,36.0,preferences,36.0
jabref\src\main\java\org\jabref\logic\bst\BstVMContext.java,3.3655283451080322,0.922257125377655,model,3.3655283451080322
jabref\src\main\java\org\jabref\gui\exporter\SaveAllAction.java,1.880910038948059,35.0,preferences,35.0
jabref\src\main\java\org\jabref\logic\layout\format\RisMonth.java,2.5786194801330566,0.0,model,2.5786194801330566
jabref\src\test\java\org\jabref\logic\integrity\TitleCheckerTest.java,3.3093864917755127,0.0,model,3.3093864917755127
jabref\src\main\java\org\jabref\logic\undo\UndoRedoEvent.java,2.590911626815796,0.0,model,2.590911626815796
jabref\src\main\java\org\jabref\model\openoffice\style\CitationMarkerNumericEntry.java,93.91294860839844,0.0,model,93.91294860839844
jabref\src\main\java\org\jabref\gui\fieldeditors\FieldNameLabel.java,24.459320068359375,15.588383674621582,model,24.459320068359375
jabref\src\test\java\org\jabref\logic\importer\fetcher\LibraryOfCongressTest.java,75.53396606445312,0.0,model,75.53396606445312
jabref\src\main\java\org\jabref\logic\remote\client\RemoteClient.java,2.4975452423095703,1.7010550498962402,model,2.4975452423095703
jabref\src\test\java\org\jabref\logic\l10n\LocalizationParser.java,4.054741859436035,0.5739977359771729,model,4.054741859436035
jabref\src\main\java\org\jabref\model\util\FileUpdateMonitor.java,94.28425598144531,0.0,model,94.28425598144531
jabref\src\main\java\org\jabref\logic\util\io\FileNameCleaner.java,2.5428597927093506,0.0,model,2.5428597927093506
jabref\src\main\java\org\jabref\logic\importer\fileformat\medline\OtherId.java,2.594066619873047,0.0,model,2.594066619873047
jabref\src\main\java\org\jabref\model\FieldChange.java,87.11425018310547,0.0,model,87.11425018310547
jabref\src\main\java\org\jabref\gui\fieldeditors\identifier\BaseIdentifierEditorViewModel.java,2.7317376136779785,96.25946807861328,preferences,96.25946807861328
jabref\src\main\java\org\jabref\gui\util\comparator\NumericFieldComparator.java,1.0001908540725708,0.0,model,1.0001908540725708
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\NormalizeNamesFormatter.java,2.557363271713257,3.221742630004883,preferences,3.221742630004883
jabref\src\main\java\org\jabref\logic\util\TestEntry.java,4.896416664123535,2.6580557823181152,model,4.896416664123535
jabref\src\test\java\org\jabref\testutils\category\GUITest.java,1.0002100467681885,0.0,model,1.0002100467681885
jabref\src\main\java\org\jabref\logic\integrity\EntryLinkChecker.java,3.5224664211273193,46.8437385559082,preferences,46.8437385559082
jabref\src\test\java\org\jabref\logic\shared\DBMSConnectionTest.java,3.5726633071899414,0.0,model,3.5726633071899414
jabref\src\main\java\org\jabref\model\openoffice\util\OOVoidResult.java,89.45714569091797,0.0,model,89.45714569091797
jabref\src\main\java\org\jabref\model\pdf\FileAnnotationType.java,87.7624282836914,0.0,model,87.7624282836914
jabref\src\main\java\org\jabref\logic\bst\BstVMException.java,2.5983262062072754,0.980118453502655,model,2.5983262062072754
jabref\src\main\java\org\jabref\gui\preferences\entry\EntryTabViewModel.java,1.0001860857009888,93.04329681396484,preferences,93.04329681396484
jabref\src\main\java\org\jabref\gui\auximport\NewSubLibraryAction.java,1.000205636024475,1.0,model,1.000205636024475
jabref\src\test\java\org\jabref\logic\bst\util\BstCaseChangersTest.java,6.006153583526611,5.029444694519043,model,6.006153583526611
jabref\src\test\java\org\jabref\gui\mergeentries\DiffHighlightingTest.java,2.248213768005371,0.0,model,2.248213768005371
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\LatexCleanupFormatter.java,23.69858169555664,0.0,model,23.69858169555664
jabref\src\test\java\org\jabref\model\texparser\CitationTest.java,81.73159790039062,0.0,model,81.73159790039062
jabref\src\test\java\org\jabref\gui\autocompleter\FieldValueSuggestionProviderTest.java,2.000129461288452,0.24134668707847595,model,2.000129461288452
jabref\src\main\java\org\jabref\gui\openoffice\ManageCitationsDialogViewModel.java,1.000197172164917,0.0,model,1.000197172164917
jabref\src\test\java\org\jabref\gui\externalfiles\FileFilterUtilsTest.java,1.791210412979126,0.0,model,1.791210412979126
jabref\src\main\java\org\jabref\gui\util\TaskExecutor.java,1.00020432472229,0.0,model,1.00020432472229
jabref\src\main\java\org\jabref\gui\icon\JabRefMaterialDesignIcon.java,34.94060134887695,0.0,model,34.94060134887695
jabref\src\test\java\org\jabref\logic\msbib\MsBibMappingTest.java,2.5630040168762207,0.0,model,2.5630040168762207
jabref\src\test\java\org\jabref\logic\l10n\EncodingsTest.java,2.57662034034729,0.0,model,2.57662034034729
jabref\src\main\java\org\jabref\gui\commonfxcontrols\SaveOrderConfigPanel.java,19.19242286682129,0.0,model,19.19242286682129
jabref\src\main\java\org\jabref\logic\layout\LayoutFormatter.java,2.5983262062072754,0.0,model,2.5983262062072754
jabref\src\main\java\org\jabref\gui\fieldeditors\contextmenu\EditorContextAction.java,2.5714592933654785,0.952601432800293,model,2.5714592933654785
jabref\src\test\java\org\jabref\logic\exporter\BibtexDatabaseWriterTest.java,5.158443450927734,2.3496627807617188,model,5.158443450927734
jabref\src\main\java\org\jabref\gui\fieldeditors\EditorTypeEditorViewModel.java,1.0001933574676514,0.0,model,1.0001933574676514
jabref\src\test\java\org\jabref\logic\importer\fileformat\CopacImporterFilesTest.java,2.5428597927093506,0.0,model,2.5428597927093506
jabref\src\test\java\org\jabref\logic\layout\format\AuthorAndsCommaReplacerTest.java,2.546414375305176,0.0,model,2.546414375305176
jabref\src\main\java\org\jabref\model\search\rules\FullTextSearchRule.java,87.48210906982422,1.8799521923065186,model,87.48210906982422
jabref\src\main\java\org\jabref\logic\layout\format\AuthorAbbreviator.java,2.58778977394104,0.0,model,2.58778977394104
jabref\src\main\java\org\jabref\logic\importer\fileformat\RisImporter.java,4.918328762054443,0.0,model,4.918328762054443
jabref\src\main\java\org\jabref\model\search\matchers\MatcherSet.java,89.80949401855469,0.0,model,89.80949401855469
jabref\src\test\java\org\jabref\logic\exporter\MsBibExportFormatTest.java,4.372255325317383,0.0,model,4.372255325317383
jabref\src\main\java\org\jabref\logic\importer\IdBasedParserFetcher.java,23.846296310424805,0.7869418859481812,model,23.846296310424805
jabref\src\main\java\org\jabref\gui\preferences\protectedterms\ProtectedTermsTabViewModel.java,1.4886587858200073,104.12560272216797,preferences,104.12560272216797
jabref\src\main\java\org\jabref\gui\util\FileNodeViewModel.java,1.840764045715332,0.0,model,1.840764045715332
jabref\src\main\java\org\jabref\gui\fieldeditors\EditorValidator.java,1.000205636024475,105.63729095458984,preferences,105.63729095458984
jabref\src\main\java\org\jabref\gui\journals\UndoableUnabbreviator.java,2.0001792907714844,0.0,model,2.0001792907714844
jabref\src\test\java\org\jabref\logic\layout\format\AuthorLastFirstAbbrCommasTest.java,2.5290918350219727,0.0,model,2.5290918350219727
jabref\src\main\java\org\jabref\logic\importer\fetcher\ACMPortalFetcher.java,2.550015926361084,0.0,model,2.550015926361084
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\HtmlToLatexFormatter.java,23.557575225830078,0.28082817792892456,model,23.557575225830078
jabref\src\main\java\org\jabref\gui\slr\ExistingStudySearchAction.java,5.097604751586914,37.515106201171875,preferences,37.515106201171875
jabref\src\main\java\org\jabref\logic\layout\format\Iso690NamesAuthors.java,2.4695487022399902,0.0,model,2.4695487022399902
jabref\src\main\java\org\jabref\gui\preferences\PreferencesDialogViewModel.java,3.3719775676727295,109.39392852783203,preferences,109.39392852783203
jabref\src\test\java\org\jabref\logic\integrity\EntryLinkCheckerTest.java,7.692257881164551,0.0,model,7.692257881164551
jabref\src\main\java\org\jabref\gui\entryeditor\RequiredFieldsTab.java,2.000185966491699,93.55921173095703,preferences,93.55921173095703
jabref\src\main\java\org\jabref\model\entry\ParsedEntryLink.java,89.76611328125,0.0,model,89.76611328125
jabref\src\main\java\org\jabref\logic\remote\RemotePreferences.java,2.5611112117767334,1.0,model,2.5611112117767334
jabref\src\main\java\org\jabref\logic\importer\OutputPrinter.java,2.5930113792419434,0.0,model,2.5930113792419434
jabref\src\test\java\org\jabref\logic\integrity\ISSNCheckerTest.java,2.5290918350219727,0.0,model,2.5290918350219727
jabref\src\test\java\org\jabref\logic\integrity\DateCheckerTest.java,2.5290918350219727,0.0,model,2.5290918350219727
jabref\src\main\java\org\jabref\gui\libraryproperties\saving\SavingPropertiesViewModel.java,2.000159978866577,35.0,preferences,35.0
jabref\src\test\java\org\jabref\gui\preferences\journals\AbbreviationViewModelTest.java,1.0001883506774902,93.77934265136719,preferences,93.77934265136719
jabref\src\main\java\org\jabref\model\search\matchers\AndMatcher.java,93.4039306640625,0.0,model,93.4039306640625
jabref\src\main\java\org\jabref\gui\preferences\citationkeypattern\CitationKeyPatternTabViewModel.java,1.0001599788665771,84.9173583984375,preferences,84.9173583984375
jabref\src\main\java\org\jabref\gui\JabRefDialogService.java,14.79273509979248,1.9036798477172852,model,14.79273509979248
jabref\src\test\java\org\jabref\model\entry\field\StandardFieldTest.java,93.91294860839844,0.0,model,93.91294860839844
jabref\src\test\java\org\jabref\logic\formatter\FormatterTest.java,2.480360507965088,0.0,model,2.480360507965088
jabref\src\test\java\org\jabref\model\entry\identifier\ArXivIdentifierTest.java,69.9376449584961,0.7516208291053772,model,69.9376449584961
jabref\src\main\java\org\jabref\migrations\PostOpenMigration.java,1.000213861465454,0.0,model,1.000213861465454
jabref\src\test\java\org\jabref\testutils\interactive\styletester\StyleTesterMain.java,1.000197172164917,0.0,model,1.000197172164917
jabref\src\main\java\org\jabref\gui\journals\AbbreviationType.java,1.0002135038375854,0.0,model,1.0002135038375854
jabref\src\main\java\org\jabref\gui\undo\NamedCompound.java,1.000195860862732,0.0,model,1.000195860862732
jabref\src\main\java\org\jabref\gui\libraryproperties\constants\ConstantsPropertiesViewModel.java,2.000170946121216,0.0,model,2.000170946121216
jabref\src\main\java\org\jabref\logic\integrity\JournalInAbbreviationListChecker.java,2.5536651611328125,0.0,model,2.5536651611328125
jabref\src\main\java\org\jabref\gui\util\OptionalObjectProperty.java,1.0002005100250244,0.0,model,1.0002005100250244
jabref\src\main\java\org\jabref\gui\preferences\linkedfiles\LinkedFilesTab.java,1.0001710653305054,88.36553955078125,preferences,88.36553955078125
jabref\src\main\java\org\jabref\gui\externalfiles\FileExtensionViewModel.java,1.5788789987564087,0.0,model,1.5788789987564087
jabref\src\main\java\org\jabref\gui\logging\GuiWriter.java,2.292917013168335,0.0,model,2.292917013168335
jabref\src\main\java\org\jabref\logic\preferences\TimestampPreferences.java,2.546414375305176,96.24336242675781,preferences,96.24336242675781
jabref\src\main\java\org\jabref\gui\entryeditor\OtherFieldsTab.java,42.9815788269043,96.33737182617188,preferences,96.33737182617188
jabref\src\main\java\org\jabref\gui\externalfiletype\CustomExternalFileType.java,1.862657070159912,0.0,model,1.862657070159912
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\RemoveRedundantSpacesFormatter.java,2.5592310428619385,0.0,model,2.5592310428619385
jabref\src\test\java\org\jabref\gui\preview\CopyCitationActionTest.java,1.1797658205032349,2.17228364944458,preferences,2.17228364944458
jabref\src\main\java\org\jabref\model\entry\types\StandardEntryType.java,88.7624282836914,46.239723205566406,model,88.7624282836914
jabref\src\main\java\org\jabref\gui\entryeditor\MathSciNetTab.java,1.5587972402572632,0.0,model,1.5587972402572632
jabref\src\main\java\org\jabref\logic\citationkeypattern\DatabaseCitationKeyPattern.java,3.586756706237793,0.0,model,3.586756706237793
jabref\src\main\java\org\jabref\logic\openoffice\backend\NamedRangeManagerReferenceMark.java,2.557363271713257,0.0,model,2.557363271713257
jabref\src\main\java\org\jabref\gui\fieldeditors\JournalEditor.java,1.0001920461654663,94.9190902709961,preferences,94.9190902709961
jabref\src\test\java\org\jabref\logic\importer\fetcher\GoogleScholarTest.java,74.06085205078125,0.0,model,74.06085205078125
jabref\src\main\java\org\jabref\logic\cleanup\MoveFilesCleanup.java,3.5428597927093506,0.0,model,3.5428597927093506
jabref\src\main\java\org\jabref\gui\util\DefaultFileUpdateMonitor.java,4.417527675628662,0.5221285820007324,model,4.417527675628662
jabref\src\main\java\org\jabref\gui\icon\JabRefIcon.java,25.333919525146484,0.0,model,25.333919525146484
jabref\src\main\java\org\jabref\gui\undo\UndoableStringChange.java,1.0001945495605469,0.0,model,1.0001945495605469
jabref\src\main\java\org\jabref\logic\layout\format\AuthorLastFirstCommas.java,2.590911626815796,0.0,model,2.590911626815796
jabref\src\test\java\org\jabref\logic\util\io\FileUtilTest.java,3.0817959308624268,3.170257091522217,preferences,3.170257091522217
jabref\src\main\java\org\jabref\gui\mergeentries\newmergedialog\cell\sidebuttons\ToggleMergeUnmergeButton.java,1.0001771450042725,0.4913060665130615,model,1.0001771450042725
jabref\src\main\java\org\jabref\logic\cleanup\EprintCleanup.java,2.5290918350219727,0.0,model,2.5290918350219727
jabref\src\main\java\org\jabref\model\database\BibDatabaseContext.java,93.86231231689453,101.12500762939453,preferences,101.12500762939453
jabref\src\main\java\org\jabref\logic\layout\format\FirstPage.java,2.5847010612487793,0.0,model,2.5847010612487793
jabref\src\test\java\org\jabref\logic\exporter\MSBibExportFormatFilesTest.java,4.271664619445801,0.8810476660728455,model,4.271664619445801
jabref\src\main\java\org\jabref\gui\commonfxcontrols\SaveOrderConfigPanelViewModel.java,1.0001908540725708,0.0,model,1.0001908540725708
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\TrimWhitespaceFormatter.java,3.3058435916900635,0.0,model,3.3058435916900635
jabref\src\main\java\org\jabref\logic\importer\fetcher\SpringerLink.java,2.4975452423095703,0.0,model,2.4975452423095703
jabref\src\main\java\org\jabref\logic\importer\AuthorListParser.java,2.9367623329162598,0.5623844861984253,model,2.9367623329162598
jabref\src\test\java\org\jabref\model\TreeNodeTestData.java,115.3680648803711,0.0,model,115.3680648803711
jabref\src\main\java\org\jabref\gui\externalfiles\DateRange.java,2.242311954498291,0.0,model,2.242311954498291
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\NormalizePagesFormatter.java,2.5358872413635254,0.0,model,2.5358872413635254
jabref\src\main\java\org\jabref\logic\openoffice\action\ManageCitations.java,2.5649096965789795,0.0,model,2.5649096965789795
jabref\src\main\java\org\jabref\gui\maintable\OpenFolderAction.java,2.000185966491699,35.0,preferences,35.0
jabref\src\main\java\org\jabref\logic\layout\format\RisAuthors.java,2.557363271713257,0.0,model,2.557363271713257
jabref\src\main\java\org\jabref\logic\msbib\MSBibMapping.java,3.324822425842285,0.0,model,3.324822425842285
jabref\src\main\java\org\jabref\model\study\FetchResult.java,93.50501251220703,0.0,model,93.50501251220703
jabref\src\main\java\org\jabref\logic\shared\DBMSConnection.java,25.570045471191406,0.5224571824073792,model,25.570045471191406
jabref\src\main\java\org\jabref\gui\mergeentries\newmergedialog\FieldRowView.java,1.5277655124664307,0.0,model,1.5277655124664307
jabref\src\test\java\org\jabref\gui\autocompleter\AutoCompleterUtil.java,1.0002100467681885,0.0,model,1.0002100467681885
jabref\src\main\java\org\jabref\model\database\event\ChangePropagation.java,97.28649139404297,0.0,model,97.28649139404297
jabref\src\main\java\org\jabref\gui\autocompleter\SuggestionProvider.java,1.0001883506774902,0.0,model,1.0001883506774902
jabref\src\main\java\org\jabref\gui\maintable\BibEntryTableViewModel.java,2.355966329574585,0.0,model,2.355966329574585
jabref\src\test\java\org\jabref\logic\util\BuildInfoTest.java,2.566842794418335,0.0,model,2.566842794418335
jabref\src\test\java\org\jabref\logic\texparser\DefaultTexParserTest.java,5.661125183105469,1.9313498735427856,model,5.661125183105469
jabref\src\main\java\org\jabref\gui\maintable\CellFactory.java,16.83596420288086,35.0,preferences,35.0
jabref\src\main\java\org\jabref\gui\FallbackExceptionHandler.java,1.000203251838684,0.0,model,1.000203251838684
jabref\src\test\java\org\jabref\gui\edit\CopyOrMoveFieldContentTabViewModelTest.java,2.2143666744232178,1.334073781967163,model,2.2143666744232178
jabref\src\main\java\org\jabref\gui\maintable\MainTablePreferences.java,1.0002005100250244,0.6190122961997986,model,1.0002005100250244
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\HtmlToUnicodeFormatter.java,26.542186737060547,0.0,model,26.542186737060547
jabref\src\main\java\org\jabref\model\pdf\search\EnglishStemAnalyzer.java,92.02513122558594,0.0,model,92.02513122558594
jabref\src\test\java\org\jabref\logic\importer\AuthorListParserTest.java,3.6283249855041504,0.0,model,3.6283249855041504
jabref\src\main\java\org\jabref\logic\citationkeypattern\AbstractCitationKeyPattern.java,5.109874248504639,0.35916948318481445,model,5.109874248504639
jabref\src\main\java\org\jabref\logic\layout\format\IfPlural.java,2.566828489303589,0.0,model,2.566828489303589
jabref\src\main\java\org\jabref\logic\exporter\OOCalcDatabase.java,2.351034164428711,0.46108537912368774,model,2.351034164428711
jabref\src\main\java\org\jabref\gui\theme\StyleSheetDataUrl.java,2.000203847885132,0.0,model,2.000203847885132
jabref\buildSrc\src\copied\java\org\jabref\logic\journals\AbbreviationWriter.java,3.311339855194092,0.0,model,3.311339855194092
jabref\src\main\java\org\jabref\gui\commonfxcontrols\FieldFormatterCleanupsPanel.java,2.9353668689727783,0.0,model,2.9353668689727783
jabref\src\main\java\org\jabref\gui\maintable\columns\LibraryColumn.java,92.21803283691406,0.0,model,92.21803283691406
jabref\src\test\java\org\jabref\logic\importer\fetcher\ZbMATHTest.java,2.4307663440704346,0.0,model,2.4307663440704346
jabref\src\test\java\org\jabref\logic\bst\BstVMVisitorTest.java,55.03217697143555,1.0214698314666748,model,55.03217697143555
jabref\src\main\java\org\jabref\logic\cleanup\RelativePathsCleanup.java,4.176153659820557,0.0,model,4.176153659820557
jabref\src\main\java\org\jabref\gui\collab\DatabaseChangeResolverFactory.java,2.0002031326293945,0.0,model,2.0002031326293945
jabref\src\main\java\org\jabref\logic\integrity\DoiValidityChecker.java,2.57662034034729,0.0,model,2.57662034034729
jabref\src\test\java\org\jabref\model\search\matchers\MatcherSetsTest.java,87.7624282836914,0.0,model,87.7624282836914
jabref\src\main\java\org\jabref\logic\importer\fetcher\RfcFetcher.java,2.550015926361084,0.0,model,2.550015926361084
jabref\src\main\java\org\jabref\gui\linkedfile\DeleteFileAction.java,2.507661819458008,98.2605972290039,preferences,98.2605972290039
jabref\src\test\java\org\jabref\gui\externalfiles\ImportHandlerTest.java,5.216613292694092,35.0,preferences,35.0
jabref\src\main\java\org\jabref\logic\layout\Layout.java,3.8846275806427,0.0,model,3.8846275806427
jabref\src\main\java\org\jabref\gui\preferences\journals\AbbreviationsFileViewModel.java,1.8219298124313354,90.27467346191406,preferences,90.27467346191406
jabref\src\main\java\org\jabref\logic\util\BackupFileType.java,2.57761812210083,0.0,model,2.57761812210083
jabref\src\main\java\org\jabref\gui\maintable\NameDisplayPreferences.java,1.000197172164917,0.613253653049469,model,1.000197172164917
jabref\src\main\java\org\jabref\gui\entryeditor\PreviewTab.java,2.0001895427703857,105.81285095214844,preferences,105.81285095214844
jabref\src\test\java\org\jabref\logic\xmp\XmpUtilReaderTest.java,3.7393579483032227,0.8444904088973999,model,3.7393579483032227
jabref\src\main\java\org\jabref\gui\preferences\externalfiletypes\ExternalFileTypesTabViewModel.java,2.106403112411499,90.6536636352539,preferences,90.6536636352539
jabref\src\main\java\org\jabref\logic\pdf\AnnotationImporter.java,3.342114210128784,0.0,model,3.342114210128784
jabref\src\test\java\org\jabref\logic\importer\fetcher\transformers\IEEEQueryTransformerTest.java,2.4592127799987793,0.0,model,2.4592127799987793
jabref\src\main\java\org\jabref\gui\mergeentries\newmergedialog\cell\ThreeWayMergeCell.java,1.8646749258041382,0.0,model,1.8646749258041382
jabref\src\main\java\org\jabref\logic\layout\format\Iso690FormatDate.java,3.799722671508789,0.0,model,3.799722671508789
jabref\src\main\java\org\jabref\gui\util\OptionalValueTableCellFactory.java,27.984987258911133,0.0,model,27.984987258911133
jabref\src\test\java\org\jabref\logic\importer\util\GroupsParserTest.java,5.574105262756348,0.5574699640274048,model,5.574105262756348
jabref\src\main\java\org\jabref\gui\preferences\importexport\ImportExportTab.java,1.0001566410064697,83.86489868164062,preferences,83.86489868164062
jabref\src\test\java\org\jabref\logic\bibtex\comparator\FieldComparatorTest.java,5.125104904174805,0.0,model,5.125104904174805
jabref\src\main\java\org\jabref\gui\collab\entrydelete\EntryDelete.java,4.732640266418457,0.0,model,4.732640266418457
jabref\src\main\java\org\jabref\gui\fieldeditors\CitationKeyEditorViewModel.java,2.000201940536499,35.0,preferences,35.0
jabref\buildSrc\src\copied\java\org\jabref\logic\journals\AbbreviationFormat.java,2.5826597213745117,0.0,model,2.5826597213745117
jabref\src\main\java\org\jabref\gui\linkedfile\LinkedFileEditDialogView.java,2.2380447387695312,91.62516021728516,preferences,91.62516021728516
jabref\src\main\java\org\jabref\logic\exporter\Exporter.java,4.244771480560303,0.0,model,4.244771480560303
jabref\src\main\java\org\jabref\logic\msbib\MSBibDatabase.java,28.046972274780273,0.0,model,28.046972274780273
jabref\src\test\java\org\jabref\logic\citationkeypattern\MakeLabelWithDatabaseTest.java,3.1808409690856934,106.50894165039062,preferences,106.50894165039062
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\AddBracesFormatter.java,2.557363271713257,0.0,model,2.557363271713257
jabref\src\main\java\org\jabref\gui\collab\stringchange\BibTexStringChange.java,2.000197172164917,0.0,model,2.000197172164917
jabref\src\test\java\org\jabref\logic\integrity\HTMLCharacterCheckerTest.java,2.4975452423095703,0.0,model,2.4975452423095703
