file_path,UI,Logic,Storage,E2E,Client,best_module,best_likelihood
src/main/java/teammates/ui/servlets/RequestTraceFilter.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/servlets/WebSecurityHeaderFilter.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/servlets/OAuth2CallbackServlet.java,40.00,60.00,0.00,0.00,0.00,Logic,60.00
src/main/java/teammates/ui/servlets/OriginCheckFilter.java,30.00,15.00,0.00,0.00,0.00,UI,30.00
src/main/java/teammates/ui/servlets/AuthServlet.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/servlets/WebApiServlet.java,80.00,10.00,0.00,0.00,10.00,UI,80.00
src/main/java/teammates/ui/servlets/LegacyUrlMapper.java,25.00,5.00,0.00,0.00,70.00,Client,70.00
src/main/java/teammates/ui/servlets/HealthCheckServlet.java,80.00,10.00,0.00,5.00,5.00,UI,80.00
src/main/java/teammates/ui/servlets/LoginServlet.java,90.00,10.00,0.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/servlets/DevServerLoginServlet.java,80.00,15.00,0.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/servlets/WebPageServlet.java,0.00,20.00,0.00,0.00,0.00,Logic,20.00
src/main/java/teammates/ui/servlets/LogoutServlet.java,80.00,15.00,0.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/servlets/package-info.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/ApiOutput.java,80.00,10.00,0.00,0.00,10.00,UI,80.00
src/main/java/teammates/ui/output/FeedbackVisibilityType.java,90.00,20.00,5.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/AccountRequestData.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/output/FeedbackResponseCommentData.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/JoinStatus.java,95.00,3.00,1.00,1.00,0.00,UI,95.00
src/main/java/teammates/ui/output/SessionLinksRecoveryResponseData.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/FeedbackSessionLogData.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/CourseData.java,95.00,3.00,1.00,0.00,1.00,UI,95.00
src/main/java/teammates/ui/output/FeedbackSessionsData.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/output/CourseArchiveData.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/StudentData.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/FeedbackSessionSubmissionStatus.java,95.00,4.00,1.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/ReadNotificationsData.java,80.00,10.00,5.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/output/SessionResultsData.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/output/RegenerateKeyData.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/output/UsageStatisticsData.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/FeedbackResponsesData.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/InstructorPermissionRole.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/output/SessionVisibleSetting.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/AuthInfo.java,90.00,10.00,0.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/output/ActionClasses.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/NotificationData.java,85.00,10.00,0.00,0.00,5.00,UI,85.00
src/main/java/teammates/ui/output/GeneralLogsData.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/output/FeedbackSessionPublishStatus.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/InstructorData.java,90.00,5.00,0.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/output/OngoingSession.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/output/FeedbackResponseData.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/SendLoginEmailResponseData.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/FeedbackQuestionRecipientData.java,80.00,10.00,0.00,0.00,10.00,UI,80.00
src/main/java/teammates/ui/output/FeedbackSessionSubmittedGiverSet.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/output/HasResponsesData.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/output/AccountData.java,80.00,5.00,0.00,0.00,15.00,UI,80.00
src/main/java/teammates/ui/output/NotificationsData.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/output/FeedbackSessionLogsData.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/MessageOutput.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/AccountsData.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/InstructorPrivilegeData.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/output/JoinLinkData.java,60.00,20.00,0.00,0.00,20.00,UI,60.00
src/main/java/teammates/ui/output/NumberOfEntitiesToGiveFeedbackToSetting.java,90.00,10.00,0.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/output/StudentsData.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/CommentVisibilityType.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/output/AccountRequestsData.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/output/FeedbackQuestionData.java,80.00,5.00,0.00,0.00,0.00,UI,80.00
src/main/java/teammates/ui/output/CourseSectionNamesData.java,70.00,15.00,0.00,5.00,10.00,UI,70.00
src/main/java/teammates/ui/output/ResponseVisibleSetting.java,95.00,3.00,1.00,1.00,0.00,UI,95.00
src/main/java/teammates/ui/output/FeedbackQuestionsData.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/TimeZonesData.java,98.00,1.00,0.00,0.00,1.00,UI,98.00
src/main/java/teammates/ui/output/RegkeyValidityData.java,95.00,10.00,0.00,0.00,5.00,UI,95.00
src/main/java/teammates/ui/output/CoursesData.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/InstructorsData.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/OngoingSessionsData.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/UsageStatisticsRangeData.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/JoinState.java,99.00,0.00,0.00,0.00,0.00,UI,99.00
src/main/java/teammates/ui/output/FeedbackSessionData.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/output/FeedbackSessionStatsData.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/EnrollStudentsData.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/EmailData.java,70.00,10.00,0.00,0.00,20.00,UI,70.00
src/main/java/teammates/ui/output/FeedbackQuestionRecipientsData.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/FeedbackSessionLogEntryData.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/output/DeadlineExtensionData.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/output/package-info.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/request/Intent.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/request/FeedbackSessionUpdateRequest.java,90.00,10.00,0.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/request/CourseArchiveRequest.java,80.00,10.00,0.00,0.00,10.00,UI,80.00
src/main/java/teammates/ui/request/FeedbackSessionCreateRequest.java,90.00,15.00,0.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/request/FeedbackQuestionCreateRequest.java,40.00,10.00,0.00,0.00,0.00,UI,40.00
src/main/java/teammates/ui/request/CourseUpdateRequest.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/request/CourseCreateRequest.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/request/ErrorReportRequest.java,30.00,80.00,5.00,0.00,5.00,Logic,80.00
src/main/java/teammates/ui/request/AccountCreateRequest.java,65.00,20.00,0.00,0.00,0.00,UI,65.00
src/main/java/teammates/ui/request/NotificationBasicRequest.java,70.00,20.00,0.00,0.00,0.00,UI,70.00
src/main/java/teammates/ui/request/FeedbackResponsesRequest.java,80.00,10.00,0.00,0.00,10.00,UI,80.00
src/main/java/teammates/ui/request/SendEmailRequest.java,80.00,15.00,0.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/request/CourseBasicRequest.java,60.00,10.00,0.00,0.00,0.00,UI,60.00
src/main/java/teammates/ui/request/InstructorPrivilegeUpdateRequest.java,95.00,3.00,1.00,1.00,0.00,UI,95.00
src/main/java/teammates/ui/request/InvalidHttpRequestBodyException.java,80.00,10.00,0.00,0.00,10.00,UI,80.00
src/main/java/teammates/ui/request/StudentsEnrollRequest.java,90.00,10.00,0.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/request/FeedbackResponseCommentBasicRequest.java,40.00,30.00,0.00,0.00,0.00,UI,40.00
src/main/java/teammates/ui/request/FeedbackQuestionBasicRequest.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/request/FeedbackSessionRespondentRemindRequest.java,95.00,10.00,0.00,0.00,5.00,UI,95.00
src/main/java/teammates/ui/request/NotificationUpdateRequest.java,90.00,10.00,0.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/request/FeedbackSessionRemindRequest.java,80.00,10.00,0.00,0.00,10.00,UI,80.00
src/main/java/teammates/ui/request/NotificationCreateRequest.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/request/FeedbackResponseCommentUpdateRequest.java,95.00,10.00,0.00,0.00,5.00,UI,95.00
src/main/java/teammates/ui/request/FeedbackQuestionUpdateRequest.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/request/FeedbackSessionBasicRequest.java,100.00,10.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/request/StudentUpdateRequest.java,90.00,15.00,5.00,0.00,10.00,UI,90.00
src/main/java/teammates/ui/request/FeedbackResponseCommentCreateRequest.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/request/InstructorCreateRequest.java,80.00,10.00,0.00,0.00,10.00,UI,80.00
src/main/java/teammates/ui/request/BasicRequest.java,40.00,30.00,0.00,0.00,0.00,UI,40.00
src/main/java/teammates/ui/request/MarkNotificationAsReadRequest.java,40.00,55.00,0.00,0.00,5.00,Logic,55.00
src/main/java/teammates/ui/request/package-info.java,95.00,3.00,1.00,0.00,1.00,UI,95.00
src/main/java/teammates/ui/webapi/InvalidOperationException.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/CreateNotificationAction.java,80.00,20.00,0.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/webapi/CreateFeedbackResponseCommentAction.java,90.00,20.00,0.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/webapi/ResetAccountAction.java,0.00,30.00,0.00,0.00,70.00,Client,70.00
src/main/java/teammates/ui/webapi/RestoreFeedbackSessionAction.java,0.00,20.00,0.00,0.00,0.00,Logic,20.00
src/main/java/teammates/ui/webapi/GetFeedbackSessionLogsAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/RegenerateStudentKeyAction.java,0.00,30.00,0.00,0.00,0.00,Logic,30.00
src/main/java/teammates/ui/webapi/CreateAccountAction.java,70.00,30.00,0.00,0.00,0.00,UI,70.00
src/main/java/teammates/ui/webapi/CreateFeedbackQuestionAction.java,40.00,40.00,0.00,0.00,0.00,UI,40.00
src/main/java/teammates/ui/webapi/GetHasResponsesAction.java,90.00,20.00,0.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/webapi/UpdateFeedbackSessionAction.java,10.00,30.00,5.00,0.00,5.00,Logic,30.00
src/main/java/teammates/ui/webapi/FeedbackSessionOpeningRemindersAction.java,60.00,20.00,0.00,0.00,20.00,UI,60.00
src/main/java/teammates/ui/webapi/GetCoursesAction.java,80.00,15.00,3.00,1.00,1.00,UI,80.00
src/main/java/teammates/ui/webapi/FeedbackSessionOpeningSoonRemindersAction.java,80.00,40.00,0.00,0.00,10.00,UI,80.00
src/main/java/teammates/ui/webapi/DeleteStudentsAction.java,20.00,40.00,0.00,0.00,0.00,Logic,40.00
src/main/java/teammates/ui/webapi/RestoreCourseAction.java,0.00,70.00,0.00,0.00,0.00,Logic,70.00
src/main/java/teammates/ui/webapi/AuthType.java,40.00,30.00,0.00,0.00,0.00,UI,40.00
src/main/java/teammates/ui/webapi/StudentSearchIndexingWorkerAction.java,50.00,20.00,5.00,0.00,0.00,UI,50.00
src/main/java/teammates/ui/webapi/UpdateNotificationAction.java,0.00,20.00,0.00,0.00,80.00,Client,80.00
src/main/java/teammates/ui/webapi/GetCourseAction.java,30.00,40.00,0.00,0.00,0.00,Logic,40.00
src/main/java/teammates/ui/webapi/GetStudentsAction.java,20.00,30.00,5.00,0.00,0.00,Logic,30.00
src/main/java/teammates/ui/webapi/SearchStudentsAction.java,0.00,40.00,0.00,0.00,0.00,Logic,40.00
src/main/java/teammates/ui/webapi/DeleteAccountRequestAction.java,70.00,25.00,0.00,0.00,5.00,UI,70.00
src/main/java/teammates/ui/webapi/GetAccountsAction.java,50.00,30.00,0.00,0.00,20.00,UI,50.00
src/main/java/teammates/ui/webapi/GetNotificationsAction.java,0.00,10.00,0.00,0.00,0.00,Logic,10.00
src/main/java/teammates/ui/webapi/GetActionClassesAction.java,0.00,30.00,0.00,0.00,70.00,Client,70.00
src/main/java/teammates/ui/webapi/DeleteDataBundleAction.java,10.00,80.00,5.00,0.00,5.00,Logic,80.00
src/main/java/teammates/ui/webapi/SessionLinksRecoveryAction.java,0.00,20.00,0.00,0.00,0.00,Logic,20.00
src/main/java/teammates/ui/webapi/GetCourseSectionNamesAction.java,90.00,10.00,0.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/webapi/CompileLogsAction.java,10.00,30.00,0.00,0.00,60.00,Client,60.00
src/main/java/teammates/ui/webapi/PutDataBundleAction.java,0.00,40.00,0.00,0.00,0.00,Logic,40.00
src/main/java/teammates/ui/webapi/SubmitFeedbackResponsesAction.java,90.00,15.00,0.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/webapi/DatastoreBackupAction.java,60.00,10.00,10.00,0.00,20.00,UI,60.00
src/main/java/teammates/ui/webapi/PublishFeedbackSessionAction.java,95.00,4.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/CreateAccountRequestAction.java,0.00,50.00,0.00,0.00,20.00,Logic,50.00
src/main/java/teammates/ui/webapi/GetFeedbackResponseCommentAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/GetInstructorPrivilegeAction.java,0.00,90.00,5.00,0.00,5.00,Logic,90.00
src/main/java/teammates/ui/webapi/GetUserCookieAction.java,0.00,20.00,0.00,0.00,5.00,Logic,20.00
src/main/java/teammates/ui/webapi/BasicCommentSubmissionAction.java,90.00,20.00,0.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/webapi/UpdateInstructorPrivilegeAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/BasicFeedbackSubmissionAction.java,60.00,35.00,5.00,0.00,0.00,UI,60.00
src/main/java/teammates/ui/webapi/SearchAccountRequestsAction.java,70.00,30.00,0.00,0.00,0.00,UI,70.00
src/main/java/teammates/ui/webapi/ActionFactory.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/AccountRequestSearchIndexingWorkerAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/StudentCourseJoinEmailWorkerAction.java,90.00,15.00,5.00,0.00,10.00,UI,90.00
src/main/java/teammates/ui/webapi/JoinCourseAction.java,80.00,20.00,0.00,0.00,0.00,UI,80.00
src/main/java/teammates/ui/webapi/DeleteInstructorAction.java,90.00,20.00,5.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/SendLoginEmailAction.java,80.00,20.00,0.00,0.00,0.00,UI,80.00
src/main/java/teammates/ui/webapi/SearchInstructorsAction.java,98.00,2.00,0.00,0.00,0.00,UI,98.00
src/main/java/teammates/ui/webapi/UpdateCourseAction.java,80.00,20.00,0.00,0.00,0.00,UI,80.00
src/main/java/teammates/ui/webapi/EnrollStudentsAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/RemindFeedbackSessionResultAction.java,0.00,0.00,0.00,0.00,0.00,UI,0.00
src/main/java/teammates/ui/webapi/GetRegkeyValidityAction.java,85.00,10.00,0.00,0.00,5.00,UI,85.00
src/main/java/teammates/ui/webapi/BinFeedbackSessionAction.java,95.00,10.00,0.00,0.00,5.00,UI,95.00
src/main/java/teammates/ui/webapi/GetFeedbackSessionAction.java,90.00,10.00,0.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/webapi/DeleteAccountAction.java,0.00,80.00,0.00,0.00,20.00,Logic,80.00
src/main/java/teammates/ui/webapi/ActionResult.java,85.00,10.00,0.00,0.00,5.00,UI,85.00
src/main/java/teammates/ui/webapi/FeedbackSessionUnpublishedEmailWorkerAction.java,80.00,15.00,0.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/webapi/GetCourseJoinStatusAction.java,80.00,30.00,0.00,0.00,0.00,UI,80.00
src/main/java/teammates/ui/webapi/UnauthorizedAccessException.java,80.00,10.00,0.00,5.00,5.00,UI,80.00
src/main/java/teammates/ui/webapi/DeleteCourseAction.java,0.00,70.00,0.00,0.00,0.00,Logic,70.00
src/main/java/teammates/ui/webapi/CreateCourseAction.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/webapi/UnpublishFeedbackSessionAction.java,10.00,20.00,0.00,0.00,0.00,Logic,20.00
src/main/java/teammates/ui/webapi/AdminOnlyAction.java,90.00,10.00,0.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/webapi/GetSessionResultsAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/Action.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/FeedbackSessionResendPublishedEmailWorkerAction.java,80.00,10.00,0.00,0.00,10.00,UI,80.00
src/main/java/teammates/ui/webapi/GetFeedbackResponsesAction.java,100.00,10.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/webapi/GetNotificationAction.java,40.00,80.00,5.00,0.00,10.00,Logic,80.00
src/main/java/teammates/ui/webapi/GetReadNotificationsAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/GetFeedbackQuestionsAction.java,0.00,70.00,0.00,0.00,0.00,Logic,70.00
src/main/java/teammates/ui/webapi/GateKeeper.java,5.00,90.00,0.00,0.00,0.00,Logic,90.00
src/main/java/teammates/ui/webapi/GetAccountRequestAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/InvalidHttpParameterException.java,90.00,10.00,0.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/webapi/FeedbackSessionPublishedEmailWorkerAction.java,90.00,10.00,0.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/webapi/UpdateStudentAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java,0.00,40.00,0.00,0.00,5.00,Logic,40.00
src/main/java/teammates/ui/webapi/DeleteNotificationAction.java,0.00,20.00,0.00,0.00,0.00,Logic,20.00
src/main/java/teammates/ui/webapi/SendErrorReportAction.java,70.00,20.00,0.00,0.00,10.00,UI,70.00
src/main/java/teammates/ui/webapi/GetAccountAction.java,90.00,20.00,5.00,0.00,10.00,UI,90.00
src/main/java/teammates/ui/webapi/FeedbackSessionClosingRemindersAction.java,80.00,20.00,0.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/webapi/GetFeedbackQuestionRecipientsAction.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/webapi/PutDataBundleDocumentsAction.java,15.00,30.00,10.00,0.00,5.00,Logic,30.00
src/main/java/teammates/ui/webapi/CreateFeedbackSessionLogAction.java,50.00,30.00,0.00,0.00,0.00,UI,50.00
src/main/java/teammates/ui/webapi/RegenerateInstructorKeyAction.java,10.00,30.00,0.00,0.00,60.00,Client,60.00
src/main/java/teammates/ui/webapi/GetStudentAction.java,0.00,90.00,0.00,0.00,10.00,Logic,90.00
src/main/java/teammates/ui/webapi/GenerateEmailAction.java,30.00,20.00,5.00,0.00,10.00,UI,30.00
src/main/java/teammates/ui/webapi/GetOngoingSessionsAction.java,0.00,30.00,0.00,0.00,10.00,Logic,30.00
src/main/java/teammates/ui/webapi/QueryLogsAction.java,0.00,30.00,0.00,0.00,70.00,Client,70.00
src/main/java/teammates/ui/webapi/FeedbackSessionRemindEmailWorkerAction.java,90.00,10.00,0.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/webapi/FeedbackSessionPublishedRemindersAction.java,80.00,10.00,0.00,0.00,10.00,UI,80.00
src/main/java/teammates/ui/webapi/ActionMappingException.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/webapi/GetAuthInfoAction.java,60.00,30.00,0.00,0.00,10.00,UI,60.00
src/main/java/teammates/ui/webapi/ArchiveCourseAction.java,0.00,20.00,0.00,0.00,0.00,Logic,20.00
src/main/java/teammates/ui/webapi/UpdateFeedbackQuestionAction.java,90.00,10.00,0.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/webapi/EntityNotFoundException.java,70.00,10.00,5.00,0.00,15.00,UI,70.00
src/main/java/teammates/ui/webapi/GetFeedbackSessionsAction.java,0.00,15.00,0.00,0.00,0.00,Logic,15.00
src/main/java/teammates/ui/webapi/DeleteStudentAction.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/SendEmailWorkerAction.java,10.00,20.00,0.00,0.00,70.00,Client,70.00
src/main/java/teammates/ui/webapi/CreateFeedbackSessionAction.java,40.00,70.00,10.00,0.00,5.00,Logic,70.00
src/main/java/teammates/ui/webapi/GetDeadlineExtensionAction.java,70.00,30.00,0.00,0.00,0.00,UI,70.00
src/main/java/teammates/ui/webapi/InstructorCourseJoinEmailWorkerAction.java,60.00,20.00,0.00,0.00,0.00,UI,60.00
src/main/java/teammates/ui/webapi/CalculateUsageStatisticsAction.java,85.00,10.00,0.00,0.00,5.00,UI,85.00
src/main/java/teammates/ui/webapi/GetFeedbackSessionSubmittedGiverSetAction.java,85.00,20.00,5.00,0.00,5.00,UI,85.00
src/main/java/teammates/ui/webapi/GetInstructorAction.java,0.00,100.00,0.00,0.00,0.00,Logic,100.00
src/main/java/teammates/ui/webapi/DeleteFeedbackSessionAction.java,80.00,20.00,0.00,0.00,0.00,UI,80.00
src/main/java/teammates/ui/webapi/DeleteFeedbackResponseCommentAction.java,95.00,10.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/AdminExceptionTestAction.java,80.00,20.00,0.00,10.00,5.00,UI,80.00
src/main/java/teammates/ui/webapi/JsonResult.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/UpdateInstructorAction.java,30.00,60.00,0.00,0.00,10.00,Logic,60.00
src/main/java/teammates/ui/webapi/RemindFeedbackSessionSubmissionAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/MarkNotificationAsReadAction.java,95.00,5.00,0.00,0.00,0.00,UI,95.00
src/main/java/teammates/ui/webapi/GetSessionResponseStatsAction.java,10.00,30.00,0.00,0.00,0.00,Logic,30.00
src/main/java/teammates/ui/webapi/InstructorSearchIndexingWorkerAction.java,0.00,20.00,0.00,0.00,0.00,Logic,20.00
src/main/java/teammates/ui/webapi/FeedbackSessionClosedRemindersAction.java,0.00,20.00,0.00,0.00,80.00,Client,80.00
src/main/java/teammates/ui/webapi/DeleteFeedbackQuestionAction.java,85.00,15.00,0.00,0.00,0.00,UI,85.00
src/main/java/teammates/ui/webapi/GetTimeZonesAction.java,20.00,40.00,0.00,0.00,0.00,Logic,40.00
src/main/java/teammates/ui/webapi/GetInstructorsAction.java,0.00,30.00,0.00,0.00,0.00,Logic,30.00
src/main/java/teammates/ui/webapi/SendJoinReminderEmailAction.java,90.00,15.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/webapi/UpdateFeedbackResponseCommentAction.java,90.00,20.00,5.00,0.00,0.00,UI,90.00
src/main/java/teammates/ui/webapi/BinCourseAction.java,10.00,40.00,5.00,0.00,5.00,Logic,40.00
src/main/java/teammates/ui/webapi/GetUsageStatisticsAction.java,0.00,30.00,0.00,0.00,70.00,Client,70.00
src/main/java/teammates/ui/webapi/CreateInstructorAction.java,80.00,20.00,0.00,0.00,0.00,UI,80.00
src/main/java/teammates/ui/webapi/FeedbackSessionRemindParticularUsersEmailWorkerAction.java,80.00,30.00,0.00,0.00,5.00,UI,80.00
src/main/java/teammates/ui/webapi/package-info.java,99.00,0.00,0.00,0.00,0.00,UI,99.00
src/main/java/teammates/ui/constants/DefaultInstructorPermissions.java,90.00,5.00,0.00,0.00,5.00,UI,90.00
src/main/java/teammates/ui/constants/QuestionTypeStructures.java,20.00,70.00,5.00,0.00,5.00,Logic,70.00
src/main/java/teammates/ui/constants/ResourceEndpoints.java,100.00,0.00,0.00,0.00,0.00,UI,100.00
src/main/java/teammates/ui/constants/ApiConst.java,90.00,5.00,0.00,5.00,0.00,UI,90.00
src/main/java/teammates/ui/constants/package-info.java,95.00,3.00,1.00,1.00,0.00,UI,95.00
src/main/java/teammates/common/datatransfer/questions/FeedbackQuestionType.java,5.00,15.00,5.00,0.00,5.00,Logic,15.00
src/main/java/teammates/common/datatransfer/questions/FeedbackRankOptionsQuestionDetails.java,0.00,80.00,10.00,0.00,10.00,Logic,80.00
src/main/java/teammates/common/datatransfer/questions/FeedbackMsqQuestionDetails.java,0.00,90.00,0.00,0.00,0.00,Logic,90.00
src/main/java/teammates/common/datatransfer/questions/FeedbackQuestionDetails.java,0.00,90.00,5.00,0.00,5.00,Logic,90.00
src/main/java/teammates/common/datatransfer/questions/FeedbackNumericalScaleQuestionDetails.java,0.00,90.00,5.00,0.00,5.00,Logic,90.00
src/main/java/teammates/common/datatransfer/questions/FeedbackTextQuestionDetails.java,0.00,30.00,10.00,0.00,0.00,Logic,30.00
src/main/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetails.java,0.00,10.00,5.00,0.00,0.00,Logic,10.00
