Project,Module,File,GT,TFIDF,TFIDF Score,LLMProb,LLMProb Score,LLMAssign,LLMAssign-IPRAG,SAMCodeTLR
celery,concurrency,concurrency/base.py,non,non-None,74.55,non-None,95.0,non-None,non-None,non
celery,concurrency,bin/base.py,non-None,non-None,105.41,non-None,95.0,non-None,non-None,non
celery,concurrency,events/cursesmon.py,non-None,non-None,155.31,non-None,95.0,non-None,non-None,non
celery,concurrency,worker/autoscale.py,non-None,non-None,81.36,non-None,100.0,non-None,non-None,non
celery,concurrency,worker/consumer/events.py,non-None,non-None,194.32,non-None,95.0,non-None,non-None,non
celery,concurrency,backends/filesystem.py,non-None,non-None,113.45,non-None,100.0,non-None,non-None,non
celery,concurrency,app/events.py,non-None,non-None,109.35,non-None,95.0,non-None,non-None,non
celery,concurrency,app/log.py,non-None,non-None,72.74,non-None,95.0,non-None,non-None,non
celery,concurrency,bin/control.py,non-None,non-None,99.78,non-None,99.0,non-None,non-None,non
celery,concurrency,fixups/django.py,non-None,non-None,213.67,non-None,98.0,non-None,non-None,non
celery,concurrency,utils/graph.py,non-None,non-None,80.41,non-None,99.0,non-None,non-None,non
celery,concurrency,worker/control.py,non-None,non-None,144.83,non-None,98.0,non-None,non-None,non
celery,concurrency,worker/consumer/mingle.py,non-None,non-None,132.97,non-None,82.0,non-None,non-None,non
celery,concurrency,worker/pidbox.py,non-None,non-None,131.34,non-None,95.0,non-None,non-None,non
celery,concurrency,utils/quorum_queues.py,non-None,non-None,85.22,non,75.0,non-None,non-None,non
celery,concurrency,utils/time.py,non-None,non-None,91.33,non-None,99.0,non-None,non-None,non
celery,concurrency,utils/timer2.py,non-None,non-None,80.46,non-None,90.0,non-None,non-None,non
celery,concurrency,apps/multi.py,non-None,non-None,79.08,non-None,95.0,non-None,non-None,non
celery,concurrency,backends/elasticsearch.py,non-None,non-None,114.6,non-None,100.0,non-None,non-None,non
celery,concurrency,utils/dispatch/signal.py,non-None,non-None,73.06,non-None,92.0,non-None,non-None,non
celery,concurrency,utils/collections.py,non-None,non-None,98.59,non-None,95.0,non-None,non-None,non
celery,concurrency,app/backends.py,non-None,non-None,162.57,non-None,90.0,non-None,non-None,non
celery,concurrency,bin/amqp.py,non-None,non-None,123.57,non-None,99.0,non-None,non-None,non
celery,concurrency,backends/database/__init__.py,non-None,non-None,120.6,non-None,100.0,non-None,non-None,non
celery,concurrency,concurrency/eventlet.py,non,non-None,53.67,non-None,94.0,non-None,non-None,non
celery,concurrency,canvas.py,non-None,non-None,79.3,non-None,90.0,non-None,non-None,non
celery,concurrency,backends/base.py,non-None,non-None,128.23,non-None,100.0,non-None,non-None,non
celery,concurrency,utils/saferepr.py,non-None,non-None,69.13,non-None,95.0,non-None,non-None,non
celery,concurrency,worker/components.py,non-None,non-None,171.14,non-None,93.0,non-None,non-None,non
celery,concurrency,bin/call.py,non-None,non-None,101.98,non-None,100.0,non-None,non-None,non
celery,concurrency,concurrency/__init__.py,non,non-None,69.01,non-None,85.0,non-None,non-None,non
celery,concurrency,security/__init__.py,non-None,non-None,156.41,non-None,99.0,non-None,non-None,non
celery,concurrency,states.py,non-None,non,8.8,non,67.0,non-None,non-None,non
celery,concurrency,security/serialization.py,non-None,non-None,146.13,non-None,99.0,non-None,non-None,non
celery,concurrency,events/receiver.py,non-None,non-None,140.2,non-None,95.0,non-None,non-None,non
celery,concurrency,contrib/testing/app.py,non-None,non-None,95.58,non-None,90.0,non-None,non-None,non
celery,concurrency,contrib/django/__init__.py,non-None,non-None,102.83,non,10.0,non,non-None,non
celery,concurrency,utils/debug.py,non-None,non-None,108.14,non-None,98.0,non-None,non-None,non
celery,concurrency,app/trace.py,non-None,non-None,99.9,non,65.0,non-None,non-None,non
celery,concurrency,bin/beat.py,non-None,non-None,130.39,non-None,100.0,non-None,non-None,non
celery,concurrency,backends/consul.py,non-None,non-None,75.25,non-None,98.0,non-None,non-None,non
celery,concurrency,worker/strategy.py,non-None,non-None,188.47,non-None,95.0,non-None,non-None,non
celery,concurrency,bootsteps.py,non-None,non-None,87.61,non-None,87.0,non-None,non-None,non
celery,concurrency,bin/events.py,non-None,non-None,125.72,non-None,95.0,non-None,non-None,non
celery,concurrency,concurrency/solo.py,non,non-None,66.43,non-None,87.0,non-None,non-None,non
celery,concurrency,utils/static/__init__.py,non-None,non-None,86.09,non,75.0,non-None,non-None,non
celery,concurrency,bin/multi.py,non-None,non-None,132.55,non-None,100.0,non-None,non-None,non
celery,concurrency,__init__.py,non-None,non-None,81.5,non-None,90.0,non-None,non,non
celery,concurrency,backends/dynamodb.py,non-None,non-None,82.63,non-None,100.0,non-None,non-None,non
celery,concurrency,backends/azureblockblob.py,non-None,non-None,99.66,non-None,98.0,non-None,non-None,non
celery,concurrency,contrib/rdb.py,non-None,non-None,88.61,non-None,100.0,non-None,non-None,non
celery,concurrency,worker/loops.py,non-None,non-None,149.54,non-None,95.0,non-None,non-None,non
celery,concurrency,contrib/__init__.py,non-None,non-None,99.85,non,10.0,non,non-None,non
celery,concurrency,utils/objects.py,non-None,non-None,87.46,non-None,99.0,non-None,non-None,non
celery,contrib,app/routes.py,non-None,non-None,58.74,non-None,95.0,non-None,non-None,non
celery,contrib,bin/shell.py,non-None,non-None,154.93,non,0.0,non-None,non-None,non
celery,contrib,contrib/migrate.py,non,non-None,91.06,non-None,95.0,non-None,non-None,non
celery,contrib,worker/state.py,non-None,non-None,82.34,non-None,98.0,non-None,non-None,non
celery,contrib,worker/heartbeat.py,non-None,non-None,99.77,non-None,95.0,non-None,non-None,non
celery,contrib,apps/worker.py,non-None,non-None,141.0,non,0.0,non-None,non-None,non
celery,contrib,worker/consumer/control.py,non-None,non-None,80.56,non-None,98.0,non-None,non-None,non
celery,contrib,worker/consumer/heart.py,non-None,non-None,134.56,non-None,95.0,non-None,non-None,non
celery,contrib,concurrency/gevent.py,non-None,non-None,91.6,non-None,99.0,non-None,non-None,non
celery,contrib,platforms.py,non-None,non-None,123.02,non-None,98.0,non-None,non-None,non
celery,contrib,backends/cache.py,non-None,non-None,149.56,non-None,98.0,non-None,non-None,non
celery,contrib,utils/functional.py,non-None,non-None,72.67,non-None,99.0,non-None,non-None,non
celery,contrib,utils/iso8601.py,non-None,non-None,79.94,non,0.0,non-None,non-None,non
celery,contrib,worker/consumer/delayed_delivery.py,non-None,non-None,107.72,non-None,100.0,non-None,non-None,non
celery,contrib,utils/text.py,non-None,non-None,75.57,non-None,99.0,non-None,non-None,non
celery,contrib,contrib/pytest.py,non,non-None,106.47,non-None,100.0,non,non,non
celery,contrib,bin/purge.py,non-None,non-None,132.79,non-None,100.0,non-None,non-None,non
celery,contrib,backends/database/session.py,non-None,non-None,84.32,non-None,95.0,non-None,non-None,non
celery,contrib,apps/__init__.py,non-None,non,46.99,non,10.0,non,non-None,non
celery,contrib,app/defaults.py,non-None,non-None,124.4,non-None,95.0,non-None,non-None,non
celery,contrib,contrib/testing/mocks.py,non,non-None,57.94,non-None,90.0,non-None,non,non
celery,contrib,events/dispatcher.py,non-None,non-None,154.3,non-None,99.0,non-None,non-None,non
celery,contrib,beat.py,non-None,non-None,75.46,non,10.0,non,non,non
celery,contrib,backends/cosmosdbsql.py,non-None,non-None,107.25,non-None,98.0,non-None,non-None,non
celery,contrib,security/key.py,non-None,non-None,130.59,non-None,99.0,non-None,non-None,non
celery,contrib,bin/logtool.py,non-None,non-None,105.35,non-None,99.0,non-None,non-None,non
celery,contrib,contrib/abortable.py,non,non-None,52.85,non,75.0,non-None,non,non
celery,contrib,exceptions.py,non-None,non,47.07,non,0.0,non-None,non-None,non
celery,contrib,security/utils.py,non-None,non-None,128.7,non-None,95.0,non-None,non-None,non
celery,contrib,utils/term.py,non-None,non-None,74.88,non-None,99.0,non-None,non-None,non
celery,contrib,contrib/testing/worker.py,non,non-None,138.05,non-None,86.0,non-None,non,non
celery,contrib,app/autoretry.py,non-None,non-None,58.32,non-None,85.0,non-None,non-None,non
celery,contrib,worker/consumer/tasks.py,non-None,non-None,105.5,non-None,85.0,non-None,non-None,non
celery,contrib,backends/rpc.py,non-None,non-None,134.3,non-None,100.0,non-None,non-None,non
celery,contrib,worker/consumer/gossip.py,non-None,non-None,152.11,non-None,95.0,non-None,non-None,non
celery,contrib,app/control.py,non-None,non-None,96.18,non-None,95.0,non-None,non-None,non
celery,contrib,security/certificate.py,non-None,non-None,121.94,non-None,100.0,non-None,non-None,non
celery,contrib,worker/worker.py,non-None,non-None,136.46,non-None,98.0,non-None,non-None,non
celery,contrib,backends/database/models.py,non-None,non-None,81.42,non-None,99.0,non-None,non-None,non
celery,contrib,worker/consumer/connection.py,non-None,non-None,84.45,non-None,85.0,non-None,non-None,non
celery,contrib,utils/imports.py,non-None,non-None,83.23,non-None,99.0,non-None,non-None,non
celery,contrib,backends/couchdb.py,non-None,non-None,80.14,non-None,98.0,non-None,non-None,non
celery,contrib,utils/threads.py,non-None,non-None,79.34,non-None,95.0,non-None,non-None,non
celery,contrib,concurrency/prefork.py,non-None,non-None,113.69,non-None,99.0,non-None,non-None,non
celery,contrib,utils/deprecated.py,non-None,non-None,83.55,non-None,98.0,non-None,non-None,non
celery,contrib,backends/gcs.py,non-None,non-None,123.76,non-None,100.0,non-None,non-None,non
celery,contrib,app/amqp.py,non-None,non-None,112.29,non,80.0,non-None,non-None,non
celery,contrib,app/annotations.py,non-None,non-None,61.2,non-None,90.0,non-None,non-None,non
celery,contrib,events/dumper.py,non-None,non-None,152.56,non-None,95.0,non-None,non-None,non
celery,contrib,app/registry.py,non-None,non-None,66.94,non-None,95.0,non-None,non-None,non
celery,contrib,contrib/testing/__init__.py,non,non,3.0,non,10.0,non,non,non
celery,contrib,schedules.py,non-None,non-None,137.46,non-None,95.0,non-None,non-None,non
celery,contrib,_state.py,non-None,non-None,115.52,non-None,95.0,non-None,non-None,non
celery,contrib,contrib/testing/tasks.py,non,non,10.75,non,75.0,non-None,non,non
celery,contrib,backends/asynchronous.py,non-None,non-None,200.37,non-None,95.0,non-None,non-None,non
celery,contrib,concurrency/asynpool.py,non-None,non-None,124.77,non-None,92.0,non-None,non-None,non
celery,contrib,utils/nodenames.py,non-None,non-None,77.37,non-None,85.0,non-None,non-None,non
celery,contrib,bin/celery.py,non-None,non-None,137.58,non-None,100.0,non-None,non-None,non
celery,contrib,bin/upgrade.py,non-None,non-None,120.69,non-None,95.0,non-None,non-None,non
celery,contrib,app/utils.py,non-None,non-None,90.29,non-None,85.0,non-None,non-None,non
celery,contrib,app/task.py,non-None,non-None,114.76,non-None,90.0,non-None,non-None,non
celery,contrib,backends/s3.py,non-None,non-None,108.74,non-None,99.0,non-None,non-None,non
celery,contrib,contrib/sphinx.py,non,non-None,73.04,non,5.0,non,non,non
celery,contrib,worker/__init__.py,non-None,non-None,64.88,non-None,99.0,non-None,non-None,non
celery,contrib,bin/list.py,non-None,non-None,106.87,non-None,100.0,non-None,non-None,non
celery,contrib,utils/__init__.py,non-None,non-None,85.65,non-None,99.0,non-None,non-None,non
celery,contrib,backends/redis.py,non-None,non-None,127.55,non-None,100.0,non-None,non-None,non
celery,contrib,backends/__init__.py,non-None,non-None,79.68,non-None,100.0,non-None,non-None,non
celery,contrib,backends/mongodb.py,non-None,non-None,119.04,non-None,99.0,non-None,non-None,non
celery,contrib,contrib/django/task.py,non,non,46.69,non-None,95.0,non-None,non-None,non
celery,contrib,bin/worker.py,non-None,non-None,163.4,non-None,95.0,non-None,non-None,non
celery,contrib,loaders/app.py,non-None,non-None,97.0,non-None,99.0,non-None,non-None,non
celery,contrib,result.py,non-None,non-None,87.95,non-None,95.0,non-None,non-None,non
celery,contrib,concurrency/thread.py,non-None,non-None,118.34,non-None,99.0,non-None,non-None,non
celery,contrib,worker/consumer/consumer.py,non-None,non-None,147.88,non-None,100.0,non-None,non-None,non
celery,contrib,backends/cassandra.py,non-None,non-None,110.62,non-None,99.0,non-None,non-None,non
celery,contrib,utils/abstract.py,non-None,non-None,80.88,non-None,85.0,non-None,non-None,non
celery,contrib,contrib/testing/manager.py,non,non-None,80.58,non-None,88.0,non-None,non,non
celery,contrib,utils/annotations.py,non-None,non-None,82.89,non-None,95.0,non-None,non-None,non
celery,contrib,utils/sysinfo.py,non-None,non-None,82.09,non-None,99.0,non-None,non-None,non
celery,contrib,bin/result.py,non-None,non-None,109.87,non-None,100.0,non-None,non-None,non
celery,contrib,worker/request.py,non-None,non-None,185.96,non-None,95.0,non-None,non-None,non
celery,contrib,events/state.py,non-None,non-None,159.97,non-None,98.0,non-None,non-None,non
celery,contrib,fixups/__init__.py,non-None,non-None,140.25,non-None,100.0,non-None,non-None,non
celery,contrib,apps/beat.py,non-None,non-None,77.89,non-None,99.0,non-None,non-None,non
celery,contrib,backends/arangodb.py,non-None,non-None,120.07,non-None,100.0,non-None,non-None,non
celery,contrib,bin/__init__.py,non-None,non-None,98.93,non,10.0,non,non-None,non
celery,contrib,loaders/base.py,non-None,non-None,127.28,non,0.0,non-None,non-None,non
celery,contrib,worker/consumer/agent.py,non-None,non-None,71.42,non,75.0,non-None,non-None,non
celery,contrib,events/__init__.py,non-None,non-None,142.82,non-None,98.0,non-None,non-None,non
celery,contrib,signals.py,non-None,non-None,88.77,non-None,92.0,non-None,non-None,non
celery,contrib,bin/migrate.py,non-None,non-None,117.41,non-None,99.0,non-None,non-None,non
celery,contrib,loaders/__init__.py,non-None,non-None,171.36,non-None,98.0,non-None,non-None,non
celery,contrib,utils/log.py,non-None,non-None,116.25,non-None,95.0,non-None,non-None,non
celery,contrib,__main__.py,non-None,non-None,100.12,non-None,99.0,non-None,non-None,non
celery,contrib,worker/consumer/__init__.py,non-None,non-None,96.06,non-None,99.0,non-None,non-None,non
celery,contrib,backends/couchbase.py,non-None,non-None,116.88,non-None,100.0,non-None,non-None,non
celery,contrib,bin/graph.py,non-None,non-None,131.93,non-None,98.0,non-None,non-None,non
celery,contrib,loaders/default.py,non-None,non-None,159.61,non-None,98.0,non-None,non-None,non
celery,contrib,utils/serialization.py,non-None,non-None,80.25,non-None,90.0,non-None,non-None,non
celery,contrib,app/builtins.py,non-None,non-None,97.04,non-None,95.0,non-None,non-None,non
celery,contrib,events/snapshot.py,non-None,non-None,146.99,non-None,95.0,non-None,non-None,non
celery,contrib,app/base.py,non-None,non-None,220.22,non-None,98.0,non-None,non-None,non
celery,contrib,events/event.py,non-None,non-None,145.2,non-None,95.0,non-None,non-None,non
celery,contrib,local.py,non-None,non-None,75.0,non-None,95.0,non-None,non-None,non
celery,contrib,utils/dispatch/__init__.py,non-None,non-None,86.75,non-None,90.0,non-None,non-None,non
celery,contrib,app/__init__.py,non-None,non-None,73.92,non-None,95.0,non-None,non-None,non
celery,contrib,concurrency/base.py,non-None,non-None,113.99,non-None,98.0,non-None,non-None,non
celery,contrib,bin/base.py,non-None,non-None,107.09,non,0.0,non-None,non-None,non
celery,contrib,events/cursesmon.py,non-None,non-None,155.31,non-None,95.0,non-None,non-None,non
celery,contrib,worker/autoscale.py,non-None,non-None,128.65,non-None,99.0,non-None,non-None,non
celery,contrib,worker/consumer/events.py,non-None,non-None,194.32,non,80.0,non-None,non-None,non
celery,contrib,backends/filesystem.py,non-None,non-None,113.45,non-None,100.0,non-None,non-None,non
celery,contrib,app/events.py,non-None,non-None,109.35,non-None,90.0,non-None,non-None,non
celery,contrib,app/log.py,non-None,non-None,72.74,non-None,90.0,non-None,non-None,non
celery,contrib,bin/control.py,non-None,non-None,99.73,non-None,99.0,non-None,non-None,non
celery,contrib,fixups/django.py,non-None,non-None,213.67,non-None,100.0,non-None,non-None,non
celery,contrib,utils/graph.py,non-None,non-None,80.41,non-None,99.0,non-None,non-None,non
celery,contrib,worker/control.py,non-None,non-None,144.82,non-None,95.0,non-None,non-None,non
celery,contrib,worker/consumer/mingle.py,non-None,non-None,132.97,non-None,90.0,non-None,non-None,non
celery,contrib,worker/pidbox.py,non-None,non-None,131.34,non-None,85.0,non-None,non-None,non
celery,contrib,utils/quorum_queues.py,non-None,non-None,85.22,non-None,85.0,non-None,non-None,non
celery,contrib,utils/time.py,non-None,non-None,91.33,non,0.0,non-None,non-None,non
celery,contrib,utils/timer2.py,non-None,non-None,80.46,non,75.0,non-None,non-None,non
celery,contrib,apps/multi.py,non-None,non-None,79.08,non-None,95.0,non-None,non-None,non
celery,contrib,backends/elasticsearch.py,non-None,non-None,114.6,non-None,100.0,non-None,non-None,non
celery,contrib,utils/dispatch/signal.py,non-None,non-None,73.06,non-None,95.0,non-None,non-None,non
celery,contrib,utils/collections.py,non-None,non-None,98.59,non-None,98.0,non-None,non-None,non
celery,contrib,app/backends.py,non-None,non-None,162.57,non-None,95.0,non-None,non-None,non
celery,contrib,bin/amqp.py,non-None,non-None,123.57,non-None,95.0,non-None,non-None,non
celery,contrib,backends/database/__init__.py,non-None,non-None,120.6,non-None,99.0,non-None,non-None,non
celery,contrib,concurrency/eventlet.py,non-None,non-None,114.85,non-None,99.0,non-None,non-None,non
celery,contrib,canvas.py,non-None,non-None,79.3,non-None,95.0,non,non-None,non
celery,contrib,backends/base.py,non-None,non-None,127.91,non-None,98.0,non-None,non-None,non
celery,contrib,utils/saferepr.py,non-None,non-None,69.13,non-None,98.0,non-None,non-None,non
celery,contrib,worker/components.py,non-None,non-None,171.14,non-None,95.0,non-None,non-None,non
celery,contrib,bin/call.py,non-None,non-None,101.98,non-None,100.0,non-None,non-None,non
celery,contrib,concurrency/__init__.py,non-None,non-None,136.26,non-None,95.0,non-None,non-None,non
celery,contrib,security/__init__.py,non-None,non-None,156.41,non-None,99.0,non-None,non-None,non
celery,contrib,states.py,non-None,non,8.79,non-None,92.0,non-None,non-None,non
celery,contrib,security/serialization.py,non-None,non-None,146.13,non-None,99.0,non-None,non-None,non
celery,contrib,events/receiver.py,non-None,non-None,140.2,non-None,98.0,non-None,non-None,non
celery,contrib,contrib/testing/app.py,non,non-None,94.42,non-None,95.0,non-None,non-None,non
celery,contrib,contrib/django/__init__.py,non,non,3.05,non,10.0,non,non-None,non
celery,contrib,utils/debug.py,non-None,non-None,108.14,non-None,99.0,non-None,non-None,non
celery,contrib,app/trace.py,non-None,non-None,99.9,non-None,90.0,non-None,non-None,non
celery,contrib,bin/beat.py,non-None,non-None,130.39,non-None,99.0,non-None,non-None,non
celery,contrib,backends/consul.py,non-None,non-None,75.25,non-None,99.0,non-None,non-None,non
celery,contrib,worker/strategy.py,non-None,non-None,188.47,non-None,95.0,non-None,non-None,non
celery,contrib,bootsteps.py,non-None,non-None,87.61,non,80.0,non-None,non-None,non
celery,contrib,bin/events.py,non-None,non-None,125.72,non-None,95.0,non-None,non-None,non
celery,contrib,concurrency/solo.py,non-None,non-None,112.12,non-None,95.0,non-None,non-None,non
celery,contrib,utils/static/__init__.py,non-None,non-None,86.09,non-None,95.0,non-None,non-None,non
celery,contrib,bin/multi.py,non-None,non-None,132.55,non-None,98.0,non-None,non-None,non
celery,contrib,__init__.py,non-None,non-None,128.42,non-None,95.0,non-None,non-None,non
celery,contrib,backends/dynamodb.py,non-None,non-None,82.63,non,0.0,non-None,non-None,non
celery,contrib,backends/azureblockblob.py,non-None,non-None,99.66,non-None,99.0,non-None,non-None,non
celery,contrib,contrib/rdb.py,non,non-None,76.95,non-None,95.0,non-None,non-None,non
celery,contrib,worker/loops.py,non-None,non-None,149.54,non-None,95.0,non-None,non-None,non
celery,contrib,contrib/__init__.py,non,non,3.0,non,10.0,non,non,non
celery,contrib,utils/objects.py,non-None,non-None,87.46,non-None,99.0,non-None,non-None,non
fastmcp,cli,utilities/types.py,non-None,non-None,80.63,non-None,90.0,non-None,non-None,non
fastmcp,cli,utilities/tests.py,non-None,non-None,91.1,non-None,90.0,non-None,non-None,non
fastmcp,cli,client/roots.py,non-None,non-None,62.29,non-None,98.0,non-None,non-None,non
fastmcp,cli,server/server.py,non-None,non-None,154.12,non-None,95.0,non-None,non-None,non
fastmcp,cli,tools/__init__.py,non-None,non-None,85.43,non,80.0,non-None,non-None,non
fastmcp,cli,resources/__init__.py,non-None,non-None,117.95,non-None,95.0,non-None,non-None,non
fastmcp,cli,utilities/json_schema.py,non-None,non-None,78.55,non-None,100.0,non-None,non-None,non
fastmcp,cli,client/logging.py,non-None,non-None,60.01,non-None,90.0,non-None,non-None,non
fastmcp,cli,cli/__init__.py,non,non,10.65,non-None,85.0,non,non,non
fastmcp,cli,resources/types.py,non-None,non-None,129.21,non-None,95.0,non-None,non-None,non
fastmcp,cli,server/dependencies.py,non-None,non-None,77.32,non-None,95.0,non-None,non-None,non
fastmcp,cli,client/__init__.py,non-None,non-None,59.65,non-None,95.0,non,non-None,non
fastmcp,cli,client/client.py,non-None,non-None,96.85,non-None,99.0,non-None,non-None,non
fastmcp,cli,server/context.py,non-None,non-None,117.61,non-None,95.0,non-None,non-None,non
fastmcp,cli,server/__init__.py,non-None,non-None,52.68,non-None,91.0,non-None,non-None,non
fastmcp,cli,prompts/__init__.py,non-None,non-None,132.47,non-None,95.0,non-None,non-None,non
fastmcp,cli,utilities/__init__.py,non-None,non-None,94.95,non-None,100.0,non-None,non-None,non
fastmcp,cli,resources/template.py,non-None,non-None,116.99,non-None,98.0,non-None,non-None,non
fastmcp,cli,utilities/logging.py,non-None,non-None,83.44,non-None,95.0,non-None,non-None,non
fastmcp,cli,server/http.py,non-None,non-None,63.01,non-None,95.0,non-None,non-None,non
fastmcp,cli,cli/cli.py,non,non-None,94.4,non-None,85.0,non-None,non,non
fastmcp,client,utilities/types.py,non-None,non-None,81.88,non-None,90.0,non-None,non-None,non
fastmcp,client,utilities/tests.py,non-None,non-None,90.81,non,75.0,non-None,non-None,non
fastmcp,client,client/roots.py,non,non-None,58.19,non-None,95.0,non-None,non-None,non
fastmcp,client,server/server.py,non-None,non-None,154.12,non-None,95.0,non-None,non-None,non
fastmcp,client,tools/__init__.py,non-None,non-None,85.43,non-None,90.0,non-None,non-None,non
fastmcp,client,resources/__init__.py,non-None,non-None,117.95,non-None,98.0,non-None,non-None,non
fastmcp,client,utilities/json_schema.py,non-None,non-None,78.55,non-None,98.0,non-None,non-None,non
fastmcp,client,client/logging.py,non,non-None,52.14,non-None,95.0,non-None,non-None,non
fastmcp,client,cli/__init__.py,non-None,non-None,83.43,non-None,100.0,non-None,non-None,non
fastmcp,client,resources/types.py,non-None,non-None,129.44,non-None,100.0,non-None,non-None,non
fastmcp,client,server/dependencies.py,non-None,non-None,81.49,non-None,90.0,non-None,non-None,non
fastmcp,client,client/__init__.py,non,non-None,50.82,non-None,95.0,non-None,non,non
fastmcp,client,client/client.py,non,non-None,67.74,non,0.0,non,non,non
fastmcp,client,server/context.py,non-None,non-None,117.61,non-None,95.0,non-None,non-None,non
fastmcp,client,server/__init__.py,non-None,non-None,52.68,non-None,90.0,non-None,non-None,non
fastmcp,client,prompts/__init__.py,non-None,non-None,132.47,non-None,95.0,non-None,non-None,non
fastmcp,client,utilities/__init__.py,non-None,non-None,94.95,non-None,100.0,non-None,non-None,non
fastmcp,client,resources/template.py,non-None,non-None,118.7,non-None,99.0,non-None,non-None,non
fastmcp,client,utilities/logging.py,non-None,non-None,83.09,non-None,99.0,non-None,non-None,non
fastmcp,client,server/http.py,non-None,non-None,62.53,non-None,95.0,non-None,non-None,non
fastmcp,client,cli/cli.py,non-None,non-None,99.7,non-None,100.0,non-None,non-None,non
fastmcp,prompts,utilities/types.py,non-None,non-None,81.99,non-None,98.0,non-None,non-None,non
fastmcp,prompts,utilities/tests.py,non-None,non-None,91.1,non-None,85.0,non-None,non-None,non
fastmcp,prompts,client/roots.py,non-None,non-None,64.56,non-None,98.0,non-None,non-None,non
fastmcp,prompts,server/server.py,non-None,non-None,150.01,non-None,95.0,non-None,non-None,non
fastmcp,prompts,tools/__init__.py,non-None,non-None,85.43,non-None,90.0,non-None,non-None,non
fastmcp,prompts,resources/__init__.py,non-None,non-None,117.95,non-None,95.0,non-None,non-None,non
fastmcp,prompts,utilities/json_schema.py,non-None,non-None,78.55,non-None,100.0,non-None,non-None,non
fastmcp,prompts,client/logging.py,non-None,non-None,60.01,non-None,92.0,non-None,non-None,non
fastmcp,prompts,cli/__init__.py,non-None,non-None,83.43,non-None,100.0,non-None,non-None,non
fastmcp,prompts,resources/types.py,non-None,non-None,129.52,non-None,100.0,non-None,non-None,non
fastmcp,prompts,server/dependencies.py,non-None,non-None,81.49,non-None,90.0,non-None,non-None,non
fastmcp,prompts,client/__init__.py,non-None,non-None,59.65,non-None,85.0,non-None,non-None,non
fastmcp,prompts,client/client.py,non-None,non-None,96.65,non-None,99.0,non-None,non-None,non
fastmcp,prompts,server/context.py,non-None,non-None,117.23,non-None,95.0,non-None,non-None,non
fastmcp,prompts,server/__init__.py,non-None,non-None,52.68,non-None,94.0,non-None,non-None,non
fastmcp,prompts,prompts/__init__.py,non,non,13.71,non,80.0,non,non,non
fastmcp,prompts,utilities/__init__.py,non-None,non-None,94.95,non-None,100.0,non-None,non-None,non
fastmcp,prompts,resources/template.py,non-None,non-None,118.48,non-None,98.0,non-None,non-None,non
fastmcp,prompts,utilities/logging.py,non-None,non-None,83.09,non-None,95.0,non-None,non-None,non
fastmcp,prompts,server/http.py,non-None,non-None,62.53,non-None,95.0,non-None,non-None,non
fastmcp,prompts,cli/cli.py,non-None,non-None,99.7,non-None,100.0,non-None,non-None,non
fastmcp,resources,utilities/types.py,non-None,non-None,80.63,non-None,95.0,non-None,non-None,non
fastmcp,resources,utilities/tests.py,non-None,non-None,91.1,non,50.0,non-None,non-None,non
fastmcp,resources,client/roots.py,non-None,non-None,62.29,non-None,98.0,non-None,non-None,non
fastmcp,resources,server/server.py,non-None,non-None,154.12,non-None,95.0,non-None,non-None,non
fastmcp,resources,tools/__init__.py,non-None,non-None,85.43,non-None,90.0,non-None,non-None,non
fastmcp,resources,resources/__init__.py,non,non,13.61,non-None,95.0,non-None,non,non
fastmcp,resources,utilities/json_schema.py,non-None,non-None,78.55,non-None,95.0,non-None,non-None,non
fastmcp,resources,client/logging.py,non-None,non-None,60.01,non-None,90.0,non-None,non-None,non
fastmcp,resources,cli/__init__.py,non-None,non-None,83.43,non-None,100.0,non-None,non-None,non
fastmcp,resources,resources/types.py,non,non-None,61.14,non-None,95.0,non-None,non-None,non
fastmcp,resources,server/dependencies.py,non-None,non-None,81.49,non-None,90.0,non-None,non-None,non
fastmcp,resources,client/__init__.py,non-None,non-None,59.65,non,80.0,non-None,non-None,non
fastmcp,resources,client/client.py,non-None,non-None,97.2,non-None,100.0,non-None,non-None,non
fastmcp,resources,server/context.py,non-None,non-None,117.61,non-None,95.0,non-None,non-None,non
fastmcp,resources,server/__init__.py,non-None,non-None,52.68,non-None,92.0,non-None,non-None,non
fastmcp,resources,prompts/__init__.py,non-None,non-None,132.47,non-None,95.0,non-None,non-None,non
fastmcp,resources,utilities/__init__.py,non-None,non-None,94.95,non-None,100.0,non-None,non-None,non
fastmcp,resources,resources/template.py,non,non,32.0,non-None,95.0,non-None,non-None,non
fastmcp,resources,utilities/logging.py,non-None,non-None,83.44,non-None,95.0,non-None,non-None,non
fastmcp,resources,server/http.py,non-None,non-None,63.01,non-None,98.0,non-None,non-None,non
fastmcp,resources,cli/cli.py,non-None,non-None,99.58,non-None,99.0,non-None,non-None,non
fastmcp,server,utilities/types.py,non-None,non-None,81.99,non-None,85.0,non-None,non-None,non
fastmcp,server,utilities/tests.py,non-None,non-None,91.1,non-None,95.0,non-None,non-None,non
fastmcp,server,client/roots.py,non-None,non-None,62.29,non-None,98.0,non-None,non-None,non
fastmcp,server,server/server.py,non,non-None,154.12,non,10.0,non,non,non
fastmcp,server,tools/__init__.py,non-None,non-None,85.43,non-None,95.0,non-None,non-None,non
fastmcp,server,resources/__init__.py,non-None,non-None,117.95,non-None,95.0,non-None,non-None,non
