Project,Module,File,GT,TFIDF@10,Score@10,TFIDF@20,Score@20,TFIDF@30,Score@30,TFIDF@40,Score@40,TFIDF@50,Score@50,TFIDF@60,Score@60,TFIDF@70,Score@70,TFIDF@80,Score@80,TFIDF@90,Score@90
celery,concurrency,bin/purge.py,bin,bin,132.79,bin,132.79,bin,132.79,bin,132.79,bin,132.79,bin,132.79,bin,132.79,bin,132.79,bin,132.79
celery,concurrency,backends/database/session.py,backends,bin,84.32,bin,84.32,bin,84.32,bin,84.32,bin,84.32,bin,84.32,bin,84.32,bin,84.32,None,84.32
celery,concurrency,apps/__init__.py,app,app,46.99,app,46.99,app,46.99,app,46.99,None,46.99,None,46.99,None,46.99,None,46.99,None,46.99
celery,concurrency,app/defaults.py,app,events,124.40,events,124.40,events,124.40,events,124.40,events,124.40,events,124.40,events,124.40,events,124.40,events,124.40
celery,concurrency,contrib/testing/mocks.py,contrib,contrib,89.23,contrib,89.23,contrib,89.23,contrib,89.23,contrib,89.23,contrib,89.23,contrib,89.23,contrib,89.23,None,89.23
celery,concurrency,events/dispatcher.py,events,events,154.30,events,154.30,events,154.30,events,154.30,events,154.30,events,154.30,events,154.30,events,154.30,events,154.30
celery,concurrency,beat.py,bin,app,75.46,app,75.46,app,75.46,app,75.46,app,75.46,app,75.46,app,75.46,None,75.46,None,75.46
celery,concurrency,backends/cosmosdbsql.py,backends,backends,107.25,backends,107.25,backends,107.25,backends,107.25,backends,107.25,backends,107.25,backends,107.25,backends,107.25,backends,107.25
celery,concurrency,security/key.py,security,security,130.59,security,130.59,security,130.59,security,130.59,security,130.59,security,130.59,security,130.59,security,130.59,security,130.59
celery,concurrency,bin/logtool.py,bin,bin,105.35,bin,105.35,bin,105.35,bin,105.35,bin,105.35,bin,105.35,bin,105.35,bin,105.35,bin,105.35
celery,concurrency,contrib/abortable.py,contrib,contrib,102.41,contrib,102.41,contrib,102.41,contrib,102.41,contrib,102.41,contrib,102.41,contrib,102.41,contrib,102.41,contrib,102.41
celery,concurrency,exceptions.py,bin,backends,48.02,backends,48.02,backends,48.02,backends,48.02,None,48.02,None,48.02,None,48.02,None,48.02,None,48.02
celery,concurrency,security/utils.py,security,security,128.70,security,128.70,security,128.70,security,128.70,security,128.70,security,128.70,security,128.70,security,128.70,security,128.70
celery,concurrency,utils/term.py,utils,utils,74.88,utils,74.88,utils,74.88,utils,74.88,utils,74.88,utils,74.88,utils,74.88,None,74.88,None,74.88
celery,concurrency,contrib/testing/worker.py,contrib,worker,103.34,worker,103.34,worker,103.34,worker,103.34,worker,103.34,worker,103.34,worker,103.34,worker,103.34,worker,103.34
celery,concurrency,app/autoretry.py,app,app,58.32,app,58.32,app,58.32,app,58.32,app,58.32,None,58.32,None,58.32,None,58.32,None,58.32
celery,concurrency,worker/consumer/tasks.py,worker,worker,105.50,worker,105.50,worker,105.50,worker,105.50,worker,105.50,worker,105.50,worker,105.50,worker,105.50,worker,105.50
celery,concurrency,backends/rpc.py,backends,backends,134.30,backends,134.30,backends,134.30,backends,134.30,backends,134.30,backends,134.30,backends,134.30,backends,134.30,backends,134.30
celery,concurrency,worker/consumer/gossip.py,worker,events,152.11,events,152.11,events,152.11,events,152.11,events,152.11,events,152.11,events,152.11,events,152.11,events,152.11
celery,concurrency,app/control.py,app,events,96.19,events,96.19,events,96.19,events,96.19,events,96.19,events,96.19,events,96.19,events,96.19,events,96.19
celery,concurrency,security/certificate.py,security,security,121.94,security,121.94,security,121.94,security,121.94,security,121.94,security,121.94,security,121.94,security,121.94,security,121.94
celery,concurrency,worker/worker.py,worker,events,136.46,events,136.46,events,136.46,events,136.46,events,136.46,events,136.46,events,136.46,events,136.46,events,136.46
celery,concurrency,backends/database/models.py,backends,backends,82.19,backends,82.19,backends,82.19,backends,82.19,backends,82.19,backends,82.19,backends,82.19,backends,82.19,None,82.19
celery,concurrency,worker/consumer/connection.py,worker,worker,84.45,worker,84.45,worker,84.45,worker,84.45,worker,84.45,worker,84.45,worker,84.45,worker,84.45,None,84.45
celery,concurrency,utils/imports.py,utils,utils,83.23,utils,83.23,utils,83.23,utils,83.23,utils,83.23,utils,83.23,utils,83.23,utils,83.23,None,83.23
celery,concurrency,backends/couchdb.py,backends,backends,80.14,backends,80.14,backends,80.14,backends,80.14,backends,80.14,backends,80.14,backends,80.14,backends,80.14,None,80.14
celery,concurrency,utils/threads.py,utils,utils,79.34,utils,79.34,utils,79.34,utils,79.34,utils,79.34,utils,79.34,utils,79.34,None,79.34,None,79.34
celery,concurrency,concurrency/prefork.py,None,worker,94.29,worker,94.29,worker,94.29,worker,94.29,worker,94.29,worker,94.29,worker,94.29,worker,94.29,worker,94.29
celery,concurrency,utils/deprecated.py,utils,utils,83.55,utils,83.55,utils,83.55,utils,83.55,utils,83.55,utils,83.55,utils,83.55,utils,83.55,None,83.55
celery,concurrency,backends/gcs.py,backends,backends,124.18,backends,124.18,backends,124.18,backends,124.18,backends,124.18,backends,124.18,backends,124.18,backends,124.18,backends,124.18
celery,concurrency,app/amqp.py,app,events,112.29,events,112.29,events,112.29,events,112.29,events,112.29,events,112.29,events,112.29,events,112.29,events,112.29
celery,concurrency,app/annotations.py,app,app,61.20,app,61.20,app,61.20,app,61.20,app,61.20,app,61.20,None,61.20,None,61.20,None,61.20
celery,concurrency,events/dumper.py,events,events,152.56,events,152.56,events,152.56,events,152.56,events,152.56,events,152.56,events,152.56,events,152.56,events,152.56
celery,concurrency,app/registry.py,app,app,66.94,app,66.94,app,66.94,app,66.94,app,66.94,app,66.94,None,66.94,None,66.94,None,66.94
celery,concurrency,contrib/testing/__init__.py,contrib,contrib,101.78,contrib,101.78,contrib,101.78,contrib,101.78,contrib,101.78,contrib,101.78,contrib,101.78,contrib,101.78,contrib,101.78
celery,concurrency,schedules.py,bin,events,137.46,events,137.46,events,137.46,events,137.46,events,137.46,events,137.46,events,137.46,events,137.46,events,137.46
celery,concurrency,_state.py,bin,fixups,115.52,fixups,115.52,fixups,115.52,fixups,115.52,fixups,115.52,fixups,115.52,fixups,115.52,fixups,115.52,fixups,115.52
celery,concurrency,contrib/testing/tasks.py,contrib,contrib,103.88,contrib,103.88,contrib,103.88,contrib,103.88,contrib,103.88,contrib,103.88,contrib,103.88,contrib,103.88,contrib,103.88
celery,concurrency,backends/asynchronous.py,backends,events,200.38,events,200.38,events,200.38,events,200.38,events,200.38,events,200.38,events,200.38,events,200.38,events,200.38
celery,concurrency,concurrency/asynpool.py,None,events,124.78,events,124.78,events,124.78,events,124.78,events,124.78,events,124.78,events,124.78,events,124.78,events,124.78
celery,concurrency,utils/nodenames.py,utils,utils,77.37,utils,77.37,utils,77.37,utils,77.37,utils,77.37,utils,77.37,utils,77.37,None,77.37,None,77.37
celery,concurrency,bin/celery.py,bin,bin,137.58,bin,137.58,bin,137.58,bin,137.58,bin,137.58,bin,137.58,bin,137.58,bin,137.58,bin,137.58
celery,concurrency,bin/upgrade.py,bin,bin,120.69,bin,120.69,bin,120.69,bin,120.69,bin,120.69,bin,120.69,bin,120.69,bin,120.69,bin,120.69
celery,concurrency,app/utils.py,app,events,90.29,events,90.29,events,90.29,events,90.29,events,90.29,events,90.29,events,90.29,events,90.29,events,90.29
celery,concurrency,app/task.py,app,events,114.76,events,114.76,events,114.76,events,114.76,events,114.76,events,114.76,events,114.76,events,114.76,events,114.76
celery,concurrency,backends/s3.py,backends,backends,108.74,backends,108.74,backends,108.74,backends,108.74,backends,108.74,backends,108.74,backends,108.74,backends,108.74,backends,108.74
celery,concurrency,contrib/sphinx.py,contrib,contrib,116.88,contrib,116.88,contrib,116.88,contrib,116.88,contrib,116.88,contrib,116.88,contrib,116.88,contrib,116.88,contrib,116.88
celery,concurrency,worker/__init__.py,worker,worker,64.88,worker,64.88,worker,64.88,worker,64.88,worker,64.88,worker,64.88,None,64.88,None,64.88,None,64.88
celery,concurrency,bin/list.py,bin,bin,106.87,bin,106.87,bin,106.87,bin,106.87,bin,106.87,bin,106.87,bin,106.87,bin,106.87,bin,106.87
celery,concurrency,utils/__init__.py,utils,utils,85.65,utils,85.65,utils,85.65,utils,85.65,utils,85.65,utils,85.65,utils,85.65,utils,85.65,None,85.65
celery,concurrency,backends/redis.py,backends,backends,127.55,backends,127.55,backends,127.55,backends,127.55,backends,127.55,backends,127.55,backends,127.55,backends,127.55,backends,127.55
celery,concurrency,backends/__init__.py,backends,backends,79.68,backends,79.68,backends,79.68,backends,79.68,backends,79.68,backends,79.68,backends,79.68,None,79.68,None,79.68
celery,concurrency,backends/mongodb.py,backends,backends,119.04,backends,119.04,backends,119.04,backends,119.04,backends,119.04,backends,119.04,backends,119.04,backends,119.04,backends,119.04
celery,concurrency,contrib/django/task.py,contrib,contrib,102.24,contrib,102.24,contrib,102.24,contrib,102.24,contrib,102.24,contrib,102.24,contrib,102.24,contrib,102.24,contrib,102.24
celery,concurrency,bin/worker.py,bin,bin,162.40,bin,162.40,bin,162.40,bin,162.40,bin,162.40,bin,162.40,bin,162.40,bin,162.40,bin,162.40
celery,concurrency,loaders/app.py,loaders,loaders,97.00,loaders,97.00,loaders,97.00,loaders,97.00,loaders,97.00,loaders,97.00,loaders,97.00,loaders,97.00,loaders,97.00
celery,concurrency,result.py,bin,app,87.95,app,87.95,app,87.95,app,87.95,app,87.95,app,87.95,app,87.95,app,87.95,None,87.95
celery,concurrency,concurrency/thread.py,None,worker,62.47,worker,62.47,worker,62.47,worker,62.47,worker,62.47,worker,62.47,None,62.47,None,62.47,None,62.47
celery,concurrency,worker/consumer/consumer.py,worker,events,147.88,events,147.88,events,147.88,events,147.88,events,147.88,events,147.88,events,147.88,events,147.88,events,147.88
celery,concurrency,backends/cassandra.py,backends,backends,110.62,backends,110.62,backends,110.62,backends,110.62,backends,110.62,backends,110.62,backends,110.62,backends,110.62,backends,110.62
celery,concurrency,utils/abstract.py,utils,utils,80.88,utils,80.88,utils,80.88,utils,80.88,utils,80.88,utils,80.88,utils,80.88,utils,80.88,None,80.88
celery,concurrency,contrib/testing/manager.py,contrib,contrib,132.65,contrib,132.65,contrib,132.65,contrib,132.65,contrib,132.65,contrib,132.65,contrib,132.65,contrib,132.65,contrib,132.65
celery,concurrency,utils/annotations.py,utils,utils,82.89,utils,82.89,utils,82.89,utils,82.89,utils,82.89,utils,82.89,utils,82.89,utils,82.89,None,82.89
celery,concurrency,utils/sysinfo.py,utils,utils,82.09,utils,82.09,utils,82.09,utils,82.09,utils,82.09,utils,82.09,utils,82.09,utils,82.09,None,82.09
celery,concurrency,bin/result.py,bin,bin,109.87,bin,109.87,bin,109.87,bin,109.87,bin,109.87,bin,109.87,bin,109.87,bin,109.87,bin,109.87
celery,concurrency,worker/request.py,worker,events,185.96,events,185.96,events,185.96,events,185.96,events,185.96,events,185.96,events,185.96,events,185.96,events,185.96
celery,concurrency,events/state.py,events,events,159.99,events,159.99,events,159.99,events,159.99,events,159.99,events,159.99,events,159.99,events,159.99,events,159.99
celery,concurrency,fixups/__init__.py,fixups,fixups,140.25,fixups,140.25,fixups,140.25,fixups,140.25,fixups,140.25,fixups,140.25,fixups,140.25,fixups,140.25,fixups,140.25
celery,concurrency,apps/beat.py,app,app,77.89,app,77.89,app,77.89,app,77.89,app,77.89,app,77.89,app,77.89,None,77.89,None,77.89
celery,concurrency,backends/arangodb.py,backends,backends,120.07,backends,120.07,backends,120.07,backends,120.07,backends,120.07,backends,120.07,backends,120.07,backends,120.07,backends,120.07
celery,concurrency,bin/__init__.py,bin,bin,98.93,bin,98.93,bin,98.93,bin,98.93,bin,98.93,bin,98.93,bin,98.93,bin,98.93,bin,98.93
celery,concurrency,loaders/base.py,loaders,loaders,127.28,loaders,127.28,loaders,127.28,loaders,127.28,loaders,127.28,loaders,127.28,loaders,127.28,loaders,127.28,loaders,127.28
celery,concurrency,worker/consumer/agent.py,worker,worker,71.42,worker,71.42,worker,71.42,worker,71.42,worker,71.42,worker,71.42,worker,71.42,None,71.42,None,71.42
celery,concurrency,events/__init__.py,events,events,142.82,events,142.82,events,142.82,events,142.82,events,142.82,events,142.82,events,142.82,events,142.82,events,142.82
celery,concurrency,signals.py,bin,worker,88.77,worker,88.77,worker,88.77,worker,88.77,worker,88.77,worker,88.77,worker,88.77,worker,88.77,None,88.77
celery,concurrency,bin/migrate.py,bin,bin,117.41,bin,117.41,bin,117.41,bin,117.41,bin,117.41,bin,117.41,bin,117.41,bin,117.41,bin,117.41
celery,concurrency,loaders/__init__.py,loaders,loaders,171.36,loaders,171.36,loaders,171.36,loaders,171.36,loaders,171.36,loaders,171.36,loaders,171.36,loaders,171.36,loaders,171.36
celery,concurrency,utils/log.py,utils,utils,116.25,utils,116.25,utils,116.25,utils,116.25,utils,116.25,utils,116.25,utils,116.25,utils,116.25,utils,116.25
celery,concurrency,__main__.py,bin,None,3.00,None,3.00,None,3.00,None,3.00,None,3.00,None,3.00,None,3.00,None,3.00,None,3.00
celery,concurrency,worker/consumer/__init__.py,worker,events,96.06,events,96.06,events,96.06,events,96.06,events,96.06,events,96.06,events,96.06,events,96.06,events,96.06
celery,concurrency,backends/couchbase.py,backends,backends,116.88,backends,116.88,backends,116.88,backends,116.88,backends,116.88,backends,116.88,backends,116.88,backends,116.88,backends,116.88
celery,concurrency,bin/graph.py,bin,worker,131.93,worker,131.93,worker,131.93,worker,131.93,worker,131.93,worker,131.93,worker,131.93,worker,131.93,worker,131.93
celery,concurrency,loaders/default.py,loaders,loaders,159.61,loaders,159.61,loaders,159.61,loaders,159.61,loaders,159.61,loaders,159.61,loaders,159.61,loaders,159.61,loaders,159.61
celery,concurrency,utils/serialization.py,utils,utils,80.25,utils,80.25,utils,80.25,utils,80.25,utils,80.25,utils,80.25,utils,80.25,utils,80.25,None,80.25
celery,concurrency,app/builtins.py,app,bin,97.04,bin,97.04,bin,97.04,bin,97.04,bin,97.04,bin,97.04,bin,97.04,bin,97.04,bin,97.04
celery,concurrency,events/snapshot.py,events,events,146.99,events,146.99,events,146.99,events,146.99,events,146.99,events,146.99,events,146.99,events,146.99,events,146.99
celery,concurrency,app/base.py,app,fixups,220.22,fixups,220.22,fixups,220.22,fixups,220.22,fixups,220.22,fixups,220.22,fixups,220.22,fixups,220.22,fixups,220.22
celery,concurrency,events/event.py,events,events,145.20,events,145.20,events,145.20,events,145.20,events,145.20,events,145.20,events,145.20,events,145.20,events,145.20
celery,concurrency,local.py,bin,app,75.00,app,75.00,app,75.00,app,75.00,app,75.00,app,75.00,app,75.00,None,75.00,None,75.00
celery,concurrency,utils/dispatch/__init__.py,utils,utils,86.75,utils,86.75,utils,86.75,utils,86.75,utils,86.75,utils,86.75,utils,86.75,utils,86.75,None,86.75
celery,concurrency,app/__init__.py,app,app,73.92,app,73.92,app,73.92,app,73.92,app,73.92,app,73.92,app,73.92,None,73.92,None,73.92
celery,concurrency,concurrency/base.py,None,app,74.55,app,74.55,app,74.55,app,74.55,app,74.55,app,74.55,app,74.55,None,74.55,None,74.55
celery,concurrency,bin/base.py,bin,bin,105.41,bin,105.41,bin,105.41,bin,105.41,bin,105.41,bin,105.41,bin,105.41,bin,105.41,bin,105.41
celery,concurrency,events/cursesmon.py,events,bin,155.31,bin,155.31,bin,155.31,bin,155.31,bin,155.31,bin,155.31,bin,155.31,bin,155.31,bin,155.31
celery,concurrency,worker/autoscale.py,worker,worker,81.36,worker,81.36,worker,81.36,worker,81.36,worker,81.36,worker,81.36,worker,81.36,worker,81.36,None,81.36
celery,concurrency,worker/consumer/events.py,worker,events,194.32,events,194.32,events,194.32,events,194.32,events,194.32,events,194.32,events,194.32,events,194.32,events,194.32
celery,concurrency,backends/filesystem.py,backends,backends,113.45,backends,113.45,backends,113.45,backends,113.45,backends,113.45,backends,113.45,backends,113.45,backends,113.45,backends,113.45
celery,concurrency,app/events.py,app,events,109.35,events,109.35,events,109.35,events,109.35,events,109.35,events,109.35,events,109.35,events,109.35,events,109.35
celery,concurrency,app/log.py,app,worker,72.74,worker,72.74,worker,72.74,worker,72.74,worker,72.74,worker,72.74,worker,72.74,None,72.74,None,72.74
celery,concurrency,bin/control.py,bin,bin,99.78,bin,99.78,bin,99.78,bin,99.78,bin,99.78,bin,99.78,bin,99.78,bin,99.78,bin,99.78
celery,concurrency,fixups/django.py,fixups,fixups,213.67,fixups,213.67,fixups,213.67,fixups,213.67,fixups,213.67,fixups,213.67,fixups,213.67,fixups,213.67,fixups,213.67
celery,concurrency,utils/graph.py,utils,bin,80.41,bin,80.41,bin,80.41,bin,80.41,bin,80.41,bin,80.41,bin,80.41,bin,80.41,None,80.41
celery,concurrency,worker/control.py,worker,events,144.83,events,144.83,events,144.83,events,144.83,events,144.83,events,144.83,events,144.83,events,144.83,events,144.83
celery,concurrency,worker/consumer/mingle.py,worker,events,132.97,events,132.97,events,132.97,events,132.97,events,132.97,events,132.97,events,132.97,events,132.97,events,132.97
celery,concurrency,worker/pidbox.py,worker,events,131.34,events,131.34,events,131.34,events,131.34,events,131.34,events,131.34,events,131.34,events,131.34,events,131.34
celery,concurrency,utils/quorum_queues.py,utils,utils,85.22,utils,85.22,utils,85.22,utils,85.22,utils,85.22,utils,85.22,utils,85.22,utils,85.22,None,85.22
celery,concurrency,utils/time.py,utils,utils,91.33,utils,91.33,utils,91.33,utils,91.33,utils,91.33,utils,91.33,utils,91.33,utils,91.33,utils,91.33
celery,concurrency,utils/timer2.py,utils,utils,80.46,utils,80.46,utils,80.46,utils,80.46,utils,80.46,utils,80.46,utils,80.46,utils,80.46,None,80.46
celery,concurrency,apps/multi.py,app,worker,79.08,worker,79.08,worker,79.08,worker,79.08,worker,79.08,worker,79.08,worker,79.08,None,79.08,None,79.08
celery,concurrency,backends/elasticsearch.py,backends,backends,114.60,backends,114.60,backends,114.60,backends,114.60,backends,114.60,backends,114.60,backends,114.60,backends,114.60,backends,114.60
celery,concurrency,utils/dispatch/signal.py,utils,utils,73.06,utils,73.06,utils,73.06,utils,73.06,utils,73.06,utils,73.06,utils,73.06,None,73.06,None,73.06
celery,concurrency,utils/collections.py,utils,bin,98.59,bin,98.59,bin,98.59,bin,98.59,bin,98.59,bin,98.59,bin,98.59,bin,98.59,bin,98.59
celery,concurrency,app/backends.py,app,backends,162.57,backends,162.57,backends,162.57,backends,162.57,backends,162.57,backends,162.57,backends,162.57,backends,162.57,backends,162.57
celery,concurrency,bin/amqp.py,bin,bin,123.57,bin,123.57,bin,123.57,bin,123.57,bin,123.57,bin,123.57,bin,123.57,bin,123.57,bin,123.57
celery,concurrency,backends/database/__init__.py,backends,backends,120.60,backends,120.60,backends,120.60,backends,120.60,backends,120.60,backends,120.60,backends,120.60,backends,120.60,backends,120.60
celery,concurrency,concurrency/eventlet.py,None,app,53.67,app,53.67,app,53.67,app,53.67,app,53.67,None,53.67,None,53.67,None,53.67,None,53.67
celery,concurrency,canvas.py,bin,app,79.30,app,79.30,app,79.30,app,79.30,app,79.30,app,79.30,app,79.30,None,79.30,None,79.30
celery,concurrency,backends/base.py,backends,backends,128.23,backends,128.23,backends,128.23,backends,128.23,backends,128.23,backends,128.23,backends,128.23,backends,128.23,backends,128.23
celery,concurrency,utils/saferepr.py,utils,utils,69.13,utils,69.13,utils,69.13,utils,69.13,utils,69.13,utils,69.13,None,69.13,None,69.13,None,69.13
celery,concurrency,worker/components.py,worker,events,171.14,events,171.14,events,171.14,events,171.14,events,171.14,events,171.14,events,171.14,events,171.14,events,171.14
celery,concurrency,bin/call.py,bin,bin,101.98,bin,101.98,bin,101.98,bin,101.98,bin,101.98,bin,101.98,bin,101.98,bin,101.98,bin,101.98
celery,concurrency,concurrency/__init__.py,None,worker,69.01,worker,69.01,worker,69.01,worker,69.01,worker,69.01,worker,69.01,None,69.01,None,69.01,None,69.01
celery,concurrency,security/__init__.py,security,security,156.41,security,156.41,security,156.41,security,156.41,security,156.41,security,156.41,security,156.41,security,156.41,security,156.41
celery,concurrency,states.py,bin,None,8.80,None,8.80,None,8.80,None,8.80,None,8.80,None,8.80,None,8.80,None,8.80,None,8.80
celery,concurrency,security/serialization.py,security,security,146.13,security,146.13,security,146.13,security,146.13,security,146.13,security,146.13,security,146.13,security,146.13,security,146.13
celery,concurrency,events/receiver.py,events,events,140.20,events,140.20,events,140.20,events,140.20,events,140.20,events,140.20,events,140.20,events,140.20,events,140.20
celery,concurrency,contrib/testing/app.py,contrib,contrib,95.58,contrib,95.58,contrib,95.58,contrib,95.58,contrib,95.58,contrib,95.58,contrib,95.58,contrib,95.58,contrib,95.58
celery,concurrency,contrib/django/__init__.py,contrib,contrib,102.83,contrib,102.83,contrib,102.83,contrib,102.83,contrib,102.83,contrib,102.83,contrib,102.83,contrib,102.83,contrib,102.83
celery,concurrency,utils/debug.py,utils,utils,108.14,utils,108.14,utils,108.14,utils,108.14,utils,108.14,utils,108.14,utils,108.14,utils,108.14,utils,108.14
celery,concurrency,app/trace.py,app,loaders,99.90,loaders,99.90,loaders,99.90,loaders,99.90,loaders,99.90,loaders,99.90,loaders,99.90,loaders,99.90,loaders,99.90
celery,concurrency,bin/beat.py,bin,bin,130.39,bin,130.39,bin,130.39,bin,130.39,bin,130.39,bin,130.39,bin,130.39,bin,130.39,bin,130.39
celery,concurrency,backends/consul.py,backends,backends,75.25,backends,75.25,backends,75.25,backends,75.25,backends,75.25,backends,75.25,backends,75.25,None,75.25,None,75.25
celery,concurrency,worker/strategy.py,worker,events,188.47,events,188.47,events,188.47,events,188.47,events,188.47,events,188.47,events,188.47,events,188.47,events,188.47
celery,concurrency,bootsteps.py,bin,worker,87.61,worker,87.61,worker,87.61,worker,87.61,worker,87.61,worker,87.61,worker,87.61,worker,87.61,None,87.61
celery,concurrency,bin/events.py,bin,bin,125.72,bin,125.72,bin,125.72,bin,125.72,bin,125.72,bin,125.72,bin,125.72,bin,125.72,bin,125.72
celery,concurrency,concurrency/solo.py,None,worker,66.43,worker,66.43,worker,66.43,worker,66.43,worker,66.43,worker,66.43,None,66.43,None,66.43,None,66.43
celery,concurrency,utils/static/__init__.py,utils,utils,86.09,utils,86.09,utils,86.09,utils,86.09,utils,86.09,utils,86.09,utils,86.09,utils,86.09,None,86.09
celery,concurrency,bin/multi.py,bin,bin,132.55,bin,132.55,bin,132.55,bin,132.55,bin,132.55,bin,132.55,bin,132.55,bin,132.55,bin,132.55
celery,concurrency,__init__.py,bin,utils,81.50,utils,81.50,utils,81.50,utils,81.50,utils,81.50,utils,81.50,utils,81.50,utils,81.50,None,81.50
celery,concurrency,backends/dynamodb.py,backends,backends,82.63,backends,82.63,backends,82.63,backends,82.63,backends,82.63,backends,82.63,backends,82.63,backends,82.63,None,82.63
celery,concurrency,backends/azureblockblob.py,backends,backends,99.66,backends,99.66,backends,99.66,backends,99.66,backends,99.66,backends,99.66,backends,99.66,backends,99.66,backends,99.66
celery,concurrency,contrib/rdb.py,contrib,contrib,88.61,contrib,88.61,contrib,88.61,contrib,88.61,contrib,88.61,contrib,88.61,contrib,88.61,contrib,88.61,None,88.61
celery,concurrency,worker/loops.py,worker,events,149.54,events,149.54,events,149.54,events,149.54,events,149.54,events,149.54,events,149.54,events,149.54,events,149.54
celery,concurrency,contrib/__init__.py,contrib,contrib,99.85,contrib,99.85,contrib,99.85,contrib,99.85,contrib,99.85,contrib,99.85,contrib,99.85,contrib,99.85,contrib,99.85
celery,concurrency,utils/objects.py,utils,utils,87.46,utils,87.46,utils,87.46,utils,87.46,utils,87.46,utils,87.46,utils,87.46,utils,87.46,None,87.46
celery,contrib,app/routes.py,app,app,58.74,app,58.74,app,58.74,app,58.74,app,58.74,None,58.74,None,58.74,None,58.74,None,58.74
celery,contrib,bin/shell.py,bin,bin,154.93,bin,154.93,bin,154.93,bin,154.93,bin,154.93,bin,154.93,bin,154.93,bin,154.93,bin,154.93
celery,contrib,contrib/migrate.py,None,app,91.06,app,91.06,app,91.06,app,91.06,app,91.06,app,91.06,app,91.06,app,91.06,app,91.06
celery,contrib,worker/state.py,worker,worker,82.34,worker,82.34,worker,82.34,worker,82.34,worker,82.34,worker,82.34,worker,82.34,worker,82.34,None,82.34
celery,contrib,worker/heartbeat.py,worker,events,99.77,events,99.77,events,99.77,events,99.77,events,99.77,events,99.77,events,99.77,events,99.77,events,99.77
celery,contrib,apps/worker.py,app,loaders,141.00,loaders,141.00,loaders,141.00,loaders,141.00,loaders,141.00,loaders,141.00,loaders,141.00,loaders,141.00,loaders,141.00
celery,contrib,worker/consumer/control.py,worker,worker,80.56,worker,80.56,worker,80.56,worker,80.56,worker,80.56,worker,80.56,worker,80.56,worker,80.56,None,80.56
celery,contrib,worker/consumer/heart.py,worker,events,134.56,events,134.56,events,134.56,events,134.56,events,134.56,events,134.56,events,134.56,events,134.56,events,134.56
celery,contrib,concurrency/gevent.py,concurrency,concurrency,91.60,concurrency,91.60,concurrency,91.60,concurrency,91.60,concurrency,91.60,concurrency,91.60,concurrency,91.60,concurrency,91.60,concurrency,91.60
celery,contrib,platforms.py,bin,security,123.02,security,123.02,security,123.02,security,123.02,security,123.02,security,123.02,security,123.02,security,123.02,security,123.02
celery,contrib,backends/cache.py,backends,backends,149.56,backends,149.56,backends,149.56,backends,149.56,backends,149.56,backends,149.56,backends,149.56,backends,149.56,backends,149.56
celery,contrib,utils/functional.py,utils,utils,72.67,utils,72.67,utils,72.67,utils,72.67,utils,72.67,utils,72.67,utils,72.67,None,72.67,None,72.67
celery,contrib,utils/iso8601.py,utils,utils,79.94,utils,79.94,utils,79.94,utils,79.94,utils,79.94,utils,79.94,utils,79.94,None,79.94,None,79.94
celery,contrib,worker/consumer/delayed_delivery.py,worker,bin,107.72,bin,107.72,bin,107.72,bin,107.72,bin,107.72,bin,107.72,bin,107.72,bin,107.72,bin,107.72
celery,contrib,utils/text.py,utils,utils,75.57,utils,75.57,utils,75.57,utils,75.57,utils,75.57,utils,75.57,utils,75.57,None,75.57,None,75.57
celery,contrib,contrib/pytest.py,None,worker,106.47,worker,106.47,worker,106.47,worker,106.47,worker,106.47,worker,106.47,worker,106.47,worker,106.47,worker,106.47
celery,contrib,bin/purge.py,bin,bin,132.79,bin,132.79,bin,132.79,bin,132.79,bin,132.79,bin,132.79,bin,132.79,bin,132.79,bin,132.79
celery,contrib,backends/database/session.py,backends,bin,84.32,bin,84.32,bin,84.32,bin,84.32,bin,84.32,bin,84.32,bin,84.32,bin,84.32,None,84.32
celery,contrib,apps/__init__.py,app,app,46.99,app,46.99,app,46.99,app,46.99,None,46.99,None,46.99,None,46.99,None,46.99,None,46.99
celery,contrib,app/defaults.py,app,events,124.40,events,124.40,events,124.40,events,124.40,events,124.40,events,124.40,events,124.40,events,124.40,events,124.40
celery,contrib,contrib/testing/mocks.py,None,app,57.94,app,57.94,app,57.94,app,57.94,app,57.94,None,57.94,None,57.94,None,57.94,None,57.94
celery,contrib,events/dispatcher.py,events,events,154.30,events,154.30,events,154.30,events,154.30,events,154.30,events,154.30,events,154.30,events,154.30,events,154.30
celery,contrib,beat.py,bin,app,75.46,app,75.46,app,75.46,app,75.46,app,75.46,app,75.46,app,75.46,None,75.46,None,75.46
celery,contrib,backends/cosmosdbsql.py,backends,backends,107.25,backends,107.25,backends,107.25,backends,107.25,backends,107.25,backends,107.25,backends,107.25,backends,107.25,backends,107.25
celery,contrib,security/key.py,security,security,130.59,security,130.59,security,130.59,security,130.59,security,130.59,security,130.59,security,130.59,security,130.59,security,130.59
celery,contrib,bin/logtool.py,bin,bin,105.35,bin,105.35,bin,105.35,bin,105.35,bin,105.35,bin,105.35,bin,105.35,bin,105.35,bin,105.35
celery,contrib,contrib/abortable.py,None,backends,52.85,backends,52.85,backends,52.85,backends,52.85,backends,52.85,None,52.85,None,52.85,None,52.85,None,52.85
