file_path,dns,general,http_general,httpserver,pools,sampling,services,ssl,best_module,best_likelihood
proxygen\proxygen\lib\http\coro\client\test\HTTPConnectIntegrationTest.cpp,3.0853447914123535,3.297684669494629,51.914772033691406,10.599428176879883,95.53490447998047,8.212350076064467E-4,7.161482810974121,3.336679697036743,pools,95.53490447998047
proxygen\proxygen\lib\http\session\test\HTTPDefaultSessionCodecFactoryTest.cpp,3.4164445400238037,9.745168685913086,59.26798629760742,4.24454402923584,3.7845869064331055,2.416386842727661,3.834660768508911,2.7871432304382324,http_general,59.26798629760742
proxygen\proxygen\lib\http\codec\compress\HPACKDecodeBuffer.cpp,1.0004864931106567,5.456864833831787,47.046775817871094,3.6647088527679443,1.9933847188949585,0.5968665480613708,3.7966179847717285,14.710371971130371,http_general,47.046775817871094
proxygen\proxygen\lib\http\session\HTTPTransactionIngressSM.cpp,1.0004600286483765,1.18074631690979,46.97317886352539,3.9359142780303955,1.0,4.025357193313539E-4,1.2710880041122437,0.13525784015655518,http_general,46.97317886352539
proxygen\proxygen\lib\http\codec\compress\QPACKDecoder.cpp,8.551627159118652,6.858489036560059,47.57685852050781,3.7189981937408447,2.431847095489502,1.0880331993103027,5.341610908508301,0.5938021540641785,http_general,47.57685852050781
proxygen\proxygen\lib\utils\test\WeakRefCountedPtrTest.cpp,1.000285267829895,0.8713738322257996,0.2944978177547455,1.0002496242523193,1.0,2.4957727873697877E-4,0.32756897807121277,0.0,dns,1.000285267829895
proxygen\proxygen\lib\dns\AsyncDNSStatsCollector.h,84.3699722290039,0.7038660645484924,3.0344078540802,1.432586669921875,1.2857317924499512,4.401783226057887E-4,1.5082956552505493,0.0,dns,84.3699722290039
proxygen\proxygen\httpserver\samples\hq\HQServer.cpp,32.415679931640625,9.372513771057129,48.388816833496094,73.52031707763672,6.708309173583984,1.3343420028686523,6.791464805603027,32.20894241333008,httpserver,73.52031707763672
proxygen\proxygen\lib\http\HTTPConnectorWithFizz.cpp,1.0004842281341553,3.948667287826538,49.72481155395508,3.7736849784851074,1.3705615997314453,4.236703971400857E-4,3.081329584121704,38.54264831542969,http_general,49.72481155395508
proxygen\proxygen\lib\dns\test\CAresResolverTest.cpp,82.26795196533203,7.652021408081055,0.922795295715332,9.483294486999512,37.217994689941406,1.4685337543487549,5.017746925354004,21.576749801635742,dns,82.26795196533203
proxygen\proxygen\lib\http\experimental\RFC1867.cpp,17.13714599609375,3.8040266036987305,51.38365173339844,4.1691179275512695,2.2685658931732178,0.5546982288360596,1.9390422105789185,13.829742431640625,http_general,51.38365173339844
proxygen\proxygen\lib\http\coro\transport\CoroSSLTransport.cpp,13.573148727416992,8.163681983947754,46.17696762084961,3.600024700164795,4.5536956787109375,3.061032621189952E-4,6.728635311126709,124.3641357421875,ssl,124.3641357421875
proxygen\proxygen\lib\ssl\ThreadLocalSSLStats.h,1.0004667043685913,1.000408411026001,4.000408172607422,2.2422468662261963,1.2418385744094849,1.000408411026001,0.020095964893698692,66.41813659667969,ssl,66.41813659667969
proxygen\proxygen\lib\http\session\HTTPSessionController.h,1.0005069971084595,1.2241255044937134,49.17841720581055,3.447807550430298,1.0,0.5578219890594482,1.3301619291305542,13.769975662231445,http_general,49.17841720581055
proxygen\proxygen\lib\http\sink\HTTPTunnelSink.cpp,1.0004667043685913,2.7453386783599854,45.556209564208984,3.9646620750427246,1.0,4.083559033460915E-4,1.9245798587799072,15.925268173217773,http_general,45.556209564208984
proxygen\proxygen\lib\http\test\MockHTTPMessageFilter.h,1.0004770755767822,2.9151341915130615,46.31199264526367,3.7391552925109863,1.3490080833435059,0.479714572429657,1.908994197845459,17.491010665893555,http_general,46.31199264526367
proxygen\proxygen\lib\http\codec\compress\HPACKContext.h,1.0005011558532715,3.4083595275878906,48.40459060668945,4.272278308868408,1.0,4.384698695503175E-4,2.697814464569092,2.4841678142547607,http_general,48.40459060668945
proxygen\proxygen\httpserver\HTTPTransactionHandlerAdaptor.h,1.0005266666412354,2.2200255393981934,38.30839157104492,92.11663055419922,2.3785223960876465,4.608122690115124E-4,1.647879719734192,1.0,httpserver,92.11663055419922
proxygen\proxygen\external\http_parser\http_parser.c,1.00050687789917,1.299195647239685,49.8011474609375,3.597947597503662,1.0,4.43554570665583E-4,1.4933565855026245,0.22406403720378876,http_general,49.8011474609375
proxygen\proxygen\lib\dns\test\Mocks.h,88.99795532226562,4.5802482054568827E-4,4.5802482054568827E-4,4.5802482054568827E-4,1.0,4.5802482054568827E-4,1.3306777477264404,0.0,dns,88.99795532226562
proxygen\proxygen\lib\utils\ZlibStreamDecompressor.cpp,23.568485260009766,1.1617364883422852,0.30164337158203125,1.000408411026001,2.4693918228149414,0.4655683636665344,0.32960742712020874,0.0,dns,23.568485260009766
proxygen\proxygen\lib\http\coro\HTTPFilterFactoryHandler.cpp,1.0005266666412354,3.048732042312622,47.75676727294922,3.451997995376587,1.0,4.608122690115124E-4,2.0015227794647217,1.1693265438079834,http_general,47.75676727294922
proxygen\proxygen\lib\utils\ZstdStreamDecompressor.h,1.000514030456543,0.7859629988670349,0.26578032970428467,1.000449776649475,1.0,4.498180060181767E-4,0.34511247277259827,0.0,dns,1.000514030456543
proxygen\proxygen\lib\http\session\TransactionByteEvents.h,1.0005120038986206,1.229420781135559,50.123050689697266,3.4583935737609863,1.0,4.480340576265007E-4,1.3052968978881836,0.17172953486442566,http_general,50.123050689697266
proxygen\proxygen\lib\http\stats\HTTPCodecStats.cpp,1.000423789024353,4.45639705657959,53.58648681640625,3.6177096366882324,1.1990337371826172,0.5011901259422302,3.06518292427063,15.253336906433105,http_general,53.58648681640625
proxygen\proxygen\lib\http\session\test\HQUpstreamSessionTest.cpp,19.37790298461914,7.987099647521973,62.6046257019043,9.499373435974121,19.295764923095703,1.0549099445343018,6.475768566131592,23.68297004699707,http_general,62.6046257019043
proxygen\proxygen\lib\http\connpool\SessionPool.cpp,2.0004472732543945,3.512723445892334,47.032745361328125,4.340786457061768,89.9676742553711,1.0003913640975952,1.2588964700698853,19.910388946533203,pools,89.9676742553711
proxygen\proxygen\lib\http\session\HTTPDefaultSessionCodecFactory.cpp,1.0005484819412231,3.2211856842041016,58.72802734375,4.171607494354248,2.442214250564575,4.798818554263562E-4,2.809840202331543,3.0320351123809814,http_general,58.72802734375
proxygen\proxygen\lib\services\Service.cpp,2.0237762928009033,8.34680461883545,0.31852391362190247,1.4399791955947876,1.439523458480835,4.557152569759637E-4,279.0572814941406,0.0,services,279.0572814941406
proxygen\proxygen\lib\http\webtransport\HqWtSession.cpp,1.0004856586456299,4.6564154624938965,46.179813385009766,3.7458596229553223,1.0,4.249248013366014E-4,3.2974846363067627,14.866299629211426,http_general,46.179813385009766
proxygen\proxygen\lib\transport\qmux\QmuxSession.cpp,18.483728408813477,5.6776041984558105,46.11773681640625,3.3556532859802246,1.0,4.262358997948468E-4,4.368974685668945,49.38777542114258,ssl,49.38777542114258
proxygen\proxygen\lib\http\coro\client\CoroDNSResolver.h,69.19658660888672,2.0986921787261963,47.28093338012695,4.259864330291748,1.3452022075653076,4.4190013431943953E-4,3.077230930328369,0.1662251055240631,dns,69.19658660888672
proxygen\proxygen\lib\dns\test\SyncDNSResolverTest.h,87.99795532226562,4.5802482054568827E-4,4.5802482054568827E-4,4.5802482054568827E-4,1.0,4.5802482054568827E-4,0.030173804610967636,0.0,dns,87.99795532226562
proxygen\proxygen\lib\http\codec\TransportDirection.h,23.087337493896484,2.932791233062744,47.794166564941406,3.7958061695098877,1.3134673833847046,4.5756102190352976E-4,2.767881155014038,0.1807054579257965,http_general,47.794166564941406
proxygen\proxygen\lib\http\codec\compress\Logging.h,1.0005240440368652,2.9374563694000244,47.84316635131836,3.79978609085083,2.472752809524536,4.5848952140659094E-4,2.7741103172302246,0.18160949647426605,http_general,47.84316635131836
proxygen\proxygen\httpserver\samples\static\StaticHandler.h,1.0005552768707275,1.2696731090545654,38.000484466552734,95.39936828613281,2.446091651916504,4.858474130742252E-4,1.340245008468628,1.0,httpserver,95.39936828613281
proxygen\proxygen\lib\http\session\test\TestUtils.h,1.0005197525024414,3.0765857696533203,51.81399154663086,3.475245714187622,1.0,4.547979333437979E-4,2.8197686672210693,0.1780465841293335,http_general,51.81399154663086
proxygen\proxygen\lib\http\experimental\test\RFC1867Test.cpp,1.0004326105117798,5.204415321350098,44.4608039855957,5.391487121582031,1.4066641330718994,3.785808803513646E-4,3.2793827056884766,17.528064727783203,http_general,44.4608039855957
proxygen\proxygen\lib\http\session\test\MockSessionObserver.h,1.0005218982696533,1.240203857421875,49.59938430786133,2.4799509048461914,1.0,4.566362767945975E-4,1.3196628093719482,1.1798104047775269,http_general,49.59938430786133
proxygen\proxygen\lib\http\session\WebTransportFilter.h,1.0003620386123657,39.731204986572266,96.86847686767578,4.503847122192383,1.7002718448638916,3.1675698119215667E-4,3.666959762573242,0.8768200278282166,http_general,96.86847686767578
proxygen\proxygen\lib\http\HTTP3ErrorCode.cpp,1.997086763381958,150.3392791748047,219.84571838378906,7.750075340270996,5.5667314529418945,0.36380043625831604,3.3988149166107178,1.6425085067749023,http_general,219.84571838378906
proxygen\proxygen\lib\http\codec\compress\HPACKEncoder.cpp,1.00043523311615,6.6777777671813965,50.35680389404297,3.8082926273345947,1.3184188604354858,3.8082446553744376E-4,4.056049823760986,0.1835598647594452,http_general,50.35680389404297
proxygen\proxygen\lib\http\codec\compress\experimental\simulator\QPACKScheme.h,2.6334896087646484,5.224427700042725,46.288902282714844,9.488710403442383,4.178454875946045,3.757577214855701E-4,3.7472426891326904,0.11771400272846222,http_general,46.288902282714844
proxygen\proxygen\lib\http\connpool\ServerIdleSessionController.h,1.000515103340149,1.2327197790145874,49.539039611816406,4.464988708496094,3.11049485206604,4.507153353188187E-4,1.3433864116668701,1.1742017269134521,http_general,49.539039611816406
proxygen\proxygen\lib\http\codec\compress\experimental\simulator\Main.cpp,4.8035407066345215,10.799955368041992,52.14901351928711,5.16986083984375,7.038885593414307,4.382421016693115,4.330593109130859,3.9492123126983643,http_general,52.14901351928711
proxygen\proxygen\lib\http\codec\ErrorCode.h,1.0005182027816772,3.2187719345092773,53.914756774902344,3.5507266521453857,1.0,4.5342888915911317E-4,2.7725956439971924,1.2279713153839111,http_general,53.914756774902344
proxygen\proxygen\lib\http\webtransport\test\Mocks.h,15.72008228302002,3.6338298320770264,50.91288375854492,3.306337594985962,1.0,3.708240401465446E-4,2.9395692348480225,1.7779371738433838,http_general,50.91288375854492
proxygen\proxygen\lib\http\coro\client\HTTPClientConnectionCache.cpp,12.046418190002441,4.560510635375977,53.58383560180664,5.0487060546875,253.9778594970703,4.4410175178200006E-4,5.3567304611206055,36.996978759765625,pools,253.9778594970703
proxygen\proxygen\lib\http\structuredheaders\test\StructuredHeadersStandardTest.cpp,13.738484382629395,1.4184935092926025,44.19739532470703,5.266452312469482,2.104353666305542,3.316348884254694E-4,1.3252511024475098,17.292984008789062,http_general,44.19739532470703
proxygen\proxygen\lib\http\coro\util\CoroWtSession.cpp,38.639522552490234,7.199392318725586,46.03484344482422,3.5031352043151855,1.2427408695220947,4.390013637021184E-4,5.396143436431885,26.86684226989746,http_general,46.03484344482422
proxygen\proxygen\lib\transport\qmux\test\QmuxConnectorTest.cpp,34.598628997802734,3.4809048175811768,3.560983896255493,1.0004173517227173,1.0,4.1738900472410023E-4,4.15238094329834,16.80330467224121,dns,34.598628997802734
proxygen\proxygen\lib\http\sink\HTTPTunnelSink.h,2.0004665851593018,6.729588985443115,47.88557434082031,3.4762914180755615,2.0,1.000408411026001,3.128972291946411,12.651168823242188,http_general,47.88557434082031
proxygen\proxygen\lib\http\codec\HQFramer.cpp,1.000332236289978,5.300329685211182,64.03489685058594,4.230810642242432,1.8104779720306396,0.19563613831996918,3.577080249786377,0.8307741284370422,http_general,64.03489685058594
proxygen\proxygen\lib\http\webtransport\test\QuicWtSessionTest.cpp,2.025012493133545,22.8203067779541,63.32841491699219,5.505368709564209,2.8149003982543945,2.7725534164346755E-4,6.077427387237549,0.5068347454071045,http_general,63.32841491699219
proxygen\proxygen\lib\http\coro\client\test\MockHTTPClient.h,1.0005255937576294,2.092561960220337,48.146419525146484,3.80583119392395,1.3174175024032593,4.598893865477294E-4,1.6949013471603394,0.1829826384782791,http_general,48.146419525146484
proxygen\proxygen\lib\dns\test\CachingDNSResolverTest.cpp,77.85911560058594,1.3239538669586182,1.276237964630127,1.3742657899856567,1.373854398727417,4.113295872230083E-4,0.48166558146476746,0.0,dns,77.85911560058594
proxygen\proxygen\lib\http\session\QuicProtocolInfo.h,2.880303144454956,1.5720516443252563,51.3543815612793,4.7188944816589355,2.2831621170043945,4.384698695503175E-4,7.98978328704834,2.0430374145507812,http_general,51.3543815612793
proxygen\proxygen\lib\http\codec\compress\experimental\simulator\CompressionSimulator.h,1.0005124807357788,5.550469875335693,49.70331573486328,4.583680152893066,5.015591621398926,4.484644450712949E-4,5.291584014892578,11.890759468078613,http_general,49.70331573486328
proxygen\proxygen\lib\http\observer\HTTPTransactionObserverInterface.h,1.000547170639038,1.8864948749542236,46.597537994384766,3.369304656982422,2.8317158222198486,4.787876387126744E-4,1.6698381900787354,0.16323527693748474,http_general,46.597537994384766
proxygen\proxygen\lib\http\coro\transport\test\HTTPConnectTransportTest.cpp,19.124671936035156,3.9753823280334473,44.51528549194336,57.15494918823242,2.9997286796569824,2.4105649208649993E-4,5.172056198120117,34.01449203491211,httpserver,57.15494918823242
proxygen\proxygen\lib\http\coro\server\handlers\ExpectContinueWrapperHandler.h,2.1674158573150635,3.8481791019439697,47.71479034423828,7.0029449462890625,4.232766628265381,4.384698695503175E-4,2.2670249938964844,1.1632353067398071,http_general,47.71479034423828
proxygen\proxygen\lib\http\codec\H3EarlyDataHandler.h,1.0005240440368652,2.9374563694000244,47.84316635131836,3.79978609085083,1.3150355815887451,4.5848952140659094E-4,2.7659506797790527,1.1816095113754272,http_general,47.84316635131836
proxygen\proxygen\httpserver\samples\hq\InsecureVerifierDangerousDoNotUseInProduction.h,1.0005213022232056,1.2749637365341187,38.27496337890625,96.53376770019531,1.0,4.561753012239933E-4,1.0326157808303833,1.0,httpserver,96.53376770019531
proxygen\proxygen\lib\http\session\test\HTTPSessionAcceptorTest.cpp,1.0004411935806274,3.7428297996520996,52.51022720336914,4.798485279083252,3.2450292110443115,3.8602971471846104E-4,4.03008508682251,36.216983795166016,http_general,52.51022720336914
proxygen\proxygen\httpserver\samples\hq\HQParams.h,1.0004496574401855,1.7478301525115967,51.18885040283203,91.0925064086914,2.4119136333465576,3.934456908609718E-4,1.3078478574752808,1.1535677909851074,httpserver,91.0925064086914
proxygen\proxygen\lib\http\session\test\HTTPTransactionSMTest.cpp,1.0003881454467773,1.130317211151123,44.74649429321289,2.2602949142456055,1.0,3.3961053122766316E-4,1.1733036041259766,0.09748324751853943,http_general,44.74649429321289
proxygen\proxygen\lib\http\coro\server\samples\echo\EchoServer.cpp,6.223819255828857,12.477712631225586,56.31617736816406,115.3743896484375,10.689648628234863,3.7895069122314453,13.232494354248047,66.83244323730469,httpserver,115.3743896484375
proxygen\proxygen\lib\http\structuredheaders\StructuredHeadersEncoder.cpp,21.501636505126953,2.0034492015838623,44.91854476928711,4.12771463394165,1.389247179031372,0.4396396577358246,1.4561408758163452,0.12764808535575867,http_general,44.91854476928711
proxygen\proxygen\lib\utils\WeakRefCountedPtr.h,1.0004878044128418,4.268721677362919E-4,4.268721677362919E-4,1.0004268884658813,1.0,4.268721677362919E-4,0.027336446568369865,0.0,dns,1.0004878044128418
proxygen\proxygen\lib\http\session\SessionLoopCallback.h,1.0005255937576294,1.2444367408752441,49.786376953125,3.4884135723114014,1.0,4.598893865477294E-4,1.3253023624420166,0.1829826384782791,http_general,49.786376953125
proxygen\proxygen\httpserver\samples\hq\HQLoggerHelper.cpp,1.00049889087677,1.000436544418335,38.00043487548828,97.1419906616211,1.3170180320739746,4.3648527935147285E-4,1.0263431072235107,1.0,httpserver,97.1419906616211
proxygen\proxygen\lib\http\coro\filters\DecompressionFilter.cpp,33.55255889892578,6.06911039352417,50.674922943115234,3.9628374576568604,3.0709519386291504,1.0004552602767944,2.492734432220459,33.183921813964844,http_general,50.674922943115234
proxygen\proxygen\lib\http\codec\compress\test\HuffmanTests.cpp,3.9263134002685547,8.06283187866211,47.3079719543457,4.2553181648254395,2.915314197540283,1.9670366048812866,5.745914936065674,8.736892700195312,http_general,47.3079719543457
proxygen\proxygen\lib\http\codec\test\HTTP2FramerTest.h,1.0005024671554565,2.955352306365967,49.03133010864258,3.493990898132324,1.0,4.396704607643187E-4,2.7539162635803223,0.18508172035217285,http_general,49.03133010864258
proxygen\proxygen\lib\http\coro\filters\RateLimitFilter.h,1.0005171298980713,2.095327854156494,47.78020095825195,3.469492197036743,1.0,4.5252073323354125E-4,1.6864960193634033,1.1758898496627808,http_general,47.78020095825195
proxygen\proxygen\lib\http\coro\transport\test\Client.cpp,3.198697566986084,5.528842926025391,50.70601272583008,8.320709228515625,4.69252347946167,1.081935167312622,3.5822126865386963,72.6751480102539,ssl,72.6751480102539
proxygen\proxygen\lib\http\codec\compress\Huffman.cpp,1.0003540515899658,6.880852699279785,44.86183547973633,3.8567662239074707,1.98610258102417,3.0980759765952826E-4,4.405760288238525,0.08318650722503662,http_general,44.86183547973633
proxygen\proxygen\lib\http\coro\filters\CompressionFilterFactory.h,1.0005266666412354,3.530444383621216,47.898502349853516,5.1716084480285645,2.0,4.608122690115124E-4,2.160750389099121,1.1693265438079834,http_general,47.898502349853516
proxygen\proxygen\lib\http\coro\transport\test\CoroSSLTransportTest.cpp,23.84840202331543,4.533720016479492,46.20075225830078,6.428450584411621,4.160709857940674,3.003230085596442E-4,4.648879528045654,123.26849365234375,ssl,123.26849365234375
proxygen\proxygen\lib\http\codec\HQUtils.cpp,1.000566005706787,4.1066975593566895,69.1993408203125,4.097858428955078,2.8981666564941406,4.952705348841846E-4,4.209181785583496,1.7147759199142456,http_general,69.1993408203125
proxygen\proxygen\lib\http\coro\filters\RequestContextFilterFactory.h,1.0005279779434204,2.058075189590454,48.23460006713867,5.280580997467041,2.0,4.6200526412576437E-4,1.6800481081008911,1.1850817203521729,http_general,48.23460006713867
proxygen\proxygen\external\http_parser\test.c,44.09233093261719,10.874576568603516,64.6955795288086,11.20516586303711,18.36270523071289,0.8955439925193787,12.603181838989258,92.18209838867188,ssl,92.18209838867188
proxygen\proxygen\httpserver\tests\HTTPServerTestUtils.h,2.000530481338501,2.0004642009735107,38.000465393066406,96.83838653564453,1.9548348188400269,4.6414067037403584E-4,1.0,1.0,httpserver,96.83838653564453
proxygen\proxygen\httpserver\samples\hq\HQClient.h,2.0005578994750977,3.3122270107269287,39.218536376953125,89.21623229980469,1.9958080053329468,4.882092180196196E-4,4.511889934539795,2.9029221534729004,httpserver,89.21623229980469
proxygen\proxygen\lib\http\session\test\HQDownstreamSessionTest.cpp,18.623592376708984,5.106878280639648,64.77944946289062,7.388792991638184,3.7205393314361572,0.07951951026916504,6.151920318603516,47.92294692993164,http_general,64.77944946289062
proxygen\proxygen\lib\utils\test\GenericFilterTest.cpp,21.69887924194336,1.1098829507827759,0.33266422152519226,1.0003098249435425,1.0,3.0980759765952826E-4,0.46451160311698914,0.0,dns,21.69887924194336
proxygen\proxygen\lib\http\HTTPMessage.cpp,29.286035537719727,11.141918182373047,57.59745407104492,7.83664083480835,7.2554545402526855,2.0735971927642822,39.6091194152832,70.33275604248047,ssl,70.33275604248047
proxygen\proxygen\lib\http\coro\filters\MutateFilter.h,1.0005203485488892,2.1028056144714355,47.91925048828125,3.4764132499694824,1.9102357625961304,4.5525614405050874E-4,1.6946848630905151,1.178484320640564,http_general,47.91925048828125
proxygen\proxygen\lib\http\session\HQSession.h,13.928987503051758,41.76079177856445,92.98591613769531,6.5805840492248535,14.762474060058594,1.4178330898284912,7.3643717765808105,25.751728057861328,http_general,92.98591613769531
proxygen\proxygen\lib\http\structuredheaders\StructuredFieldsEncoder.h,1.0005069971084595,1.2241255044937134,46.835880279541016,2.850329637527466,2.471961498260498,4.4363547931425273E-4,1.331690788269043,0.1677614450454712,http_general,46.835880279541016
proxygen\proxygen\lib\http\codec\compress\test\TestUtil.h,1.0004878044128418,3.371936321258545,46.3233528137207,3.73891282081604,1.3289718627929688,4.268721677362919E-4,2.8942341804504395,0.15356774628162384,http_general,46.3233528137207
proxygen\proxygen\httpclient\samples\httperf2\HTTPerf2.h,2.2827506065368652,2.0876452922821045,38.54947280883789,8.191595077514648,3.9381425380706787,4.561753012239933E-4,1.308782935142517,0.0,http_general,38.54947280883789
proxygen\proxygen\lib\http\codec\test\MockHTTPCodec.h,2.0004076957702637,6.116265296936035,46.607418060302734,3.4697508811950684,2.185000419616699,1.0003567934036255,3.007267951965332,13.309371948242188,http_general,46.607418060302734
proxygen\proxygen\lib\stats\test\MockARLResourceStats.h,1.0005192756652832,0.8051837086677551,0.2722757160663605,1.000454306602478,1.0,4.543406830634922E-4,0.3016511797904968,0.0,dns,1.0005192756652832
proxygen\proxygen\httpclient\samples\websocket\WebSocketClient.cpp,1.000543236732483,2.071763277053833,52.444793701171875,4.734256744384766,1.0,4.753451212309301E-4,1.7217034101486206,0.2057676464319229,http_general,52.444793701171875
proxygen\proxygen\lib\http\connpool\test\SessionPoolTest.cpp,2.4333319664001465,7.684544563293457,47.0338020324707,4.872941017150879,3.925290584564209,1.5963292121887207,6.570663928985596,16.1205997467041,http_general,47.0338020324707
proxygen\proxygen\lib\dns\CAresResolver.cpp,125.7647705078125,6.333693981170654,10.470719337463379,12.2728910446167,7.4653449058532715,1.7724441289901733,3.3979406356811523,52.872093200683594,dns,125.7647705078125
proxygen\proxygen\lib\http\coro\server\handlers\ExpectContinueWrapperHandler.cpp,2.045245409011841,3.138063907623291,49.969932556152344,7.482570648193359,4.619691371917725,4.174087953288108E-4,2.0885934829711914,17.55599594116211,http_general,49.969932556152344
proxygen\proxygen\lib\utils\CryptUtil.h,1.000529408454895,4.631891497410834E-4,4.631891497410834E-4,1.3694312572479248,1.3689680099487305,4.631891497410834E-4,0.0306599922478199,0.0,httpserver,1.3694312572479248
proxygen\proxygen\lib\dns\test\DNSResolverTest.cpp,65.84915924072266,2.550389289855957,1.7245657444000244,2.804232358932495,2.8038926124572754,1.406541347503662,1.5770865678787231,18.752094268798828,dns,65.84915924072266
proxygen\proxygen\lib\http\sink\FlowControlInfo.h,1.0005229711532593,1.2413982152938843,48.51761245727539,2.4823389053344727,1.0,4.5756102190352976E-4,1.3212541341781616,0.1807054579257965,http_general,48.51761245727539
proxygen\proxygen\lib\utils\WheelTimerInstance.h,1.0005161762237549,4.516162443906069E-4,4.516162443906069E-4,1.0004515647888184,1.0,4.516162443906069E-4,0.0329851470887661,0.0,dns,1.0005161762237549
proxygen\proxygen\lib\http\test\HTTPMessageFilterTest.cpp,1.0004600286483765,3.052166223526001,46.627925872802734,3.697662353515625,1.336572289466858,4.025357193313539E-4,2.091613292694092,0.13525784015655518,http_general,46.627925872802734
proxygen\proxygen\lib\http\session\HTTPSessionStats.h,1.0005182027816772,1.2361150979995728,49.418766021728516,3.4717767238616943,1.0,4.5342888915911317E-4,1.3396929502487183,1.1767462491989136,http_general,49.418766021728516
proxygen\proxygen\lib\http\codec\HTTPRequestVerifier.h,1.0004667043685913,3.0752522945404053,56.8134880065918,4.061120986938477,1.3989450931549072,4.083559033460915E-4,2.763392448425293,19.246410369873047,http_general,56.8134880065918
proxygen\proxygen\httpserver\samples\hq\HQCommandLine.cpp,38.10718536376953,28.59003257751465,63.93687438964844,67.1558837890625,14.73477554321289,12.105568885803223,20.148136138916016,42.16819763183594,httpserver,67.1558837890625
proxygen\proxygen\lib\utils\test\CryptUtilTest.cpp,1.000515103340149,0.30946674942970276,4.507153353188187E-4,1.0004507303237915,1.0,4.507153353188187E-4,0.0,0.0,dns,1.000515103340149
proxygen\proxygen\lib\http\coro\filters\test\RateLimitFilterTest.cpp,1.0004812479019165,6.673994541168213,49.46397018432617,3.4712769985198975,1.0,4.211232007946819E-4,4.426526069641113,0.11771400272846222,http_general,49.46397018432617
proxygen\proxygen\lib\http\codec\compress\Huffman.h,1.0004972219467163,6.134466171264648,48.49570083618164,4.109504699707031,1.9655823707580566,4.350924282334745E-4,4.455582618713379,0.16035111248493195,http_general,48.49570083618164
proxygen\proxygen\lib\http\HeaderConstants.h,1.0005192756652832,1.5332874059677124,68.84278106689453,4.484286308288574,1.4181658029556274,4.543406830634922E-4,1.646519422531128,1.5357688665390015,http_general,68.84278106689453
proxygen\proxygen\lib\http\HTTPException.h,22.67068099975586,3.1383495330810547,56.42892837524414,4.193145751953125,1.3324452638626099,4.602400294970721E-4,3.742088556289673,15.789237022399902,http_general,56.42892837524414
proxygen\proxygen\httpserver\RequestHandlerAdaptor.h,1.0005030632019043,3.685828447341919,42.965545654296875,90.64331817626953,1.0,4.401783226057887E-4,2.7879879474639893,15.867328643798828,httpserver,90.64331817626953
proxygen\proxygen\lib\http\codec\compress\HPACKEncoder.h,1.0004953145980835,5.142082214355469,48.10990905761719,3.7866899967193604,1.3623981475830078,4.334231489337981E-4,3.569432020187378,0.1589469015598297,http_general,48.10990905761719
proxygen\proxygen\lib\utils\StateMachine.h,18.255172729492188,0.9912088513374329,3.3595643043518066,1.9251139163970947,2.0260496139526367,0.38136550784111023,0.25770822167396545,13.813017845153809,dns,18.255172729492188
proxygen\proxygen\lib\http\coro\client\HTTPCoroConnector.h,1.0004472732543945,2.832127332687378,49.37384796142578,4.850699424743652,3.4751784801483154,120.74358367919922,3.864300489425659,65.90927124023438,sampling,120.74358367919922
proxygen\proxygen\lib\http\structuredheaders\StructuredFieldsEncoder.cpp,19.238571166992188,2.8647971153259277,43.066043853759766,4.100916385650635,3.4027891159057617,3.8654106901958585E-4,2.3422133922576904,0.0934673398733139,http_general,43.066043853759766
proxygen\proxygen\lib\http\coro\filters\CompressionFilter.h,1.0005484819412231,3.675987482070923,48.185943603515625,3.462799549102783,1.8841530084609985,4.798818554263562E-4,2.221104860305786,1.1733698844909668,http_general,48.185943603515625
proxygen\proxygen\lib\http\webtransport\HqWtSession.h,1.0005130767822266,1.2305099964141846,47.087860107421875,3.460571050643921,1.0,4.4892425648868084E-4,1.338962197303772,13.13415813446045,http_general,47.087860107421875
proxygen\proxygen\lib\http\codec\compress\test\HeaderPieceTests.cpp,1.0005218982696533,3.199737071990967,47.74565887451172,3.4799509048461914,1.0,4.566362767945975E-4,2.7324438095092773,0.17981038987636566,http_general,47.74565887451172
proxygen\proxygen\lib\http\coro\test\HTTPStreamSourceSinkTests.cpp,1.0004812479019165,2.777533769607544,47.939144134521484,5.418959617614746,2.0,4.211232007946819E-4,4.685743808746338,20.159011840820312,http_general,47.939144134521484
proxygen\proxygen\lib\utils\ZstdStreamDecompressor.cpp,1.0004953145980835,1.9137005805969238,0.5401210784912109,1.6320406198501587,43.73054504394531,4.334231489337981E-4,0.6219139695167542,0.0,pools,43.73054504394531
proxygen\proxygen\lib\transport\qmux\QmuxSession.h,15.1710786819458,1.541483998298645,3.1249659061431885,1.000480055809021,1.0,4.800408787559718E-4,0.6071826815605164,15.340365409851074,ssl,15.340365409851074
proxygen\proxygen\lib\http\coro\util\test\TimedBatonTest.cpp,1.0004183053970337,2.991898775100708,44.74391174316406,3.2987871170043945,1.0,3.660182119347155E-4,3.047807216644287,0.11190791428089142,http_general,44.74391174316406
proxygen\proxygen\lib\http\coro\client\HTTPSessionFactory.h,1.0004972219467163,4.222727298736572,50.30162811279297,5.806392192840576,2.378354072570801,4.350924282334745E-4,3.2763309478759766,16.914287567138672,http_general,50.30162811279297
