file_path,model,logic,gui,preferences,best_module,best_likelihood
src/main/java/org/jabref/logic/shared/DatabaseLocation.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/shared/DatabaseNotSupportedException.java,10.00,85.00,5.00,0.00,logic,85.00
src/main/java/org/jabref/logic/shared/PostgreSQLProcessor.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/citationkeypattern/AbstractCitationKeyPattern.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/citationkeypattern/CitationKeyGenerator.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/citationkeypattern/BracketedPattern.java,3.00,95.00,1.00,1.00,logic,95.00
src/main/java/org/jabref/logic/citationkeypattern/GlobalCitationKeyPattern.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/citationkeypattern/CitationKeyPatternPreferences.java,0.00,90.00,5.00,30.00,logic,90.00
src/main/java/org/jabref/logic/citationkeypattern/DatabaseCitationKeyPattern.java,10.00,80.00,0.00,10.00,logic,80.00
src/main/java/org/jabref/logic/undo/UndoRedoEvent.java,10.00,85.00,5.00,0.00,logic,85.00
src/main/java/org/jabref/logic/undo/UndoChangeEvent.java,5.00,90.00,5.00,0.00,logic,90.00
src/main/java/org/jabref/logic/undo/AddUndoableActionEvent.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/net/ssl/SSLPreferences.java,1.00,85.00,0.00,14.00,logic,85.00
src/main/java/org/jabref/logic/net/ssl/TrustStoreManager.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/net/ssl/SSLCertificate.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/net/ProxyAuthenticator.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/net/ProxyPreferences.java,0.00,90.00,5.00,5.00,logic,90.00
src/main/java/org/jabref/logic/net/URLDownload.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/net/ProgressInputStream.java,0.00,90.00,0.00,10.00,logic,90.00
src/main/java/org/jabref/logic/net/ProxyRegisterer.java,0.00,70.00,0.00,30.00,logic,70.00
src/main/java/org/jabref/logic/citationstyle/CitationStyleOutputFormat.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/citationstyle/CitationStyleCache.java,10.00,90.00,0.00,0.00,logic,90.00
src/main/java/org/jabref/logic/citationstyle/JabRefLocaleProvider.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/citationstyle/CSLAdapter.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/citationstyle/CitationStyle.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/citationstyle/CitationStyleGenerator.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/citationstyle/JabRefItemDataProvider.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/citationstyle/CitationStylePreviewLayout.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/externalfiles/ExternalFilesContentImporter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/externalfiles/LinkedFileHandler.java,10.00,85.00,0.00,5.00,logic,85.00
src/main/java/org/jabref/logic/formatter/bibtexfields/RemoveBracesFormatter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/formatter/bibtexfields/EscapeDollarSignFormatter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/formatter/bibtexfields/CleanupUrlFormatter.java,0.00,0.00,0.00,0.00,model,0.00
src/main/java/org/jabref/logic/formatter/bibtexfields/NormalizePagesFormatter.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/formatter/bibtexfields/EscapeUnderscoresFormatter.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/formatter/bibtexfields/ShortenDOIFormatter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/formatter/bibtexfields/NormalizeMonthFormatter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/formatter/bibtexfields/OrdinalsToSuperscriptFormatter.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/formatter/bibtexfields/ClearFormatter.java,0.00,90.00,5.00,5.00,logic,90.00
src/main/java/org/jabref/logic/formatter/bibtexfields/NormalizeNamesFormatter.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/formatter/bibtexfields/EscapeAmpersandsFormatter.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/formatter/bibtexfields/RemoveDigitsFormatter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/formatter/bibtexfields/ReplaceTabsBySpaceFormater.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/formatter/bibtexfields/RemoveRedundantSpacesFormatter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/formatter/bibtexfields/AddBracesFormatter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/formatter/bibtexfields/UnicodeToLatexFormatter.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/formatter/bibtexfields/HtmlToUnicodeFormatter.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/formatter/bibtexfields/HtmlToLatexFormatter.java,0.00,90.00,0.00,10.00,logic,90.00
src/main/java/org/jabref/logic/formatter/bibtexfields/LatexCleanupFormatter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/formatter/bibtexfields/NormalizeEnDashesFormatter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/formatter/bibtexfields/RemoveNewlinesFormatter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/formatter/bibtexfields/NormalizeDateFormatter.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/formatter/bibtexfields/RegexFormatter.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/formatter/bibtexfields/UnitsToLatexFormatter.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/formatter/bibtexfields/RemoveHyphenatedNewlinesFormatter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/formatter/bibtexfields/TrimWhitespaceFormatter.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/formatter/casechanger/Word.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/formatter/casechanger/SentenceCaseFormatter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/formatter/casechanger/ProtectTermsFormatter.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/formatter/casechanger/Title.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/formatter/casechanger/UpperCaseFormatter.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/formatter/casechanger/CapitalizeFormatter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/formatter/casechanger/TitleCaseFormatter.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/formatter/casechanger/TitleParser.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/formatter/casechanger/LowerCaseFormatter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/formatter/casechanger/UnprotectTermsFormatter.java,5.00,90.00,2.00,3.00,logic,90.00
src/main/java/org/jabref/logic/formatter/minifier/TruncateFormatter.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/formatter/minifier/MinifyNameListFormatter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/formatter/Formatters.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/formatter/IdentityFormatter.java,10.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/groups/DefaultGroupsFactory.java,10.00,90.00,0.00,0.00,logic,90.00
src/main/java/org/jabref/logic/layout/format/AuthorFirstLastCommas.java,5.00,90.00,2.00,3.00,logic,90.00
src/main/java/org/jabref/logic/layout/format/HTMLParagraphs.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/layout/format/ToLowerCase.java,0.00,90.00,5.00,5.00,logic,90.00
src/main/java/org/jabref/logic/layout/format/CreateBibORDFAuthors.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/CSLType.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/AuthorLastFirst.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/AuthorAndsReplacer.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/layout/format/RemoveTilde.java,0.00,90.00,5.00,5.00,logic,90.00
src/main/java/org/jabref/logic/layout/format/HTMLChars.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/layout/format/AuthorFirstFirstCommas.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/AuthorFirstLastOxfordCommas.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/ReplaceWithEscapedDoubleQuotes.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/layout/format/Iso690NamesAuthors.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/layout/format/FormatPagesForHTML.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/DOIStrip.java,0.00,90.00,5.00,5.00,logic,90.00
src/main/java/org/jabref/logic/layout/format/DOICheck.java,0.00,90.00,5.00,0.00,logic,90.00
src/main/java/org/jabref/logic/layout/format/Default.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/layout/format/NameFormatter.java,0.00,90.00,5.00,5.00,logic,90.00
src/main/java/org/jabref/logic/layout/format/Iso690FormatDate.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/MarkdownFormatter.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/AuthorAbbreviator.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/layout/format/DocBookVersion.java,10.00,80.00,5.00,5.00,logic,80.00
src/main/java/org/jabref/logic/layout/format/ToUpperCase.java,5.00,90.00,10.00,0.00,logic,90.00
src/main/java/org/jabref/logic/layout/format/FileLink.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/AuthorNatBib.java,5.00,90.00,2.00,3.00,logic,90.00
src/main/java/org/jabref/logic/layout/format/Number.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/RemoveBrackets.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/layout/format/GetOpenOfficeType.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/layout/format/CurrentDate.java,5.00,90.00,2.00,3.00,logic,90.00
src/main/java/org/jabref/logic/layout/format/AuthorAndToSemicolonReplacer.java,5.00,90.00,2.00,3.00,logic,90.00
src/main/java/org/jabref/logic/layout/format/CompositeFormat.java,10.00,85.00,5.00,0.00,logic,85.00
src/main/java/org/jabref/logic/layout/format/Replace.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/layout/format/CreateDocBook5Editors.java,0.00,90.00,5.00,5.00,logic,90.00
src/main/java/org/jabref/logic/layout/format/RisKeywords.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/layout/format/Ordinal.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/layout/format/DocBookAuthorFormatter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/layout/format/IfPlural.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/JournalAbbreviator.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/layout/format/AuthorLF_FFAbbr.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/AuthorLastFirstAbbreviator.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/FormatPagesForXML.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/layout/format/AuthorOrgSci.java,5.00,90.00,2.00,3.00,logic,90.00
src/main/java/org/jabref/logic/layout/format/AuthorLF_FF.java,5.00,90.00,3.00,2.00,logic,90.00
src/main/java/org/jabref/logic/layout/format/RisMonth.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/EntryTypeFormatter.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/RemoveLatexCommandsFormatter.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/layout/format/CreateDocBook5Authors.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/layout/format/RemoveBracketsAddComma.java,0.00,99.00,1.00,0.00,logic,99.00
src/main/java/org/jabref/logic/layout/format/CreateDocBook4Editors.java,0.00,98.00,1.00,1.00,logic,98.00
src/main/java/org/jabref/logic/layout/format/LatexToUnicodeFormatter.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/AuthorAndsCommaReplacer.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/WrapContent.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/RisAuthors.java,5.00,85.00,5.00,5.00,logic,85.00
src/main/java/org/jabref/logic/layout/format/AuthorLastFirstAbbrOxfordCommas.java,10.00,90.00,5.00,5.00,logic,90.00
src/main/java/org/jabref/logic/layout/format/AuthorLastFirstCommas.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/layout/format/AuthorFirstAbbrLastOxfordCommas.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/layout/format/Authors.java,0.00,0.00,0.00,0.00,model,0.00
src/main/java/org/jabref/logic/layout/format/AuthorLastFirstOxfordCommas.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/XMLChars.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/RemoveWhitespace.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/AuthorFirstAbbrLastCommas.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/layout/format/CreateDocBook4Authors.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/DateFormatter.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/AuthorFirstFirst.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/WrapFileLinks.java,5.00,90.00,3.00,2.00,logic,90.00
src/main/java/org/jabref/logic/layout/format/ReplaceUnicodeLigaturesFormatter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/layout/format/FirstPage.java,3.00,95.00,1.00,1.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/NotFoundFormatter.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/AuthorLastFirstAbbrCommas.java,0.00,0.00,0.00,0.00,model,0.00
src/main/java/org/jabref/logic/layout/format/ShortMonthFormatter.java,10.00,85.00,5.00,0.00,logic,85.00
src/main/java/org/jabref/logic/layout/format/NoSpaceBetweenAbbreviations.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/layout/format/NameFormatterPreferences.java,5.00,70.00,10.00,15.00,logic,70.00
src/main/java/org/jabref/logic/layout/format/LastPage.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/layout/format/RTFChars.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/layout/AbstractParamLayoutFormatter.java,5.00,90.00,5.00,0.00,logic,90.00
src/main/java/org/jabref/logic/layout/LayoutFormatterPreferences.java,0.00,80.00,5.00,15.00,logic,80.00
src/main/java/org/jabref/logic/layout/StringInt.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/layout/LayoutHelper.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/layout/LayoutFormatterBasedFormatter.java,5.00,85.00,5.00,5.00,logic,85.00
src/main/java/org/jabref/logic/layout/Layout.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/layout/LayoutEntry.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/layout/ParamLayoutFormatter.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/layout/TextBasedPreviewLayout.java,10.00,70.00,5.00,15.00,logic,70.00
src/main/java/org/jabref/logic/layout/LayoutFormatter.java,5.00,85.00,0.00,10.00,logic,85.00
src/main/java/org/jabref/logic/openoffice/action/EditMerge.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/openoffice/action/EditInsert.java,0.00,90.00,5.00,5.00,logic,90.00
src/main/java/org/jabref/logic/openoffice/action/EditSeparate.java,5.00,90.00,3.00,2.00,logic,90.00
src/main/java/org/jabref/logic/openoffice/action/ManageCitations.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/openoffice/action/ExportCited.java,5.00,90.00,2.00,3.00,logic,90.00
src/main/java/org/jabref/logic/openoffice/action/Update.java,0.00,90.00,5.00,5.00,logic,90.00
src/main/java/org/jabref/logic/openoffice/frontend/OOFrontend.java,0.00,90.00,5.00,5.00,logic,90.00
src/main/java/org/jabref/logic/openoffice/frontend/UpdateCitationMarkers.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/openoffice/frontend/UpdateBibliography.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/openoffice/frontend/RangeForOverlapCheck.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/openoffice/backend/Backend52.java,5.00,85.00,5.00,5.00,logic,85.00
src/main/java/org/jabref/logic/openoffice/backend/NamedRangeReferenceMark.java,0.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/openoffice/backend/Codec52.java,5.00,90.00,3.00,2.00,logic,90.00
src/main/java/org/jabref/logic/openoffice/backend/GetContext.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/openoffice/backend/NamedRangeManagerReferenceMark.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/openoffice/style/OOFormatBibliography.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/openoffice/style/OOProcessNumericMarkers.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/openoffice/style/OOBibStyleGetCitationMarker.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/openoffice/style/OOBibStyleGetNumCitationMarker.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/openoffice/style/OOPreFormatter.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/openoffice/style/OOProcess.java,0.00,90.00,0.00,10.00,logic,90.00
src/main/java/org/jabref/logic/openoffice/style/OOProcessCitationKeyMarkers.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/openoffice/style/OOBibStyle.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/openoffice/style/OOProcessAuthorYearMarkers.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/openoffice/style/StyleLoader.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/openoffice/OpenOfficePreferences.java,0.00,80.00,5.00,15.00,logic,80.00
src/main/java/org/jabref/logic/openoffice/NoDocumentFoundException.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/openoffice/OpenOfficeFileSearch.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/journals/JournalAbbreviationLoader.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/journals/AbbreviationFormat.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/journals/AbbreviationParser.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/journals/Abbreviation.java,10.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/journals/JournalAbbreviationRepository.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/journals/JournalAbbreviationPreferences.java,0.00,90.00,0.00,10.00,logic,90.00
src/main/java/org/jabref/logic/journals/AbbreviationWriter.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/search/DatabaseSearcher.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/search/SearchQuery.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/integrity/YearChecker.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/integrity/EditionChecker.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/integrity/JournalInAbbreviationListChecker.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/integrity/PagesChecker.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/integrity/AmpersandChecker.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/integrity/FieldChecker.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/integrity/CitationKeyChecker.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/integrity/PersonNamesChecker.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/integrity/NoBibtexFieldChecker.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/integrity/BibTeXEntryTypeChecker.java,10.00,80.00,5.00,5.00,logic,80.00
src/main/java/org/jabref/logic/integrity/ValidCitationKeyChecker.java,5.00,90.00,2.00,3.00,logic,90.00
src/main/java/org/jabref/logic/integrity/EntryLinkChecker.java,10.00,90.00,0.00,0.00,logic,90.00
src/main/java/org/jabref/logic/integrity/HowPublishedChecker.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/integrity/TitleChecker.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/integrity/AbbreviationChecker.java,10.00,90.00,0.00,0.00,logic,90.00
src/main/java/org/jabref/logic/integrity/UTF8Checker.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/integrity/FieldCheckers.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/integrity/DoiValidityChecker.java,10.00,90.00,0.00,0.00,logic,90.00
src/main/java/org/jabref/logic/integrity/ISBNChecker.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/integrity/UrlChecker.java,5.00,90.00,1.00,4.00,logic,90.00
src/main/java/org/jabref/logic/integrity/TypeChecker.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/integrity/MonthChecker.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/integrity/ISSNChecker.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/integrity/EntryChecker.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/integrity/ASCIICharacterChecker.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/integrity/IntegrityMessage.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/integrity/DatabaseChecker.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/integrity/CitationKeyDeviationChecker.java,0.00,90.00,5.00,5.00,logic,90.00
src/main/java/org/jabref/logic/integrity/IntegrityCheck.java,10.00,90.00,0.00,0.00,logic,90.00
src/main/java/org/jabref/logic/integrity/HTMLCharacterChecker.java,10.00,85.00,0.00,5.00,logic,85.00
src/main/java/org/jabref/logic/integrity/FileChecker.java,10.00,90.00,0.00,0.00,logic,90.00
src/main/java/org/jabref/logic/integrity/ValueChecker.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/integrity/NoteChecker.java,0.00,0.00,0.00,0.00,model,0.00
src/main/java/org/jabref/logic/integrity/BracketChecker.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/integrity/BibStringChecker.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/integrity/BooktitleChecker.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/integrity/CitationKeyDuplicationChecker.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/integrity/DateChecker.java,10.00,90.00,5.00,5.00,logic,90.00
src/main/java/org/jabref/logic/integrity/BracesCorrector.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/integrity/DoiDuplicationChecker.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/protectedterms/ProtectedTermsList.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/protectedterms/ProtectedTermsLoader.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/protectedterms/ProtectedTermsPreferences.java,10.00,80.00,5.00,60.00,logic,80.00
src/main/java/org/jabref/logic/protectedterms/ProtectedTermsParser.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/preview/PreviewLayout.java,0.00,90.00,5.00,5.00,logic,90.00
src/main/java/org/jabref/logic/texparser/LatexParser.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/texparser/TexBibEntriesResolver.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/texparser/DefaultLatexParser.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/git/SlrGitHandler.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/git/GitHandler.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/util/io/FileNameUniqueness.java,5.00,90.00,3.00,2.00,logic,90.00
src/main/java/org/jabref/logic/util/io/CitationKeyBasedFileFinder.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/util/io/DatabaseFileLookup.java,4.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/util/io/AutoLinkPreferences.java,0.00,80.00,5.00,85.00,preferences,85.00
src/main/java/org/jabref/logic/util/io/FileNameCleaner.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/util/io/XMLUtil.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/util/io/FileUtil.java,0.00,95.00,0.00,5.00,logic,95.00
