Project,Module,File,GT,TFIDF,TFIDF Score,LLMProb,LLMProb Score,LLMAssign,LLMAssign-IPRAG,SAMCodeTLR
bgslibrary,LBP_MRF,bgslibrary/algorithms/DPMean.h,main,dp,92.83,non,0.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MultiLayer/CMultiLayerBGS.h,MultiLayer,LBSP,108.27,MultiLayer,99.00,MultiLayer,MultiLayer,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/dp/Error.cpp,dp,dp,87.01,dp,90.00,general,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/lb/BGModelMog.cpp,lb,lb,110.79,non,0.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/DPAdaptiveMedian.cpp,main,non,41.17,dp,95.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/AdaptiveBackgroundLearning.cpp,main,non,49.27,non,80.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBFuzzyAdaptiveSOM.h,main,lb,90.78,lb,95.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/tools/PixelUtils.cpp,general,non,19.86,general,90.00,general,general,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/T2F/T2FMRF.cpp,T2F,T2F,228.17,dp,85.00,dp,T2F,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/IBGS.h,main,non,30.12,non,60.00,general,general,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/VuMeter.h,main,VuMeter,142.32,VuMeter,100.00,VuMeter,VuMeter,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBFuzzyGaussian.h,main,lb,90.93,lb,85.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/ViBe/vibe-background-sequential.h,ViBe,ViBe,69.53,ViBe,100.00,ViBe,ViBe,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MixtureOfGaussianV2.cpp,main,non,20.02,dp,85.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBP_MRF/block.h,non,LBSP,68.43,general,90.00,general,non,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/IMBS/IMBS.cpp,IMBS,IMBS,74.80,IMBS,100.00,IMBS,IMBS,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/WeightedMovingVariance.cpp,main,T2F,51.77,dp,90.00,non,algorithms,non
bgslibrary,LBP_MRF,bgslibrary/tools/PixelUtils.h,general,non,2.05,general,95.00,general,general,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/T2FMRF_UM.cpp,main,dp,81.70,T2F,90.00,T2F,T2F,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/VuMeter/TBackgroundVuMeter.h,VuMeter,VuMeter,126.59,VuMeter,100.00,VuMeter,VuMeter,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MultiLayer/blob.h,MultiLayer,MultiLayer,87.32,MultiLayer,95.00,MultiLayer,MultiLayer,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/dp/Eigenbackground.h,dp,dp,89.15,dp,100.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/utils/GenericKeys.h,general,non,18.13,general,90.00,general,general,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBSP/LBSP_.cpp,LBSP,LBSP,104.70,LBSP,95.00,LBSP,LBSP,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBSP/BackgroundSubtractorLOBSTER.cpp,LBSP,LBSP,99.79,LBSP,95.00,LBSP,LBSP,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/T2FGMM_UM.h,main,dp,97.09,T2F,100.00,T2F,T2F,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBSP/BackgroundSubtractorLBSP.h,LBSP,LBSP,94.84,LBSP,95.00,LBSP,LBSP,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MixtureOfGaussianV1.cpp,main,non,20.01,non,60.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/T2FMRF_UV.cpp,main,dp,81.70,T2F,90.00,T2F,T2F,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/VuMeter.cpp,main,VuMeter,144.96,VuMeter,100.00,VuMeter,VuMeter,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/dp/WrenGA.cpp,dp,dp,156.42,dp,95.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MultiCue.cpp,main,dp,125.41,dp,90.00,dp,general,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/dp/WrenGA.h,dp,dp,95.94,dp,95.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MultiLayer/CMultiLayerBGS.cpp,MultiLayer,LBSP,190.03,MultiLayer,100.00,MultiLayer,MultiLayer,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBSP/BackgroundSubtractorLBSP.cpp,LBSP,LBSP,100.98,LBSP,95.00,LBSP,LBSP,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBP_MRF/MEImage.cpp,non,lb,77.34,non,80.00,general,non,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MultiLayer/LocalBinaryPattern.h,MultiLayer,general,179.28,MultiLayer,95.00,MultiLayer,MultiLayer,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/dp/AdaptiveMedianBGS.h,dp,dp,94.41,dp,100.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/PAWCS.cpp,main,LBSP,116.19,LBSP,95.00,LBSP,LBSP,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/dp/PratiMediodBGS.cpp,dp,dp,81.72,dp,100.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBP_MRF/graph.cpp,non,lb,67.13,non,70.00,non,non,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/DPGrimsonGMM.h,main,dp,97.25,dp,95.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/KDE/NPBGSubtractor.cpp,KDE,KDE,91.96,KDE,95.00,KDE,KDE,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/T2F/T2FGMM.h,T2F,T2F,93.04,non,70.00,dp,T2F,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/dp/Bgs.h,dp,dp,90.00,dp,100.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/Main.cpp,main,main,78.48,main,95.00,main,main,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/T2F/MRF.h,T2F,T2F,119.81,dp,95.00,T2F,T2F,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MultiLayer.cpp,main,MultiLayer,121.17,MultiLayer,100.00,MultiLayer,MultiLayer,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/FuzzyChoquetIntegral.h,main,non,24.58,T2F,85.00,T2F,T2F,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/TwoPoints.cpp,main,TwoPoints,149.43,TwoPoints,99.00,TwoPoints,TwoPoints,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBP_MRF.h,main,lb,72.91,LBSP,85.00,non,non,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MultiLayer/BlobExtraction.cpp,MultiLayer,MultiLayer,61.27,MultiLayer,95.00,MultiLayer,MultiLayer,non
bgslibrary,LBP_MRF,bgslibrary/tools/PerformanceUtils.cpp,general,dp,58.42,general,100.00,general,general,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/lb/Types.h,lb,lb,98.29,lb,95.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MultiLayer/BGS.h,MultiLayer,LBSP,109.29,MultiLayer,95.00,MultiLayer,MultiLayer,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/lb/BGModelGauss.cpp,lb,lb,123.85,lb,95.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/dp/ZivkovicAGMM.cpp,dp,dp,148.95,dp,100.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/KNN.h,main,non,22.81,dp,90.00,dp,KDE,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LOBSTER.cpp,main,LBSP,118.51,LBSP,95.00,LBSP,LBSP,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/CodeBook.cpp,main,non,40.84,general,100.00,dp,general,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/dp/Eigenbackground.cpp,dp,dp,79.50,non,0.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBAdaptiveSOM.h,main,lb,90.78,non,80.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBSimpleGaussian.h,main,lb,90.93,lb,90.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/DPWrenGA.cpp,main,non,41.10,dp,95.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/KNN.cpp,main,non,30.23,non,80.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/ViBe/vibe-background-sequential.cpp,ViBe,ViBe,69.71,ViBe,100.00,ViBe,ViBe,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBSP/BackgroundSubtractorSuBSENSE.cpp,LBSP,LBSP,97.09,LBSP,95.00,LBSP,LBSP,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/KDE/KernelTable.cpp,KDE,KDE,82.84,KDE,100.00,KDE,KDE,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/CodeBook.h,main,non,34.39,non,70.00,general,codebook,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/VuMeter/TBackground.h,VuMeter,VuMeter,131.11,VuMeter,95.00,VuMeter,VuMeter,non
bgslibrary,LBP_MRF,bgslibrary/tools/ForegroundMaskAnalysis.cpp,general,non,25.24,non,80.00,general,non,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/WeightedMovingMean.h,main,non,21.07,dp,95.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/tools/PerformanceUtils.h,general,non,1.35,general,95.00,general,general,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/FuzzySugenoIntegral.cpp,main,lb,90.04,T2F,90.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/VideoCapture.cpp,main,non,45.77,non,70.00,general,general,non
bgslibrary,LBP_MRF,bgslibrary/FrameProcessor.h,main,TwoPoints,117.69,main,85.00,main,main,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/DPPratiMediod.cpp,main,non,41.18,dp,95.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/PBAS/PBAS.cpp,PBAS,PBAS,100.32,PBAS,99.00,PBAS,PBAS,non
bgslibrary,LBP_MRF,bgslibrary/VideoAnalysis.cpp,main,non,34.79,non,80.00,non,main,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/SuBSENSE.cpp,main,LBSP,117.16,non,80.00,LBSP,LBSP,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MixtureOfGaussianV2.h,main,non,23.19,non,60.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/T2F/T2FMRF.h,T2F,T2F,125.14,dp,95.00,dp,T2F,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBP_MRF/graph.h,non,lb,69.28,LBSP,85.00,non,non,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MultiLayer/BlobExtraction.h,MultiLayer,MultiLayer,108.65,MultiLayer,95.00,MultiLayer,MultiLayer,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/DPMean.cpp,main,non,41.38,dp,95.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/SigmaDelta/sdLaMa091.cpp,SigmaDelta,SigmaDelta,88.18,SigmaDelta,100.00,SigmaDelta,SigmaDelta,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MultiLayer/LocalBinaryPattern.cpp,MultiLayer,MultiLayer,82.09,MultiLayer,95.00,MultiLayer,MultiLayer,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/PixelBasedAdaptiveSegmenter.h,main,PBAS,82.75,PBAS,95.00,PBAS,PBAS,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/AdaptiveBackgroundLearning.h,main,non,23.31,non,30.00,dp,general,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/dp/TextureBGS.h,dp,dp,98.99,dp,95.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/FrameProcessor.cpp,main,TwoPoints,118.96,non,0.00,main,main,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBSP/BackgroundSubtractorLOBSTER.h,LBSP,LBSP,108.60,LBSP,95.00,LBSP,LBSP,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/lb/BGModelFuzzySom.h,lb,lb,101.33,lb,95.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/T2FGMM_UV.cpp,main,dp,81.16,T2F,90.00,dp,T2F,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/AdaptiveSelectiveBackgroundLearning.h,main,non,23.31,non,80.00,dp,non,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBP_MRF/MotionDetection.hpp,non,lb,74.99,non,75.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBMixtureOfGaussians.h,main,lb,90.93,lb,95.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/VuMeter/TBackground.cpp,VuMeter,VuMeter,118.24,VuMeter,90.00,VuMeter,VuMeter,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/PBAS/PBAS.h,PBAS,PBAS,75.14,PBAS,100.00,PBAS,PBAS,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/T2FMRF_UM.h,main,dp,98.41,T2F,95.00,T2F,T2F,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/GMG.h,main,non,27.92,dp,95.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/dp/GrimsonGMM.cpp,dp,dp,146.04,dp,95.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/dp/GrimsonGMM.h,dp,dp,92.32,dp,100.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/DPEigenbackground.h,main,dp,91.55,dp,90.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/FuzzyChoquetIntegral.cpp,main,lb,90.04,T2F,85.00,dp,lb,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/IMBS/IMBS.hpp,IMBS,IMBS,59.52,IMBS,100.00,IMBS,IMBS,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/KDE.cpp,main,KDE,119.38,KDE,100.00,KDE,KDE,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/PixelBasedAdaptiveSegmenter.cpp,main,PBAS,77.49,PBAS,95.00,PBAS,PBAS,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/lb/BGModel.cpp,lb,lb,95.64,lb,95.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/dp/TextureBGS.cpp,dp,dp,89.92,dp,100.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/lb/BGModelSom.h,lb,lb,98.73,lb,95.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MultiLayer/BlobResult.h,MultiLayer,MultiLayer,103.66,non,0.00,MultiLayer,MultiLayer,non
bgslibrary,LBP_MRF,bgslibrary/IFrameProcessor.h,main,non,6.81,non,70.00,general,main,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBSP/BackgroundSubtractorLBSP_.h,LBSP,LBSP,94.50,LBSP,100.00,LBSP,LBSP,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/SigmaDelta.cpp,main,SigmaDelta,151.20,SigmaDelta,100.00,SigmaDelta,SigmaDelta,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/DPEigenbackground.cpp,main,non,41.10,dp,90.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBP_MRF/MEDefs.cpp,non,lb,70.09,LBSP,90.00,non,non,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/SuBSENSE.h,main,LBSP,97.70,LBSP,95.00,LBSP,LBSP,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MultiLayer/BlobLibraryConfiguration.h,MultiLayer,MultiLayer,101.98,non,60.00,non,MultiLayer,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/DPTexture.cpp,main,dp,111.06,dp,95.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MultiLayer/OpenCvLegacyIncludes.h,MultiLayer,MultiLayer,101.98,general,90.00,general,MultiLayer,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/dp/MeanBGS.h,dp,dp,93.64,dp,95.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/IndependentMultimodal.h,main,IMBS,90.18,IMBS,95.00,IMBS,IMBS,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/KDE/NPBGmodel.cpp,KDE,KDE,82.30,KDE,95.00,KDE,KDE,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/KDE.h,main,KDE,90.56,KDE,100.00,KDE,KDE,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBP_MRF.cpp,main,lb,79.36,non,45.00,non,non,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/dp/Image.h,dp,dp,124.30,dp,95.00,general,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/algorithms.cpp,main,non,3.46,non,15.00,general,general,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MultiLayer/OpenCvDataConversion.h,MultiLayer,MultiLayer,91.53,MultiLayer,85.00,MultiLayer,MultiLayer,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBAdaptiveSOM.cpp,main,lb,86.93,lb,95.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/lb/BGModelFuzzySom.cpp,lb,lb,121.46,lb,100.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/lb/BGModelFuzzyGauss.h,lb,lb,101.71,lb,95.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/dp/PratiMediodBGS.h,dp,dp,92.83,dp,95.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBSP/LBSP_.h,LBSP,LBSP,111.91,LBSP,98.00,LBSP,LBSP,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/TwoPoints.h,main,TwoPoints,146.78,TwoPoints,100.00,TwoPoints,TwoPoints,non
bgslibrary,LBP_MRF,bgslibrary/utils/ILoadSaveConfig.h,general,non,17.89,general,90.00,general,general,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/T2F/MRF.cpp,T2F,T2F,98.11,dp,95.00,dp,T2F,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/DPTexture.h,main,dp,100.61,dp,100.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MixtureOfGaussianV1.h,main,non,23.36,dp,85.00,lb,dp,non
bgslibrary,LBP_MRF,bgslibrary/tools/FuzzyUtils.h,general,lb,70.06,T2F,85.00,lb,non,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/dp/ZivkovicAGMM.h,dp,dp,92.11,dp,100.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/PreProcessor.h,main,non,8.17,main,85.00,general,main,non
bgslibrary,LBP_MRF,bgslibrary/VideoAnalysis.h,main,non,17.49,main,90.00,main,main,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/WeightedMovingVariance.h,main,non,20.68,dp,85.00,dp,non,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/StaticFrameDifference.h,main,non,21.45,non,60.00,non,non,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBSP/LBSP.h,LBSP,LBSP,108.65,LBSP,100.00,LBSP,LBSP,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/T2FGMM_UM.cpp,main,dp,81.16,dp,95.00,T2F,T2F,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MultiLayer/BackgroundSubtractionAPI.h,MultiLayer,MultiLayer,117.38,MultiLayer,95.00,MultiLayer,MultiLayer,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/lb/BGModelGauss.h,lb,lb,99.12,lb,90.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/T2FMRF_UV.h,main,dp,98.41,T2F,85.00,T2F,T2F,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/ViBe.cpp,main,ViBe,74.01,ViBe,100.00,ViBe,ViBe,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LOBSTER.h,main,LBSP,97.66,LBSP,100.00,LBSP,LBSP,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MultiCue.h,main,non,36.47,dp,85.00,MultiLayer,non,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBP_MRF/MEDefs.hpp,non,lb,70.02,general,100.00,general,non,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/FrameDifference.cpp,main,non,20.18,general,85.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBP_MRF/maxflow.cpp,non,LBSP,62.76,LBSP,90.00,lb,non,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBSP/BackgroundSubtractorSuBSENSE.h,LBSP,lb,105.05,LBSP,95.00,LBSP,LBSP,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/T2FGMM_UV.h,main,dp,97.09,T2F,95.00,T2F,T2F,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBMixtureOfGaussians.cpp,main,lb,87.78,lb,90.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/tools/FuzzyUtils.cpp,general,lb,50.43,non,70.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/DPZivkovicAGMM.cpp,main,lb,50.77,dp,95.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/lb/BGModelSom.cpp,lb,lb,112.37,non,0.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBSP/DistanceUtils.h,LBSP,LBSP,75.27,non,0.00,LBSP,LBSP,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/StaticFrameDifference.cpp,main,non,20.24,dp,85.00,general,general,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/FrameDifference.h,main,non,21.45,general,90.00,non,non,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/TwoPoints/two_points.cpp,TwoPoints,TwoPoints,99.07,TwoPoints,100.00,TwoPoints,TwoPoints,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MultiLayer/blob.cpp,MultiLayer,general,84.67,MultiLayer,90.00,MultiLayer,MultiLayer,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/MultiLayer/BlobResult.cpp,MultiLayer,MultiLayer,87.63,non,0.00,MultiLayer,MultiLayer,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/SigmaDelta.h,main,SigmaDelta,142.56,SigmaDelta,95.00,SigmaDelta,SigmaDelta,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/SigmaDelta/sdLaMa091.h,SigmaDelta,SigmaDelta,128.81,SigmaDelta,100.00,SigmaDelta,SigmaDelta,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/PAWCS.h,main,LBSP,97.36,LBSP,95.00,LBSP,LBSP,non
bgslibrary,LBP_MRF,bgslibrary/utils/GenericMacros.h,general,non,1.00,general,95.00,non,general,non
bgslibrary,LBP_MRF,bgslibrary/tools/ForegroundMaskAnalysis.h,general,non,19.18,non,10.00,general,non,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/FuzzySugenoIntegral.h,main,non,24.58,T2F,85.00,T2F,lb,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBP_MRF/MEHistogram.cpp,non,lb,60.36,non,50.00,non,non,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBSP/BackgroundSubtractorPAWCS.h,LBSP,LBSP,108.27,LBSP,95.00,LBSP,LBSP,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBSP/LBSP.cpp,LBSP,LBSP,104.70,LBSP,99.00,LBSP,LBSP,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/TwoPoints/two_points.h,TwoPoints,TwoPoints,134.58,TwoPoints,100.00,TwoPoints,TwoPoints,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBP_MRF/MEHistogram.hpp,non,lb,70.35,general,95.00,general,non,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBSP/BackgroundSubtractorPAWCS.cpp,LBSP,LBSP,91.94,LBSP,100.00,LBSP,LBSP,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/DPWrenGA.h,main,dp,91.55,dp,100.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBFuzzyGaussian.cpp,main,lb,87.78,lb,95.00,lb,lb,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/WeightedMovingMean.cpp,main,T2F,50.25,dp,95.00,dp,dp,non
bgslibrary,LBP_MRF,bgslibrary/algorithms/LBP_MRF/MEImage.hpp,non,lb,99.70,non,30.00,general,non,non
distributed_camera,DistributedCameraSourceMgr,services/cameraservice/sourceservice/include/distributedcameramgr/dcamerainterface/icamera_source_data_process.h,non,non,11.75,CameraDataProcessCommon,85.00,CameraDataProcessCommon,CameraDataPostProcess,non
distributed_camera,DistributedCameraSourceMgr,services/cameraservice/base/include/dcamera_channel_info_cmd.h,CameraServiceCommon,non,11.72,ChannelCommon,85.00,ChannelCommon,CameraServiceCommon,non
distributed_camera,DistributedCameraSourceMgr,services/cameraservice/cameraoperator/client/include/callback/dcamera_photo_callback.h,utils,non,5.89,non,70.00,utils,utils,non
distributed_camera,DistributedCameraSourceMgr,services/cameraservice/base/include/dcamera_info_cmd.h,CameraServiceCommon,non,11.31,CameraServiceCommon,85.00,CameraServiceCommon,CameraServiceCommon,non
distributed_camera,DistributedCameraSourceMgr,services/cameraservice/sinkservice/include/distributedcameramgr/eventbus/dcamera_video_output_event.h,DistributedCameraSinkMgr,non,10.15,non,80.00,DistributedCameraSinkMgr,DistributedCameraSinkMgr,non
distributed_camera,DistributedCameraSourceMgr,camera_hdf/hdi_impl/src/dcamera_device/dcamera_device.cpp,VirtualCameraHdf,non,21.14,non,35.00,VirtualCameraHdf,VirtualCameraHdf,non
distributed_camera,DistributedCameraSourceMgr,services/cameraservice/sourceservice/include/distributedcameramgr/dcamera_source_service_ipc.h,non,non,10.17,non,30.00,DistributedCameraSinkMgr,DistributedCameraSinkMgr,non
distributed_camera,DistributedCameraSourceMgr,services/cameraservice/sinkservice/include/distributedcameramgr/dcamera_sink_service_ipc.h,DistributedCameraSinkMgr,non,10.26,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,DistributedCameraSinkMgr,non
distributed_camera,DistributedCameraSourceMgr,services/cameraservice/sourceservice/include/distributedcameramgr/dcameradata/dcamera_source_input.h,non,non,12.90,non,40.00,ChannelSink,ChannelSource,non
distributed_camera,DistributedCameraSourceMgr,camera_hdf/interfaces/hdi_ipc/client/operator/doffline_stream_operator_proxy.cpp,VirtualCameraHdf,non,11.56,non,70.00,VirtualCameraHdf,VirtualCameraHdf,non
distributed_camera,DistributedCameraSourceMgr,services/cameraservice/base/include/icamera_controller.h,CameraServiceCommon,non,16.45,non,80.00,CameraServiceCommon,CameraServiceCommon,non
