Project,Module,File,GT,LLMProb@10,Score@10,LLMProb@20,Score@20,LLMProb@30,Score@30,LLMProb@40,Score@40,LLMProb@50,Score@50,LLMProb@60,Score@60,LLMProb@70,Score@70,LLMProb@80,Score@80,LLMProb@90,Score@90
audioflux,general,src/flux_spectral.c,None,feature,90.00,feature,90.00,feature,90.00,feature,90.00,feature,90.00,feature,90.00,feature,90.00,feature,90.00,None,90.00
audioflux,general,src/mir/_pitch_yin.h,mir,mir,74.00,mir,74.00,mir,74.00,mir,74.00,mir,74.00,mir,74.00,mir,74.00,None,74.00,None,74.00
audioflux,general,src/dsp/czt_algorithm.c,dsp,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,None,90.00
audioflux,general,src/feature/spectral_algorithm.c,feature,feature,80.00,feature,80.00,feature,80.00,feature,80.00,feature,80.00,feature,80.00,feature,80.00,None,80.00,None,80.00
audioflux,general,src/dsp/dft_algorithm.h,dsp,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,None,90.00
audioflux,general,src/dsp/hilbert_algorithm.h,dsp,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,None,90.00
audioflux,general,src/dsp/filterDesign_freqz.h,dsp,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,None,90.00
audioflux,general,src/swt_algorithm.h,None,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,None,85.00
audioflux,general,include/dsp/xcorr_algorithm.h,dsp,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,None,85.00
audioflux,general,include/mir/onset_algorithm.h,mir,mir,60.00,mir,60.00,mir,60.00,mir,60.00,mir,60.00,None,60.00,None,60.00,None,60.00,None,60.00
audioflux,general,include/cwt_algorithm.h,None,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,None,85.00
audioflux,general,src/filterbank/auditory_filterBank.c,filter_bank,filter_bank,90.00,filter_bank,90.00,filter_bank,90.00,filter_bank,90.00,filter_bank,90.00,filter_bank,90.00,filter_bank,90.00,filter_bank,90.00,None,90.00
audioflux,general,include/nsgt_algorithm.h,None,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,None,70.00,None,70.00,None,70.00
audioflux,general,src/pwt_algorithm.h,None,filter_bank,80.00,filter_bank,80.00,filter_bank,80.00,filter_bank,80.00,filter_bank,80.00,filter_bank,80.00,filter_bank,80.00,None,80.00,None,80.00
audioflux,general,src/swt_algorithm.c,None,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,None,90.00
audioflux,mir,src/dsp/dct_algorithm.c,dsp,general,70.00,general,70.00,general,70.00,general,70.00,general,70.00,general,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,src/dsp/flux_window.c,dsp,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,None,90.00
audioflux,mir,include/feature/deconv_algorithm.h,feature,feature,90.00,feature,90.00,feature,90.00,feature,90.00,feature,90.00,feature,90.00,feature,90.00,feature,90.00,None,90.00
audioflux,mir,src/filterbank/coef/__coef_r.h,filter_bank,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,None,80.00,None,80.00
audioflux,mir,src/filterbank/chroma_filterBank.c,filter_bank,filter_bank,90.00,filter_bank,90.00,filter_bank,90.00,filter_bank,90.00,filter_bank,90.00,filter_bank,90.00,filter_bank,90.00,filter_bank,90.00,None,90.00
audioflux,mir,src/dsp/filterDesign_fir.c,dsp,dsp,95.00,dsp,95.00,dsp,95.00,dsp,95.00,dsp,95.00,dsp,95.00,dsp,95.00,dsp,95.00,dsp,95.00
audioflux,mir,src/cqt_algorithm.c,general,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00
audioflux,mir,include/dsp/czt_algorithm.h,dsp,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,include/emd_algorithm.h,general,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,None,85.00
audioflux,mir,src/dsp/dft_algorithm.c,dsp,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,None,90.00
audioflux,mir,src/dsp/conv_algorithm.h,dsp,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,None,80.00,None,80.00
audioflux,mir,src/flux_base.h,general,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00
audioflux,mir,src/mir/harmonicRatio_algorithm.h,None,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,None,80.00,None,80.00
audioflux,mir,src/mir/_pitch_stft.h,None,dsp,75.00,dsp,75.00,dsp,75.00,dsp,75.00,dsp,75.00,dsp,75.00,dsp,75.00,None,75.00,None,75.00
audioflux,mir,src/filterbank/cwt_filterBank.h,filter_bank,filter_bank,50.00,filter_bank,50.00,filter_bank,50.00,filter_bank,50.00,None,50.00,None,50.00,None,50.00,None,50.00,None,50.00
audioflux,mir,src/cwt_algorithm.c,general,filter_bank,70.00,filter_bank,70.00,filter_bank,70.00,filter_bank,70.00,filter_bank,70.00,filter_bank,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,include/spectrogram_algorithm.h,general,feature,60.00,feature,60.00,feature,60.00,feature,60.00,feature,60.00,None,60.00,None,60.00,None,60.00,None,60.00
audioflux,mir,src/filterbank/auditory_weight.h,filter_bank,filter_bank,65.00,filter_bank,65.00,filter_bank,65.00,filter_bank,65.00,filter_bank,65.00,filter_bank,65.00,None,65.00,None,65.00,None,65.00
audioflux,mir,src/st_algorithm.c,general,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,None,90.00
audioflux,mir,src/filterbank/cqt_filterBank.c,filter_bank,filter_bank,50.00,filter_bank,50.00,filter_bank,50.00,filter_bank,50.00,None,50.00,None,50.00,None,50.00,None,50.00,None,50.00
audioflux,mir,src/dsp/resample_algorithm.h,dsp,general,60.00,general,60.00,general,60.00,general,60.00,general,60.00,None,60.00,None,60.00,None,60.00,None,60.00
audioflux,mir,src/filterbank/nsgt_filterBank.c,filter_bank,filter_bank,95.00,filter_bank,95.00,filter_bank,95.00,filter_bank,95.00,filter_bank,95.00,filter_bank,95.00,filter_bank,95.00,filter_bank,95.00,filter_bank,95.00
audioflux,mir,src/flux_spectral.h,general,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00
audioflux,mir,src/dsp/filterDesign_freqz.c,dsp,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,None,85.00
audioflux,mir,src/dsp/fft_algorithm.h,dsp,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,src/feature/xxcc_algorithm.c,feature,feature,75.00,feature,75.00,feature,75.00,feature,75.00,feature,75.00,feature,75.00,feature,75.00,None,75.00,None,75.00
audioflux,mir,src/wpt_algorithm.c,general,general,50.00,general,50.00,general,50.00,general,50.00,None,50.00,None,50.00,None,50.00,None,50.00,None,50.00
audioflux,mir,include/hht_algorithm.h,general,general,60.00,general,60.00,general,60.00,general,60.00,general,60.00,None,60.00,None,60.00,None,60.00,None,60.00
audioflux,mir,src/dsp/fft_algorithm.c,dsp,general,95.00,general,95.00,general,95.00,general,95.00,general,95.00,general,95.00,general,95.00,general,95.00,general,95.00
audioflux,mir,include/flux_base.h,general,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00
audioflux,mir,src/cwt_algorithm.h,general,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,include/util/flux_util.h,general,general,75.00,general,75.00,general,75.00,general,75.00,general,75.00,general,75.00,general,75.00,None,75.00,None,75.00
audioflux,mir,include/util/flux_wave.h,general,general,85.00,general,85.00,general,85.00,general,85.00,general,85.00,general,85.00,general,85.00,general,85.00,None,85.00
audioflux,mir,include/cwd_algorithm.h,general,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,src/filterbank/dwt_filterCoef.c,filter_bank,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,src/fst_algorithm.c,general,general,80.00,general,80.00,general,80.00,general,80.00,general,80.00,general,80.00,general,80.00,None,80.00,None,80.00
audioflux,mir,include/pwt_algorithm.h,general,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,None,80.00,None,80.00
audioflux,mir,src/dsp/flux_correct.c,dsp,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,None,80.00,None,80.00
audioflux,mir,include/feature/xxcc_algorithm.h,feature,feature,95.00,feature,95.00,feature,95.00,feature,95.00,feature,95.00,feature,95.00,feature,95.00,feature,95.00,feature,95.00
audioflux,mir,src/mir/_pitch_yin.c,None,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,None,85.00
audioflux,mir,include/swt_algorithm.h,general,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,None,85.00
audioflux,mir,src/spectrogram_algorithm.c,general,general,85.00,general,85.00,general,85.00,general,85.00,general,85.00,general,85.00,general,85.00,general,85.00,None,85.00
audioflux,mir,include/st_algorithm.h,general,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,None,85.00
audioflux,mir,src/temporal_algorithm.c,general,feature,80.00,feature,80.00,feature,80.00,feature,80.00,feature,80.00,feature,80.00,feature,80.00,None,80.00,None,80.00
audioflux,mir,src/filterbank/dwt_filterCoef.h,filter_bank,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,None,80.00,None,80.00
audioflux,mir,src/util/flux_util.c,general,general,90.00,general,90.00,general,90.00,general,90.00,general,90.00,general,90.00,general,90.00,general,90.00,None,90.00
audioflux,mir,include/mir/hpss_algorithm.h,None,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,None,80.00,None,80.00
audioflux,mir,include/mir/harmonicRatio_algorithm.h,None,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,None,80.00,None,80.00
audioflux,mir,src/stft_algorithm.h,general,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,None,90.00
audioflux,mir,src/mir/hpss_algorithm.c,None,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,None,90.00
audioflux,mir,src/dwt_algorithm.h,general,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,src/dsp/filterDesign_iir.c,dsp,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
audioflux,mir,src/util/flux_util.h,general,general,60.00,general,60.00,general,60.00,general,60.00,general,60.00,None,60.00,None,60.00,None,60.00,None,60.00
audioflux,mir,src/bft_algorithm.c,general,general,60.00,general,60.00,general,60.00,general,60.00,general,60.00,None,60.00,None,60.00,None,60.00,None,60.00
audioflux,mir,src/temporal_algorithm.h,general,feature,60.00,feature,60.00,feature,60.00,feature,60.00,feature,60.00,None,60.00,None,60.00,None,60.00,None,60.00
audioflux,mir,src/dsp/xcorr_algorithm.h,dsp,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,dsp,90.00,None,90.00
audioflux,mir,include/cqt_algorithm.h,general,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00
audioflux,mir,src/filterbank/cwt_filterBank.c,filter_bank,filter_bank,90.00,filter_bank,90.00,filter_bank,90.00,filter_bank,90.00,filter_bank,90.00,filter_bank,90.00,filter_bank,90.00,filter_bank,90.00,None,90.00
audioflux,mir,src/dsp/conv_algorithm.c,dsp,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,None,85.00
audioflux,mir,src/filterbank/auditory_filterBank.h,filter_bank,filter_bank,85.00,filter_bank,85.00,filter_bank,85.00,filter_bank,85.00,filter_bank,85.00,filter_bank,85.00,filter_bank,85.00,filter_bank,85.00,None,85.00
audioflux,mir,include/temporal_algorithm.h,general,feature,70.00,feature,70.00,feature,70.00,feature,70.00,feature,70.00,feature,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,src/cqt_algorithm.h,general,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00
audioflux,mir,src/synsq_algorithm.c,general,general,60.00,general,60.00,general,60.00,general,60.00,general,60.00,None,60.00,None,60.00,None,60.00,None,60.00
audioflux,mir,include/dwt_algorithm.h,general,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
audioflux,mir,src/feature/deconv_algorithm.h,feature,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00
audioflux,mir,src/bft_algorithm.h,general,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,None,85.00
audioflux,mir,src/spectrogram_algorithm.h,general,general,70.00,general,70.00,general,70.00,general,70.00,general,70.00,general,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,src/wsst_algorithm.c,general,general,95.00,general,95.00,general,95.00,general,95.00,general,95.00,general,95.00,general,95.00,general,95.00,general,95.00
audioflux,mir,src/filterbank/chroma_filterBank.h,filter_bank,filter_bank,100.00,filter_bank,100.00,filter_bank,100.00,filter_bank,100.00,filter_bank,100.00,filter_bank,100.00,filter_bank,100.00,filter_bank,100.00,filter_bank,100.00
audioflux,mir,src/filterbank/cqt_filterBank.h,filter_bank,filter_bank,95.00,filter_bank,95.00,filter_bank,95.00,filter_bank,95.00,filter_bank,95.00,filter_bank,95.00,filter_bank,95.00,filter_bank,95.00,filter_bank,95.00
audioflux,mir,include/ewt_algorithm.h,general,general,55.00,general,55.00,general,55.00,general,55.00,general,55.00,None,55.00,None,55.00,None,55.00,None,55.00
audioflux,mir,include/filterbank/auditory_weight.h,filter_bank,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00
audioflux,mir,include/reassign_algorithm.h,general,general,80.00,general,80.00,general,80.00,general,80.00,general,80.00,general,80.00,general,80.00,None,80.00,None,80.00
audioflux,mir,include/feature/spectral_algorithm.h,feature,feature,90.00,feature,90.00,feature,90.00,feature,90.00,feature,90.00,feature,90.00,feature,90.00,feature,90.00,None,90.00
audioflux,mir,include/wsst_algorithm.h,general,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,src/nsgt_algorithm.h,general,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00
audioflux,mir,src/dsp/hilbert_algorithm.c,dsp,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,src/dsp/flux_window.h,dsp,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,None,85.00
audioflux,mir,src/st_algorithm.h,general,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,None,80.00,None,80.00
audioflux,mir,src/dsp/resample_algorithm.c,dsp,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,None,85.00
audioflux,mir,src/stft_algorithm.c,general,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,None,85.00
audioflux,mir,src/feature/spectral_algorithm.h,feature,feature,95.00,feature,95.00,feature,95.00,feature,95.00,feature,95.00,feature,95.00,feature,95.00,feature,95.00,feature,95.00
audioflux,mir,src/flux_temporal.c,general,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
audioflux,mir,src/reassign_algorithm.c,general,general,90.00,general,90.00,general,90.00,general,90.00,general,90.00,general,90.00,general,90.00,general,90.00,None,90.00
audioflux,mir,src/dsp/filterDesign_iir.h,dsp,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,None,80.00,None,80.00
audioflux,mir,src/mir/_pitch_stft.c,None,feature,70.00,feature,70.00,feature,70.00,feature,70.00,feature,70.00,feature,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,src/dsp/xcorr_algorithm.c,dsp,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,None,80.00,None,80.00
audioflux,mir,include/dsp/resample_algorithm.h,dsp,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,include/wvd_algorithm.h,general,dsp,60.00,dsp,60.00,dsp,60.00,dsp,60.00,dsp,60.00,None,60.00,None,60.00,None,60.00,None,60.00
audioflux,mir,src/util/flux_wave.h,general,general,85.00,general,85.00,general,85.00,general,85.00,general,85.00,general,85.00,general,85.00,general,85.00,None,85.00
audioflux,mir,src/filterbank/nsgt_filterBank.h,filter_bank,filter_bank,70.00,filter_bank,70.00,filter_bank,70.00,filter_bank,70.00,filter_bank,70.00,filter_bank,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,include/wpt_algorithm.h,general,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,None,80.00,None,80.00
audioflux,mir,src/util/flux_wave.c,general,general,95.00,general,95.00,general,95.00,general,95.00,general,95.00,general,95.00,general,95.00,general,95.00,general,95.00
audioflux,mir,src/mir/onset_algorithm.c,None,general,85.00,general,85.00,general,85.00,general,85.00,general,85.00,general,85.00,general,85.00,general,85.00,None,85.00
audioflux,mir,src/mir/onset_algorithm.h,None,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00
audioflux,mir,include/mir/_pitch_yin.h,None,feature,85.00,feature,85.00,feature,85.00,feature,85.00,feature,85.00,feature,85.00,feature,85.00,feature,85.00,None,85.00
audioflux,mir,src/dsp/czt_algorithm.h,dsp,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,src/filterbank/auditory_weight.c,filter_bank,filter_bank,65.00,filter_bank,65.00,filter_bank,65.00,filter_bank,65.00,filter_bank,65.00,filter_bank,65.00,None,65.00,None,65.00,None,65.00
audioflux,mir,src/flux_temporal.h,general,general,70.00,general,70.00,general,70.00,general,70.00,general,70.00,general,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,src/synsq_algorithm.h,general,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00
audioflux,mir,include/fst_algorithm.h,general,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,src/feature/deconv_algorithm.c,feature,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,None,85.00
audioflux,mir,src/pwt_algorithm.c,general,general,85.00,general,85.00,general,85.00,general,85.00,general,85.00,general,85.00,general,85.00,general,85.00,None,85.00
audioflux,mir,src/reassign_algorithm.h,general,general,80.00,general,80.00,general,80.00,general,80.00,general,80.00,general,80.00,general,80.00,None,80.00,None,80.00
audioflux,mir,src/fst_algorithm.h,general,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,src/filterbank/coef/__coef_d.h,filter_bank,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,None,80.00,None,80.00
audioflux,mir,src/mir/harmonicRatio_algorithm.c,None,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,None,80.00,None,80.00
audioflux,mir,src/nsgt_algorithm.c,general,filter_bank,60.00,filter_bank,60.00,filter_bank,60.00,filter_bank,60.00,filter_bank,60.00,None,60.00,None,60.00,None,60.00,None,60.00
audioflux,mir,src/feature/xxcc_algorithm.h,feature,feature,90.00,feature,90.00,feature,90.00,feature,90.00,feature,90.00,feature,90.00,feature,90.00,feature,90.00,None,90.00
audioflux,mir,src/dsp/filterDesign_fir.h,dsp,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,None,85.00
audioflux,mir,src/dsp/dct_algorithm.h,dsp,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,src/wpt_algorithm.h,general,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,None,85.00
audioflux,mir,include/synsq_algorithm.h,general,general,60.00,general,60.00,general,60.00,general,60.00,general,60.00,None,60.00,None,60.00,None,60.00,None,60.00
audioflux,mir,src/dsp/flux_correct.h,dsp,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00
audioflux,mir,src/wsst_algorithm.h,general,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,None,80.00,None,80.00
audioflux,mir,src/dwt_algorithm.c,general,general,80.00,general,80.00,general,80.00,general,80.00,general,80.00,general,80.00,general,80.00,None,80.00,None,80.00
audioflux,mir,include/feature/chroma_algorithm.h,feature,feature,80.00,feature,80.00,feature,80.00,feature,80.00,feature,80.00,feature,80.00,feature,80.00,None,80.00,None,80.00
audioflux,mir,src/flux_spectral.c,general,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00
audioflux,mir,src/mir/_pitch_yin.h,None,feature,85.00,feature,85.00,feature,85.00,feature,85.00,feature,85.00,feature,85.00,feature,85.00,feature,85.00,None,85.00
audioflux,mir,src/dsp/czt_algorithm.c,dsp,general,95.00,general,95.00,general,95.00,general,95.00,general,95.00,general,95.00,general,95.00,general,95.00,general,95.00
audioflux,mir,src/feature/spectral_algorithm.c,feature,feature,90.00,feature,90.00,feature,90.00,feature,90.00,feature,90.00,feature,90.00,feature,90.00,feature,90.00,None,90.00
audioflux,mir,src/dsp/dft_algorithm.h,dsp,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,src/dsp/hilbert_algorithm.h,dsp,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,src/dsp/filterDesign_freqz.h,dsp,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,dsp,85.00,None,85.00
audioflux,mir,src/swt_algorithm.h,general,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,include/dsp/xcorr_algorithm.h,dsp,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,include/mir/onset_algorithm.h,None,feature,80.00,feature,80.00,feature,80.00,feature,80.00,feature,80.00,feature,80.00,feature,80.00,None,80.00,None,80.00
audioflux,mir,include/cwt_algorithm.h,general,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,dsp,70.00,None,70.00,None,70.00,None,70.00
audioflux,mir,src/filterbank/auditory_filterBank.c,filter_bank,filter_bank,75.00,filter_bank,75.00,filter_bank,75.00,filter_bank,75.00,filter_bank,75.00,filter_bank,75.00,filter_bank,75.00,None,75.00,None,75.00
audioflux,mir,include/nsgt_algorithm.h,general,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00
audioflux,mir,src/pwt_algorithm.h,general,general,60.00,general,60.00,general,60.00,general,60.00,general,60.00,None,60.00,None,60.00,None,60.00,None,60.00
audioflux,mir,src/swt_algorithm.c,general,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,dsp,80.00,None,80.00,None,80.00
bgslibrary,dp,bgslibrary/algorithms/LBFuzzyAdaptiveSOM.cpp,main,lb,85.00,lb,85.00,lb,85.00,lb,85.00,lb,85.00,lb,85.00,lb,85.00,lb,85.00,None,85.00
bgslibrary,dp,bgslibrary/algorithms/DPAdaptiveMedian.h,main,TwoPoints,80.00,TwoPoints,80.00,TwoPoints,80.00,TwoPoints,80.00,TwoPoints,80.00,TwoPoints,80.00,TwoPoints,80.00,None,80.00,None,80.00
bgslibrary,dp,bgslibrary/algorithms/ViBe.h,main,ViBe,100.00,ViBe,100.00,ViBe,100.00,ViBe,100.00,ViBe,100.00,ViBe,100.00,ViBe,100.00,ViBe,100.00,ViBe,100.00
bgslibrary,dp,bgslibrary/algorithms/KDE/NPBGmodel.h,KDE,KDE,95.00,KDE,95.00,KDE,95.00,KDE,95.00,KDE,95.00,KDE,95.00,KDE,95.00,KDE,95.00,KDE,95.00
bgslibrary,dp,bgslibrary/algorithms/T2F/T2FGMM.cpp,T2F,T2F,100.00,T2F,100.00,T2F,100.00,T2F,100.00,T2F,100.00,T2F,100.00,T2F,100.00,T2F,100.00,T2F,100.00
