file_path,IMBS,KDE,LBSP,MultiLayer,PBAS,SigmaDelta,T2F,TwoPoints,ViBe,VuMeter,dp,general,lb,main,best_module,best_likelihood
bgslibrary\bgslibrary\algorithms\dp\AdaptiveMedianBGS.cpp,10.199337005615234,9.85439682006836,25.12065315246582,6.922184944152832,16.624359130859375,6.922184944152832,4.055242538452148,5.327520370483398,3.150651693344116,6.922184944152832,91.3426513671875,7.620157718658447,9.643260955810547,16.612028121948242,dp,91.3426513671875
bgslibrary\bgslibrary\algorithms\VuMeter\TBackground.cpp,3.4380478858947754,7.743314266204834,6.94099235534668,7.29809045791626,4.250845909118652,5.373876571655273,24.61361312866211,5.614916801452637,3.4380478858947754,120.28755187988281,7.6768798828125,11.363195419311523,8.083460807800293,6.352736949920654,VuMeter,120.28755187988281
bgslibrary\bgslibrary\algorithms\T2FMRF_UM.h,18.097740173339844,0.3416558802127838,2.5973434448242188,1.139359474182129,21.988107681274414,1.139359474182129,60.83308410644531,4.079744815826416,1.139359474182129,1.139359474182129,98.61299133300781,3.608156442642212,17.839086532592773,12.851825714111328,dp,98.61299133300781
bgslibrary\bgslibrary\algorithms\PAWCS.cpp,19.76982879638672,11.089725494384766,116.75272369384766,7.1001715660095215,15.744760513305664,8.487052917480469,4.304172039031982,5.259983062744141,13.624017715454102,7.1001715660095215,6.442527770996094,7.586624622344971,68.51996612548828,26.112102508544922,LBSP,116.75272369384766
bgslibrary\bgslibrary\algorithms\LBSP\LBSP.cpp,7.279572010040283,14.911733627319336,105.91963195800781,1.0746461153030396,1.6705102920532227,1.4301843643188477,24.52730941772461,3.5374958515167236,18.062442779541016,1.4301843643188477,2.2732315063476562,3.5222625732421875,40.76634216308594,13.330635070800781,LBSP,105.91963195800781
bgslibrary\bgslibrary\algorithms\LOBSTER.cpp,19.76982879638672,11.089725494384766,118.97936248779297,7.1001715660095215,15.778754234313965,8.813508987426758,4.05978536605835,5.259983062744141,13.624017715454102,7.1001715660095215,5.189271926879883,7.586624622344971,73.7632827758789,13.28178882598877,LBSP,118.97936248779297
bgslibrary\bgslibrary\algorithms\FuzzyChoquetIntegral.cpp,18.16374397277832,16.485427856445312,55.05580139160156,10.132431030273438,21.4536075592041,8.588058471679688,55.30742263793945,6.884457111358643,15.635817527770996,8.588058471679688,20.515371322631836,11.209877014160156,90.73684692382812,16.23418617248535,lb,90.73684692382812
bgslibrary\bgslibrary\algorithms\MultiLayer\BackgroundSubtractionAPI.h,11.717647552490234,29.54230308532715,9.6801118850708,117.8206558227539,6.658487319946289,5.266739845275879,6.658487319946289,7.065813064575195,4.266739845275879,5.266739845275879,10.336429595947266,7.715255260467529,11.08754825592041,17.331588745117188,MultiLayer,117.8206558227539
bgslibrary\bgslibrary\algorithms\algorithms.cpp,1.1469316482543945,0.0,2.312229871749878,1.1469316482543945,0.0,1.1469316482543945,0.0,3.350644826889038,1.1469316482543945,1.1469316482543945,1.1469316482543945,3.4591615200042725,1.1652982234954834,3.4591615200042725,general,3.4591615200042725
bgslibrary\bgslibrary\algorithms\IMBS\IMBS.cpp,76.73277282714844,17.519716262817383,34.440372467041016,5.736835479736328,12.294099807739258,10.6397123336792,36.100914001464844,7.278442859649658,26.185882568359375,6.103536128997803,5.119857311248779,9.388211250305176,65.31168365478516,34.98613739013672,IMBS,76.73277282714844
bgslibrary\bgslibrary\algorithms\LBP_MRF\block.h,1.1194567680358887,0.0,69.53880310058594,1.1194567680358887,0.0,1.1194567680358887,21.630844116210938,3.2911882400512695,17.056102752685547,1.1194567680358887,3.5767550468444824,4.627274990081787,64.9796142578125,3.9308178424835205,LBSP,69.53880310058594
bgslibrary\bgslibrary\algorithms\dp\Image.h,22.456144332885742,0.0,2.239908218383789,1.1128979921340942,0.0,1.1128979921340942,0.0,3.275200605392456,1.1128979921340942,1.1128979921340942,126.57553100585938,3.5008761882781982,1.950189471244812,3.352806329727173,dp,126.57553100585938
bgslibrary\bgslibrary\algorithms\T2F\T2FGMM.h,3.0492939949035645,11.120145797729492,6.115576267242432,6.695978164672852,14.705652236938477,4.962682723999023,94.70389556884766,5.244671821594238,3.0492939949035645,4.962682723999023,85.34687805175781,7.421085834503174,12.050674438476562,21.732349395751953,T2F,94.70389556884766
bgslibrary\bgslibrary\VideoAnalysis.h,2.135777473449707,17.545618057250977,0.8186897039413452,0.0,1.1357775926589966,1.1357775926589966,0.0,2.198625326156616,14.684950828552246,1.1357775926589966,0.0,1.0,5.1160993576049805,2.8186898231506348,KDE,17.545618057250977
bgslibrary\bgslibrary\algorithms\lb\BGModelSom.cpp,1.4984586238861084,25.821195602416992,2.255850315093994,1.1204001903533936,9.810076713562012,1.4984586238861084,0.24024128913879395,3.671546220779419,1.4984586238861084,1.4984586238861084,85.27898406982422,3.465195894241333,117.1793212890625,17.25739097595215,lb,117.1793212890625
bgslibrary\bgslibrary\algorithms\FrameDifference.h,18.725261688232422,0.358875036239624,2.6211295127868652,1.1434091329574585,21.632307052612305,1.1434091329574585,0.17618301510810852,3.349574565887451,1.1434091329574585,1.1434091329574585,1.3195921182632446,3.6243367195129395,1.513701319694519,12.192655563354492,PBAS,21.632307052612305
bgslibrary\bgslibrary\algorithms\T2FGMM_UM.cpp,19.141502380371094,10.882047653198242,6.346784591674805,7.007392406463623,24.596975326538086,7.007392406463623,43.67271041870117,5.219431400299072,15.549234390258789,7.007392406463623,82.58262634277344,7.494762897491455,50.43276596069336,14.851360321044922,dp,82.58262634277344
bgslibrary\wrapper\matlab\backgroundSubtractor_wrapper.cpp,23.314598083496094,92.83139038085938,46.1583251953125,96.9200210571289,45.93379211425781,115.4693832397461,59.193443298339844,119.17720031738281,72.58370971679688,113.49984741210938,43.627166748046875,6.954995155334473,76.78163146972656,15.240018844604492,TwoPoints,119.17720031738281
bgslibrary\gui\mfc\src\App.cpp,0.0,0.0,6.205256938934326,0.0,0.0,0.0,0.44211044907569885,0.6347960233688354,0.0,0.0,2.3060219287872314,4.796014308929443,4.211174488067627,5.718610763549805,LBSP,6.205256938934326
bgslibrary\bgslibrary\algorithms\PBAS\PBAS.cpp,6.718680381774902,18.20403480529785,24.761699676513672,4.08264684677124,102.12491607666016,4.415362358093262,45.02616882324219,5.124058246612549,12.446049690246582,4.415362358093262,12.848092079162598,8.660539627075195,13.980971336364746,36.71817398071289,PBAS,102.12491607666016
bgslibrary\bgslibrary\Main.cpp,6.885246753692627,32.41267776489258,12.01266098022461,11.344528198242188,9.479132652282715,7.655083656311035,7.3768534660339355,6.949161529541016,6.885246753692627,7.655083656311035,10.891414642333984,18.194957733154297,14.076456069946289,78.96881103515625,main,78.96881103515625
bgslibrary\bgslibrary\algorithms\lb\BGModelFuzzyGauss.h,1.142169713973999,0.35352975130081177,2.3021106719970703,1.142169713973999,13.98004150390625,1.142169713973999,39.68444061279297,3.346553325653076,1.142169713973999,1.142169713973999,1.142169713973999,3.5871007442474365,102.0500717163086,3.7290234565734863,lb,102.0500717163086
bgslibrary\bgslibrary\algorithms\KDE.cpp,19.305179595947266,120.36276245117188,7.109996795654297,6.9231977462768555,13.289483070373535,10.425159454345703,4.950441837310791,6.535878658294678,17.48243522644043,6.9231977462768555,5.53106164932251,7.369174480438232,7.0187668800354,15.169257164001465,KDE,120.36276245117188
bgslibrary\bgslibrary\algorithms\MultiCue.h,15.820344924926758,13.875628471374512,29.048934936523438,10.496747970581055,37.87901306152344,4.860061168670654,8.78275203704834,5.51278018951416,16.348623275756836,4.860061168670654,32.99991226196289,6.32406759262085,19.347152709960938,19.764263153076172,PBAS,37.87901306152344
bgslibrary\bgslibrary\algorithms\ViBe\vibe-background-sequential.h,5.6242852210998535,17.079471588134766,9.921627044677734,11.205708503723145,14.107637405395508,7.946987628936768,7.073971271514893,6.534702777862549,70.0771255493164,7.946987628936768,10.0603666305542,9.723546028137207,12.880180358886719,22.099946975708008,ViBe,70.0771255493164
bgslibrary\gui\qt\bgslibrary_gui.cpp,6.049715518951416,14.899772644042969,12.861564636230469,7.449886322021484,9.274658203125,7.857028961181641,7.449886322021484,7.111220836639404,6.049715518951416,7.857028961181641,10.28514575958252,13.029324531555176,13.29973030090332,64.2751693725586,main,64.2751693725586
bgslibrary\bgslibrary\algorithms\dp\Error.h,1.145630955696106,15.122623443603516,3.5676980018615723,1.145630955696106,0.0,1.145630955696106,0.16977745294570923,4.033329486846924,1.145630955696106,1.145630955696106,86.81697082519531,3.45509672164917,1.3336122035980225,5.246070861816406,dp,86.81697082519531
bgslibrary\bgslibrary\algorithms\LBSimpleGaussian.cpp,20.87519645690918,11.447793960571289,6.57470703125,7.256302833557129,15.265043258666992,7.256302833557129,4.1541337966918945,5.328764915466309,17.07252311706543,7.256302833557129,5.292654514312744,7.723628520965576,94.66342163085938,15.532291412353516,lb,94.66342163085938
bgslibrary\bgslibrary\algorithms\T2FGMM_UM.h,18.342487335205078,0.3483413755893707,2.6066205501556396,1.1409515142440796,22.32596206665039,1.1409515142440796,38.029850006103516,3.3435840606689453,1.1409515142440796,1.1409515142440796,97.31554412841797,3.6145246028900146,15.785664558410645,12.932424545288086,dp,97.31554412841797
bgslibrary\gui\mfc\src\Dlg.h,16.36629867553711,42.72125244140625,0.0,0.0,17.461122512817383,0.3511265516281128,0.7253860235214233,0.3511265516281128,1.3511265516281128,1.3511265516281128,1.2893681526184082,0.4136736989021301,6.821812629699707,12.736198425292969,KDE,42.72125244140625
bgslibrary\bgslibrary\algorithms\TwoPoints\two_points.cpp,9.650941848754883,8.149484634399414,24.55072021484375,5.858891487121582,33.2413444519043,2.522465229034424,3.484670639038086,102.63886260986328,14.571428298950195,2.522465229034424,6.483767986297607,4.719172954559326,7.478715419769287,19.431013107299805,TwoPoints,102.63886260986328
bgslibrary\bgslibrary\tools\FuzzyUtils.h,0.0,0.0,40.606544494628906,0.0,0.0,0.0,2.274728775024414,1.0608124732971191,0.0,0.0,0.2747287154197693,0.0,70.33331298828125,15.423257827758789,lb,70.33331298828125
bgslibrary\wrapper\python\ndarray_converter.cpp,11.452629089355469,1.1200529336929321,17.52351188659668,0.0,0.0,1.0,70.04100799560547,1.873117446899414,15.924692153930664,0.0,26.266048431396484,0.6782894730567932,11.646637916564941,14.24244213104248,T2F,70.04100799560547
bgslibrary\bgslibrary\tools\PixelUtils.cpp,0.0,2.139979839324951,0.0,2.139979839324951,0.0,2.139979839324951,21.355960845947266,1.0430948734283447,0.0,2.139979839324951,0.0,1.0,0.0,1.4881855249404907,T2F,21.355960845947266
bgslibrary\bgslibrary\algorithms\T2F\T2FMRF.h,3.1000540256500244,13.150995254516602,6.216820240020752,8.634425163269043,14.595504760742188,6.916874885559082,127.21926879882812,5.2922563552856445,3.1000540256500244,6.916874885559082,85.18801879882812,7.518143653869629,14.799819946289062,21.56914710998535,T2F,127.21926879882812
bgslibrary\bgslibrary\algorithms\algorithms.h,1.1535550355911255,0.0,2.3263044357299805,1.1535550355911255,0.0,1.1535550355911255,0.0,3.371312141418457,1.1535550355911255,1.1535550355911255,1.1535550355911255,3.4798593521118164,1.172749400138855,3.4798593521118164,general,3.4798593521118164
bgslibrary\bgslibrary\algorithms\PBAS\PBAS.h,2.531867504119873,20.340015411376953,9.791891098022461,4.13226318359375,75.71174621582031,4.531867504119873,2.46929931640625,6.000544548034668,2.531867504119873,4.531867504119873,11.265174865722656,8.663500785827637,11.44972038269043,30.315284729003906,PBAS,75.71174621582031
bgslibrary\bgslibrary\algorithms\DPPratiMediod.cpp,19.502071380615234,11.161946296691895,6.476880073547363,7.142115116119385,25.122671127319336,7.142115116119385,4.110841274261475,5.283889293670654,15.867182731628418,7.142115116119385,41.22060775756836,7.625345706939697,34.54857635498047,15.022595405578613,dp,41.22060775756836
bgslibrary\bgslibrary\algorithms\lb\BGModelMog.h,1.141558051109314,0.35091638565063477,2.3008108139038086,1.141558051109314,1.6616190671920776,1.141558051109314,0.0,3.345062255859375,1.141558051109314,1.141558051109314,1.141558051109314,3.5841333866119385,98.78739929199219,3.7250068187713623,lb,98.78739929199219
bgslibrary\bgslibrary\algorithms\LBFuzzyAdaptiveSOM.h,18.627737045288086,0.41205036640167236,2.6174330711364746,1.1427867412567139,19.805952072143555,1.1427867412567139,0.1756451278924942,3.348057508468628,1.1427867412567139,1.1427867412567139,1.3184318542480469,3.6218535900115967,91.37467956542969,11.167547225952148,lb,91.37467956542969
bgslibrary\bgslibrary\algorithms\lb\BGModelFuzzySom.cpp,1.4920376539230347,25.59040641784668,2.249361038208008,1.1173464059829712,9.695691108703613,1.4920376539230347,6.3623857498168945,3.6607353687286377,1.4920376539230347,1.4920376539230347,83.13724517822266,3.4514598846435547,124.47381591796875,16.87451934814453,lb,124.47381591796875
bgslibrary\bgslibrary\algorithms\CodeBook.cpp,15.779129981994629,11.935596466064453,28.294633865356445,3.10453724861145,7.7269287109375,3.485766649246216,0.5323004722595215,4.403515338897705,14.549332618713379,3.485766649246216,2.596541166305542,3.588996648788452,30.937583923339844,41.440948486328125,main,41.440948486328125
bgslibrary\bgslibrary\algorithms\MultiLayer.h,28.431419372558594,29.299448013305664,42.17305374145508,121.16056823730469,25.05324935913086,3.447758197784424,6.417983055114746,8.09005355834961,14.180301666259766,3.447758197784424,14.57095718383789,5.92289400100708,72.92015075683594,37.477989196777344,MultiLayer,121.16056823730469
bgslibrary\bgslibrary\algorithms\LBSimpleGaussian.h,20.225303649902344,0.44054609537124634,2.6779518127441406,1.1526613235473633,22.299617767333984,1.1526613235473633,0.1840181052684784,3.3721277713775635,1.1526613235473633,1.1526613235473633,1.336679458618164,3.6610846519470215,98.05821228027344,11.563697814941406,lb,98.05821228027344
bgslibrary\gui\qt\texteditor.h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6521732807159424,0.0,0.0,0.0,0.0,0.0,0.0,TwoPoints,0.6521732807159424
bgslibrary\bgslibrary\algorithms\T2FMRF_UM.cpp,19.154918670654297,12.922038078308105,8.385385513305664,8.03628158569336,25.300716400146484,8.03628158569336,69.92818450927734,7.163333892822266,15.59185791015625,8.03628158569336,83.36485290527344,8.532093048095703,52.948360443115234,15.181559562683105,dp,83.36485290527344
bgslibrary\bgslibrary\algorithms\MultiLayer.cpp,26.445165634155273,40.51389694213867,51.046695709228516,122.85124969482422,25.85434913635254,9.026278495788574,57.26713562011719,9.20382308959961,20.67145538330078,9.026278495788574,21.410024642944336,11.33822250366211,85.64205932617188,42.60721969604492,MultiLayer,122.85124969482422
bgslibrary\bgslibrary\algorithms\LBP_MRF\MotionDetection.hpp,2.9906370639801025,42.506500244140625,45.25065994262695,7.031618595123291,4.040981292724609,2.9906370639801025,28.577816009521484,5.7510223388671875,2.9906370639801025,2.9906370639801025,37.848751068115234,7.284993648529053,78.05496215820312,35.687129974365234,lb,78.05496215820312
bgslibrary\gui\mfc\src\stdafx.cpp,0.0,0.0,0.0,0.0,0.0,0.0,0.30214157700538635,0.0,0.0,0.0,0.0,0.0,1.1151589155197144,0.0,lb,1.1151589155197144
bgslibrary\gui\qt\ui_mainwindow.h,13.948295593261719,36.9733772277832,6.816593170166016,8.17577838897705,4.87278938293457,7.492649078369141,52.12042999267578,6.8687005043029785,17.651214599609375,7.492649078369141,6.307051658630371,12.882015228271484,16.336109161376953,51.66236114501953,T2F,52.12042999267578
bgslibrary\bgslibrary\algorithms\GMG.cpp,23.939027786254883,23.82910919189453,7.417970180511475,7.315850257873535,21.79844093322754,7.971858978271484,4.0841498374938965,6.181449890136719,17.808679580688477,7.971858978271484,5.33847713470459,10.994712829589844,9.43471622467041,17.237232208251953,IMBS,23.939027786254883
bgslibrary\bgslibrary\algorithms\dp\TextureBGS.cpp,2.3595056533813477,21.511474609375,29.12732696533203,4.891155242919922,4.796087741851807,2.3595056533813477,5.237982273101807,5.141594409942627,2.3595056533813477,2.3595056533813477,91.53945922851562,4.2845234870910645,67.292724609375,15.718809127807617,dp,91.53945922851562
bgslibrary\bgslibrary\algorithms\IMBS\IMBS.hpp,59.89686965942383,6.21235466003418,4.921656131744385,4.893499851226807,2.892688035964966,6.854337215423584,24.279062271118164,4.617319583892822,26.30365753173828,5.204817295074463,3.3121094703674316,8.363253593444824,9.709253311157227,16.584213256835938,IMBS,59.89686965942383
bgslibrary\bgslibrary\algorithms\dp\Bgs.h,3.099242925643921,9.773176193237305,6.216282844543457,7.001814842224121,15.33937931060791,7.001814842224121,3.913736343383789,5.303921699523926,3.099242925643921,7.001814842224121,90.3670883178711,7.501833438873291,9.179012298583984,16.594057083129883,dp,90.3670883178711
bgslibrary\bgslibrary\algorithms\T2F\MRF.cpp,3.4731690883636475,12.561161041259766,8.709835052490234,7.382308006286621,6.280580520629883,5.844611167907715,100.73092651367188,7.151124000549316,19.40442657470703,5.844611167907715,71.72784423828125,9.967293739318848,17.68140983581543,10.058780670166016,T2F,100.73092651367188
bgslibrary\bgslibrary\algorithms\lb\BGModelGauss.h,1.1429935693740845,0.35707539319992065,2.303861379623413,1.1429935693740845,13.58659839630127,1.1429935693740845,0.0,3.3485617637634277,1.1429935693740845,1.1429935693740845,1.1429935693740845,3.5911078453063965,99.40386199951172,3.7344536781311035,lb,99.40386199951172
bgslibrary\bgslibrary\tools\FuzzyUtils.cpp,0.0,1.0,16.180313110351562,1.0,0.0,1.0,34.246097564697266,1.0343269109725952,0.0,1.0,0.29549312591552734,0.0,51.42807388305664,17.246360778808594,lb,51.42807388305664
bgslibrary\bgslibrary\algorithms\KDE\NPBGSubtractor.cpp,7.454390048980713,95.23731231689453,54.0884895324707,4.870091438293457,36.678611755371094,4.891890525817871,2.595343828201294,5.83425760269165,1.0625380277633667,1.0625380277633667,2.4559502601623535,5.5561323165893555,4.7732977867126465,25.724485397338867,KDE,95.23731231689453
bgslibrary\gui\qt\mainwindow.h,14.483282089233398,0.0,2.2389726638793945,1.1124577522277832,22.384544372558594,1.4718327522277832,17.54607391357422,5.172565460205078,2.471832752227783,1.4718327522277832,1.427600622177124,4.509001731872559,9.314590454101562,54.7906608581543,main,54.7906608581543
bgslibrary\bgslibrary\algorithms\LBFuzzyAdaptiveSOM.cpp,19.61135482788086,11.036271095275879,6.408965587615967,7.076441287994385,13.79742431640625,7.076441287994385,4.03703498840332,5.249588966369629,15.963576316833496,7.076441287994385,5.165176868438721,7.5576300621032715,88.42220306396484,15.0280179977417,lb,88.42220306396484
bgslibrary\bgslibrary\algorithms\LBSP\DistanceUtils.h,7.6531782150268555,8.657538414001465,78.23866271972656,5.27366304397583,8.028870582580566,1.4213191270828247,1.4504709243774414,5.7178120613098145,17.916603088378906,1.4213191270828247,1.7249375581741333,7.619906425476074,41.31049728393555,9.803193092346191,LBSP,78.23866271972656
bgslibrary\bgslibrary\algorithms\ViBe.cpp,20.841798782348633,9.068527221679688,6.610062599182129,5.698709011077881,19.31540870666504,2.5012147426605225,3.3625571727752686,4.689339637756348,74.09706115722656,2.5012147426605225,6.320556640625,6.5963053703308105,6.838472366333008,15.75584888458252,ViBe,74.09706115722656
bgslibrary\bgslibrary\algorithms\_template_\MyBGS.cpp,18.63311767578125,3.521787643432617,5.3855719566345215,3.3723464012145996,12.544548034667969,3.3723464012145996,0.1757982224225998,3.3312833309173584,1.135905385017395,3.3723464012145996,1.3117035627365112,3.6005024909973145,1.5044900178909302,11.294329643249512,IMBS,18.63311767578125
bgslibrary\bgslibrary\algorithms\MultiLayer\BlobResult.h,1.4677897691726685,0.0,30.29412078857422,104.61189270019531,1.9397039413452148,1.4677897691726685,0.0,4.844621658325195,12.685056686401367,1.4677897691726685,6.669584274291992,3.8366293907165527,4.939554691314697,10.240860939025879,MultiLayer,104.61189270019531
bgslibrary\bgslibrary\algorithms\DPAdaptiveMedian.h,18.436376571655273,0.35091638565063477,2.6101794242858887,1.141558051109314,24.455656051635742,1.141558051109314,0.17457915842533112,3.345062255859375,1.141558051109314,1.141558051109314,92.71479034423828,3.616947889328003,1.5084110498428345,12.963155746459961,dp,92.71479034423828
bgslibrary\bgslibrary\tools\PixelUtils.h,0.0,2.06410551071167,0.0,2.06410551071167,0.0,2.06410551071167,0.0,1.0604718923568726,0.0,2.06410551071167,0.0,0.0,0.0,1.0,MultiLayer,2.06410551071167
bgslibrary\bgslibrary\algorithms\dp\ZivkovicAGMM.h,3.118269443511963,11.403660774230957,6.2536211013793945,6.838488578796387,14.916624069213867,5.099880695343018,6.2617621421813965,5.3147292137146,3.118269443511963,5.099880695343018,92.72686004638672,7.560552597045898,12.916683197021484,21.874004364013672,dp,92.72686004638672
bgslibrary\bgslibrary\algorithms\DPGrimsonGMM.cpp,19.592041015625,11.036271095275879,6.408965587615967,7.076441287994385,25.260761260986328,7.076441287994385,7.388556480407715,5.249588966369629,15.963576316833496,7.076441287994385,47.843910217285156,7.5576300621032715,51.479644775390625,15.042928695678711,lb,51.479644775390625
bgslibrary\bgslibrary\algorithms\DPGrimsonGMM.h,18.436376571655273,0.35091638565063477,2.6101794242858887,1.141558051109314,22.455656051635742,1.141558051109314,3.044095993041992,3.345062255859375,1.141558051109314,1.141558051109314,97.45382690429688,3.616947889328003,15.855995178222656,12.963155746459961,dp,97.45382690429688
bgslibrary\bgslibrary\VideoCapture.cpp,12.439088821411133,36.861202239990234,3.5464940071105957,1.6979352235794067,2.151961326599121,2.151961326599121,16.083303451538086,4.1714606285095215,45.403499603271484,2.151961326599121,1.4308960437774658,4.99960470199585,46.051368713378906,18.425018310546875,lb,46.051368713378906
bgslibrary\examples\Demo2.cpp,9.850367546081543,21.052492141723633,33.06952667236328,4.448861122131348,14.366947174072266,1.6365103721618652,3.37483811378479,4.561747074127197,12.369053840637207,1.6365103721618652,3.8958513736724854,5.400278568267822,5.453780174255371,71.80622100830078,main,71.80622100830078
bgslibrary\bgslibrary\algorithms\ViBe\vibe-background-sequential.cpp,12.003499984741211,20.17038345336914,30.987882614135742,12.549713134765625,56.39573287963867,9.616005897521973,9.025484085083008,8.284052848815918,71.58114624023438,9.225189208984375,12.750121116638184,12.460417747497559,17.359783172607422,35.88524627685547,ViBe,71.58114624023438
bgslibrary\bgslibrary\algorithms\SigmaDelta.cpp,19.83326530456543,10.813788414001465,8.30359172821045,7.180481910705566,13.645386695861816,151.55877685546875,3.9007375240325928,5.522543430328369,17.200563430786133,7.180481910705566,5.203365802764893,7.9254045486450195,7.2395219802856445,15.392471313476562,SigmaDelta,151.55877685546875
bgslibrary\bgslibrary\algorithms\TwoPoints\two_points.h,4.246917247772217,16.65517807006836,9.158265113830566,11.016929626464844,13.674824714660645,7.946129322052002,6.791950702667236,135.4984130859375,4.246917247772217,7.946129322052002,9.685660362243652,8.334115982055664,12.468332290649414,19.618165969848633,TwoPoints,135.4984130859375
bgslibrary\bgslibrary\algorithms\MultiLayer\blob.h,7.3249688148498535,3.0624358654022217,4.7729949951171875,89.6937484741211,9.308612823486328,2.8972971439361572,0.14036329090595245,3.517310619354248,15.532388687133789,1.3660792112350464,7.5430588722229,8.931295394897461,4.752384662628174,47.39633560180664,MultiLayer,89.6937484741211
bgslibrary\bgslibrary\algorithms\LBP_MRF\MEHistogram.hpp,2.2479188442230225,38.44005584716797,42.47370910644531,5.477804660797119,3.9533872604370117,2.2479188442230225,24.433765411376953,5.182380676269531,13.266136169433594,2.2479188442230225,8.980522155761719,5.530492305755615,70.82272338867188,25.90204429626465,lb,70.82272338867188
bgslibrary\bgslibrary\algorithms\SigmaDelta\sdLaMa091.cpp,3.04964017868042,9.221823692321777,6.616579532623291,6.903672218322754,11.068450927734375,92.02611541748047,3.808565616607666,5.156951427459717,8.058675765991211,7.182267665863037,5.352792739868164,12.203676223754883,26.807395935058594,37.413753509521484,SigmaDelta,92.02611541748047
bgslibrary\bgslibrary\algorithms\MixtureOfGaussianV1.h,19.660106658935547,4.357075214385986,4.618659973144531,3.142993688583374,23.52884292602539,3.142993688583374,3.3200767040252686,4.348561763763428,2.142993688583374,3.142993688583374,4.318817615509033,5.766932010650635,7.577345848083496,12.175894737243652,PBAS,23.52884292602539
bgslibrary\bgslibrary\VideoCapture.h,1.380355954170227,13.864418029785156,0.30412301421165466,0.0,0.38035598397254944,0.38035598397254944,0.13936078548431396,1.4416865110397339,15.48735237121582,0.38035598397254944,0.13936078548431396,1.139360785484314,4.70426607131958,9.264225959777832,ViBe,15.48735237121582
bgslibrary\bgslibrary\tools\ForegroundMaskAnalysis.h,7.822793483734131,1.0,0.31638506054878235,1.0,0.3556462526321411,1.3556462526321411,19.344579696655273,1.4184025526046753,0.3556462526321411,1.3556462526321411,0.14497971534729004,0.14497971534729004,2.8772103786468506,8.084590911865234,T2F,19.344579696655273
bgslibrary\bgslibrary\algorithms\MultiLayer\BlobExtraction.cpp,1.0538097620010376,0.40122687816619873,3.4715256690979004,63.86636734008789,15.11164379119873,1.0538097620010376,0.5916486382484436,4.173663139343262,1.0538097620010376,1.0538097620010376,6.946811199188232,7.008031368255615,5.716278076171875,44.60538864135742,MultiLayer,63.86636734008789
bgslibrary\bgslibrary\algorithms\MultiLayer\BlobExtraction.h,1.1429935693740845,0.0,2.303861379623413,108.98561096191406,1.6732312440872192,1.1429935693740845,0.0,4.764981269836426,1.1429935693740845,1.1429935693740845,1.1429935693740845,3.613557815551758,5.098362922668457,4.668426990509033,MultiLayer,108.98561096191406
bgslibrary\bgslibrary\algorithms\_template_\MyBGS.h,18.896392822265625,0.3575236201286316,2.6192753314971924,1.1430972814559937,19.880535125732422,1.1430972814559937,0.18084052205085754,3.3488144874572754,1.1430972814559937,1.1430972814559937,1.3239377737045288,3.6280195713043213,1.5226655006408691,11.352516174316406,PBAS,19.880535125732422
bgslibrary\bgslibrary\algorithms\MultiLayer\LocalBinaryPattern.h,25.6578311920166,13.042978286743164,70.29216766357422,104.98773193359375,7.218301296234131,1.1351609230041504,1.5175784826278687,3.3294687271118164,12.45467472076416,1.1351609230041504,1.9071838855743408,181.16220092773438,75.15433502197266,8.937378883361816,general,181.16220092773438
bgslibrary\bgslibrary\algorithms\GMG.h,19.81968879699707,4.3552937507629395,4.616211414337158,3.142580509185791,28.20426368713379,3.142580509185791,2.180485963821411,4.347554683685303,2.142580509185791,3.142580509185791,3.323066473007202,5.626049995422363,4.521374702453613,12.334898948669434,PBAS,28.20426368713379
bgslibrary\bgslibrary\algorithms\MultiLayer\CMultiLayerBGS.cpp,21.60068702697754,66.6833267211914,197.57090759277344,65.97614288330078,33.61119842529297,6.838293075561523,37.96715545654297,9.473236083984375,37.93082046508789,6.649722099304199,56.59181213378906,15.554374694824219,143.16197204589844,62.469486236572266,LBSP,197.57090759277344
bgslibrary\bgslibrary\algorithms\LBP_MRF\MEImage.cpp,4.56625509262085,23.09896469116211,33.40685272216797,11.257428169250488,9.649417877197266,2.3308234214782715,35.316715240478516,6.250582695007324,12.708012580871582,1.9022154808044434,26.007408142089844,17.917600631713867,79.88626098632812,33.934268951416016,lb,79.88626098632812
bgslibrary\bgslibrary\algorithms\T2FGMM_UV.cpp,19.141502380371094,10.882047653198242,6.346784591674805,7.007392406463623,24.596975326538086,7.007392406463623,43.67271041870117,5.219431400299072,15.549234390258789,7.007392406463623,82.58262634277344,7.494762897491455,50.43276596069336,14.851360321044922,dp,82.58262634277344
bgslibrary\bgslibrary\algorithms\LBP_MRF.cpp,21.065143585205078,11.279911041259766,53.177284240722656,13.658061027526855,15.384392738342285,10.412959098815918,32.18852233886719,5.283029079437256,15.105635643005371,10.412959098815918,5.8546223640441895,7.638891696929932,80.00699615478516,14.59206771850586,lb,80.00699615478516
bgslibrary\bgslibrary\algorithms\LBSP\BackgroundSubtractorSuBSENSE.h,2.4324512481689453,6.095108985900879,103.55827331542969,3.124269723892212,4.130190372467041,5.431519031524658,2.3360002040863037,4.6111016273498535,18.423734664916992,3.4324512481689453,5.5553789138793945,5.579468727111816,105.98576354980469,22.218952178955078,lb,105.98576354980469
