file_path,Apps,FSESL,FreeSWITCH,Presentation Conversion,Redis DB,Redis PubSub,best_module,best_likelihood
bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\internal\IEslProtocolListener.java,5.00,85.00,10.00,0.00,0.00,10.00,FSESL,85.00
bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\internal\HeaderParser.java,5.00,80.00,10.00,0.00,0.00,5.00,FSESL,80.00
bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\manager\internal\ManagerConnectionImpl.java,0.00,80.00,0.00,0.00,0.00,0.00,FSESL,80.00
bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\manager\DefaultManagerConnection.java,5.00,20.00,70.00,0.00,0.00,5.00,FreeSWITCH,70.00
bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\manager\ManagerConnection.java,5.00,85.00,10.00,0.00,0.00,5.00,FSESL,85.00
bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\outbound\example\SimpleHangupPipelineFactory.java,10.00,80.00,30.00,5.00,5.00,20.00,FSESL,80.00
bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\outbound\example\SimpleHangupOutboundHandler.java,5.00,80.00,60.00,0.00,0.00,20.00,FSESL,80.00
bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\outbound\AbstractOutboundPipelineFactory.java,0.00,90.00,10.00,0.00,0.00,0.00,FSESL,90.00
bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\outbound\SocketClient.java,0.00,70.00,0.00,0.00,0.00,0.00,FSESL,70.00
bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\outbound\AbstractOutboundClientHandler.java,0.00,20.00,80.00,0.00,0.00,0.00,FreeSWITCH,80.00
bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\transport\event\EslEvent.java,5.00,95.00,10.00,0.00,0.00,5.00,FSESL,95.00
bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\transport\event\EslEventHeaderNames.java,0.00,80.00,0.00,0.00,0.00,0.00,FSESL,80.00
bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\transport\message\EslFrameDecoder.java,3.00,85.00,10.00,0.00,0.00,2.00,FSESL,85.00
bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\transport\message\EslHeaders.java,10.00,80.00,20.00,5.00,5.00,30.00,FSESL,80.00
bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\transport\message\EslMessage.java,5.00,85.00,60.00,0.00,0.00,40.00,FSESL,85.00
bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\transport\CommandResponse.java,10.00,80.00,20.00,0.00,5.00,15.00,FSESL,80.00
bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\transport\SendMsg.java,10.00,90.00,30.00,0.00,0.00,20.00,FSESL,90.00
bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\IEslEventListener.java,10.00,80.00,20.00,0.00,0.00,20.00,FSESL,80.00
bigbluebutton-web\pres-checker\src\main\java\org\bigbluebutton\prescheck\Main.java,5.00,5.00,5.00,80.00,5.00,5.00,Presentation Conversion,80.00
