file_path,dns,general,httpserver,pools,sampling,services,ssl,transport,best_module,best_likelihood
proxygen\proxygen\lib\http\test\RFC2616Test.cpp,21.956520080566406,1.4427082538604736,5.953701496124268,1.7634388208389282,3.2402522629126906E-4,1.223152756690979,9.99089527130127,0.17986248433589935,dns,21.956520080566406
proxygen\proxygen\lib\http\webtransport\QuicWebTransport.h,1.00043523311615,70.20450592041016,3.836233615875244,1.0,3.8082446553744376E-4,5.083234786987305,0.12084898352622986,45.574520111083984,general,70.20450592041016
proxygen\proxygen\lib\http\stats\ConnectionStats.cpp,2.0004806518554688,2.797041416168213,3.8838887214660645,1.3222382068634033,4.2051629861816764E-4,4.15742826461792,1.148540735244751,0.29750198125839233,services,4.15742826461792
proxygen\proxygen\lib\http\coro\filters\FilterFactory.h,1.000542163848877,2.1007800102233887,4.283864974975586,1.0,4.744190373457968E-4,1.6977819204330444,1.1855547428131104,0.3715839087963104,httpserver,4.283864974975586
proxygen\proxygen\lib\http\codec\test\DefaultHTTPCodecFactoryTest.cpp,3.58139967918396,8.544252395629883,3.9454386234283447,3.5809154510498047,2.5813393592834473,3.1965577602386475,2.9947288036346436,45.98988342285156,transport,45.98988342285156
proxygen\proxygen\lib\http\HTTPConnector.cpp,1.0004600286483765,4.107151985168457,4.745365142822266,4.173848628997803,4.025357193313539E-4,3.030256986618042,69.21905517578125,39.27091979980469,ssl,69.21905517578125
proxygen\proxygen\lib\http\codec\HTTPChecks.cpp,1.0005110502243042,4.132343769073486,3.4562363624572754,1.0,4.471473803278059E-4,3.338486909866333,17.988893508911133,0.3422890901565552,ssl,17.988893508911133
proxygen\proxygen\lib\http\coro\client\test\HTTPConnectIntegrationTest.cpp,3.0853447914123535,3.310938835144043,10.599428176879883,95.53490447998047,8.212350076064467E-4,7.161482810974121,3.336679697036743,101.66329956054688,transport,101.66329956054688
proxygen\proxygen\lib\http\session\test\HTTPDefaultSessionCodecFactoryTest.cpp,3.4164445400238037,9.756896018981934,4.24454402923584,3.7845869064331055,2.416386842727661,3.834660768508911,2.7871432304382324,45.57468795776367,transport,45.57468795776367
proxygen\proxygen\lib\http\codec\compress\HPACKDecodeBuffer.cpp,1.0004864931106567,5.45339822769165,3.6647088527679443,1.9933847188949585,0.5968665480613708,3.7966179847717285,14.710371971130371,1.2709413766860962,ssl,14.710371971130371
proxygen\proxygen\lib\http\session\HTTPTransactionIngressSM.cpp,1.0004600286483765,1.18074631690979,3.9359142780303955,1.0,4.025357193313539E-4,1.2710880041122437,0.13525784015655518,0.27091822028160095,httpserver,3.9359142780303955
proxygen\proxygen\lib\http\codec\compress\QPACKDecoder.cpp,8.551627159118652,6.865599632263184,3.7189981937408447,2.431847095489502,1.0880331993103027,5.341610908508301,0.5938021540641785,3.7090437412261963,dns,8.551627159118652
proxygen\proxygen\lib\utils\test\WeakRefCountedPtrTest.cpp,1.000285267829895,0.8829942941665649,1.0002496242523193,1.0,2.4957727873697877E-4,0.32756897807121277,0.0,2.4957727873697877E-4,dns,1.000285267829895
proxygen\proxygen\lib\dns\AsyncDNSStatsCollector.h,84.3699722290039,0.7038660645484924,1.432586669921875,1.2857317924499512,4.401783226057887E-4,1.5082956552505493,0.0,1.0004401206970215,dns,84.3699722290039
proxygen\proxygen\httpserver\samples\hq\HQServer.cpp,32.415679931640625,9.374839782714844,73.52031707763672,6.708309173583984,1.3343420028686523,6.791464805603027,32.20894241333008,104.47816467285156,transport,104.47816467285156
proxygen\proxygen\lib\http\HTTPConnectorWithFizz.cpp,1.0004842281341553,3.9623913764953613,3.7736849784851074,1.3705615997314453,4.236703971400857E-4,3.081329584121704,38.54264831542969,112.55899047851562,transport,112.55899047851562
proxygen\proxygen\lib\dns\test\CAresResolverTest.cpp,82.26795196533203,7.671235084533691,9.483294486999512,37.217994689941406,1.4685337543487549,5.017746925354004,21.576749801635742,4.5755486488342285,dns,82.26795196533203
proxygen\proxygen\lib\http\experimental\RFC1867.cpp,17.13714599609375,3.827791929244995,4.1691179275512695,2.2685658931732178,0.5546982288360596,1.9390422105789185,13.829742431640625,3.269099473953247,dns,17.13714599609375
proxygen\proxygen\lib\http\coro\transport\CoroSSLTransport.cpp,13.573148727416992,8.184822082519531,3.600024700164795,4.5536956787109375,3.061032621189952E-4,6.728635311126709,124.3641357421875,138.1768798828125,transport,138.1768798828125
proxygen\proxygen\lib\ssl\ThreadLocalSSLStats.h,1.0004667043685913,1.000408411026001,2.2422468662261963,1.2418385744094849,1.000408411026001,0.020095964893698692,66.41813659667969,2.000408411026001,ssl,66.41813659667969
proxygen\proxygen\lib\http\session\HTTPSessionController.h,1.0005069971084595,1.2241255044937134,3.447807550430298,1.0,0.5578219890594482,1.3301619291305542,13.769975662231445,0.3359665274620056,ssl,13.769975662231445
proxygen\proxygen\lib\http\sink\HTTPTunnelSink.cpp,1.0004667043685913,2.7537648677825928,3.9646620750427246,1.0,4.083559033460915E-4,1.9245798587799072,15.925268173217773,39.27923583984375,transport,39.27923583984375
proxygen\proxygen\lib\http\test\MockHTTPMessageFilter.h,1.0004770755767822,2.9262478351593018,3.7391552925109863,1.3490080833435059,0.479714572429657,1.908994197845459,17.491010665893555,1.2927147150039673,ssl,17.491010665893555
proxygen\proxygen\lib\http\codec\compress\HPACKContext.h,1.0005011558532715,3.4083595275878906,4.272278308868408,1.0,4.384698695503175E-4,2.697814464569092,2.4841678142547607,1.8841818571090698,httpserver,4.272278308868408
proxygen\proxygen\httpserver\HTTPTransactionHandlerAdaptor.h,1.0005266666412354,2.2321863174438477,92.11663055419922,2.3785223960876465,4.608122690115124E-4,1.647879719734192,1.0,4.608122690115124E-4,httpserver,92.11663055419922
proxygen\proxygen\external\http_parser\http_parser.c,1.00050687789917,1.299195647239685,3.597947597503662,1.0,4.43554570665583E-4,1.4933565855026245,0.22406403720378876,0.4485716223716736,httpserver,3.597947597503662
proxygen\proxygen\lib\dns\test\Mocks.h,88.99795532226562,4.5802482054568827E-4,4.5802482054568827E-4,1.0,4.5802482054568827E-4,1.3306777477264404,0.0,4.5802482054568827E-4,dns,88.99795532226562
proxygen\proxygen\lib\utils\ZlibStreamDecompressor.cpp,23.568485260009766,1.1736328601837158,1.000408411026001,2.4693918228149414,0.4655683636665344,0.32960742712020874,0.0,4.083559033460915E-4,dns,23.568485260009766
proxygen\proxygen\lib\http\coro\HTTPFilterFactoryHandler.cpp,1.0005266666412354,3.0617072582244873,3.451997995376587,1.0,4.608122690115124E-4,2.0015227794647217,1.1693265438079834,0.3391137719154358,httpserver,3.451997995376587
proxygen\proxygen\lib\utils\ZstdStreamDecompressor.h,1.000514030456543,0.796441376209259,1.000449776649475,1.0,4.498180060181767E-4,0.34511247277259827,0.0,1.000449776649475,dns,1.000514030456543
proxygen\proxygen\lib\http\session\TransactionByteEvents.h,1.0005120038986206,1.229420781135559,3.4583935737609863,1.0,4.480340576265007E-4,1.3052968978881836,0.17172953486442566,0.34390711784362793,httpserver,3.4583935737609863
proxygen\proxygen\lib\http\stats\HTTPCodecStats.cpp,1.000423789024353,4.4389777183532715,3.6177096366882324,1.1990337371826172,0.5011901259422302,3.06518292427063,15.253336906433105,1.8622949123382568,ssl,15.253336906433105
proxygen\proxygen\lib\http\session\test\HQUpstreamSessionTest.cpp,19.37790298461914,8.01194953918457,9.499373435974121,19.295764923095703,1.0549099445343018,6.475768566131592,23.68297004699707,49.6307373046875,transport,49.6307373046875
proxygen\proxygen\lib\http\connpool\SessionPool.cpp,2.0004472732543945,3.512723445892334,4.340786457061768,89.9676742553711,1.0003913640975952,1.2588964700698853,19.910388946533203,2.2556874752044678,pools,89.9676742553711
proxygen\proxygen\lib\http\session\HTTPDefaultSessionCodecFactory.cpp,1.0005484819412231,3.2316641807556152,4.171607494354248,2.442214250564575,4.798818554263562E-4,2.809840202331543,3.0320351123809814,39.78248977661133,transport,39.78248977661133
proxygen\proxygen\lib\services\Service.cpp,2.0237762928009033,8.359365463256836,1.4399791955947876,1.439523458480835,4.557152569759637E-4,279.0572814941406,0.0,4.557152569759637E-4,services,279.0572814941406
proxygen\proxygen\lib\http\webtransport\HqWtSession.cpp,1.0004856586456299,4.677494049072266,3.7458596229553223,1.0,4.249248013366014E-4,3.2974846363067627,14.866299629211426,6.487544536590576,ssl,14.866299629211426
proxygen\proxygen\lib\transport\qmux\QmuxSession.cpp,18.483728408813477,5.699208736419678,3.3556532859802246,1.0,4.262358997948468E-4,4.368974685668945,49.38777542114258,136.15870666503906,transport,136.15870666503906
proxygen\proxygen\lib\http\coro\client\CoroDNSResolver.h,69.19658660888672,2.0986921787261963,4.259864330291748,1.3452022075653076,4.4190013431943953E-4,3.077230930328369,0.1662251055240631,0.33289211988449097,dns,69.19658660888672
proxygen\proxygen\lib\dns\test\SyncDNSResolverTest.h,87.99795532226562,4.5802482054568827E-4,4.5802482054568827E-4,1.0,4.5802482054568827E-4,0.030173804610967636,0.0,4.5802482054568827E-4,dns,87.99795532226562
proxygen\proxygen\lib\http\codec\TransportDirection.h,23.087337493896484,2.932791233062744,3.7958061695098877,1.3134673833847046,4.5756102190352976E-4,2.767881155014038,0.1807054579257965,39.36186981201172,transport,39.36186981201172
proxygen\proxygen\lib\http\codec\compress\Logging.h,1.0005240440368652,2.9374563694000244,3.79978609085083,2.472752809524536,4.5848952140659094E-4,2.7741103172302246,0.18160949647426605,0.3636774718761444,httpserver,3.79978609085083
proxygen\proxygen\httpserver\samples\static\StaticHandler.h,1.0005552768707275,1.2696731090545654,95.39936828613281,2.446091651916504,4.858474130742252E-4,1.340245008468628,1.0,4.858474130742252E-4,httpserver,95.39936828613281
proxygen\proxygen\lib\http\session\test\TestUtils.h,1.0005197525024414,3.0765857696533203,3.475245714187622,1.0,4.547979333437979E-4,2.8197686672210693,0.1780465841293335,39.35654830932617,transport,39.35654830932617
proxygen\proxygen\lib\http\experimental\test\RFC1867Test.cpp,1.0004326105117798,5.217798233032227,5.391487121582031,1.4066641330718994,3.785808803513646E-4,3.2793827056884766,17.528064727783203,1.204098105430603,ssl,17.528064727783203
proxygen\proxygen\lib\http\session\test\MockSessionObserver.h,1.0005218982696533,1.240203857421875,2.4799509048461914,1.0,4.566362767945975E-4,1.3196628093719482,1.1798104047775269,0.3600774109363556,httpserver,2.4799509048461914
proxygen\proxygen\lib\http\session\WebTransportFilter.h,1.0003620386123657,39.74382781982422,4.503847122192383,1.7002718448638916,3.1675698119215667E-4,3.666959762573242,0.8768200278282166,49.19482421875,transport,49.19482421875
proxygen\proxygen\lib\http\HTTP3ErrorCode.cpp,1.997086763381958,150.32144165039062,7.750075340270996,5.5667314529418945,0.36380043625831604,3.3988149166107178,1.6425085067749023,5.700463771820068,general,150.32144165039062
proxygen\proxygen\lib\http\codec\compress\HPACKEncoder.cpp,1.00043523311615,6.6793742179870605,3.8082926273345947,1.3184188604354858,3.8082446553744376E-4,4.056049823760986,0.1835598647594452,1.8626502752304077,general,6.6793742179870605
proxygen\proxygen\lib\http\codec\compress\experimental\simulator\QPACKScheme.h,2.6334896087646484,5.245427131652832,9.488710403442383,4.178454875946045,3.757577214855701E-4,3.7472426891326904,0.11771400272846222,2.6170647144317627,httpserver,9.488710403442383
proxygen\proxygen\lib\http\connpool\ServerIdleSessionController.h,1.000515103340149,1.2327197790145874,4.464988708496094,3.11049485206604,4.507153353188187E-4,1.3433864116668701,1.1742017269134521,0.34885427355766296,httpserver,4.464988708496094
proxygen\proxygen\lib\http\codec\compress\experimental\simulator\Main.cpp,4.8035407066345215,10.799955368041992,5.16986083984375,7.038885593414307,4.382421016693115,4.330593109130859,3.9492123126983643,9.748682022094727,general,10.799955368041992
proxygen\proxygen\lib\http\codec\ErrorCode.h,1.0005182027816772,3.2187719345092773,3.5507266521453857,1.0,4.5342888915911317E-4,2.7725956439971924,1.2279713153839111,0.4131583869457245,httpserver,3.5507266521453857
proxygen\proxygen\lib\http\webtransport\test\Mocks.h,15.72008228302002,3.643310785293579,3.306337594985962,1.0,3.708240401465446E-4,2.9395692348480225,1.7779371738433838,44.063819885253906,transport,44.063819885253906
proxygen\proxygen\lib\http\coro\client\HTTPClientConnectionCache.cpp,12.046418190002441,4.583320140838623,5.0487060546875,253.9778594970703,4.4410175178200006E-4,5.3567304611206055,36.996978759765625,0.5708140730857849,pools,253.9778594970703
proxygen\proxygen\lib\http\structuredheaders\test\StructuredHeadersStandardTest.cpp,13.738484382629395,1.4184935092926025,5.266452312469482,2.104353666305542,3.316348884254694E-4,1.3252511024475098,17.292984008789062,0.18726631999015808,ssl,17.292984008789062
proxygen\proxygen\lib\http\coro\util\CoroWtSession.cpp,38.639522552490234,7.231135845184326,3.5031352043151855,1.2427408695220947,4.390013637021184E-4,5.396143436431885,26.86684226989746,146.03663635253906,transport,146.03663635253906
proxygen\proxygen\lib\transport\qmux\test\QmuxConnectorTest.cpp,34.598628997802734,3.513904571533203,1.0004173517227173,1.0,4.1738900472410023E-4,4.15238094329834,16.80330467224121,154.9458465576172,transport,154.9458465576172
proxygen\proxygen\lib\http\sink\HTTPTunnelSink.h,2.0004665851593018,6.748800754547119,3.4762914180755615,2.0,1.000408411026001,3.128972291946411,12.651168823242188,46.321163177490234,transport,46.321163177490234
proxygen\proxygen\lib\http\codec\HQFramer.cpp,1.000332236289978,5.324941158294678,4.230810642242432,1.8104779720306396,0.19563613831996918,3.577080249786377,0.8307741284370422,10.161540031433105,transport,10.161540031433105
proxygen\proxygen\lib\http\webtransport\test\QuicWtSessionTest.cpp,2.025012493133545,22.841772079467773,5.505368709564209,2.8149003982543945,2.7725534164346755E-4,6.077427387237549,0.5068347454071045,44.69350814819336,transport,44.69350814819336
proxygen\proxygen\lib\http\coro\client\test\MockHTTPClient.h,1.0005255937576294,2.092561960220337,3.80583119392395,1.3174175024032593,4.598893865477294E-4,1.6949013471603394,0.1829826384782791,0.36642515659332275,httpserver,3.80583119392395
proxygen\proxygen\lib\dns\test\CachingDNSResolverTest.cpp,77.85911560058594,1.3348468542099,1.3742657899856567,1.373854398727417,4.113295872230083E-4,0.48166558146476746,0.0,2.00041127204895,dns,77.85911560058594
proxygen\proxygen\lib\http\session\QuicProtocolInfo.h,2.880303144454956,1.5720516443252563,4.7188944816589355,2.2831621170043945,4.384698695503175E-4,7.98978328704834,2.0430374145507812,44.70896530151367,transport,44.70896530151367
proxygen\proxygen\lib\http\codec\compress\experimental\simulator\CompressionSimulator.h,1.0005124807357788,5.550469875335693,4.583680152893066,5.015591621398926,4.484644450712949E-4,5.291584014892578,11.890759468078613,2.336336851119995,ssl,11.890759468078613
proxygen\proxygen\lib\http\observer\HTTPTransactionObserverInterface.h,1.000547170639038,1.8864948749542236,3.369304656982422,2.8317158222198486,4.787876387126744E-4,1.6698381900787354,0.16323527693748474,0.3269493281841278,httpserver,3.369304656982422
proxygen\proxygen\lib\http\coro\transport\test\HTTPConnectTransportTest.cpp,19.124671936035156,3.9931442737579346,57.15494918823242,2.9997286796569824,2.4105649208649993E-4,5.172056198120117,34.01449203491211,127.31049346923828,transport,127.31049346923828
proxygen\proxygen\lib\http\coro\server\handlers\ExpectContinueWrapperHandler.h,2.1674158573150635,3.8716187477111816,7.0029449462890625,4.232766628265381,4.384698695503175E-4,2.2670249938964844,1.1632353067398071,0.32690903544425964,httpserver,7.0029449462890625
proxygen\proxygen\lib\http\codec\H3EarlyDataHandler.h,1.0005240440368652,2.9374563694000244,3.79978609085083,1.3150355815887451,4.5848952140659094E-4,2.7659506797790527,1.1816095113754272,5.56345796585083,transport,5.56345796585083
proxygen\proxygen\httpserver\samples\hq\InsecureVerifierDangerousDoNotUseInProduction.h,1.0005213022232056,1.2749637365341187,96.53376770019531,1.0,4.561753012239933E-4,1.0326157808303833,1.0,4.561753012239933E-4,httpserver,96.53376770019531
proxygen\proxygen\lib\http\session\test\HTTPSessionAcceptorTest.cpp,1.0004411935806274,3.766923427581787,4.798485279083252,3.2450292110443115,3.8602971471846104E-4,4.03008508682251,36.216983795166016,39.434356689453125,transport,39.434356689453125
proxygen\proxygen\httpserver\samples\hq\HQParams.h,1.0004496574401855,1.7478301525115967,91.0925064086914,2.4119136333465576,3.934456908609718E-4,1.3078478574752808,1.1535677909851074,44.67012405395508,httpserver,91.0925064086914
proxygen\proxygen\lib\http\session\test\HTTPTransactionSMTest.cpp,1.0003881454467773,1.130317211151123,2.2602949142456055,1.0,3.3961053122766316E-4,1.1733036041259766,0.09748324751853943,0.19530610740184784,httpserver,2.2602949142456055
proxygen\proxygen\lib\http\coro\server\samples\echo\EchoServer.cpp,6.223819255828857,12.498632431030273,115.3743896484375,10.689648628234863,3.7895069122314453,13.232494354248047,66.83244323730469,48.39809799194336,httpserver,115.3743896484375
proxygen\proxygen\lib\http\structuredheaders\StructuredHeadersEncoder.cpp,21.501636505126953,2.011164426803589,4.12771463394165,1.389247179031372,0.4396396577358246,1.4561408758163452,0.12764808535575867,0.25568756461143494,dns,21.501636505126953
proxygen\proxygen\lib\utils\WeakRefCountedPtr.h,1.0004878044128418,4.268721677362919E-4,1.0004268884658813,1.0,4.268721677362919E-4,0.027336446568369865,0.0,4.268721677362919E-4,dns,1.0004878044128418
proxygen\proxygen\lib\http\session\SessionLoopCallback.h,1.0005255937576294,1.2444367408752441,3.4884135723114014,1.0,4.598893865477294E-4,1.3253023624420166,0.1829826384782791,0.36642515659332275,httpserver,3.4884135723114014
proxygen\proxygen\httpserver\samples\hq\HQLoggerHelper.cpp,1.00049889087677,1.000436544418335,97.1419906616211,1.3170180320739746,4.3648527935147285E-4,1.0263431072235107,1.0,5.206486225128174,httpserver,97.1419906616211
proxygen\proxygen\lib\http\coro\filters\DecompressionFilter.cpp,33.55255889892578,6.079895973205566,3.9628374576568604,3.0709519386291504,1.0004552602767944,2.492734432220459,33.183921813964844,2.4522643089294434,dns,33.55255889892578
proxygen\proxygen\lib\http\codec\compress\test\HuffmanTests.cpp,3.9263134002685547,8.050335884094238,4.2553181648254395,2.915314197540283,1.9670366048812866,5.745914936065674,8.736892700195312,3.848768472671509,ssl,8.736892700195312
proxygen\proxygen\lib\http\codec\test\HTTP2FramerTest.h,1.0005024671554565,2.955352306365967,3.493990898132324,1.0,4.396704607643187E-4,2.7539162635803223,0.18508172035217285,0.37060311436653137,httpserver,3.493990898132324
proxygen\proxygen\lib\http\coro\filters\RateLimitFilter.h,1.0005171298980713,2.095327854156494,3.469492197036743,1.0,4.5252073323354125E-4,1.6864960193634033,1.1758898496627808,0.35223230719566345,httpserver,3.469492197036743
proxygen\proxygen\lib\http\coro\transport\test\Client.cpp,3.198697566986084,5.550815105438232,8.320709228515625,4.69252347946167,1.081935167312622,3.5822126865386963,72.6751480102539,116.53953552246094,transport,116.53953552246094
proxygen\proxygen\lib\http\codec\compress\Huffman.cpp,1.0003540515899658,6.8608551025390625,3.8567662239074707,1.98610258102417,3.0980759765952826E-4,4.405760288238525,0.08318650722503662,1.3983174562454224,general,6.8608551025390625
proxygen\proxygen\lib\http\coro\filters\CompressionFilterFactory.h,1.0005266666412354,3.550912618637085,5.1716084480285645,2.0,4.608122690115124E-4,2.160750389099121,1.1693265438079834,0.3391137719154358,httpserver,5.1716084480285645
proxygen\proxygen\lib\http\coro\transport\test\CoroSSLTransportTest.cpp,23.84840202331543,4.555805206298828,6.428450584411621,4.160709857940674,3.003230085596442E-4,4.648879528045654,123.26849365234375,139.15338134765625,transport,139.15338134765625
proxygen\proxygen\lib\http\codec\HQUtils.cpp,1.000566005706787,4.116697311401367,4.097858428955078,2.8981666564941406,4.952705348841846E-4,4.209181785583496,1.7147759199142456,47.00971603393555,transport,47.00971603393555
proxygen\proxygen\lib\http\coro\filters\RequestContextFilterFactory.h,1.0005279779434204,2.058075189590454,5.280580997467041,2.0,4.6200526412576437E-4,1.6800481081008911,1.1850817203521729,0.37062543630599976,httpserver,5.280580997467041
proxygen\proxygen\external\http_parser\test.c,44.09233093261719,10.868897438049316,11.20516586303711,18.36270523071289,0.8955439925193787,12.603181838989258,92.18209838867188,6.69690465927124,ssl,92.18209838867188
proxygen\proxygen\httpserver\tests\HTTPServerTestUtils.h,2.000530481338501,2.0004642009735107,96.83838653564453,1.9548348188400269,4.6414067037403584E-4,1.0,1.0,4.6414067037403584E-4,httpserver,96.83838653564453
proxygen\proxygen\httpserver\samples\hq\HQClient.h,2.0005578994750977,3.298064947128296,89.21623229980469,1.9958080053329468,4.882092180196196E-4,4.511889934539795,2.9029221534729004,5.222088813781738,httpserver,89.21623229980469
proxygen\proxygen\lib\http\session\test\HQDownstreamSessionTest.cpp,18.623592376708984,5.1221232414245605,7.388792991638184,3.7205393314361572,0.07951951026916504,6.151920318603516,47.92294692993164,47.61912155151367,ssl,47.92294692993164
proxygen\proxygen\lib\utils\test\GenericFilterTest.cpp,21.69887924194336,1.123008370399475,1.0003098249435425,1.0,3.0980759765952826E-4,0.46451160311698914,0.0,3.0980759765952826E-4,dns,21.69887924194336
proxygen\proxygen\lib\http\HTTPMessage.cpp,29.286035537719727,11.163814544677734,7.83664083480835,7.2554545402526855,2.0735971927642822,39.6091194152832,70.33275604248047,20.98965835571289,ssl,70.33275604248047
proxygen\proxygen\lib\http\coro\filters\MutateFilter.h,1.0005203485488892,2.1028056144714355,3.4764132499694824,1.9102357625961304,4.5525614405050874E-4,1.6946848630905151,1.178484320640564,0.3574238419532776,httpserver,3.4764132499694824
proxygen\proxygen\lib\http\session\HQSession.h,13.928987503051758,41.77192306518555,6.5805840492248535,14.762474060058594,1.4178330898284912,7.3643717765808105,25.751728057861328,95.68363189697266,transport,95.68363189697266
proxygen\proxygen\lib\http\structuredheaders\StructuredFieldsEncoder.h,1.0005069971084595,1.2241255044937134,2.850329637527466,2.471961498260498,4.4363547931425273E-4,1.331690788269043,0.1677614450454712,0.3359665274620056,httpserver,2.850329637527466
proxygen\proxygen\lib\http\codec\compress\test\TestUtil.h,1.0004878044128418,3.371936321258545,3.73891282081604,1.3289718627929688,4.268721677362919E-4,2.8942341804504395,0.15356774628162384,0.30756235122680664,httpserver,3.73891282081604
proxygen\proxygen\httpclient\samples\httperf2\HTTPerf2.h,2.2827506065368652,2.0984861850738525,8.191595077514648,3.9381425380706787,4.561753012239933E-4,1.308782935142517,0.0,4.561753012239933E-4,httpserver,8.191595077514648
proxygen\proxygen\lib\http\codec\test\MockHTTPCodec.h,2.0004076957702637,6.102745056152344,3.4697508811950684,2.185000419616699,1.0003567934036255,3.007267951965332,13.309371948242188,41.213653564453125,transport,41.213653564453125
proxygen\proxygen\lib\stats\test\MockARLResourceStats.h,1.0005192756652832,0.815918505191803,1.000454306602478,1.0,4.543406830634922E-4,0.3016511797904968,0.0,4.543406830634922E-4,dns,1.0005192756652832
proxygen\proxygen\httpclient\samples\websocket\WebSocketClient.cpp,1.000543236732483,2.0823941230773926,4.734256744384766,1.0,4.753451212309301E-4,1.7217034101486206,0.2057676464319229,1.380621075630188,httpserver,4.734256744384766
proxygen\proxygen\lib\http\connpool\test\SessionPoolTest.cpp,2.4333319664001465,7.693951606750488,4.872941017150879,3.925290584564209,1.5963292121887207,6.570663928985596,16.1205997467041,81.86582946777344,transport,81.86582946777344
proxygen\proxygen\lib\dns\CAresResolver.cpp,125.7647705078125,6.347060680389404,12.2728910446167,7.4653449058532715,1.7724441289901733,3.3979406356811523,52.872093200683594,5.959676265716553,dns,125.7647705078125
proxygen\proxygen\lib\http\coro\server\handlers\ExpectContinueWrapperHandler.cpp,2.045245409011841,3.1514880657196045,7.482570648193359,4.619691371917725,4.174087953288108E-4,2.0885934829711914,17.55599594116211,0.4226851761341095,ssl,17.55599594116211
proxygen\proxygen\lib\utils\CryptUtil.h,1.000529408454895,4.631891497410834E-4,1.3694312572479248,1.3689680099487305,4.631891497410834E-4,0.0306599922478199,0.0,4.631891497410834E-4,httpserver,1.3694312572479248
proxygen\proxygen\lib\dns\test\DNSResolverTest.cpp,65.84915924072266,2.550389289855957,2.804232358932495,2.8038926124572754,1.406541347503662,1.5770865678787231,18.752094268798828,1.406541347503662,dns,65.84915924072266
proxygen\proxygen\lib\http\sink\FlowControlInfo.h,1.0005229711532593,1.2413982152938843,2.4823389053344727,1.0,4.5756102190352976E-4,1.3212541341781616,0.1807054579257965,0.3618684709072113,httpserver,2.4823389053344727
proxygen\proxygen\lib\utils\WheelTimerInstance.h,1.0005161762237549,4.516162443906069E-4,1.0004515647888184,1.0,4.516162443906069E-4,0.0329851470887661,0.0,4.516162443906069E-4,dns,1.0005161762237549
proxygen\proxygen\lib\http\test\HTTPMessageFilterTest.cpp,1.0004600286483765,3.0638930797576904,3.697662353515625,1.336572289466858,4.025357193313539E-4,2.091613292694092,0.13525784015655518,39.27091979980469,transport,39.27091979980469
proxygen\proxygen\lib\http\session\HTTPSessionStats.h,1.0005182027816772,1.2361150979995728,3.4717767238616943,1.0,4.5342888915911317E-4,1.3396929502487183,1.1767462491989136,0.3539459705352783,httpserver,3.4717767238616943
proxygen\proxygen\lib\http\codec\HTTPRequestVerifier.h,1.0004667043685913,3.0752522945404053,4.061120986938477,1.3989450931549072,4.083559033460915E-4,2.763392448425293,19.246410369873047,0.5803820490837097,ssl,19.246410369873047
proxygen\proxygen\httpserver\samples\hq\HQCommandLine.cpp,38.10718536376953,28.60833168029785,67.1558837890625,14.73477554321289,12.105568885803223,20.148136138916016,42.16819763183594,117.80500030517578,transport,117.80500030517578
proxygen\proxygen\lib\utils\test\CryptUtilTest.cpp,1.000515103340149,0.30946674942970276,1.0004507303237915,1.0,4.507153353188187E-4,0.0,0.0,4.507153353188187E-4,dns,1.000515103340149
proxygen\proxygen\lib\http\coro\filters\test\RateLimitFilterTest.cpp,1.0004812479019165,6.679802417755127,3.4712769985198975,1.0,4.211232007946819E-4,4.426526069641113,0.11771400272846222,0.23584912717342377,general,6.679802417755127
proxygen\proxygen\lib\http\codec\compress\Huffman.h,1.0004972219467163,6.116812229156494,4.109504699707031,1.9655823707580566,4.350924282334745E-4,4.455582618713379,0.16035111248493195,1.3807851076126099,general,6.116812229156494
proxygen\proxygen\lib\http\HeaderConstants.h,1.0005192756652832,1.5332874059677124,4.484286308288574,1.4181658029556274,4.543406830634922E-4,1.646519422531128,1.5357688665390015,0.9240317344665527,httpserver,4.484286308288574
proxygen\proxygen\lib\http\HTTPException.h,22.67068099975586,3.1477909088134766,4.193145751953125,1.3324452638626099,4.602400294970721E-4,3.742088556289673,15.789237022399902,2.904452085494995,dns,22.67068099975586
proxygen\proxygen\httpserver\RequestHandlerAdaptor.h,1.0005030632019043,3.6708953380584717,90.64331817626953,1.0,4.401783226057887E-4,2.7879879474639893,15.867328643798828,39.00043869018555,httpserver,90.64331817626953
proxygen\proxygen\lib\http\codec\compress\HPACKEncoder.h,1.0004953145980835,5.1245222091674805,3.7866899967193604,1.3623981475830078,4.334231489337981E-4,3.569432020187378,0.1589469015598297,1.3686954975128174,general,5.1245222091674805
proxygen\proxygen\lib\utils\StateMachine.h,18.255172729492188,1.0000420808792114,1.9251139163970947,2.0260496139526367,0.38136550784111023,0.25770822167396545,13.813017845153809,1.329965353012085,dns,18.255172729492188
proxygen\proxygen\lib\http\coro\client\HTTPCoroConnector.h,1.0004472732543945,2.8398425579071045,4.850699424743652,3.4751784801483154,120.74358367919922,3.864300489425659,65.90927124023438,44.461299896240234,sampling,120.74358367919922
proxygen\proxygen\lib\http\structuredheaders\StructuredFieldsEncoder.cpp,19.238571166992188,2.87044620513916,4.100916385650635,3.4027891159057617,3.8654106901958585E-4,2.3422133922576904,0.0934673398733139,0.18732121586799622,dns,19.238571166992188
proxygen\proxygen\lib\http\coro\filters\CompressionFilter.h,1.0005484819412231,3.696944236755371,3.462799549102783,1.8841530084609985,4.798818554263562E-4,2.221104860305786,1.1733698844909668,0.3472195267677307,general,3.696944236755371
