file_path,Apps,BBB web,Redis DB,Redis PubSub,best_module,best_likelihood
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PresentationConversionCompletionService.java,21.57901954650879,92.79093170166016,13.557372093200684,22.059436798095703,BBB web,92.79093170166016
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocPageCompletedProgress.java,12.740349769592285,82.65750885009766,3.7661056518554688,11.269789695739746,BBB web,82.65750885009766
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\transport\SendMsg.java,24.15328598022461,48.58206558227539,3.844478130340576,4.865232467651367,BBB web,48.58206558227539
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\ConversionMessageConstants.java,5.267766952514648,81.82711029052734,0.0,4.259970188140869,BBB web,81.82711029052734
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\CountingPageException.java,4.306859016418457,79.89398956298828,0.0,3.2986810207366943,BBB web,79.89398956298828
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\NotEmpty.java,19.559377670288086,87.50774383544922,6.228207111358643,10.993295669555664,BBB web,87.50774383544922
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\AbstractCommandHandler.java,6.439794063568115,83.35935974121094,0.8525402545928955,3.396144151687622,BBB web,83.35935974121094
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserJoinedVoice.java,21.065095901489258,81.2025375366211,4.823303699493408,12.003003120422363,BBB web,81.2025375366211
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\common\messages\BbbAppsIsAliveMessage.java,6.574308395385742,78.47477722167969,4.966374397277832,11.165149688720703,BBB web,78.47477722167969
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api2\IRecordingService.java,23.755510330200195,80.79500579833984,12.812082290649414,2.6018118858337402,BBB web,80.79500579833984
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\internal\AbstractEslClientHandler.java,19.608745574951172,57.41752243041992,6.942335605621338,13.902589797973633,BBB web,57.41752243041992
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\Stuns.java,20.561845779418945,89.034912109375,4.023321151733398,4.443910598754883,BBB web,89.034912109375
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\entity\Thumbnail.java,10.023828506469727,83.24774932861328,2.200124502182007,2.6306164264678955,BBB web,83.24774932861328
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\UnpublishedRecordingMessage.java,12.654617309570312,79.37029266357422,5.597815036773682,7.695953369140625,BBB web,79.37029266357422
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\transport\message\EslFrameDecoder.java,15.606218338012695,47.18198776245117,6.125482082366943,10.933245658874512,BBB web,47.18198776245117
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\ESLEventListener.java,33.464111328125,56.77519607543945,11.345799446105957,11.207798957824707,BBB web,56.77519607543945
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\IReceivedOldMessageHandler.java,11.559171676635742,79.44163513183594,0.9663046598434448,3.7314674854278564,BBB web,79.44163513183594
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\shared\ChecksumValidationGroup.java,13.778564453125,82.96674346923828,2.5007474422454834,2.8391573429107666,BBB web,82.96674346923828
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\TextFileCreator.java,4.420003890991211,80.09356689453125,0.0,3.4106438159942627,BBB web,80.09356689453125
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceStartRecordingEvent.java,10.047235488891602,48.65906524658203,5.821199417114258,4.192733287811279,BBB web,48.65906524658203
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\CaptionTrack.java,10.341197967529297,79.36071014404297,0.0,1.0709636211395264,BBB web,79.36071014404297
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\service\ValidationService.java,20.552101135253906,94.8536605834961,5.660791873931885,9.17389965057373,BBB web,94.8536605834961
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserRoleChanged.java,23.429536819458008,83.69696044921875,5.611049652099609,12.003003120422363,BBB web,83.69696044921875
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Recordings.java,20.071077346801758,85.40585327148438,8.904764175415039,4.365577697753906,BBB web,85.40585327148438
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\PageCounter.java,8.079647064208984,83.75642395019531,1.1037975549697876,4.598513126373291,BBB web,83.75642395019531
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\PrivateGuestLobbyMessageChanged.java,20.13568115234375,81.2025375366211,6.231128215789795,15.82424259185791,BBB web,81.2025375366211
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\PdfPageCounterHandler.java,5.707005500793457,83.58792877197266,2.301403522491455,5.58691930770874,BBB web,83.58792877197266
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\BroadcastConferenceCommand.java,12.021332740783691,46.990901947021484,1.0,1.068056583404541,BBB web,46.990901947021484
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api2\domain\VoiceProp2.java,14.606624603271484,80.16026306152344,0.0,1.0717295408248901,BBB web,80.16026306152344
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\PathCommands.java,64.33477783203125,40.72500991821289,2.358933925628662,1.0719236135482788,Apps,64.33477783203125
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Breakout.java,15.669673919677734,81.15545654296875,1.827197790145874,2.896859645843506,BBB web,81.15545654296875
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\MeetingIDConstraint.java,26.14183807373047,90.02193450927734,8.689767837524414,19.503555297851562,BBB web,90.02193450927734
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\transport\CommandResponse.java,5.059116840362549,44.670345306396484,1.7480467557907104,3.920804262161255,BBB web,44.670345306396484
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\GetJoinUrl.java,16.339950561523438,86.27117919921875,2.5664241313934326,2.969569444656372,BBB web,86.27117919921875
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\transport\message\EslMessage.java,12.781221389770508,52.046478271484375,4.458536148071289,8.925211906433105,BBB web,52.046478271484375
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\RegisterUser.java,20.05904769897461,83.36707305908203,5.300933837890625,11.276402473449707,BBB web,83.36707305908203
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\ImageResizerHandler.java,5.126278400421143,83.28703308105469,0.36098289489746094,3.7561070919036865,BBB web,83.28703308105469
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\internal\debug\ExecutionHandler.java,10.486676216125488,45.160396575927734,0.4627523422241211,5.081845283508301,BBB web,45.160396575927734
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\GetAllUsersCommand.java,17.040760040283203,50.07617950439453,4.94071102142334,2.041877031326294,BBB web,50.07617950439453
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\LearningDashboard.java,16.339950561523438,86.27117919921875,2.5664241313934326,2.969569444656372,BBB web,86.27117919921875
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UpdateRecordingStatus.java,19.062602996826172,81.22700500488281,11.558019638061523,12.092875480651855,BBB web,81.22700500488281
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\ConversionUpdateMessage.java,8.883819580078125,85.39007568359375,3.166233539581299,10.23357105255127,BBB web,85.39007568359375
bigbluebutton\bbb-recording-imex\src\test\java\org\bigbluebutton\RecordingStoreTest.java,6.860902786254883,46.4545783996582,17.953697204589844,3.7914106845855713,BBB web,46.4545783996582
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\outbound\example\SimpleHangupOutboundHandler.java,23.236404418945312,50.264610290527344,13.99849796295166,12.200119018554688,BBB web,50.264610290527344
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\PositionInWaitingQueueUpdated.java,19.836488723754883,81.2085952758789,4.83149528503418,12.02523422241211,BBB web,81.2085952758789
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\JoinMeeting.java,23.055070877075195,89.1596908569336,7.497725486755371,10.083563804626465,BBB web,89.1596908569336
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\outbound\AbstractOutboundClientHandler.java,17.76699447631836,54.35965347290039,8.781906127929688,9.039586067199707,BBB web,54.35965347290039
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\turn\TurnEntry.java,9.559823036193848,87.68866729736328,0.0,4.482192516326904,BBB web,87.68866729736328
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\IsIntegralValidator.java,13.216771125793457,82.70875549316406,2.38153076171875,2.7514801025390625,BBB web,82.70875549316406
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\manager\internal\ManagerConnectionImpl.java,14.44080924987793,49.37097930908203,5.895263671875,2.3759939670562744,BBB web,49.37097930908203
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PageExtractorImp.java,11.377771377563477,83.79113006591797,1.2159936428070068,4.54879903793335,BBB web,83.79113006591797
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\SignOut.java,16.339950561523438,87.75465393066406,2.5664241313934326,2.969569444656372,BBB web,87.75465393066406
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PdfPageDownscaler.java,13.360461235046387,85.0438232421875,38.19095993041992,5.502094268798828,BBB web,85.0438232421875
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\service\impl\RecordingServiceFileImpl.java,40.12380599975586,101.08785247802734,71.12787628173828,55.21623229980469,BBB web,101.08785247802734
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\ReceivedMessage.java,13.737625122070312,79.40499877929688,3.533003807067871,8.98758602142334,BBB web,79.40499877929688
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\PublishedRecordingMessage.java,12.654617309570312,79.37029266357422,5.597815036773682,7.695953369140625,BBB web,79.37029266357422
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\KeepAlivePong.java,8.62116813659668,87.7933349609375,0.0,4.515593528747559,BBB web,87.7933349609375
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\JoinPasswordConstraint.java,13.93917179107666,84.90784454345703,4.36195182800293,11.271257400512695,BBB web,84.90784454345703
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Metadata.java,16.05398178100586,80.8305435180664,2.7505061626434326,2.942171573638916,BBB web,80.8305435180664
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\GetChecksumValidator.java,22.55165672302246,90.30731964111328,10.00498104095459,9.347029685974121,BBB web,90.30731964111328
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\PostChecksumConstraint.java,16.19804573059082,87.05913543701172,6.462609767913818,11.426698684692383,BBB web,87.05913543701172
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\GuestWait.java,20.713781356811523,87.67278289794922,4.057804107666016,4.47269344329834,BBB web,87.67278289794922
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\SvgImageCreatorImp.java,22.2615909576416,91.62552642822266,15.119038581848145,14.428265571594238,BBB web,91.62552642822266
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\SizeValidator.java,13.876531600952148,83.44840240478516,2.350405693054199,2.7285895347595215,BBB web,83.44840240478516
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\AudioFloorChangedEvent.java,9.073906898498535,47.693260192871094,5.841386795043945,4.204317569732666,BBB web,47.693260192871094
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\OfficeDocumentValidator.java,19.333873748779297,89.55880737304688,12.502035140991211,14.202117919921875,BBB web,89.55880737304688
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageToSend.java,6.101452827453613,42.18013000488281,154.1254425048828,317.14202880859375,Redis PubSub,317.14202880859375
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\OfficeDocumentValidator2.java,15.610580444335938,85.92705535888672,12.22899341583252,12.822319984436035,BBB web,85.92705535888672
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\IVoiceConferenceService.java,11.8880615234375,47.836936950683594,9.545251846313477,2.1233863830566406,BBB web,47.836936950683594
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\callback\MeetingEndedEvent.java,13.762720108032227,93.45551300048828,1.7423272132873535,6.211406707763672,BBB web,93.45551300048828
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\RecordConferenceCommand.java,12.021332740783691,46.990901947021484,1.0,1.068056583404541,BBB web,46.990901947021484
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserSharedWebcam.java,21.065095901489258,81.2025375366211,4.823303699493408,12.003003120422363,BBB web,81.2025375366211
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\ReceivedMessage.java,7.0557942390441895,42.13499069213867,152.62986755371094,314.0697326660156,Redis PubSub,314.0697326660156
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api2\domain\Meeting2.java,20.504650115966797,82.0320816040039,1.8789395093917847,2.9412524700164795,BBB web,82.0320816040039
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\BezierWrapper.java,60.26302719116211,41.62288284301758,2.3684847354888916,1.4758073091506958,Apps,60.26302719116211
bigbluebutton\bigbluebutton-web\test\groovy\org\bigbluebutton\api\messaging\NullMessagingService.java,20.27254867553711,45.64468765258789,4.382068157196045,3.9060943126678467,BBB web,45.64468765258789
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\entity\CallbackData.java,15.198054313659668,85.28472900390625,9.739291191101074,4.020646095275879,BBB web,85.28472900390625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\RecordingMetadataReaderHelper.java,15.462910652160645,84.800537109375,54.084075927734375,52.31975173950195,BBB web,84.800537109375
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\UserSessionValidator.java,15.187128067016602,83.69524383544922,2.375239849090576,2.746853828430176,BBB web,83.69524383544922
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\LearningDashboardService.java,28.99270248413086,93.85633850097656,12.22144603729248,11.063264846801758,BBB web,93.85633850097656
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Image.java,10.491942405700684,80.2003173828125,0.45145702362060547,1.5198638439178467,BBB web,80.2003173828125
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\SvgConversionHandler.java,6.046781063079834,83.6612777709961,2.963001012802124,6.141036510467529,BBB web,83.6612777709961
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocPageCountExceeded.java,12.740349769592285,82.65750885009766,3.7661056518554688,11.269789695739746,BBB web,82.65750885009766
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\RecordingMetadataPlayback.java,10.560205459594727,80.10049438476562,2.0,1.0653783082962036,BBB web,80.10049438476562
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\ConferenceCheckRecordCommand.java,11.000152587890625,48.85416793823242,7.778354644775391,2.174675226211548,BBB web,48.85416793823242
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\GuestsStatus.java,17.4156494140625,79.389892578125,2.0991835594177246,7.7360639572143555,BBB web,79.389892578125
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\DestroyMeetingMessage.java,18.16952133178711,81.2085952758789,3.9256844520568848,9.534255027770996,BBB web,81.2085952758789
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\RegisteredUser.java,13.825708389282227,79.22460174560547,0.0,1.0653783082962036,BBB web,79.22460174560547
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PdfPageCounter.java,9.740456581115723,85.70732879638672,3.953578233718872,8.046926498413086,BBB web,85.70732879638672
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\IDelayedCommandListener.java,3.405580997467041,45.31940841674805,0.0,1.0733122825622559,BBB web,45.31940841674805
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\PageAnalyser.java,7.999509334564209,83.67628479003906,1.1037975549697876,4.518375396728516,BBB web,83.67628479003906
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\service\XmlService.java,15.380870819091797,87.64104461669922,11.937177658081055,3.0716617107391357,BBB web,87.64104461669922
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\ImageResizerImp.java,9.660894393920898,86.44833374023438,2.061553716659546,7.107665538787842,BBB web,86.44833374023438
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\response\XMLResponseConferenceListParser.java,5.1624274253845215,44.702423095703125,3.202928304672241,1.4353923797607422,BBB web,44.702423095703125
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\Bezier.java,57.4119987487793,42.07743453979492,4.695751667022705,3.359001636505127,Apps,57.4119987487793
bigbluebutton\bbb-fsesl-client\src\test\java\org\freeswitch\esl\client\outbound\SocketClientTest.java,10.598714828491211,46.67250442504883,2.0469210147857666,0.40503183007240295,BBB web,46.67250442504883
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\JoinPasswordValidator.java,20.58988380432129,86.29520416259766,4.7721781730651855,6.993846893310547,BBB web,86.29520416259766
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Playback.java,10.392128944396973,80.10887908935547,0.0,1.0635039806365967,BBB web,80.10887908935547
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\Shapes.java,61.784549713134766,40.5228385925293,2.2553155422210693,1.3281141519546509,Apps,61.784549713134766
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\ConferenceEventListener.java,13.647024154663086,49.87435531616211,9.41458511352539,5.8143391609191895,BBB web,49.87435531616211
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\BreakoutRoomsParams.java,10.166664123535156,79.3237533569336,0.0,1.0694797039031982,BBB web,79.3237533569336
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\ImageResizer.java,4.420003890991211,80.09356689453125,0.0,3.4106438159942627,BBB web,80.09356689453125
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserLockedEvent.java,13.508435249328613,50.011165618896484,5.892800331115723,4.23382043838501,BBB web,50.011165618896484
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\OfficeToPdfConversionSuccessFilter.java,8.215298652648926,84.72628021240234,2.907825469970703,10.26693344116211,BBB web,84.72628021240234
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\ApiParams.java,17.294137954711914,85.412353515625,6.1403326988220215,5.243960380554199,BBB web,85.412353515625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Recording.java,23.070877075195312,82.43186950683594,8.159823417663574,7.661975383758545,BBB web,82.43186950683594
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\RedisAwareCommunicator.java,17.660154342651367,48.16963195800781,163.72543334960938,169.41897583007812,Redis PubSub,169.41897583007812
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\MeetingLayout.java,13.59373664855957,80.4152603149414,1.0,2.073110580444336,BBB web,80.4152603149414
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api2\IBbbWebApiGWApp.java,24.402814865112305,85.02247619628906,4.864487171173096,11.480862617492676,BBB web,85.02247619628906
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\commands\GetUsersCommand.java,3.2729132175445557,46.144805908203125,0.0,1.0725122690200806,BBB web,46.144805908203125
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\Page.java,4.882055282592773,80.54927825927734,0.4699406027793884,3.872781753540039,BBB web,80.54927825927734
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PngCreatorImp.java,23.387176513671875,92.26195526123047,13.690963745117188,13.88122844696045,BBB web,92.26195526123047
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\Geom.java,55.57331085205078,40.21100616455078,20.159975051879883,21.225419998168945,Apps,55.57331085205078
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\pub\IPublisherService.java,23.872989654541016,84.37646484375,4.576876640319824,10.843008995056152,BBB web,84.37646484375
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageHandler.java,6.03182315826416,42.245635986328125,156.13006591796875,319.98443603515625,Redis PubSub,319.98443603515625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\IsBooleanConstraint.java,15.629430770874023,86.50615692138672,5.239274978637695,10.189242362976074,BBB web,86.50615692138672
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\service\impl\XmlServiceImpl.java,22.566205978393555,89.11844635009766,22.64969825744629,10.321257591247559,BBB web,89.11844635009766
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api2\domain\MeetingProp2.java,16.899856567382812,80.07300567626953,1.0,2.0677099227905273,BBB web,80.07300567626953
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\NotNullValidator.java,14.336932182312012,83.76364135742188,3.4070305824279785,3.7702338695526123,BBB web,83.76364135742188
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\FreeswitchCommand.java,8.548354148864746,46.12431716918945,0.0,1.070213794708252,BBB web,46.12431716918945
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserTalkingEvent.java,11.277957916259766,47.78068542480469,5.892800331115723,4.23382043838501,BBB web,47.78068542480469
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\transport\message\EslHeaders.java,24.44801139831543,63.49897384643555,9.534504890441895,11.47330379486084,BBB web,63.49897384643555
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\SvgImageCreator.java,4.416048526763916,80.08642578125,0.0,3.406731605529785,BBB web,80.08642578125
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\TransferUserToMeetingCommand.java,9.004814147949219,46.03424835205078,0.0,1.0687607526779175,BBB web,46.03424835205078
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\ExternalProcessExecutor.java,13.654264450073242,86.28250122070312,3.658996343612671,6.616994857788086,BBB web,86.28250122070312
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserJoinedEvent.java,12.41450023651123,48.86961364746094,5.648631572723389,4.093708038330078,BBB web,48.86961364746094
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\transport\event\EslEventHeaderNames.java,21.62415313720703,54.43247604370117,11.980107307434082,8.895752906799316,BBB web,54.43247604370117
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\commands\EjectUserCommand.java,3.2490346431732178,46.05055236816406,0.0,1.0711535215377808,BBB web,46.05055236816406
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\CreateBreakoutRoom.java,16.91454315185547,81.84486389160156,4.342771053314209,10.710135459899902,BBB web,81.84486389160156
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\IPresentationCompletionMessage.java,6.749812602996826,80.10800170898438,2.132997512817383,10.195192337036133,BBB web,80.10800170898438
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\SupportedFileTypes.java,24.13045883178711,90.0312728881836,5.338603496551514,9.725727081298828,BBB web,90.0312728881836
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\NotNull.java,16.162628173828125,87.2200927734375,6.072819709777832,10.862935066223145,BBB web,87.2200927734375
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api2\domain\WelcomeProp2.java,14.606624603271484,79.16026306152344,0.0,1.0717295408248901,BBB web,79.16026306152344
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\list\NotNullList.java,15.629136085510254,87.19483184814453,4.1716156005859375,7.323349952697754,BBB web,87.19483184814453
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\IDocConversionMsg.java,6.749812602996826,80.10800170898438,2.132997512817383,10.195192337036133,BBB web,80.10800170898438
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\DelayedCommandSenderService.java,11.074183464050293,45.659969329833984,3.7761011123657227,12.926041603088379,BBB web,45.659969329833984
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\Util.java,12.947799682617188,88.50714111328125,5.906879425048828,8.358255386352539,BBB web,88.50714111328125
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\BreakoutRoom.java,10.570148468017578,79.41011047363281,0.0,1.0729100704193115,BBB web,79.41011047363281
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Meeting.java,27.341373443603516,89.61656188964844,8.60551643371582,9.435856819152832,BBB web,89.61656188964844
bigbluebutton\bigbluebutton-web\test\groovy\org\bigbluebutton\api\ParamsProcessorUtilTest.java,22.776395797729492,47.760074615478516,5.7096781730651855,5.657926559448242,BBB web,47.760074615478516
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\inbound\InboundPipelineFactory.java,4.994856834411621,47.171287536621094,0.0,5.433152675628662,BBB web,47.171287536621094
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\FreeswitchConferenceEventListener.java,24.31314468383789,52.90819549560547,18.640525817871094,13.686480522155762,BBB web,52.90819549560547
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\MeetingService.java,39.996490478515625,100.40425109863281,61.72103500366211,58.85637664794922,BBB web,100.40425109863281
