file_path,logic,model,best_module,best_likelihood
jabref\src\test\java\org\jabref\logic\layout\format\RemoveLatexCommandsFormatterTest.java,1877.0408248901367,0.0723562240600586,logic,1877.0408248901367
jabref\src\main\java\org\jabref\gui\preferences\table\TableTab.java,0.06861215318952288,0.07887570517403739,model,0.07887570517403739
jabref\src\main\java\org\jabref\gui\maintable\columns\SpecialFieldColumn.java,0.42665647779192245,3.2390378679547993,model,3.2390378679547993
jabref\src\main\java\org\jabref\model\openoffice\CitationEntry.java,0.21720143726893834,3106.81396484375,model,3106.81396484375
jabref\src\main\java\org\jabref\gui\fieldeditors\DateEditor.java,0.05108821732657296,0.028576953070504323,logic,0.05108821732657296
jabref\src\test\java\org\jabref\logic\formatter\bibtexfields\OrdinalsToSuperscriptFormatterTest.java,1869.8051452636719,0.07135843549455916,logic,1869.8051452636719
jabref\src\main\java\org\jabref\gui\JabRefGUI.java,0.11724589211600167,0.27502373286655973,model,0.27502373286655973
jabref\src\main\java\org\jabref\gui\util\DroppingMouseLocation.java,0.0533888612474714,0.028577515057155063,logic,0.0533888612474714
jabref\src\main\java\org\jabref\gui\groups\GroupTreeNodeViewModel.java,0.21803383146013533,2698.8428115844727,model,2698.8428115844727
jabref\src\main\java\org\jabref\model\entry\types\EntryType.java,0.17906920569283621,3305.087661743164,model,3305.087661743164
jabref\src\main\java\org\jabref\model\entry\BibEntryTypesManager.java,0.33205416543143135,4448.394470214844,model,4448.394470214844
jabref\src\test\java\org\jabref\logic\integrity\CitationKeyDuplicationCheckerTest.java,1856.8809509277344,0.07188585826328822,logic,1856.8809509277344
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\UnicodeToLatexFormatter.java,1985.2323532104492,0.8792843409946987,logic,1985.2323532104492
jabref\src\main\java\org\jabref\gui\icon\IconTheme.java,0.17985920224870955,0.698524638584682,model,0.698524638584682
jabref\src\main\java\org\jabref\gui\externalfiletype\StandardExternalFileType.java,0.08210648127964565,0.13842554092407228,model,0.13842554092407228
jabref\src\main\java\org\jabref\logic\util\io\RegExpBasedFileFinder.java,1770.9421348571777,0.09157229151044573,logic,1770.9421348571777
jabref\src\main\java\org\jabref\logic\texparser\TexBibEntriesResolver.java,1808.9476776123047,0.20691626412527903,logic,1808.9476776123047
jabref\src\test\java\org\jabref\model\entry\AuthorListTest.java,0.21667519978114536,1835.5181121826172,model,1835.5181121826172
jabref\src\main\java\org\jabref\logic\openoffice\style\OOProcess.java,1849.1618156433105,0.1124241556440081,logic,1849.1618156433105
jabref\src\main\java\org\jabref\gui\cleanup\CleanupDialog.java,0.05153641019548689,0.09461376326424735,model,0.09461376326424735
jabref\src\test\java\org\jabref\logic\database\DuplicateCheckTest.java,1593.1025505065918,0.24129526955740793,logic,1593.1025505065918
jabref\src\main\java\org\jabref\logic\importer\fetcher\CustomizableKeyFetcher.java,1956.3776206970215,0.07420730590820312,logic,1956.3776206970215
jabref\src\test\java\org\jabref\logic\layout\format\DOIStripTest.java,1912.938175201416,0.0723562240600586,logic,1912.938175201416
jabref\src\main\java\org\jabref\logic\importer\fileformat\CoinsParser.java,1848.4990501403809,0.14658797127859932,logic,1848.4990501403809
jabref\src\main\java\org\jabref\logic\util\ExternalLinkCreator.java,1926.2626457214355,0.07350466591971261,logic,1926.2626457214355
jabref\src\main\java\org\jabref\gui\copyfiles\CopyFilesDialogView.java,0.04971286909920829,0.028576615878513883,logic,0.04971286909920829
jabref\src\main\java\org\jabref\logic\bst\BstEntry.java,1970.0035667419434,0.07376126561846053,logic,1970.0035667419434
jabref\src\main\java\org\jabref\gui\theme\Theme.java,0.09056596074785506,0.0465771096093314,logic,0.09056596074785506
jabref\src\test\java\org\jabref\logic\importer\ImportDataTest.java,1973.164119720459,0.09803218841552734,logic,1973.164119720459
jabref\src\main\java\org\jabref\logic\net\URLDownload.java,1820.8606338500977,0.5824988773890905,logic,1820.8606338500977
jabref\src\test\java\org\jabref\logic\msbib\MsBibAuthorTest.java,1959.8686218261719,0.0717057500566755,logic,1959.8686218261719
jabref\src\main\java\org\jabref\model\metadata\MetaData.java,0.34289518083844867,3931.6371154785156,model,3931.6371154785156
jabref\src\test\java\org\jabref\logic\util\io\BackupFileUtilTest.java,1877.0408248901367,0.09514190128871373,logic,1877.0408248901367
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\NormalizeMonthFormatter.java,1909.8140716552734,0.07312088693891253,logic,1909.8140716552734
jabref\src\main\java\org\jabref\gui\copyfiles\CopyFilesTask.java,0.325024904523577,0.1026310920715332,logic,0.325024904523577
jabref\src\main\java\org\jabref\logic\pdf\PdfAnnotationImporter.java,1830.327205657959,0.109295654296875,logic,1830.327205657959
jabref\src\test\java\org\jabref\gui\autocompleter\BibEntrySuggestionProviderTest.java,0.047208459036690846,0.05714742796761649,model,0.05714742796761649
jabref\src\main\java\org\jabref\gui\mergeentries\DiffHighlightingEllipsingTextFlow.java,0.10624997956412179,0.7369391305106027,model,0.7369391305106027
jabref\src\main\java\org\jabref\logic\importer\WebFetcher.java,1946.056022644043,0.07396648270743233,logic,1946.056022644043
jabref\src\test\java\org\jabref\logic\layout\format\AuthorNatBibTest.java,1955.4498291015625,0.07275469643729074,logic,1955.4498291015625
jabref\src\main\java\org\jabref\gui\commonfxcontrols\CitationKeyPatternPanelItemModel.java,0.05176726409367153,35.00697195529938,model,35.00697195529938
jabref\src\main\java\org\jabref\logic\journals\Abbreviation.java,1813.232021331787,0.07086744308471679,logic,1813.232021331787
jabref\src\main\java\org\jabref\logic\net\ProxyPreferences.java,1896.7706489562988,0.070558534349714,logic,1896.7706489562988
jabref\src\main\java\org\jabref\logic\layout\format\AuthorNatBib.java,1949.892292022705,0.07405599185398647,logic,1949.892292022705
jabref\src\main\java\org\jabref\gui\importer\ImportCustomEntryTypesDialogViewModel.java,0.16797757829938617,1701.4115715026855,model,1701.4115715026855
jabref\src\main\java\org\jabref\gui\openoffice\OOError.java,0.38135811941964287,0.09417158535548618,logic,0.38135811941964287
jabref\src\main\java\org\jabref\model\search\GroupSearchQuery.java,0.1672483035496303,3106.81396484375,model,3106.81396484375
jabref\src\main\java\org\jabref\logic\integrity\YearChecker.java,1898.5297012329102,0.07285759789603097,logic,1898.5297012329102
jabref\src\main\java\org\jabref\logic\util\OS.java,1934.7868728637695,0.07370413371494838,logic,1934.7868728637695
jabref\src\main\java\org\jabref\logic\layout\format\DocBookAuthorFormatter.java,1898.0085945129395,0.07135843549455916,logic,1898.0085945129395
jabref\src\main\java\org\jabref\logic\importer\fetcher\TrustLevel.java,1938.5039138793945,0.14777190344674246,logic,1938.5039138793945
jabref\src\main\java\org\jabref\model\entry\AuthorList.java,0.15566932133265904,2548.730697631836,model,2548.730697631836
jabref\src\main\java\org\jabref\gui\bibtexextractor\ExtractBibtexDialog.java,0.08908143724714007,0.09121408462524414,model,0.09121408462524414
jabref\src\main\java\org\jabref\gui\collab\stringchange\BibTexStringChangeDetailsView.java,0.11594132014683314,0.09304783684866769,logic,0.11594132014683314
jabref\src\main\java\org\jabref\logic\layout\format\AuthorAndsReplacer.java,2008.0217933654785,0.07285759789603097,logic,2008.0217933654785
jabref\src\main\java\org\jabref\gui\ClipBoardManager.java,0.08704182079860143,0.13388334001813615,model,0.13388334001813615
jabref\buildSrc\src\copied\java\org\jabref\logic\journals\Abbreviation.java,1813.232021331787,0.07086744308471679,logic,1813.232021331787
jabref\src\test\java\org\jabref\logic\importer\fetcher\transformers\DefaultQueryTransformerTest.java,1938.5039138793945,0.07379027775355748,logic,1938.5039138793945
jabref\src\main\java\org\jabref\model\util\ResultingStringState.java,0.17798805236816406,3286.9532012939453,model,3286.9532012939453
jabref\src\main\java\org\jabref\logic\git\GitHandler.java,1993.7647247314453,0.1317386899675642,logic,1993.7647247314453
jabref\src\main\java\org\jabref\model\entry\event\EntriesEventSource.java,0.1784182003566197,3358.7607192993164,model,3358.7607192993164
jabref\src\test\java\org\jabref\logic\citationstyle\CitationStyleTest.java,1906.7600631713867,0.07188585826328822,logic,1906.7600631713867
jabref\src\main\java\org\jabref\logic\layout\format\EntryTypeFormatter.java,1948.6089515686035,0.07402604648045132,logic,1948.6089515686035
jabref\src\test\java\org\jabref\logic\importer\fetcher\SearchBasedFetcherCapabilityTest.java,1813.653392791748,0.07026322228567941,logic,1813.653392791748
jabref\src\test\java\org\jabref\model\groups\GroupTreeNodeTest.java,0.22774994713919502,3310.2984619140625,model,3310.2984619140625
jabref\src\test\java\org\jabref\logic\importer\fetcher\SpringerFetcherTest.java,1979.1246032714844,2.054276384626116,logic,1979.1246032714844
jabref\src\main\java\org\jabref\logic\importer\fetcher\CompositeSearchBasedFetcher.java,1940.970058441162,0.0723562240600586,logic,1940.970058441162
jabref\src\main\java\org\jabref\gui\DragAndDropDataFormats.java,1.6847234453473772,2.9338261195591517,model,2.9338261195591517
jabref\src\main\java\org\jabref\gui\icon\JabRefIconView.java,0.05486368451799665,0.028576551164899554,logic,0.05486368451799665
jabref\src\main\java\org\jabref\logic\cleanup\ConvertToBiblatexCleanup.java,1844.2291259765625,0.1060511793409075,logic,1844.2291259765625
jabref\src\main\java\org\jabref\gui\importer\NewDatabaseAction.java,0.05252993106842041,0.028577303886413573,logic,0.05252993106842041
jabref\src\test\java\org\jabref\logic\formatter\bibtexfields\LatexCleanupFormatterTest.java,1913.4353828430176,0.11042482512337821,logic,1913.4353828430176
jabref\src\test\java\org\jabref\gui\util\TooltipTextUtilTest.java,0.09760701315743582,0.05028714111873082,logic,0.09760701315743582
jabref\src\test\java\org\jabref\gui\documentviewer\PdfDocumentViewModelTest.java,0.0521625110081264,59.913358092308044,model,59.913358092308044
jabref\src\test\java\org\jabref\logic\exporter\YamlExporterTest.java,1673.9734268188477,0.1430816650390625,logic,1673.9734268188477
jabref\src\main\java\org\jabref\logic\importer\fetcher\ZbMATH.java,1764.9991416931152,0.11435388837541853,logic,1764.9991416931152
jabref\src\main\java\org\jabref\logic\importer\fileformat\mods\package-info.java,1995.4090881347656,0.9221248081752232,logic,1995.4090881347656
jabref\src\main\java\org\jabref\logic\importer\fetcher\isbntobibtex\EbookDeIsbnFetcher.java,1894.1193199157715,0.07275469643729074,logic,1894.1193199157715
jabref\src\main\java\org\jabref\logic\shared\PostgreSQLProcessor.java,1744.6177673339844,0.23455775124686104,logic,1744.6177673339844
jabref\src\main\java\org\jabref\gui\mergeentries\DiffMode.java,0.051689798491341726,0.02857709952763149,logic,0.051689798491341726
jabref\src\main\java\org\jabref\gui\importer\ImporterViewModel.java,0.05224318504333496,35.00711381435394,model,35.00711381435394
jabref\src\main\java\org\jabref\gui\Dialog.java,0.05343342849186489,0.02857752868107387,logic,0.05343342849186489
jabref\src\main\java\org\jabref\logic\importer\fetcher\SemanticScholar.java,1779.638328552246,0.12353394372122628,logic,1779.638328552246
jabref\src\test\java\org\jabref\logic\formatter\bibtexfields\RegexFormatterTest.java,1936.4799690246582,0.131081976209368,logic,1936.4799690246582
jabref\src\test\java\org\jabref\logic\formatter\bibtexfields\NormalizeMonthFormatterTest.java,1966.3924026489258,0.07370354788643974,logic,1966.3924026489258
jabref\src\main\java\org\jabref\gui\push\PushToEmacs.java,0.10175327573503767,0.06759835651942663,logic,0.10175327573503767
jabref\src\test\java\org\jabref\logic\importer\fileformat\ACMPortalParserTest.java,1913.404941558838,1.4423112051827567,logic,1913.404941558838
jabref\src\test\java\org\jabref\logic\importer\fetcher\AstrophysicsDataSystemTest.java,1829.7166442871094,2.0584187098911833,logic,1829.7166442871094
jabref\src\main\java\org\jabref\logic\openoffice\action\Update.java,1854.3925094604492,0.09943887165614537,logic,1854.3925094604492
jabref\src\main\java\org\jabref\model\openoffice\uno\UnoNamed.java,0.21251008169991628,3094.954147338867,model,3094.954147338867
jabref\src\main\java\org\jabref\preferences\InternalPreferences.java,0.13653861454554966,0.05086058207920619,logic,0.13653861454554966
jabref\src\main\java\org\jabref\gui\externalfiletype\ExternalFileTypes.java,0.05765141078404018,0.03774189267839704,logic,0.05765141078404018
jabref\src\test\java\org\jabref\gui\search\ContainsAndRegexBasedSearchRuleDescriberTest.java,0.13813856669834682,0.08801157815115793,logic,0.13813856669834682
jabref\src\main\java\org\jabref\gui\util\IconValidationDecorator.java,0.1611957686288016,0.8483612605503628,model,0.8483612605503628
jabref\src\main\java\org\jabref\logic\layout\format\CreateDocBook4Authors.java,1926.2626457214355,0.07350466591971261,logic,1926.2626457214355
jabref\src\main\java\org\jabref\gui\collab\DatabaseChange.java,0.059223658697945734,0.057148381641932894,logic,0.059223658697945734
jabref\src\main\java\org\jabref\logic\openoffice\backend\GetContext.java,1856.8809509277344,0.07188585826328822,logic,1856.8809509277344
jabref\src\main\java\org\jabref\gui\collab\stringrename\BibTexStringRename.java,0.138848386492048,0.11757856096540178,logic,0.138848386492048
jabref\src\test\java\org\jabref\logic\formatter\casechanger\CapitalizeFormatterTest.java,1802.51615524292,0.07026322228567941,logic,1802.51615524292
jabref\src\test\java\org\jabref\logic\formatter\bibtexfields\EscapeUnderscoresFormatterTest.java,1919.117488861084,0.12019553865705218,logic,1919.117488861084
jabref\src\main\java\org\jabref\logic\shared\exception\InvalidDBMSConnectionPropertiesException.java,1949.892292022705,0.07405599185398647,logic,1949.892292022705
jabref\src\main\java\org\jabref\model\entry\field\SpecialFieldValue.java,0.16380141122000558,3048.9987564086914,model,3048.9987564086914
jabref\src\main\java\org\jabref\gui\exporter\SaveAction.java,0.05138504164559501,0.028577024596078054,logic,0.05138504164559501
jabref\src\main\java\org\jabref\logic\bst\BstVMContext.java,1946.127986907959,0.09615795271737235,logic,1946.127986907959
jabref\src\main\java\org\jabref\gui\exporter\SaveAllAction.java,0.12687482833862304,0.053740286827087404,logic,0.12687482833862304
jabref\src\main\java\org\jabref\logic\layout\format\RisMonth.java,1933.5564041137695,0.0736748422895159,logic,1933.5564041137695
jabref\src\test\java\org\jabref\logic\integrity\TitleCheckerTest.java,1603.863410949707,0.09455389976501465,logic,1603.863410949707
jabref\src\main\java\org\jabref\logic\undo\UndoRedoEvent.java,1948.6089515686035,0.07402604648045132,logic,1948.6089515686035
jabref\src\main\java\org\jabref\model\openoffice\style\CitationMarkerNumericEntry.java,0.17798805236816406,3286.9532012939453,model,3286.9532012939453
jabref\src\main\java\org\jabref\gui\fieldeditors\FieldNameLabel.java,1.498626708984375,0.6988377162388393,logic,1.498626708984375
jabref\src\main\java\org\jabref\logic\remote\client\RemoteClient.java,1934.0933990478516,0.07135843549455916,logic,1934.0933990478516
jabref\src\test\java\org\jabref\logic\importer\fetcher\LibraryOfCongressTest.java,2111.5897178649902,2.158113316127232,logic,2111.5897178649902
jabref\src\test\java\org\jabref\logic\l10n\LocalizationParser.java,1728.869743347168,0.11584976741245814,logic,1728.869743347168
jabref\src\main\java\org\jabref\model\util\FileUpdateMonitor.java,0.17713682992117746,3299.948959350586,model,3299.948959350586
jabref\src\main\java\org\jabref\logic\util\io\FileNameCleaner.java,1947.245101928711,0.07265313693455287,logic,1947.245101928711
jabref\src\main\java\org\jabref\logic\importer\fileformat\medline\OtherId.java,1952.4725914001465,0.0741161891392299,logic,1952.4725914001465
jabref\src\main\java\org\jabref\model\FieldChange.java,0.2173196383884975,3048.9987564086914,model,3048.9987564086914
jabref\src\main\java\org\jabref\gui\fieldeditors\identifier\BaseIdentifierEditorViewModel.java,0.07335567474365234,95.61081647872925,model,95.61081647872925
jabref\src\main\java\org\jabref\gui\util\comparator\NumericFieldComparator.java,0.050799015590122766,0.028576881544930596,logic,0.050799015590122766
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\NormalizeNamesFormatter.java,1920.0674438476562,0.0730675220489502,logic,1920.0674438476562
jabref\src\main\java\org\jabref\logic\util\TestEntry.java,1909.8724174499512,0.13989761897495814,logic,1909.8724174499512
jabref\src\test\java\org\jabref\testutils\category\GUITest.java,0.02857142857142857,0.028577429907662526,model,0.028577429907662526
jabref\src\main\java\org\jabref\logic\integrity\EntryLinkChecker.java,1879.0379333496094,0.10064189774649483,logic,1879.0379333496094
jabref\src\test\java\org\jabref\logic\shared\DBMSConnectionTest.java,1926.2626457214355,0.10207609449114119,logic,1926.2626457214355
jabref\src\main\java\org\jabref\model\openoffice\util\OOVoidResult.java,0.18336928231375557,3131.000099182129,model,3131.000099182129
jabref\src\main\java\org\jabref\model\pdf\FileAnnotationType.java,0.17456137793404716,3071.684989929199,model,3071.684989929199
jabref\src\main\java\org\jabref\gui\preferences\entry\EntryTabViewModel.java,0.050242342267717635,35.00651299953461,model,35.00651299953461
jabref\src\main\java\org\jabref\logic\bst\BstVMException.java,1991.370677947998,0.07423789160592216,logic,1991.370677947998
jabref\src\main\java\org\jabref\gui\auximport\NewSubLibraryAction.java,0.05252993106842041,0.028577303886413573,logic,0.05252993106842041
jabref\src\test\java\org\jabref\logic\bst\util\BstCaseChangersTest.java,2433.986015319824,0.1716043881007603,logic,2433.986015319824
jabref\src\test\java\org\jabref\gui\mergeentries\DiffHighlightingTest.java,0.11081606319972447,0.06423467908586775,logic,0.11081606319972447
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\LatexCleanupFormatter.java,1971.10746383667,0.6771023341587612,logic,1971.10746383667
jabref\src\test\java\org\jabref\model\texparser\CitationTest.java,0.15845603942871095,2860.605926513672,model,2860.605926513672
jabref\src\test\java\org\jabref\gui\autocompleter\FieldValueSuggestionProviderTest.java,0.043638723237173896,0.05714655603681292,model,0.05714655603681292
jabref\src\main\java\org\jabref\gui\openoffice\ManageCitationsDialogViewModel.java,0.06795204707554409,35.006901025772095,model,35.006901025772095
jabref\src\test\java\org\jabref\gui\externalfiles\FileFilterUtilsTest.java,0.05837921415056501,0.05117744037083217,logic,0.05837921415056501
jabref\src\main\java\org\jabref\gui\util\TaskExecutor.java,0.052365231513977054,0.02857726642063686,logic,0.052365231513977054
jabref\src\main\java\org\jabref\gui\icon\JabRefMaterialDesignIcon.java,0.09742450714111328,0.9983028956821987,model,0.9983028956821987
jabref\src\test\java\org\jabref\logic\msbib\MsBibMappingTest.java,1914.4343376159668,0.07322868619646344,logic,1914.4343376159668
jabref\src\test\java\org\jabref\logic\l10n\EncodingsTest.java,1931.1084175109863,0.07361772400992257,logic,1931.1084175109863
jabref\src\main\java\org\jabref\gui\commonfxcontrols\SaveOrderConfigPanel.java,0.13461336408342633,0.5483549390520368,model,0.5483549390520368
jabref\src\main\java\org\jabref\logic\layout\LayoutFormatter.java,1957.6885986328125,0.07423789160592216,logic,1957.6885986328125
jabref\src\main\java\org\jabref\gui\fieldeditors\contextmenu\EditorContextAction.java,0.0689962455204555,0.07347026552472796,model,0.07347026552472796
jabref\src\test\java\org\jabref\logic\exporter\BibtexDatabaseWriterTest.java,1532.769660949707,0.14738409859793528,logic,1532.769660949707
jabref\src\main\java\org\jabref\gui\fieldeditors\EditorTypeEditorViewModel.java,0.05108821732657296,35.0067675113678,model,35.0067675113678
jabref\src\test\java\org\jabref\logic\importer\fileformat\CopacImporterFilesTest.java,1889.7663497924805,0.07265313693455287,logic,1889.7663497924805
jabref\src\test\java\org\jabref\logic\layout\format\AuthorAndsCommaReplacerTest.java,1971.8821144104004,0.07275469643729074,logic,1971.8821144104004
jabref\src\main\java\org\jabref\model\search\rules\FullTextSearchRule.java,0.1624823434012277,3061.8738174438477,model,3061.8738174438477
jabref\src\main\java\org\jabref\logic\layout\format\AuthorAbbreviator.java,1944.7861671447754,0.07393685068402972,logic,1944.7861671447754
jabref\src\main\java\org\jabref\logic\importer\fileformat\RisImporter.java,1635.141429901123,0.14052367891584125,logic,1635.141429901123
jabref\src\main\java\org\jabref\model\search\matchers\MatcherSet.java,0.22482103620256697,3143.332290649414,model,3143.332290649414
jabref\src\test\java\org\jabref\logic\exporter\MsBibExportFormatTest.java,1909.8140716552734,0.1249215807233538,logic,1909.8140716552734
jabref\src\main\java\org\jabref\logic\importer\IdBasedParserFetcher.java,2016.0819244384766,0.681322751726423,logic,2016.0819244384766
jabref\src\main\java\org\jabref\gui\preferences\protectedterms\ProtectedTermsTabViewModel.java,0.12083252498081752,52.103057503700256,model,52.103057503700256
jabref\src\main\java\org\jabref\gui\util\FileNodeViewModel.java,0.09519563402448382,64.42674160003662,model,64.42674160003662
jabref\src\main\java\org\jabref\gui\fieldeditors\EditorValidator.java,0.05252993106842041,0.028577303886413573,logic,0.05252993106842041
jabref\src\main\java\org\jabref\gui\journals\UndoableUnabbreviator.java,0.057873283113752096,0.057147979736328125,logic,0.057873283113752096
jabref\src\test\java\org\jabref\logic\layout\format\AuthorLastFirstAbbrCommasTest.java,1948.4437942504883,0.0722597667149135,logic,1948.4437942504883
jabref\src\main\java\org\jabref\logic\importer\fetcher\ACMPortalFetcher.java,1910.7995414733887,0.07285759789603097,logic,1910.7995414733887
jabref\src\main\java\org\jabref\gui\slr\ExistingStudySearchAction.java,0.18837450572422573,0.1456458500453404,logic,0.18837450572422573
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\HtmlToLatexFormatter.java,1910.9526824951172,0.6730735778808594,logic,1910.9526824951172
jabref\src\main\java\org\jabref\logic\layout\format\Iso690NamesAuthors.java,1871.566333770752,0.070558534349714,logic,1871.566333770752
jabref\src\main\java\org\jabref\gui\preferences\PreferencesDialogViewModel.java,0.24638211386544365,118.01921486854553,model,118.01921486854553
jabref\src\test\java\org\jabref\logic\integrity\EntryLinkCheckerTest.java,1799.9921989440918,0.21977879660470145,logic,1799.9921989440918
jabref\src\main\java\org\jabref\gui\entryeditor\RequiredFieldsTab.java,0.06519098281860351,0.057148170471191403,logic,0.06519098281860351
jabref\src\main\java\org\jabref\logic\remote\RemotePreferences.java,1947.1163940429688,0.07317460605076381,logic,1947.1163940429688
jabref\src\main\java\org\jabref\model\entry\ParsedEntryLink.java,0.21505686896187917,3141.81396484375,model,3141.81396484375
jabref\src\main\java\org\jabref\logic\importer\OutputPrinter.java,1951.1800384521484,0.07408603940691266,logic,1951.1800384521484
jabref\src\test\java\org\jabref\logic\integrity\ISSNCheckerTest.java,1915.1750755310059,0.0722597667149135,logic,1915.1750755310059
jabref\src\main\java\org\jabref\gui\libraryproperties\saving\SavingPropertiesViewModel.java,0.05453705106462751,70.0055992603302,model,70.0055992603302
jabref\src\test\java\org\jabref\logic\integrity\DateCheckerTest.java,1904.3993949890137,0.0722597667149135,logic,1904.3993949890137
jabref\src\test\java\org\jabref\gui\preferences\journals\AbbreviationViewModelTest.java,0.0505171503339495,35.00659227371216,model,35.00659227371216
jabref\src\main\java\org\jabref\model\search\matchers\AndMatcher.java,0.1769258907863072,3269.1375732421875,model,3269.1375732421875
jabref\src\main\java\org\jabref\gui\preferences\citationkeypattern\CitationKeyPatternTabViewModel.java,0.047208459036690846,35.0055992603302,model,35.0055992603302
jabref\src\main\java\org\jabref\gui\JabRefDialogService.java,0.18456949506487166,0.42264957427978517,model,0.42264957427978517
jabref\src\test\java\org\jabref\model\entry\field\StandardFieldTest.java,0.17798805236816406,3286.9532012939453,model,3286.9532012939453
jabref\src\test\java\org\jabref\logic\formatter\FormatterTest.java,1813.232021331787,0.07086744308471679,logic,1813.232021331787
jabref\src\test\java\org\jabref\model\entry\identifier\ArXivIdentifierTest.java,0.14471332005092075,2447.8175735473633,model,2447.8175735473633
jabref\src\main\java\org\jabref\migrations\PostOpenMigration.java,0.0,0.028577538899012975,model,0.028577538899012975
jabref\src\test\java\org\jabref\testutils\interactive\styletester\StyleTesterMain.java,0.0,0.02857706206185477,model,0.02857706206185477
jabref\src\main\java\org\jabref\gui\journals\AbbreviationType.java,0.05343342849186489,0.02857752868107387,logic,0.05343342849186489
jabref\src\main\java\org\jabref\gui\undo\NamedCompound.java,0.09340417044503348,0.028577024596078054,logic,0.09340417044503348
jabref\src\main\java\org\jabref\gui\libraryproperties\constants\ConstantsPropertiesViewModel.java,0.10391201291765485,70.00598311424255,model,70.00598311424255
jabref\src\main\java\org\jabref\logic\integrity\JournalInAbbreviationListChecker.java,1910.703945159912,0.07296186174665178,logic,1910.703945159912
jabref\src\main\java\org\jabref\gui\preferences\linkedfiles\LinkedFilesTab.java,0.07706729343959264,0.028576316152300153,logic,0.07706729343959264
jabref\src\main\java\org\jabref\gui\util\OptionalObjectProperty.java,0.09788275446210588,0.02857715742928641,logic,0.09788275446210588
jabref\src\main\java\org\jabref\gui\externalfiles\FileExtensionViewModel.java,0.05816202163696289,55.260764956474304,model,55.260764956474304
jabref\src\main\java\org\jabref\gui\logging\GuiWriter.java,0.06289112908499582,0.06551191466195243,model,0.06551191466195243
jabref\src\main\java\org\jabref\logic\preferences\TimestampPreferences.java,1903.3738708496094,0.07275469643729074,logic,1903.3738708496094
jabref\src\main\java\org\jabref\gui\entryeditor\OtherFieldsTab.java,0.17323394502912248,1.2280451093401228,model,1.2280451093401228
jabref\src\main\java\org\jabref\gui\externalfiletype\CustomExternalFileType.java,0.09481522696358817,0.05321877343314035,logic,0.09481522696358817
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\RemoveRedundantSpacesFormatter.java,1909.8140716552734,0.07312088693891253,logic,1909.8140716552734
jabref\src\test\java\org\jabref\gui\preview\CopyCitationActionTest.java,0.10868722370692661,0.033707594871520995,logic,0.10868722370692661
jabref\src\main\java\org\jabref\model\entry\types\StandardEntryType.java,0.16515395300728933,3106.684989929199,model,3106.684989929199
jabref\src\main\java\org\jabref\gui\entryeditor\MathSciNetTab.java,0.08714299201965332,0.04453706400735038,logic,0.08714299201965332
jabref\src\main\java\org\jabref\logic\citationkeypattern\DatabaseCitationKeyPattern.java,1943.520851135254,0.10247876303536552,logic,1943.520851135254
jabref\src\main\java\org\jabref\gui\fieldeditors\JournalEditor.java,0.05094267981392997,0.02857691560472761,logic,0.05094267981392997
jabref\src\main\java\org\jabref\logic\openoffice\backend\NamedRangeManagerReferenceMark.java,1907.526969909668,0.0730675220489502,logic,1907.526969909668
jabref\src\test\java\org\jabref\logic\importer\fetcher\GoogleScholarTest.java,2006.6275024414062,2.1160243443080358,logic,2006.6275024414062
jabref\src\main\java\org\jabref\logic\cleanup\MoveFilesCleanup.java,1889.7663497924805,0.10122456550598144,logic,1889.7663497924805
jabref\src\main\java\org\jabref\gui\util\DefaultFileUpdateMonitor.java,0.055358048847743445,0.1262150764465332,model,0.1262150764465332
jabref\src\main\java\org\jabref\gui\icon\JabRefIcon.java,0.09276650973728724,0.7238262721470424,model,0.7238262721470424
jabref\src\main\java\org\jabref\gui\undo\UndoableStringChange.java,0.05123565878186907,0.02857698713030134,logic,0.05123565878186907
jabref\src\main\java\org\jabref\logic\layout\format\AuthorLastFirstCommas.java,1948.6089515686035,0.07402604648045132,logic,1948.6089515686035
jabref\src\test\java\org\jabref\logic\util\io\FileUtilTest.java,1668.7281799316406,0.08805131231035505,logic,1668.7281799316406
jabref\src\main\java\org\jabref\gui\mergeentries\newmergedialog\cell\sidebuttons\ToggleMergeUnmergeButton.java,0.10805785315377371,0.028576489857264926,logic,0.10805785315377371
jabref\src\main\java\org\jabref\logic\cleanup\EprintCleanup.java,1898.8592147827148,0.0722597667149135,logic,1898.8592147827148
jabref\src\main\java\org\jabref\model\database\BibDatabaseContext.java,0.26115730830601286,3285.1809310913086,model,3285.1809310913086
jabref\src\main\java\org\jabref\logic\layout\format\FirstPage.java,1941.0035705566406,0.07384860174996512,logic,1941.0035705566406
jabref\src\test\java\org\jabref\logic\exporter\MSBibExportFormatFilesTest.java,1813.232021331787,0.1220475605555943,logic,1813.232021331787
jabref\src\main\java\org\jabref\gui\commonfxcontrols\SaveOrderConfigPanelViewModel.java,0.060400990077427455,35.00667989253998,model,35.00667989253998
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\TrimWhitespaceFormatter.java,1990.313377380371,0.09445267404828753,logic,1990.313377380371
